# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1438233811
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=startle_noinbred_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,z_b.1,z_b.2,z_b.3,z_b.4,z_b.5,z_b.6,z_b.7,z_b.8,z_b.9,z_b.10,z_b.11,z_b.12,z_b.13,z_b.14,z_b.15,z_b.16,z_b.17,z_b.18,z_b.19,z_b.20,z_b.21,z_b.22,z_b.23,z_b.24,z_b.25,z_b.26,z_b.27,z_b.28,z_b.29,z_b.30,z_b.31,z_b.32,z_b.33,z_b.34,z_b.35,z_b.36,z_b.37,z_b.38,z_b.39,z_b.40,z_b.41,z_b.42,z_b.43,z_b.44,z_b.45,z_b.46,z_b.47,z_b.48,tau.1,tau.2,tau.3,aux_unscaled.1,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,p_z_b.1,p_z_b.2,p_z_b.3,p_z_b.4,p_z_b.5,p_z_b.6,p_z_b.7,p_z_b.8,p_z_b.9,p_z_b.10,p_z_b.11,p_z_b.12,p_z_b.13,p_z_b.14,p_z_b.15,p_z_b.16,p_z_b.17,p_z_b.18,p_z_b.19,p_z_b.20,p_z_b.21,p_z_b.22,p_z_b.23,p_z_b.24,p_z_b.25,p_z_b.26,p_z_b.27,p_z_b.28,p_z_b.29,p_z_b.30,p_z_b.31,p_z_b.32,p_z_b.33,p_z_b.34,p_z_b.35,p_z_b.36,p_z_b.37,p_z_b.38,p_z_b.39,p_z_b.40,p_z_b.41,p_z_b.42,p_z_b.43,p_z_b.44,p_z_b.45,p_z_b.46,p_z_b.47,p_z_b.48,p_tau.1,p_tau.2,p_tau.3,p_aux_unscaled.1,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3,g_z_b.1,g_z_b.2,g_z_b.3,g_z_b.4,g_z_b.5,g_z_b.6,g_z_b.7,g_z_b.8,g_z_b.9,g_z_b.10,g_z_b.11,g_z_b.12,g_z_b.13,g_z_b.14,g_z_b.15,g_z_b.16,g_z_b.17,g_z_b.18,g_z_b.19,g_z_b.20,g_z_b.21,g_z_b.22,g_z_b.23,g_z_b.24,g_z_b.25,g_z_b.26,g_z_b.27,g_z_b.28,g_z_b.29,g_z_b.30,g_z_b.31,g_z_b.32,g_z_b.33,g_z_b.34,g_z_b.35,g_z_b.36,g_z_b.37,g_z_b.38,g_z_b.39,g_z_b.40,g_z_b.41,g_z_b.42,g_z_b.43,g_z_b.44,g_z_b.45,g_z_b.46,g_z_b.47,g_z_b.48,g_tau.1,g_tau.2,g_tau.3,g_aux_unscaled.1
-145.424,0.986578,0.0568574,6,63,0,177.175,-0.0149374,0.697918,1.08174,0.385887,-0.105217,1.7589,0.870028,-2.05993,0.903067,-1.39538,1.48013,-0.0886954,0.0451445,0.635926,0.146404,0.527208,1.3541,-1.70574,-0.234822,0.574312,1.10476,-0.625915,1.03368,0.297461,-0.37542,-0.939435,0.616942,1.342,1.15529,1.12243,-1.6345,2.86295,-0.897703,-1.25638,-0.285923,-0.440741,-1.05475,-0.0876149,-0.19204,0.572881,-0.9946,-1.44706,-1.51519,0.53356,-1.61002,-0.828102,0.587229,0.51056,-1.71829,-0.456938,-0.430477,0.00948508,-0.958241,0.744705,0.29833,-1.03689,-2.57334,3.85949,1.29736,3.74909,1.09633,-0.148419,0.888936,0.62942,-1.26974,-0.91356,-1.36845,-1.69196,-1.97004,-0.608109,-0.203666,1.17978,-0.915935,-0.736256,-0.0153847,2.0663,-1.34377,1.21403,-0.713478,0.143796,-1.71792,1.04339,0.996389,-0.194994,0.695682,-0.132428,0.237842,-0.190775,0.546708,-1.01532,-1.40225,-0.982161,2.58341,0.372524,1.31401,1.28314,0.170264,-0.290209,1.10393,0.833951,-1.52057,0.424229,-0.183112,-0.49407,1.08846,1.74751,-1.32905,1.21764,-0.762507,-0.397412,-0.213089,-3.47325,-5.62569,1.88039,2.16956,5.78037,-0.12577,1.79973,0.887767,-2.14136,0.965248,-1.35326,1.44296,-0.0549347,0.0662299,0.357724,0.181227,0.565334,1.07436,-1.71509,-0.25244,0.41082,1.13885,-0.61825,1.06082,0.330376,-0.340006,-0.919566,0.541855,1.34899,0.976788,1.13032,-1.59946,2.87462,-0.890666,-1.34575,-0.336542,-0.440741,-1.54989,0.113815,-0.595472,-0.660903,-0.436006,-1.67135,-1.00723,-1.7074,-2.7387,-0.585546,0.447588,0.667447,-1.71829,-3.81968,0.245453,0.00948508,-1.12226,0.39918,1.5932,-1.15727
-135.647,0.998841,0.0568574,6,63,0,165.071,1.2065,0.412251,0.29378,-0.0725903,-0.148139,-0.770528,1.38504,-1.62642,-0.154678,-0.178942,-0.646567,-0.0698883,0.58491,-0.466387,0.123424,-0.933258,1.25214,-1.84329,1.01209,-0.628825,-0.999573,-0.835419,-1.45424,-0.170463,0.989705,-0.959239,-0.933302,0.326943,0.790599,0.141239,-1.22569,0.00943328,0.802944,-1.40928,1.48901,-0.467108,0.243842,-0.358094,-0.965551,-0.639044,-1.00055,-0.45555,-1.17207,0.112053,-0.841745,-1.10727,0.521057,-0.757833,-1.3502,-0.384771,-1.20051,-0.384329,0.174528,1.23226,-1.18989,-0.874431,0.0903116,2.62533,2.69705,4.24427,-0.054625,1.91967,0.648335,-1.97107,1.02219,-1.35677,1.66814,0.0212751,-0.0213055,0.339859,0.188979,0.906402,1.10374,-1.37955,-0.42671,0.582722,1.39904,-0.456372,1.26968,0.447935,-0.61852,-0.709225,1.08824,1.3271,1.07035,1.21517,-1.40663,3.06485,-0.976879,-1.00575,-0.373785,-0.388075,-0.926211,0.446024,-0.198315,0.410145,-0.157627,-1.45527,-0.780684,0.326903,-1.52347,-0.294795,0.900285,0.699434,-1.53366,-0.513091,0.242785,0.0446129,-0.684441,-0.670021,0.23711,-3.78795,1.87009,-0.884656,0.289044,-5.29023,-0.182271,-0.648756,1.525,-2.32351,0.115143,0.118159,-0.527,0.187677,0.773294,-1.30862,0.289893,-0.812791,1.21575,-1.71968,1.12028,-0.754721,-0.797153,-0.677015,-1.35536,-0.171421,1.16897,-0.848181,-1.34571,0.280697,0.798713,0.313827,-1.04827,0.109206,0.906338,-1.24859,1.13236,-0.467108,1.48408,0.515068,-3.24645,-2.2305,0.319489,-0.899949,-0.112503,0.155622,-0.53764,-0.340521,1.76387,-0.892764,-1.3502,-0.496287,-0.876169,-0.384329,0.667822,2.92759,-1.04221,-0.34833
-147.399,0.991483,0.0568574,6,63,0,174.9,-0.475703,0.298563,0.323752,0.244025,-0.137779,0.669067,0.0150726,2.75946,0.120157,-0.201418,-0.880888,-1.44688,-1.90371,0.773694,0.0177593,-0.388809,-2.12399,2.70151,0.360563,-0.323692,-0.084164,-0.379809,-0.0312109,-0.461371,0.252518,0.287999,0.165465,-1.11688,0.935224,-2.68801,-1.28026,-0.383164,-0.84822,2.31692,0.660953,1.50525,-0.935808,-0.477298,0.122009,0.958168,0.0808829,0.376855,0.361185,1.14847,0.317748,-0.827604,0.435051,1.00371,1.33392,0.541511,0.641306,-1.7261,-1.8269,0.346995,-1.40019,-1.10095,-1.54784,1.34958,-1.15283,1.43033,0.324857,0.369955,-1.72,0.277252,-0.1474,0.0849136,1.27365,0.78928,0.163173,0.30269,-0.273689,1.15058,0.19527,0.652993,-1.44848,1.35938,1.11988,1.09219,1.63021,0.291201,-1.3723,0.85891,1.19261,0.316193,-1.43842,1.10076,2.05795,0.0871151,-0.515177,0.395707,-2.33189,-0.539842,0.0375356,0.483362,1.00556,0.624207,0.400071,0.399847,0.565314,0.845338,0.771779,1.356,-0.985534,0.208687,0.867874,0.421547,0.951244,1.62125,-1.39302,0.0210878,0.85185,4.77494,-5.25522,-2.3134,1.01807,1.84431,-0.170658,0.682983,0.0242334,2.74789,0.147753,-0.17806,-0.905823,-1.42369,-1.89457,0.693316,0.0307105,-0.374774,-2.26642,2.6988,0.36052,-0.390722,-0.086611,-0.373249,-0.021376,-0.452923,0.264924,0.297552,0.137558,-1.12489,0.902783,-2.6822,-1.26692,-0.374547,-0.841841,2.30406,0.615156,1.50525,-1.18896,-0.601567,-0.179575,0.482452,0.493742,0.296129,0.75023,-0.575886,0.0304098,-0.624559,0.272352,0.971823,1.33392,0.02311,0.735064,-1.7261,-0.766077,-1.98061,-0.974042,-3.78268
-135.48,0.998673,0.0568574,6,63,0,177.032,-0.179628,0.650146,0.321079,0.449609,0.174357,-0.133736,0.297815,-0.43482,1.07772,-1.95225,0.84379,0.383749,0.0619276,1.88936,-0.931334,-1.67988,-0.215967,0.940935,0.424756,1.85834,-0.0857077,-0.629105,-0.703062,-0.617756,-1.33902,-0.60694,-0.260114,-1.67107,0.313746,-0.667816,-2.23154,0.103183,-1.09052,1.57532,1.14658,-0.674617,-0.117991,-1.1082,0.313295,-0.274616,-0.233227,-0.041789,0.515229,1.62062,0.136089,-1.16389,0.294885,1.53826,-0.628697,0.60292,-0.963705,-0.450186,0.401504,0.572735,1.06073,-0.844413,-0.628662,1.84945,-1.38677,2.38374,0.221824,-0.868669,0.0943064,-3.12615,0.189649,-0.916545,1.55632,1.58043,2.25562,-0.0614086,-0.549684,-0.628844,2.3824,-2.61219,-0.162615,1.08677,-0.0526679,0.11501,-0.292011,0.0984804,-1.13857,-0.801135,-0.468404,0.735931,-1.02788,2.78948,0.326034,0.449063,0.429056,-1.93228,-0.137233,-1.76596,0.913299,-0.311877,0.115644,-0.826713,-0.949998,-0.814917,-0.778925,-0.437414,-0.472458,0.260539,-0.0140133,-0.504228,-1.87444,-3.01065,-0.710334,1.61939,1.35702,-0.588368,-2.28677,-2.25536,-0.448251,0.492834,3.02414,-1.16986,0.204673,0.124249,0.460459,-0.914813,1.54733,-1.86152,0.386348,0.763409,0.10085,1.42681,-0.757271,-1.45996,-0.494622,0.813718,0.278285,2.04512,0.2196,-0.609915,-0.666488,-0.382799,-1.27932,-0.475378,-0.250125,-2.90553,0.391654,-0.650095,-2.14099,0.223246,-1.08422,1.72477,0.794066,-0.674617,0.0967236,-1.05106,-0.175504,-2.01806,0.671085,0.21607,1.40142,1.61905,0.154659,-1.09965,-0.352777,1.69699,-0.628697,2.80171,-3.68332,-0.450186,0.971677,1.22338,5.83508,2.64544
-133.846,0.99939,0.0568574,6,63,0,161.79,-0.593396,0.282276,0.0720297,0.0339217,0.460781,-0.944992,-0.951597,0.0311394,-1.72453,1.52992,0.0603095,-0.906315,0.53293,1.34836,0.975256,0.302365,2.06815,-0.373642,-0.848202,-0.436519,0.0732995,0.652585,0.0424944,0.81768,1.30267,1.06353,1.47768,1.98447,-0.118888,-0.441378,1.64072,0.273516,1.00314,-0.842884,-0.251231,1.15514,0.507531,-0.140431,0.791378,0.530027,-1.2269,0.520471,-1.11624,0.835171,1.69347,0.280941,0.556826,-1.04864,0.0251032,0.722161,-0.511,0.0278532,-0.507274,-0.568178,-0.50279,0.245679,1.93324,4.69587,3.10184,-1.57594,-1.57028,0.209636,0.0377905,0.268347,-2.44777,-0.506667,1.05061,-0.595052,-1.55218,0.174344,-1.22536,1.90964,0.27459,-0.592354,0.888133,-0.12052,1.08188,-0.494447,0.856536,0.370321,-0.5288,-0.704101,1.44579,0.269806,-0.719026,1.47379,0.13431,-0.892326,-0.0474599,-2.27471,0.20599,-0.845259,0.126012,0.686632,-1.25876,0.108027,1.13094,0.691844,-0.177507,-0.513047,-2.97653,0.394254,0.760912,0.917524,1.01976,0.760979,0.999019,0.877614,-0.372353,-0.263182,1.08315,-0.961136,0.535044,-8.3925,0.064325,-6.04741,0.04669,-0.502674,-0.679097,-0.543461,-1.23492,2.81148,-0.617491,-0.678451,0.806709,0.18411,1.69316,0.633539,1.99207,-0.66369,-0.929362,-2.06463,0.207373,0.936349,0.337938,0.879846,1.76184,1.52751,1.8582,2.65062,-0.073438,-0.29682,2.31773,0.453504,1.30546,-0.972153,-2.86213,1.15514,0.588949,0.505028,-1.53332,1.82752,-0.559216,1.28268,-0.712925,-0.131322,1.97168,1.20764,-0.0962343,-1.71055,0.0251032,1.71145,-1.01313,0.0278532,5.08518,-2.25267,0.575855,7.20639
-133.195,0.996997,0.0568574,6,63,0,162.698,-0.388645,1.18688,-0.192251,-0.131987,-0.0798135,0.112583,0.0221055,0.0198109,0.841884,-1.04974,0.149317,-0.070863,0.149641,1.71277,-1.17758,1.09055,-0.460296,0.770621,0.888391,1.0937,0.73008,-0.12545,0.636151,-1.26212,-0.743989,-0.842671,-0.0940211,-0.913856,0.769881,0.590955,-1.18391,0.0791823,0.0278617,1.11918,1.55523,-0.196851,-1.06944,-0.755953,0.462237,-0.31645,-0.259701,-0.486802,-0.0216943,0.838589,-2.25267,-0.737729,-0.52167,0.661472,-0.916478,1.57644,-1.11512,-0.127399,0.676926,-0.0737206,-0.462545,-1.27171,-3.12393,0.27039,-0.631931,1.56272,0.317311,-0.399149,-1.15558,-1.03215,-0.234978,2.02529,-0.989283,-0.45224,1.04763,1.59651,0.945867,2.17933,-0.757939,0.263006,-0.735934,0.228002,1.77759,0.959096,1.73502,-0.345907,1.75477,1.33311,1.06544,0.587446,0.53316,0.0454646,1.91495,0.66525,1.8472,-0.598635,-0.0890923,1.77737,-0.881258,-0.235213,1.30153,-0.518013,-0.578007,0.766512,-1.02479,0.3112,0.545662,0.68947,-0.419995,-1.7821,-0.930114,-0.047323,-0.0943375,-0.130602,0.459435,-0.931612,-0.612322,2.9119,-1.96662,4.19245,-0.342925,-1.02434,-0.202631,0.248995,0.0707569,-0.090812,1.10571,-0.912627,0.106613,0.197828,0.1801,0.7606,-1.05226,1.23104,-0.979066,0.840123,0.901191,1.08096,0.839475,-0.10121,0.769442,-1.32751,-0.636162,-0.715248,-0.567251,-1.27621,0.74431,0.625362,-1.06439,0.124304,0.0567653,0.97478,1.37195,-0.196851,-1.18735,-0.759246,0.410854,-0.849575,-0.0364556,-0.605473,0.138574,0.644105,-2.25803,-0.648663,-0.494642,0.690121,-0.916478,0.960564,-0.835433,-0.127399,-0.4372,-0.0130813,-1.6531,-6.21791
-131.786,0.986453,0.0568574,6,63,0,158.652,-0.21011,0.308377,0.580838,0.163367,0.351403,-0.377687,-0.549932,0.182319,-0.837228,0.367784,-0.905082,-0.0599128,-0.306071,-1.63778,0.947177,-0.376448,0.482118,0.450488,-1.01969,-1.33261,-0.475179,0.232023,-0.812535,0.184398,0.569394,1.37889,0.348767,0.655031,0.463908,0.525595,1.01294,-0.867135,-0.280514,-1.02669,-1.0711,0.0691394,0.761409,0.557609,0.573533,0.761007,-0.989393,0.568724,-1.02444,1.12873,1.87935,-0.39434,1.12585,-0.117649,0.0611847,-0.00856046,-0.726473,0.414863,-3.53163,-0.693835,-0.550065,0.0947471,-0.804584,-2.92953,0.657263,-2.719,0.365703,-0.457812,-0.729312,0.38632,0.289012,-1.30779,-1.40925,-0.232036,-0.18336,-0.0331162,-0.667256,1.4241,-0.261123,2.24061,0.0502146,-0.386945,0.698264,0.196816,-0.2031,-1.82522,-0.483067,0.483916,0.170126,-0.761265,1.96875,1.98665,-0.563693,-1.24793,-0.501718,0.499803,1.70971,-0.403985,0.725314,-0.0610507,0.68172,2.30207,1.10957,0.57381,-0.480914,-0.388775,-2.04357,-1.43099,-0.855382,1.08701,-1.69584,-0.554009,0.605312,0.695459,-0.337691,-0.178122,1.97536,-1.10011,-6.45391,-5.32725,2.92784,0.337198,0.335049,-0.357288,-0.537107,0.152532,-0.803132,0.396495,-0.929952,-0.0439237,-0.295196,-1.72978,0.964604,-0.361753,0.349636,0.447611,-1.00577,-1.40141,-0.459718,0.241215,-0.803455,0.193609,0.583686,1.38956,0.324265,0.631335,0.46484,0.534123,1.02949,-0.86109,-0.275596,-1.0217,-1.14103,0.0691394,1.00572,0.761113,-0.562017,-0.316224,-0.415205,0.563094,-0.452745,-2.02626,2.38332,-0.0607023,0.83771,-0.414158,0.0611847,-4.00317,-0.803906,0.414863,-0.749742,-5.86397,-0.332638,-1.18995
-138.593,0.995998,0.0568574,6,63,0,152.982,0.189536,1.23241,-0.486099,-0.499703,-0.476199,0.679818,-0.215804,0.00742283,0.575588,-0.353002,0.298912,-0.0449668,-0.499201,1.77733,-0.525474,0.631508,0.0255055,-0.377904,1.66754,1.16399,0.484817,-0.783264,0.707842,0.332252,-0.183113,-1.27204,-0.468654,-0.638758,-0.451578,-0.234677,-0.691392,1.50467,0.841755,0.878183,1.31982,-0.324865,-0.814534,-1.07274,0.471366,0.344084,-0.435092,-0.765906,-0.186177,-0.036671,-2.25249,-0.751729,-1.51605,0.419786,0.343968,0.299372,-2.00753,-0.251485,1.10223,1.19133,1.22057,-1.52187,1.5145,-0.11144,-1.27177,0.659565,-0.0430074,0.659588,-1.1133,0.377682,-0.357035,0.372484,-1.38134,0.140833,-1.22474,-0.939244,1.14362,0.294418,0.767891,0.234643,0.573786,-0.633642,-0.00873648,-0.821577,-0.250909,0.634948,0.830783,0.861875,-0.420604,0.0683461,0.207598,0.629964,0.98423,0.727291,0.961843,-0.591243,-0.272212,-0.607552,0.171091,0.762685,1.32793,1.28539,-0.386776,-0.805152,-0.516021,0.608411,1.3779,-1.13397,-0.420552,-0.599641,0.619253,-0.200888,-0.852911,0.432532,-1.33484,0.121735,0.394317,1.03388,-4.8895,-1.87779,-0.962399,-7.68265,-0.960941,0.815835,-0.136167,-0.358233,0.769911,-0.184037,0.0197744,0.21363,-0.492482,1.48605,-0.386941,0.75856,-0.0881757,-0.564095,1.53011,1.24113,0.463026,-0.773818,0.826273,0.311772,-0.120655,-1.20267,-1.6061,-1.28846,-0.900987,-0.220369,-0.583341,1.60438,0.869361,0.78642,0.618443,-0.324865,-1.16985,-1.55517,-0.459358,-0.425141,0.0189594,-1.78929,0.205406,0.0414964,-2.84723,-0.57898,-2.0174,0.445312,0.343968,-1.83635,-3.51176,-0.251485,1.88519,4.88608,4.76953,0.814241
-141.315,0.996898,0.0568574,6,63,0,164.307,0.552091,1.56899,-0.412996,-0.413863,-1.05637,0.722414,-0.468365,-1.42935,0.250113,-1.16592,-0.926108,0.29041,1.11604,0.302184,-1.1147,0.474699,-0.312623,0.00611282,-0.456573,-0.735526,0.317919,1.89298,-1.0086,-1.3419,0.803751,-2.04469,0.675491,-1.48743,0.542018,-1.15657,-0.0273153,-0.666664,0.806727,1.1891,0.557797,-0.594092,-0.537093,-0.206048,1.06578,1.44267,-0.967263,-0.453383,1.15591,0.450196,0.234836,-0.457681,0.215468,1.68095,-0.38336,1.24237,-0.534389,-0.714622,-0.368029,-0.666902,0.112821,-0.906801,-1.93845,-1.21731,0.63099,2.11658,0.132056,-0.568255,-0.00620983,-0.447589,-0.674395,-0.211152,-0.662752,-0.0497445,0.99091,-1.41398,0.0744699,-0.602537,-0.168927,0.378392,-2.06869,-1.46782,-0.499473,1.45585,-1.12999,-1.2093,0.508468,0.43946,1.21502,0.253268,0.709816,-0.219757,0.637239,-1.97168,-0.646804,-0.491712,-1.03345,0.1754,0.759095,1.20962,-0.0561236,0.414322,-0.217351,0.792757,0.305198,0.0844833,2.95811,0.516774,1.72185,0.0260639,-0.528356,0.0665641,0.977814,0.0591698,-0.735231,-1.48525,-0.645537,2.76194,6.44582,8.50022,-0.612895,-0.156363,-0.965997,0.82982,-0.424723,-1.42084,0.451217,-1.02439,-0.856124,0.509672,1.1481,-0.137909,-1.00474,0.577663,-0.287193,0.0978429,-0.380524,-0.676146,0.468792,1.92735,-0.905243,-1.28937,0.904564,-1.87593,0.64318,-1.48131,0.715066,-1.13762,0.0792017,-0.632489,0.836547,1.19931,0.438072,-0.594092,-0.536431,-0.0525357,1.09532,1.23296,-0.662942,-0.342764,1.43698,0.592095,0.428364,-0.338713,0.359185,1.73058,-0.38336,1.88211,1.69972,-0.714622,-1.072,-0.640097,-0.279658,2.4682
-140.066,0.999801,0.0568574,6,63,0,168.297,-0.170778,1.01061,-0.286014,-0.0944526,0.708798,-0.350783,-1.10063,-0.66459,0.655788,-1.17409,-0.75895,1.14364,3.15579,-0.66089,-0.857259,-0.527,0.538083,0.150105,-0.378024,0.681708,-0.52887,2.02088,-1.24987,-1.19433,-0.531369,-1.42213,0.588937,0.726445,0.722347,1.02745,-0.431333,-1.42119,0.0712616,0.545583,0.967076,0.0313173,1.01471,-1.04127,1.4931,0.767022,-0.0425036,-0.392446,0.98887,0.622543,-0.0600746,1.28435,0.788166,-0.495348,-0.509911,0.999144,-2.02391,0.205408,0.642376,-0.689948,0.454447,-1.07279,2.55968,7.16514,-0.849881,-3.98806,-1.74751,1.15047,0.242467,-1.4391,0.116235,-0.538318,-0.695208,-0.0938831,-0.738196,-0.35775,-0.682189,1.14463,-0.794712,-0.046528,-0.32152,-1.19081,0.832944,1.0337,-0.343734,-0.859257,1.54301,-1.52081,0.415296,-2.20434,0.309984,-2.13971,0.327164,0.170002,0.918224,1.13962,-0.0835923,-0.650062,-1.42317,0.655305,0.186091,1.15903,-1.04444,-0.271012,0.847032,0.140025,0.446385,-1.38875,-0.262742,2.20003,-0.128317,0.805508,1.19155,-0.898305,0.390237,-0.450085,-0.607094,0.328382,-3.01023,2.82159,-1.214,-0.346254,0.852108,-0.152621,-1.03313,-1.2437,1.0199,-1.01663,-1.14847,1.54543,3.28017,-2.87428,-0.663279,-0.34132,0.31496,0.126244,-0.566448,0.680442,-0.420441,2.10826,-1.13482,-1.21201,-0.417411,-1.33085,0.408956,0.534876,0.90641,1.08607,-0.294528,-1.3709,0.108772,0.549202,0.212027,0.0313173,1.00742,-0.970094,1.21116,0.383335,0.106909,-0.385608,1.12511,0.599433,-0.047915,1.33701,0.71191,-0.663344,-0.509911,0.307352,-2.93942,0.205408,2.4888,-1.09385,1.73701,-0.179944
-135.332,0.994966,0.0568574,6,63,0,164.247,-1.9128,1.04008,0.305495,-0.000555064,-0.751207,-0.129344,1.12512,0.987063,-1.2211,0.38143,0.650094,-1.81808,-2.9532,1.56407,0.241272,0.211489,0.262327,-0.447171,0.505351,-0.299213,0.284804,-2.10692,0.940483,0.99747,0.639962,0.920993,0.171126,-0.0184082,-0.636994,-1.19633,-0.014817,1.21858,-0.105752,-0.398173,0.65561,-0.0254285,-0.423449,0.611572,0.0655393,0.363809,-1.78327,0.575913,-2.09321,0.580885,-0.755138,-1.86227,-1.02143,0.414261,0.423753,0.697937,0.35766,-0.150449,-0.903591,0.0196011,1.07374,0.00876772,-0.662728,-2.16457,0.363915,7.08113,0.844097,0.564979,-1.23842,-0.565465,0.444628,1.0988,0.702633,1.5154,-2.5115,-1.83244,0.402865,-0.406896,1.15268,0.314958,-1.06334,0.946301,-0.430621,0.146968,0.156218,0.86546,-2.22099,-1.24602,0.4423,1.28863,-2.04943,0.518383,1.62593,0.398836,-0.112458,-0.498985,0.279529,0.0517577,0.84083,-1.59101,0.705878,-0.54887,-1.46461,-0.355714,-0.624176,1.81514,1.102,0.705655,-1.43352,1.05905,0.566041,0.953021,-0.334921,1.17516,0.155792,-0.697787,0.715842,1.67575,-5.65794,2.56271,1.37231,2.16004,-0.66119,0.154408,1.22574,0.725117,-1.04217,0.750491,0.141507,-1.75671,-2.95037,0.729793,0.558977,0.333933,-0.216377,-0.703856,0.412667,-0.522795,0.341574,-2.09979,1.00215,0.9108,0.898954,1.11375,0.162035,-0.302799,-1.25309,-1.18664,0.232552,1.23685,-0.102282,-0.493713,-0.166178,-0.0254285,-1.20574,2.01278,-1.69497,-1.56692,-1.49049,1.82687,-2.04684,-0.564283,-2.25897,-1.68791,-2.94074,0.784536,0.423753,-10.9399,-3.80357,-0.150449,-2.3479,2.75098,-7.68451,-7.37836
-138.16,0.789571,0.0568574,6,63,0,169.493,-0.305107,0.449677,-0.32254,0.383991,0.530924,-0.778172,-0.439845,0.236079,-1.30615,-2.72764,0.488338,-0.145563,0.0134398,1.8366,-1.22476,-0.245697,1.35202,0.448163,1.28108,1.35461,-1.42642,-2.2442,-0.0209516,0.408392,-1.07049,-2.29117,0.443473,-0.0934277,-0.226126,-0.168032,0.310679,1.72111,0.688401,0.871962,1.00992,0.329745,0.202935,-2.30015,-0.215693,-0.460311,0.349105,-0.704749,0.350514,0.0995074,1.16105,-0.0501421,1.58259,-0.787591,-0.481522,1.55987,-0.948763,0.94088,0.0933841,-1.30842,-1.58526,-0.48114,1.84357,-3.663,-1.90739,1.08475,0.672668,-0.318471,-1.42121,-1.23469,0.733443,-0.712592,-0.478108,1.38233,3.03982,-1.49644,-0.559846,-0.725586,0.443036,0.523589,-0.766086,0.392661,-0.162481,2.13554,-1.24591,-1.45242,-1.06993,-1.03633,-0.091852,0.700085,1.47812,1.19106,-0.385138,-1.59664,-0.020014,0.379303,-0.44154,-0.0119271,0.764262,-1.38501,-0.234512,0.254536,1.4104,-1.28394,1.78951,-0.520928,1.42996,1.72167,1.54583,-0.609063,-0.452404,-0.393929,-1.96618,0.0712717,0.541279,-0.159961,-1.34145,-0.358193,-1.49933,-1.2372,-1.69319,3.3501,0.661071,-0.485292,-0.341873,0.284868,-0.778961,-2.65015,0.359919,0.333481,0.139884,0.879703,-1.0587,0.0751119,0.153374,0.507606,1.37018,0.870726,-1.69633,-2.21449,0.197426,0.569508,-0.848016,-2.60772,0.00406138,-0.2135,-0.838795,-0.0636226,0.552756,1.97761,0.841205,0.974814,0.646413,0.329745,0.103366,-2.24456,-0.196952,-0.581499,0.516119,-0.769788,0.53747,-0.255066,1.02882,0.0734775,1.59673,-0.823345,-0.481522,0.985221,-0.557809,0.94088,-4.14967,-0.800867,-2.0624,-7.43733
