# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=737855710
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=startle_noint_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_b.1,z_b.2,z_b.3,z_b.4,z_b.5,z_b.6,z_b.7,z_b.8,z_b.9,z_b.10,z_b.11,z_b.12,z_b.13,z_b.14,z_b.15,z_b.16,z_b.17,z_b.18,z_b.19,z_b.20,z_b.21,z_b.22,z_b.23,z_b.24,z_b.25,z_b.26,z_b.27,z_b.28,z_b.29,z_b.30,z_b.31,z_b.32,z_b.33,z_b.34,z_b.35,z_b.36,z_b.37,z_b.38,z_b.39,z_b.40,z_b.41,z_b.42,z_b.43,z_b.44,z_b.45,z_b.46,z_b.47,z_b.48,z_b.49,z_b.50,z_b.51,z_b.52,z_b.53,z_b.54,z_b.55,z_b.56,tau.1,tau.2,tau.3,aux_unscaled.1,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_b.1,p_z_b.2,p_z_b.3,p_z_b.4,p_z_b.5,p_z_b.6,p_z_b.7,p_z_b.8,p_z_b.9,p_z_b.10,p_z_b.11,p_z_b.12,p_z_b.13,p_z_b.14,p_z_b.15,p_z_b.16,p_z_b.17,p_z_b.18,p_z_b.19,p_z_b.20,p_z_b.21,p_z_b.22,p_z_b.23,p_z_b.24,p_z_b.25,p_z_b.26,p_z_b.27,p_z_b.28,p_z_b.29,p_z_b.30,p_z_b.31,p_z_b.32,p_z_b.33,p_z_b.34,p_z_b.35,p_z_b.36,p_z_b.37,p_z_b.38,p_z_b.39,p_z_b.40,p_z_b.41,p_z_b.42,p_z_b.43,p_z_b.44,p_z_b.45,p_z_b.46,p_z_b.47,p_z_b.48,p_z_b.49,p_z_b.50,p_z_b.51,p_z_b.52,p_z_b.53,p_z_b.54,p_z_b.55,p_z_b.56,p_tau.1,p_tau.2,p_tau.3,p_aux_unscaled.1,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_b.1,g_z_b.2,g_z_b.3,g_z_b.4,g_z_b.5,g_z_b.6,g_z_b.7,g_z_b.8,g_z_b.9,g_z_b.10,g_z_b.11,g_z_b.12,g_z_b.13,g_z_b.14,g_z_b.15,g_z_b.16,g_z_b.17,g_z_b.18,g_z_b.19,g_z_b.20,g_z_b.21,g_z_b.22,g_z_b.23,g_z_b.24,g_z_b.25,g_z_b.26,g_z_b.27,g_z_b.28,g_z_b.29,g_z_b.30,g_z_b.31,g_z_b.32,g_z_b.33,g_z_b.34,g_z_b.35,g_z_b.36,g_z_b.37,g_z_b.38,g_z_b.39,g_z_b.40,g_z_b.41,g_z_b.42,g_z_b.43,g_z_b.44,g_z_b.45,g_z_b.46,g_z_b.47,g_z_b.48,g_z_b.49,g_z_b.50,g_z_b.51,g_z_b.52,g_z_b.53,g_z_b.54,g_z_b.55,g_z_b.56,g_tau.1,g_tau.2,g_tau.3,g_aux_unscaled.1
-167.196,0.990193,0.0731822,6,63,0,195.369,0.632072,0.596213,0.331046,1.19833,0.718333,0.0456149,-0.10921,0.646562,0.488627,1.90142,-0.473359,0.920651,-1.38775,1.11715,0.314014,-0.621453,1.19625,-0.632111,-0.0998831,-0.166798,0.306658,0.140607,-0.253652,0.989801,0.418928,0.267846,-1.12347,2.01316,-0.0434328,0.992936,1.40015,1.05735,-0.00265527,-0.0539418,0.37575,-0.734733,0.612658,0.00544682,2.68,1.16129,1.01929,-0.000789305,-1.42149,0.704833,1.15351,-0.636335,2.00255,0.602976,0.182403,0.191407,0.0464124,-0.449125,-0.913091,-0.893355,-0.0169344,0.384248,-0.390763,-1.36509,0.652514,0.358571,-2.59635,-0.000361795,-0.832162,-0.0329077,-3.33907,0.920066,0.724165,0.384173,0.372644,0.208907,0.321269,-1.17485,0.54645,-0.567205,2.43297,0.644414,0.436052,2.09123,0.369214,-0.364964,-0.0261047,0.189184,1.83633,1.08211,-1.78716,0.825871,-1.45832,1.32642,0.484355,-0.11853,-0.67804,-1.06357,0.661989,1.49703,-0.153562,1.49002,0.0748844,0.197803,0.0464315,0.806982,-1.20484,0.544777,-0.887865,-2.42567,0.0809017,0.756874,2.09795,0.387189,-0.403223,0.197218,0.994956,1.00187,2.06835,0.166555,-0.283364,1.06861,-0.516487,-0.626918,-0.644097,-0.749063,-1.17267,0.44869,-0.704409,-0.97718,-0.41667,0.0397539,6.60182,-1.09485,2.03593,1.48578,0.959406,0.204914,-0.254759,0.977628,0.946428,2.37877,-0.664651,1.39518,-1.87652,1.2878,0.553663,-0.511832,0.895807,-0.419691,0.130497,-0.136165,-0.367349,0.215772,-0.156793,0.888418,0.771357,0.405002,-0.953,2.25781,0.159686,1.04097,1.8624,1.23168,0.124844,-0.138969,0.560296,-0.64253,0.840442,0.160239,2.8975,1.08402,1.26235,-0.522457,-1.42149,0.722762,1.19737,-0.650233,2.00115,0.657683,0.210905,0.240695,0.0260999,-0.44912,-0.877592,-0.890515,-0.00310961,0.384248,0.339547,0.732071,0.652514,5.1215,-0.844687,-3.14856,1.6838
-168.455,0.999709,0.0731822,6,63,0,198.018,-0.435248,0.653609,-0.848649,-1.01182,-0.362655,-1.14957,-0.633543,-1.36011,-1.2657,-1.6118,1.40664,-0.950461,0.550703,-1.33934,-0.151082,0.645901,-0.0452935,-0.619591,1.7248,0.660208,0.686614,0.496673,0.197439,-0.35284,0.2801,0.634518,0.891509,-0.7754,0.462604,0.775629,-2.79354,-0.40852,-1.44828,0.957637,0.266954,0.696179,-0.970657,-0.118048,-2.41053,-1.08089,-1.77149,-0.787525,0.308668,-0.804493,-1.46455,1.68195,-1.28562,-1.20654,0.299086,-0.901443,0.473902,0.653026,0.406108,-0.556803,0.214215,-0.775879,0.96968,-0.545581,-1.31378,-2.84142,-1.32979,0.203788,-0.260651,-0.154605,1.83135,0.541515,0.789838,0.812413,-0.977439,-0.905225,-0.225035,-0.99064,1.243,0.951485,0.587222,-1.58057,0.43703,0.376739,-0.264288,1.2002,-1.4343,1.71911,0.304506,0.86728,0.750729,-0.184866,1.15646,0.959261,1.0578,-0.596746,2.24917,0.566812,2.07275,-0.619253,1.07421,-1.54478,0.719166,0.920454,-0.33355,-0.236373,-0.0776886,1.28484,0.285654,-0.544687,-1.33351,-1.86285,-0.242652,0.796571,1.58639,-0.277074,1.1511,0.876805,0.443012,0.344687,-0.0221316,-0.0513144,-2.31679,-0.713279,-0.432695,-1.87724,-1.86694,-0.381766,-0.446292,1.31768,-1.46026,-0.696908,-4.24278,-0.755037,-4.82949,-1.01177,-0.332736,-1.13464,-0.637756,-1.3431,-1.21986,-1.58619,1.38721,-0.904941,0.535606,-1.3353,-0.144023,0.649773,-0.204449,-0.592136,1.75045,0.642015,0.631254,0.492701,0.179262,-0.369316,0.284301,0.638991,0.91019,-0.783986,0.481623,0.789305,-2.77411,-0.468745,-1.44399,0.925618,0.265971,0.701325,-0.95307,-0.105824,-2.40479,-1.10523,-1.77086,-0.910954,0.308668,-0.829442,-1.28873,1.30654,-1.69044,-0.869423,0.200191,-0.672703,0.274969,0.463745,0.56057,-0.644554,-0.152519,-0.775879,-0.519035,-2.99933,-1.31378,-1.11416,-1.91121,0.121178,-1.30593
-167.209,0.994887,0.0731822,6,63,0,203.879,-1.22642,0.656555,-0.826948,-1.23414,1.41055,-0.99173,0.694572,-0.643194,-0.778216,1.83439,1.0676,-1.28065,0.996919,-0.751705,-0.731196,0.763562,1.53916,-0.674205,1.4491,0.507482,0.0694286,-1.14587,1.18616,1.24594,0.355564,1.39574,-0.616605,0.947436,-0.389536,1.25566,-0.048735,0.599477,-1.82753,1.53416,0.675744,0.2873,-2.11777,0.452125,0.0179876,-0.00789083,0.657338,0.992581,-0.23902,-1.34027,-1.13679,0.209551,-0.786841,0.0330869,0.374228,-1.48535,0.286661,1.18868,-0.0932819,-0.458722,0.796431,-0.541962,0.992099,0.131112,-1.81809,-2.56726,-1.12475,0.40869,0.368797,1.2279,1.27893,-2.69422,-0.488996,-1.20085,-0.779428,-1.18442,-1.30615,-0.898211,-2.91162,1.01395,-0.304067,-0.0168479,-1.22972,0.327261,0.314902,-1.38931,-0.301544,1.25534,0.507616,0.748994,1.25815,-0.274329,-0.924685,0.097735,-0.10993,1.35512,-1.52009,0.782025,0.12721,-3.44302,-0.889058,-0.640486,0.135654,-0.0418829,0.677595,-0.0410907,-0.35137,-2.67231,-1.22726,-2.38734,-1.61709,0.492472,-0.673599,-1.06062,1.78021,-2.05677,-0.611806,0.187423,0.048453,0.118461,0.63618,0.936241,-0.490933,-0.706204,-0.588232,-1.04144,0.508324,-0.470708,-1.08238,1.14382,-0.431541,0.344193,3.23437,2.21189,-4.56035,-1.23484,1.54388,-0.940557,0.666698,-0.582708,-0.577351,1.94375,0.998048,-1.14339,1.05055,-0.742259,-0.711799,0.779483,1.16969,-0.556863,1.57294,0.524126,-0.0391539,-1.17372,1.16331,1.26876,0.35343,1.40432,-0.563382,0.92707,-0.33759,1.3566,0.0644946,0.508709,-1.81868,1.43154,0.782634,0.296151,-2.06608,0.513731,0.0331134,-0.047296,0.675368,0.584963,-0.23902,-1.39925,-0.615958,-0.852432,-1.51045,1.62577,0.857105,-0.871724,0.480778,1.98157,0.291533,-0.830872,0.0421943,-0.541962,15.2412,-6.65305,-1.81809,-2.00584,-0.987239,13.7519,16.6074
-159.104,0.971354,0.0731822,6,63,0,198.448,-0.965242,0.633033,-0.972923,-1.1581,0.402377,-0.963979,0.042398,1.23427,-0.459666,-0.416075,0.707288,-0.91291,0.397699,-0.730809,-0.275315,-0.473888,0.367719,-1.11819,-0.872567,0.52656,-0.342385,-0.640205,0.0861471,-0.218541,-1.70417,0.381059,1.08179,-0.909089,0.118537,0.552061,-1.33526,0.0648643,0.931511,0.350007,-1.12417,0.491,0.448833,-0.0686307,-0.150061,-0.391058,-0.973574,0.226227,-1.38872,0.22732,-1.86832,0.822063,0.837914,-1.44397,0.227109,-2.29617,0.904921,-0.37443,-0.976613,-0.910938,-0.0918434,1.04126,1.26929,0.449254,-2.1424,-0.375999,-0.647256,0.613491,-0.0670746,-1.7799,-2.15244,-4.39085,-1.72648,1.91572,-0.57929,0.945899,-1.14637,-0.0402729,2.66478,0.795995,-0.805959,1.03421,-0.510194,-0.681324,1.193,0.651123,0.131723,2.38899,0.448669,-0.363585,-1.23485,0.926165,1.41898,0.837623,1.54219,-0.768591,1.1053,-0.284487,1.68241,0.508457,-0.0479848,-2.41718,1.77704,0.753747,0.208447,-2.02593,0.663656,0.122221,-0.0492629,1.05437,-0.369129,0.266154,-1.85128,-0.802718,-0.509847,-1.17065,1.23014,0.408126,-0.792187,-0.0773399,1.19486,0.579065,-0.231651,0.411805,-0.879359,-0.864546,-1.33015,-1.13264,0.467289,-0.519806,0.518791,6.45179,8.37956,-0.539882,-7.11495,-1.43268,0.966883,-0.697535,0.563474,1.77627,0.324012,0.231552,0.780995,-0.368236,0.473026,-0.669115,-0.0919747,-0.413001,-0.488146,-0.594973,-0.501684,0.879076,-0.474955,-0.694198,-0.084549,0.010533,-1.86002,0.566042,1.50032,-1.28562,0.460904,1.02715,-1.26131,-0.207814,1.06265,0.71325,-1.45036,0.709963,0.918928,0.155936,-0.0431608,-0.413241,-0.770469,-0.666871,-1.38872,0.631098,-1.59348,1.17196,1.68247,-0.709097,0.751681,-2.11131,1.81202,-0.535388,-0.398559,-0.848871,-0.61792,1.04126,9.39621,7.061,-2.1424,0.303623,-0.96101,14.1326,15.4527
-164.812,0.976277,0.0731822,6,63,0,187.85,0.732637,1.6352,1.00058,0.514768,0.354737,0.519656,0.860228,-1.28023,0.866963,1.06906,-0.778688,1.21299,-0.0212355,0.901768,1.05723,0.0826152,-0.371946,0.0318023,0.141529,-0.524647,0.780831,0.194097,0.895091,-0.0662373,1.30997,-0.632809,-0.626902,0.709879,-0.156705,-0.347457,0.874192,-0.170327,0.906368,0.0938506,0.865979,0.794996,-0.617893,-0.452277,-0.952109,0.707332,0.552279,-1.04946,0.379157,-0.160248,0.888045,-0.0717584,1.32762,-0.915367,-1.29793,-0.0242969,-0.532767,0.0613279,-0.759165,0.839696,0.0789897,-0.0443366,-0.164987,-1.98012,2.17496,-3.02798,0.693434,0.995811,-0.76759,-0.562297,4.83576,-3.01553,-1.19599,0.921837,-0.859332,0.743675,0.745845,0.531372,0.452249,0.19166,-0.193867,0.490764,-0.348158,0.414122,-0.552817,-0.135781,-1.36923,-0.983732,0.33879,0.000776135,-0.687906,1.23068,-0.462073,-1.20164,0.0324193,0.940494,-0.622792,0.0613166,0.524765,-1.05187,-0.113634,1.98279,0.506221,-0.767752,1.2997,0.0508497,-0.518261,-1.16052,0.07219,-0.830576,-0.790046,-1.54697,0.963177,-1.66957,-0.436218,-1.90503,-0.212307,1.55943,0.447926,-1.10786,0.0958657,-1.59005,-0.566426,-0.607112,1.44132,1.08758,1.42323,-1.13598,-0.195033,-0.189067,-0.00192304,-0.467899,-3.74243,6.32785,5.15064,0.529103,0.364135,0.521824,0.825374,-1.27674,0.879205,1.0774,-0.789388,1.22674,-0.0160812,0.90229,1.06548,0.0830126,-0.421692,0.0418852,0.150453,-0.52067,0.75671,0.1936,0.897534,-0.0768965,1.3242,-0.63262,-0.623365,0.719716,-0.150577,-0.363689,0.888602,-0.176166,0.906511,0.0851324,0.87483,0.795158,-0.613683,-0.451406,-0.952022,0.676313,0.537728,-1.09539,0.379157,-0.951874,2.04651,-2.93178,-0.339638,0.0455846,-1.94591,1.21092,-1.42345,0.104079,-0.59903,0.398603,0.236343,-0.0443366,-1.65879,-5.33544,2.17496,-0.854771,0.076952,8.59731,6.09206
-160.776,0.884761,0.0731822,6,63,0,193.873,0.308886,-0.302796,-0.718051,-0.696239,0.0613318,-0.694459,0.466551,0.250528,-0.443456,-0.770939,1.22212,-1.25426,0.412553,-0.729296,-0.335762,-0.70351,0.489636,-0.40688,-0.0934197,1.34907,0.209181,-0.244852,-0.69991,0.137979,-0.261071,0.341039,1.0076,-1.13759,1.06856,-0.133477,-1.11486,0.183958,-1.40779,0.0210896,-0.23606,-1.16499,0.738457,1.01282,0.765806,-0.324644,-1.11824,1.49774,0.36011,0.332525,-1.21021,0.892338,-0.035406,-0.0116832,0.760116,-0.630819,0.298048,0.0174848,0.0110659,0.0365933,-0.875355,-0.87448,1.12516,-1.28696,-1.28308,-1.04319,-1.07523,0.0271039,-0.891796,-2.27728,-8.55062,-4.09632,0.0560985,-0.95016,-0.220725,-2.1257,1.43075,-1.92484,-1.24036,-0.394863,-0.902337,-0.259383,-0.754614,-1.45343,0.512507,1.3385,0.172126,-0.355929,-0.590985,-0.652596,-0.00985688,-0.6381,1.20591,-2.08939,0.48016,-0.641622,0.183736,-1.45124,0.906087,-0.386379,0.506558,0.174114,0.00918415,-1.34221,0.0218606,-0.342144,-0.942007,0.425362,-0.0514774,0.740745,0.629187,-1.14645,0.0076765,-0.629937,-0.893477,-1.58023,0.578394,1.3667,0.00706633,1.23703,-0.366207,0.838981,-1.43241,0.863266,1.53571,2.48366,0.163534,-1.94053,-0.586017,0.0839241,-1.66004,3.43753,-0.486752,-13.3257,-3.6661,-0.723819,0.112086,-0.641972,0.456916,0.349275,-0.354114,-0.683361,1.1889,-1.16879,0.33699,-0.685512,-0.315682,-0.66371,0.339138,-0.356903,-0.0460433,1.2852,0.00924543,-0.254749,-0.753906,0.0567016,-0.261176,0.387601,1.04775,-1.17208,1.11132,-0.131128,-1.07734,0.0531209,-1.36649,-0.00742584,-0.285504,-1.11926,0.777996,1.0669,0.813986,-0.31678,-1.04612,1.22561,0.36011,0.423527,-1.09873,0.719445,0.0257205,0.163596,0.657732,-0.54978,0.070712,-0.0463452,0.181122,0.0372403,-1.07453,-0.87448,0.662299,-1.04992,-1.28308,-1.58696,-0.943481,-0.798385,-1.93568
-160.31,0.992969,0.0731822,6,63,0,188.637,-0.29905,0.639975,-0.948287,-0.61575,0.583658,-1.20564,-1.61705,1.7388,0.631867,-0.334419,0.229154,-0.802992,-0.535296,-0.225044,1.21912,-0.916812,1.57058,-1.63773,-0.488822,0.810024,2.5439,0.170669,0.300135,-0.524611,-0.0276411,-0.636302,1.35057,-1.04449,-0.733853,-0.928008,-0.637766,0.250557,-1.54493,-0.0298787,1.41701,-0.916482,0.806386,-0.12029,-0.359925,0.574372,-0.0720435,-0.402001,-0.211908,-0.431445,-0.604921,0.435047,0.66639,-1.21187,-0.0907609,-0.556813,1.53088,1.34915,0.302972,0.60989,0.648068,0.474047,1.52726,-0.876045,0.48152,-0.25789,-0.0479917,-0.358913,-0.824901,-1.27025,16.139,2.58877,1.20949,-0.186575,0.364225,-0.644562,-0.181611,0.0131848,0.47047,-1.28718,0.949179,-0.54,0.657332,0.549408,0.45772,0.194465,-0.111374,-0.137073,-1.42465,0.275671,0.198193,0.697403,-0.0865202,0.449498,-0.608489,-1.08075,1.39594,-1.36459,-0.0406853,1.20531,0.631009,1.15366,-0.0812948,0.257504,0.994575,-0.892533,-1.17162,-0.949529,0.258965,1.07734,-0.773012,-0.402765,-0.348438,1.42588,-0.145378,-0.243904,-0.645526,-0.137854,0.595096,-0.480006,-0.256633,-0.564459,-0.14614,1.48217,0.899471,-0.220229,0.679068,1.49404,-1.73454,-1.33742,1.02536,-1.35644,0.26692,-0.868142,-4.20139,-0.658875,0.716885,-1.15109,-1.71556,1.91117,0.876047,-0.171236,0.243692,-0.583637,-0.631524,-0.175929,1.3075,-0.878637,1.0959,-1.51343,-0.387013,0.830308,2.54398,0.225692,0.287502,-0.583421,-0.054853,-0.601778,1.47365,-1.19248,-0.625741,-0.941614,-0.591565,-0.18318,-1.51601,-0.0163648,1.53197,-0.879687,0.934562,-0.0685164,-0.306953,0.519906,-0.0845006,-1.03955,-0.211908,-0.572237,-0.387247,-0.241289,0.623874,-0.8229,-0.474707,-0.358842,1.80219,1.44656,0.621682,0.756282,0.384713,0.474047,1.12056,-0.372994,0.48152,-0.152585,-0.425196,-1.36339,-5.51765
-152.8,0.990159,0.0731822,6,63,0,177.857,-0.590194,0.900899,-0.753472,0.131811,0.614036,-1.28261,-1.01244,1.2,0.399271,-0.127641,-0.00273647,-0.555794,-0.40069,-0.444607,1.39994,-1.01865,1.62399,-0.775471,-0.280724,0.953139,1.99561,0.534747,0.450903,-0.0679586,0.73418,0.789978,0.495359,-0.478172,0.184022,-0.343398,-0.307611,0.0340061,-0.422832,0.463498,1.11807,-0.322097,0.705799,-0.228356,-1.44403,0.586076,-0.0647094,0.69878,-1.07723,0.192346,-0.358796,0.657429,-0.0137353,-0.726814,0.881394,-0.739139,2.03058,0.371227,0.118259,-0.135489,1.13967,0.671709,1.51792,-0.805841,0.495698,0.170033,0.13862,-0.205881,-0.556683,-1.84224,4.49822,2.73147,1.24028,-0.284556,0.329549,1.47724,-1.51782,-0.633755,0.26919,-0.316389,0.497532,0.488476,-0.247729,-0.294102,0.196207,-0.255132,1.6879,0.383837,-0.195383,-1.76049,0.346809,0.038003,0.633119,0.971199,2.0961,-1.56139,1.18787,1.2919,1.18495,0.635365,-0.195015,1.97981,0.69623,-1.00253,1.0854,-0.511917,-0.100145,-1.05913,-0.152264,0.0488157,1.76744,-0.938416,1.00182,0.367839,0.381923,-1.08878,0.863993,1.46461,-0.0996096,-0.238821,-1.74066,-0.467173,-1.37157,0.433539,0.0286707,-0.681041,0.101579,-0.165021,0.105068,-0.107749,0.490382,2.3921,3.41622,5.98937,-2.11235,0.202024,0.972934,-1.21022,-1.41202,1.48728,0.986635,0.234121,-0.215123,-0.108192,-0.750674,-0.411592,1.71551,-0.995862,0.725268,-0.477635,-0.0223636,1.373,2.27493,0.607095,0.37947,0.0903103,1.03792,0.876206,0.772199,-0.75457,0.449767,-0.181599,-0.149348,-0.359573,-0.387606,0.36076,1.45322,-0.270128,1.05808,-0.156274,-1.4186,0.345541,-0.10923,-0.0940775,-1.07723,0.307284,0.175851,-0.0801886,-0.468483,0.0315662,1.11549,-0.363641,3.40732,0.095747,0.498316,-0.239203,1.248,0.671709,2.13244,0.217247,0.495698,1.03649,1.75365,-0.0777233,0.157949
-165.004,0.984513,0.0731822,6,63,0,186.331,0.0184535,0.510631,0.261222,1.34172,-1.78422,0.174055,0.747332,-0.7846,-0.259447,-0.109851,0.20174,-0.62489,0.323252,0.226916,0.332569,-1.86652,1.14083,-1.87877,-0.0247852,-2.6605,-1.08126,-0.491868,-0.145267,0.316072,-1.41038,-1.42695,0.498242,2.30728,1.69149,-0.75499,-0.111652,-0.13141,1.82696,-1.86265,-0.821075,0.361853,0.309752,0.489402,-0.595319,0.692196,0.546782,-0.303307,0.120382,-0.488045,-0.51921,0.591418,-0.499403,-1.14103,-0.729009,-0.795864,-0.862644,0.675439,-0.101496,0.312637,0.300279,-1.00463,1.89226,-0.985439,0.302422,-1.05121,-0.204446,-0.132319,-0.396676,-2.51239,2.60215,-2.38577,0.0341956,1.00645,-1.32046,-1.31222,1.68763,0.730961,0.113079,-0.189185,-0.239286,-0.572614,-0.500196,1.67602,-0.753988,1.00018,-0.405708,-0.123813,1.44758,1.80096,0.585029,0.458202,-0.230599,1.07859,1.10405,0.657733,-0.630704,0.242591,-0.34974,-0.166056,-0.288988,-0.568443,0.183884,1.3582,-0.336395,0.879415,-0.160809,-1.38416,0.340304,-0.0644126,0.0107652,-1.11318,0.144548,0.22573,-0.0577551,-1.13337,0.0317653,0.908647,-0.0852818,1.65779,0.560461,0.558009,-0.407357,1.15728,0.666212,0.537154,-0.722647,0.490654,1.46018,0.190648,-1.21188,-1.80041,1.89529,-4.39295,3.51126,1.44163,-1.64942,0.29205,0.711559,-0.652085,-0.0610064,0.0572817,0.0931144,-0.442057,0.393672,0.275817,0.420853,-1.82331,0.898563,-1.76012,0.0997886,-2.80685,-1.58665,-0.511569,-0.111494,0.176675,-1.30852,-1.40157,0.586464,2.43299,1.77643,-0.801652,0.0412878,-0.181,1.88241,-2.19211,-0.719327,0.396164,0.380494,0.573888,-0.561548,0.568271,0.632187,-0.717725,0.120382,-0.316284,0.270735,0.131073,-1.28536,-0.205106,-0.690364,0.0628166,-2.24999,1.35326,0.401611,0.12741,0.180647,-1.00463,3.04845,-1.02667,0.302422,0.399677,-0.828389,2.10451,2.43934
-171.483,0.978436,0.0731822,6,63,0,196.962,0.198881,0.900946,-0.477882,-1.38211,1.49305,-0.145739,-0.768515,0.19736,-0.0848008,-0.39467,-0.168508,0.318139,-0.615213,-0.0775698,-0.411192,1.8731,-0.504508,2.10902,-0.229722,3.27074,1.97044,0.429072,0.382164,-0.157,1.4418,1.354,-0.744605,-2.28683,-2.08232,0.856825,-0.144542,0.59781,-1.94526,2.20445,0.810838,-0.486848,-0.51777,-0.768292,0.497718,-0.241242,-0.572932,1.29561,-0.26142,0.265203,-0.0884864,0.123216,0.955956,-0.0193775,0.643719,-0.242823,0.944742,0.240245,-0.412153,-0.319828,0.216113,1.00539,-0.298466,-0.195334,-0.293855,-1.4125,-1.13218,0.0938303,-0.362744,-0.207438,1.6514,-2.859,0.379025,-0.362733,0.733383,-0.665654,-1.45587,-0.623514,-1.05756,2.64996,0.589837,-1.27552,0.76977,0.367631,-0.13419,-0.940136,1.55755,-0.046674,0.571424,1.40581,-0.14685,-0.616635,-0.0081386,0.556108,-0.262422,-0.460073,1.1592,-1.39457,0.0510203,0.0206536,-0.692102,0.124999,0.532921,-1.70421,-0.18439,-0.344473,-2.26278,-0.456009,-0.882497,0.835524,1.35706,-1.02788,-1.24321,-1.97895,-0.467001,1.42056,-1.02011,-1.35694,0.704878,0.136787,-1.39983,0.0632631,0.768977,-1.17174,0.0499258,-0.0151078,0.175725,0.0762307,0.265956,0.213264,0.0991937,-1.43325,3.15038,7.29528,-2.10689,-1.3933,1.58893,-0.120774,-0.75516,0.256573,0.101003,-0.276548,-0.148624,0.502833,-0.732163,-0.0510697,-0.336583,1.90483,-1.02174,2.21055,-0.144068,3.36059,1.78272,0.485725,0.415608,-0.267828,1.53441,1.39001,-0.657931,-2.3184,-1.99355,0.875805,-0.0237505,0.430581,-1.9262,2.27921,0.824603,-0.456138,-0.424498,-0.74366,0.529065,-0.356874,-0.584836,1.161,-0.26142,0.19619,0.089103,0.122675,0.690248,0.41248,0.644809,0.0812672,0.816774,0.105843,-0.19164,-0.183454,0.221615,1.00539,-3.46565,5.35508,-0.293855,-0.237991,-1.33862,-0.040514,1.5501
-174.198,0.997096,0.0731822,6,63,0,203.413,0.372893,0.561645,0.0514852,1.62083,-1.1735,-0.0933231,0.778424,-0.437133,0.404846,0.688821,0.484679,-0.331076,0.691843,-0.00979863,0.363527,-1.74412,0.729672,-2.07529,0.377351,-3.14538,-1.18195,-0.32052,0.0397869,1.10101,-1.34823,-1.36122,1.5125,1.9708,2.37874,-0.704892,-0.0016918,-0.0658433,1.73565,-1.84498,-1.00071,0.517797,0.305515,0.630819,0.0543219,1.57227,0.761634,-0.735952,0.49991,-0.424621,0.612397,0.955256,-0.8597,-0.310394,-0.647289,-0.406429,-0.512815,-0.264637,0.0204313,0.371055,0.287432,-1.30374,0.571341,0.480935,0.513222,-0.887067,0.382305,-1.99318,-1.01786,0.674744,-7.4357,2.74594,-0.722791,-1.51589,1.11629,0.348442,1.25065,-0.513242,-1.24731,-0.453426,-0.832048,0.0256591,0.431623,-0.286187,-1.57284,0.807279,-0.925942,-1.00921,-1.53864,-2.4054,-0.455297,-0.630768,-1.09275,-1.15144,-0.404279,-1.65033,1.32264,-0.603403,-1.95345,0.359533,-1.35582,0.874663,-2.37269,0.45122,-0.277933,0.333218,0.354696,-1.27259,-2.14057,-0.505117,-0.896301,-0.594867,0.292688,-0.856829,1.236,-0.294435,-1.76789,-0.21965,-0.232312,-0.669775,0.380996,-0.048992,1.2418,-0.500206,0.269707,0.128297,0.0412423,-0.977813,0.368725,0.398135,-0.229195,0.163484,1.7884,-0.721121,1.24123,1.66599,-1.1252,-0.054426,0.83235,-0.370876,0.496391,0.762191,0.499961,-0.242013,0.656421,0.0255357,0.409118,-1.71618,0.493532,-2.03521,0.423207,-3.19575,-1.46236,-0.291199,0.0638638,1.01309,-1.31684,-1.33402,1.5603,2.0007,2.42842,-0.75196,0.0694922,-0.145815,1.77196,-1.88327,-1.01307,0.548596,0.350421,0.662824,0.0872661,1.51442,0.775825,-0.771181,0.49991,-0.502907,1.21095,1.33211,-1.61701,0.368358,-0.896403,0.171822,-1.74975,-0.210814,0.55392,0.655521,0.420504,-1.30374,0.393749,0.743652,0.513222,-0.0554627,2.36682,-0.838854,0.65805
