# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1438233811
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=startle_noinbred_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,z_b.1,z_b.2,z_b.3,z_b.4,z_b.5,z_b.6,z_b.7,z_b.8,z_b.9,z_b.10,z_b.11,z_b.12,z_b.13,z_b.14,z_b.15,z_b.16,z_b.17,z_b.18,z_b.19,z_b.20,z_b.21,z_b.22,z_b.23,z_b.24,z_b.25,z_b.26,z_b.27,z_b.28,z_b.29,z_b.30,z_b.31,z_b.32,z_b.33,z_b.34,z_b.35,z_b.36,z_b.37,z_b.38,z_b.39,z_b.40,z_b.41,z_b.42,z_b.43,z_b.44,z_b.45,z_b.46,z_b.47,z_b.48,tau.1,tau.2,tau.3,aux_unscaled.1,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,p_z_b.1,p_z_b.2,p_z_b.3,p_z_b.4,p_z_b.5,p_z_b.6,p_z_b.7,p_z_b.8,p_z_b.9,p_z_b.10,p_z_b.11,p_z_b.12,p_z_b.13,p_z_b.14,p_z_b.15,p_z_b.16,p_z_b.17,p_z_b.18,p_z_b.19,p_z_b.20,p_z_b.21,p_z_b.22,p_z_b.23,p_z_b.24,p_z_b.25,p_z_b.26,p_z_b.27,p_z_b.28,p_z_b.29,p_z_b.30,p_z_b.31,p_z_b.32,p_z_b.33,p_z_b.34,p_z_b.35,p_z_b.36,p_z_b.37,p_z_b.38,p_z_b.39,p_z_b.40,p_z_b.41,p_z_b.42,p_z_b.43,p_z_b.44,p_z_b.45,p_z_b.46,p_z_b.47,p_z_b.48,p_tau.1,p_tau.2,p_tau.3,p_aux_unscaled.1,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3,g_z_b.1,g_z_b.2,g_z_b.3,g_z_b.4,g_z_b.5,g_z_b.6,g_z_b.7,g_z_b.8,g_z_b.9,g_z_b.10,g_z_b.11,g_z_b.12,g_z_b.13,g_z_b.14,g_z_b.15,g_z_b.16,g_z_b.17,g_z_b.18,g_z_b.19,g_z_b.20,g_z_b.21,g_z_b.22,g_z_b.23,g_z_b.24,g_z_b.25,g_z_b.26,g_z_b.27,g_z_b.28,g_z_b.29,g_z_b.30,g_z_b.31,g_z_b.32,g_z_b.33,g_z_b.34,g_z_b.35,g_z_b.36,g_z_b.37,g_z_b.38,g_z_b.39,g_z_b.40,g_z_b.41,g_z_b.42,g_z_b.43,g_z_b.44,g_z_b.45,g_z_b.46,g_z_b.47,g_z_b.48,g_tau.1,g_tau.2,g_tau.3,g_aux_unscaled.1
-138.983,0.973171,0.0928597,5,31,0,164.515,-0.992266,1.06154,-0.235782,-0.0694355,-0.0224156,1.24117,-1.17342,1.16405,-1.16492,-0.727504,1.14965,-2.62853,-0.454601,0.391442,-0.377931,0.78195,0.699646,-0.485286,-0.964686,-0.216447,1.09598,-1.36203,1.1325,0.893562,-1.44818,-1.6481,1.75344,-0.478547,-0.530963,-1.27777,-0.424693,1.84881,0.855119,-0.202526,0.564178,-0.146501,-0.232006,0.997686,1.47623,1.78308,-0.705762,0.705201,0.736942,1.41649,1.89437,0.667206,1.21782,0.824249,0.726025,1.28127,-0.127362,0.607928,-0.274846,-0.231012,0.344156,-0.549033,-1.35462,2.83861,-0.193006,2.87607,-1.13149,1.68619,0.747123,2.16243,-0.810005,0.251765,0.372708,-0.310495,0.120738,0.212074,0.487138,-1.46725,0.0672043,1.28521,0.22015,1.13641,1.88506,0.650208,0.223909,0.159038,0.00235612,-0.0274652,0.568151,1.25317,1.47626,0.05877,-0.157857,0.790591,0.656964,1.04316,-0.754616,-1.29417,-0.166196,0.875289,-0.641483,-0.357593,-0.143991,0.765207,1.38069,2.02082,-0.283344,-0.823789,0.0433915,0.175069,-0.542672,0.113302,-0.928415,-0.729083,-0.247864,0.463286,1.13418,6.25726,1.74348,5.95161,-0.698457,1.26599,0.115935,1.47559,-1.11249,1.23449,-0.864503,-0.507443,1.18753,-2.36211,-0.425924,-0.644741,-0.150982,0.978013,0.533381,-0.464122,-0.970482,-0.300265,1.32292,-1.35111,1.323,1.03213,-1.31666,-1.5787,1.75945,-0.632684,-0.425061,-1.26597,-0.252446,1.92928,0.895443,-0.350847,0.00687214,-0.146501,-0.481209,1.27711,1.27615,1.15721,-0.274771,0.965593,1.35558,1.33516,2.12,0.96423,1.30947,0.648928,0.726025,1.4015,1.30225,0.607928,-1.45545,-0.468135,0.382769,-2.88104
-130.592,0.932802,0.0928597,5,31,0,163.331,0.970417,0.425762,0.270221,0.22583,-0.362464,-1.20807,0.429688,-1.36464,0.368321,0.207782,0.269008,1.42535,-0.317105,1.42481,-0.264025,-0.613476,0.0160806,0.55913,1.24585,0.876743,-0.97735,0.979343,-1.45478,-0.804329,1.26679,1.38343,-1.59497,0.713264,1.05905,0.456487,-0.0970522,-1.75717,-1.03669,0.36094,0.999679,0.295818,-0.257579,-1.15086,-0.175091,-0.939284,-0.929907,-0.064563,-1.5099,-0.449161,-1.00845,-0.676635,-0.643707,0.0610756,0.686429,0.202892,-0.704931,0.11173,-0.392438,0.216929,0.227985,0.0609499,-3.67861,0.856695,-1.85053,0.376065,-0.736249,1.67111,-1.13748,0.236132,-0.460563,-0.0581994,1.91128,-1.87808,-1.55816,1.77484,0.0116306,1.23442,-0.171054,-0.505328,-0.917842,0.655287,0.729604,-0.982748,0.403645,0.647202,-0.0858714,-1.16953,-0.0886037,-0.808552,-1.09686,-1.75634,-0.384236,1.04132,0.0356317,-0.35675,0.0813995,0.175398,-1.19896,0.680483,1.49577,0.881612,-1.10968,1.16848,0.848118,-0.573725,-0.780468,0.927682,0.156404,1.38078,2.34386,-1.76198,-1.72455,1.1619,-1.66253,0.160614,1.373,0.921206,-1.68762,-3.77911,3.02959,-2.58354,-1.22053,-0.703286,0.879456,-2.3779,1.16913,0.852441,-0.455012,2.05065,-0.230328,0.700891,0.0680037,-0.194504,-2.20568,0.408656,1.21102,0.50232,-0.765487,1.24331,-1.35793,-0.903887,1.61473,2.18416,-2.35881,0.080263,1.09305,0.652362,0.16717,-1.6859,-0.988442,0.853272,0.583518,0.295818,0.970831,-1.28021,-1.0485,-3.13193,2.0271,0.0225431,-0.444739,-4.73826,-0.8395,-0.345766,-2.09253,0.723693,0.686429,-3.49219,0.52989,0.11173,2.175,0.428823,-1.3641,3.27166
-149.861,0.945408,0.0928597,5,31,0,169.87,-0.371188,0.410795,-0.503576,0.293775,0.415532,-0.00638045,1.9208,0.270548,0.711165,-0.74442,2.24656,0.708961,1.24767,0.885817,0.10086,-0.469147,-1.2881,0.944722,2.76716,0.677914,-1.08361,1.7282,-0.969909,1.80984,1.46775,1.49979,-1.37211,-0.0475217,1.48073,-0.511333,0.914544,-1.72209,-0.816351,-0.573624,0.43419,1.41054,-0.997392,-0.969418,1.11378,0.740821,-2.75256,0.244387,0.990995,2.3359,-0.579639,-1.09464,0.260333,0.773656,-1.06513,1.20618,-1.35793,-0.843809,-1.52765,-0.320711,0.0636909,-0.776565,2.26143,-0.924189,1.22089,-1.44068,-0.7484,-1.20505,-0.133924,-1.68006,0.360823,0.713156,-1.12052,1.48161,-0.692116,0.926578,-0.216807,-0.426212,0.321446,0.187011,0.125615,0.753473,-0.623378,0.490895,-1.16512,-1.51951,0.862678,0.960235,-1.4452,0.672035,0.395709,0.67673,-0.2957,-1.19102,-0.784153,0.672101,0.763227,-0.269333,0.175397,-0.926734,-0.360297,-1.6086,0.460788,-0.456064,-1.33632,-1.14087,-1.10597,-0.103542,-1.1749,-0.351378,1.20615,-0.51025,0.135391,0.538988,0.811789,0.221217,-0.0586569,2.73223,-4.03926,-1.80603,-2.6698,1.36683,0.42204,0.0352608,1.94868,0.26574,0.772305,-0.700911,2.19144,0.775251,1.25929,0.646372,0.138352,-0.437876,-1.40681,0.922512,2.72083,0.648061,-1.08121,1.73721,-0.953445,1.83005,1.49842,1.50238,-1.45285,-0.0719075,1.41265,-0.503218,0.945408,-1.71055,-0.80856,-0.591624,0.277533,1.41054,-1.12912,-0.80761,0.806412,0.470411,-2.55445,0.0843826,1.35381,1.94241,-0.897187,-0.990763,0.0406243,0.418895,-1.06513,-0.0325991,-2.07022,-0.843809,-0.985267,-2.24784,-0.461191,-4.13854
-149.339,0.997911,0.0928597,6,63,0,183.704,0.340403,0.734711,0.744156,0.0248532,-0.554715,-0.365832,-2.3753,-0.0796226,-0.80607,0.394255,-2.49214,-0.951464,-1.19306,-0.717007,0.182315,-0.16051,1.75332,-1.22973,-1.69848,-0.823858,1.5562,-1.85239,0.666183,-1.03966,-1.51273,-0.397584,1.28744,0.346292,-1.80011,0.535148,-0.95545,0.417246,0.666464,0.378668,-0.999353,-1.08628,1.48861,0.606467,-1.05326,-0.418735,2.0171,-0.0438823,-1.84015,-1.11704,0.90494,0.0831824,-0.395477,-0.331141,0.197779,1.07418,0.473403,1.72216,-0.772941,-0.235506,-0.189038,-1.11131,-0.635586,-2.19522,-1.60731,2.81956,-0.219369,-0.737563,-0.82897,0.473273,-0.787313,-0.784806,0.426998,-0.388837,0.430058,0.157626,0.818635,-1.16315,0.529218,-0.490598,3.00305,-0.234692,0.736084,-0.174506,-0.893257,2.27672,0.273337,2.94887,-0.665634,0.710123,-0.131629,0.0805599,0.11096,-2.74168,-0.512674,-0.524178,-1.69755,1.04898,0.735489,-0.296766,0.16717,1.42439,-1.00085,-0.305704,0.156074,0.45034,2.29805,-1.27133,-0.391583,0.421687,-2.22987,-0.486675,1.93464,1.43376,-1.49896,0.51725,0.737449,1.45294,2.90944,2.39188,2.21166,1.60693,-0.532652,-0.323177,-2.35088,-0.105973,-0.71651,0.47138,-2.52526,-0.874561,-1.16797,-0.951443,0.225511,-0.113227,1.60801,-1.21605,-1.66197,-0.934076,1.63827,-1.82329,0.710394,-1.00186,-1.47175,-0.312588,1.32295,0.344911,-1.75885,0.566889,-0.914396,0.453685,0.693798,0.406046,-1.07308,-1.08628,1.62714,0.781337,-1.10976,-0.73305,2.38511,0.119052,-1.56901,-1.48415,1.03602,0.257573,-0.385794,-0.281382,0.197779,0.958473,1.36691,1.72216,-0.724511,1.05267,0.126452,1.41135
-140.888,0.998937,0.0928597,5,63,0,169.793,-0.197372,-0.0150003,-0.0279789,0.224097,-0.0302099,-0.70406,-0.838311,-0.144233,-1.49069,-0.204023,-1.70688,-0.0763236,-0.633281,-0.679645,0.672551,-0.277923,1.54126,-0.376584,-0.33996,-0.02196,-0.0744702,-1.06412,-0.379946,-0.18927,-1.87875,-0.344009,0.393042,1.46204,-0.488718,1.32389,-0.623046,0.954374,-0.0373132,0.491849,-1.59225,-0.220991,0.566413,1.63585,0.409495,-0.505328,1.37218,-0.20622,-0.397394,-0.37693,2.09468,-0.252588,-0.382587,-0.345895,-0.00834934,1.80857,0.959128,-0.483539,-3.00103,-1.06824,-1.29906,-1.2835,-0.265711,-3.4256,-2.66618,0.929817,0.628688,0.03551,2.22589,0.014719,0.296405,-0.590053,2.08627,1.00308,0.985485,0.491851,0.132072,0.0170614,-1.15658,1.20673,1.79733,1.03743,-1.91873,1.49256,-0.943616,1.08045,0.744374,0.266638,-1.31164,0.390347,1.92298,0.018698,0.743041,0.0854189,-0.753738,-0.175888,0.34411,1.13667,-1.62663,0.206742,1.43881,0.297325,-1.69121,-0.0713867,1.92577,1.29737,-0.115284,-0.336677,0.26353,0.206503,-0.232428,-0.0413541,-0.0764262,-2.38657,-1.02337,-0.644391,-0.451439,-0.113153,-3.93744,-5.60089,-0.210934,1.52249,-0.0320716,-0.700876,-0.835465,-0.145346,-1.48424,-0.198498,-1.71208,-0.0708058,-0.630534,-0.697076,0.675335,-0.274694,1.50353,-0.377777,-0.340454,-0.0415992,-0.0731451,-1.0613,-0.377209,-0.188673,-1.87554,-0.341272,0.384395,1.4606,-0.495328,1.32673,-0.620322,0.957307,-0.0345431,0.494082,-1.60392,-0.220991,0.592332,1.66625,0.362803,-0.558828,1.45563,-0.247249,-0.336341,-0.754443,2.04605,-0.195399,-0.407766,-0.383211,-0.00834934,1.43689,1.0356,-0.483539,-0.992039,-0.436838,-1.32607,-1.45374
-144.858,0.995843,0.0928597,5,31,0,170.614,0.482664,0.55017,0.2521,-0.0148648,-0.259337,-0.236479,-0.635511,-0.648384,0.176987,0.0581996,2.92918,-0.358636,0.312379,0.880095,-1.22213,0.456135,1.62416,-1.43564,0.964893,-1.26337,-0.47096,1.53522,1.89185,1.09381,-0.239755,-0.173385,-0.930833,-0.730546,-1.82148,-0.622889,1.40146,1.00502,-0.186996,0.717764,0.333973,-2.17935,-0.956892,0.973145,-0.189871,0.328508,-0.218246,0.413374,-1.44891,0.724711,1.19068,0.617055,-0.225317,-0.206225,-1.99592,-0.959874,1.11038,0.15477,0.441239,0.446786,-0.271764,-1.1172,-0.332506,-4.24496,-0.411321,1.70079,0.00337015,-0.672464,-0.810458,-0.115344,-1.22858,-0.130996,-2.42923,-0.00415215,-0.55473,-0.770563,0.731312,-0.309909,1.40212,-0.3495,-0.349143,-0.0397962,-0.0318747,-0.883365,-0.334133,-0.188938,-1.85117,-0.277197,0.411515,1.54413,-0.335744,1.30686,-0.500861,0.95678,0.000399742,0.494914,-1.65158,-0.160634,0.876796,1.90928,0.39954,-0.663772,1.83646,-0.273987,-0.00779932,-1.14121,2.21355,-0.085733,-0.292183,-0.344402,0.0465436,1.60167,1.45714,-0.52579,-2.01935,-0.0842207,-0.377467,0.308673,3.34933,0.406656,0.0759059,-0.939372,-0.205619,-0.102139,-0.551232,-0.674065,0.476781,0.322347,3.06124,-0.116653,0.432755,0.546353,-1.09423,0.60014,1.49054,-1.40948,1.11288,-1.72631,-0.45837,1.66271,2.05339,1.17257,-0.0868338,0.0403739,-1.17494,-0.682906,-1.92564,-0.537976,1.56208,1.11921,-0.0633648,0.738204,0.2274,-2.17935,-1.00129,1.29703,-0.103027,0.213763,0.37789,0.36831,-0.994027,0.286336,1.25893,1.01689,0.054824,-0.0999413,-1.99592,-1.28636,2.25272,0.15477,2.09973,-0.0157909,1.34384,2.64184
-134.871,0.995889,0.0928597,6,63,0,169.676,-0.269977,0.0668849,0.268247,-0.162551,-0.231676,0.466847,0.499105,-0.624644,0.0275151,0.470298,0.878258,-1.03229,0.852836,-0.142653,-1.75954,-0.15402,0.417057,1.70512,-0.272588,-1.22965,-0.511275,-0.171278,0.92954,0.425814,-0.0784728,-0.558637,0.730275,1.44572,-0.896698,0.910527,-0.603053,-0.0715118,-1.31945,0.545305,-0.479685,-0.337566,-0.63146,0.447484,1.6979,0.761938,-1.55105,0.761957,-0.697704,0.88304,0.203128,0.180196,0.570802,-1.29283,0.691392,2.20883,0.100814,-1.40298,-1.88824,0.208635,-0.415804,-1.02269,-2.27565,-2.98525,-0.786323,-3.47179,-0.278182,-0.320448,-0.694941,-0.586691,0.224926,0.0276493,3.11881,-0.142136,0.235777,0.749443,-0.874611,0.582922,1.34824,-1.82937,1.11169,-1.23573,-0.488664,1.53619,1.8025,0.999641,-0.194137,-0.0535658,-1.32913,-1.11753,-1.79838,-0.72767,1.51319,1.1748,0.0691313,0.629804,0.273736,-2.20703,-1.41116,0.961149,-1.13957,0.0170248,0.307291,-0.169073,-1.2901,-1.22889,1.08187,1.13394,-0.22741,-0.285896,-2.2343,-2.63584,1.43571,0.55471,1.12474,0.137438,-0.785518,-0.724551,-0.31541,-5.93127,0.00126484,-4.77593,-0.255428,0.483549,0.516628,-0.633352,0.0505666,0.502424,0.866196,-1.00595,0.867584,-0.185944,-1.74326,-0.14238,0.35066,1.70776,-0.269468,-1.26292,-0.515453,-0.159072,0.943989,0.427768,-0.0660388,-0.548104,0.707075,1.42453,-0.908751,0.922771,-0.587729,-0.0588414,-1.30618,0.56052,-0.530879,-0.337566,-0.576039,0.484543,1.48886,0.668231,-1.23072,0.713101,-0.362071,0.196481,0.175896,0.519471,0.614202,-1.47916,0.691392,1.86309,0.381965,-1.40298,-0.850983,-1.26598,-1.07553,-4.01221
-135.711,0.989473,0.0928597,6,63,0,165.788,0.981285,0.885661,-0.398379,0.563983,-0.965141,-0.978368,-1.32033,1.06355,-1.99114,-0.865489,0.249396,0.773159,-1.63356,0.760963,1.55561,-0.410461,2.03176,-1.98511,0.430436,1.30522,-0.138274,-0.104134,-0.611998,0.449099,-0.0692643,-0.0207692,0.162462,-0.204255,0.59134,-1.24217,-1.08687,-0.35675,1.83501,0.539028,1.55209,-0.0727447,0.691097,-1.72348,-1.05865,1.49201,-1.19229,0.133148,-1.09389,-0.251198,0.616464,-0.739376,0.468816,0.711228,-0.035522,-0.205051,-1.35226,1.05616,0.460312,0.682348,1.16661,-0.80719,-1.27263,2.88125,1.97769,5.72352,1.16197,-0.00870343,0.967613,-0.192655,0.715483,0.17259,-0.880187,-0.121139,0.563288,1.16135,0.30474,0.104872,-1.02676,0.316633,0.219312,0.811701,0.355269,0.249579,-1.13301,-2.45717,-0.448464,0.289882,-0.809392,-1.30239,1.74901,0.0599194,1.99379,0.929977,-0.659252,-1.4317,-0.0415242,1.0777,-0.00334029,-0.441501,0.052982,-1.0673,1.37763,-0.910456,1.58712,1.56957,0.420231,-0.105846,-1.05419,1.49271,-1.72814,-0.673304,0.626054,1.47932,2.4982,0.04736,-0.321364,0.444253,2.06912,1.94276,-0.574196,3.03175,-1.23424,-0.719747,-1.29775,1.02,-1.6129,-0.591377,0.0236731,1.16305,-1.61872,0.136232,1.86631,-0.145564,1.93247,-2.39024,0.362553,1.25323,0.191602,-0.0552069,-0.528458,0.619848,0.0971469,0.0333322,0.275428,0.000387707,0.87816,-1.21652,-0.999048,-0.315669,1.8925,0.651238,0.99497,-0.0727447,1.00961,-1.98128,-1.45755,2.20657,-0.549768,0.631957,-0.298762,-0.330427,0.978986,-0.539942,-0.300345,0.372541,-0.035522,1.96853,-0.78675,1.05616,-0.582025,1.05641,1.00067,-5.62396
-135.292,0.856961,0.0928597,5,31,0,164.42,-0.551916,0.808334,-0.535201,-0.0428132,0.869748,-0.75492,-0.120643,-0.247699,0.220483,0.217378,0.451652,-1.43368,1.77292,1.79599,-1.87722,-1.88546,0.911296,2.41804,-0.524662,0.173071,-0.0235176,-0.889229,-1.18713,-0.294898,-0.399943,-0.235585,0.839012,0.739614,0.0275878,-0.654995,0.520763,-0.699209,-1.34529,0.399765,0.69069,-1.07154,-0.409599,2.5068,0.251121,-0.700444,-0.121303,0.180403,0.870728,0.24297,-0.379087,1.22111,0.653609,-1.13684,0.127389,1.0824,-1.33806,-1.32816,0.0679952,-4.6639,-1.0481,0.229421,0.866779,1.15951,-1.19936,2.91123,-0.223876,-0.916476,-1.55998,0.312358,-0.473274,-0.122943,-0.897003,2.15969,-0.455206,0.82514,1.79739,-1.06288,-0.630786,-0.425361,-1.36234,0.991403,0.746573,-0.732946,-1.29441,0.510323,0.721907,0.630007,0.011608,-1.21762,1.9687,-1.90633,-0.326802,-0.664874,1.50351,1.76748,-0.396692,-0.705596,0.723735,-0.821582,-1.32545,1.52678,-1.32366,0.439801,-0.472477,-0.648181,0.524703,-0.254183,0.760276,0.128771,0.0323883,-1.71961,-0.689813,0.564324,-1.16113,1.07693,1.26505,-3.61354,-1.47889,-2.16776,-2.27444,-4.50441,2.32561,-0.182518,0.0779114,-2.39175,2.05685,1.15477,0.105248,-0.984709,2.43777,1.72576,-1.67845,-1.7433,-0.0788663,3.91721,-1.47675,-1.41036,-0.215377,-0.858334,-1.02371,-0.808633,0.0584146,0.188872,0.0573247,0.687538,-0.978147,-0.608586,1.374,-0.589243,-1.32603,0.514422,-2.72525,-1.07154,-0.420021,2.52267,0.208931,-0.696999,-0.108461,0.182944,0.874562,0.227814,-0.390888,1.22515,0.669622,-1.13235,0.127389,-0.0620381,-0.806887,-1.32816,1.50653,-0.946191,-2.59889,0.534716
-135.777,0.935162,0.0928597,6,63,0,174.282,-0.0127169,0.459271,1.00603,0.149563,-0.235588,-0.0840909,-0.421856,1.43767,-1.42624,-0.524941,0.602065,0.635513,-1.67268,0.643268,0.64901,1.21455,0.220548,-2.56363,0.173678,0.852982,-0.238663,1.21789,0.538308,0.137788,-0.496605,-0.507288,0.179351,-0.0197381,0.417059,0.815896,-0.765355,0.210127,1.22049,-0.132749,1.40497,0.95199,0.51527,-1.24241,-0.0636604,1.38317,-0.0441623,-0.363094,-2.27647,0.509456,0.565171,-1.37905,-0.458461,1.19116,0.640598,0.560398,-1.11591,1.15553,-0.355252,-0.382865,0.59975,-0.929584,0.930804,-1.72559,-1.01435,3.23038,0.342747,0.622587,0.800811,-1.55206,0.285269,-2.38836,-0.158462,-0.313055,-1.33557,-0.699736,1.96683,0.637734,-1.62768,0.295102,1.61602,-1.67125,-0.850571,-1.76978,0.819153,0.797164,1.36748,1.01472,-0.893878,-1.40092,0.339357,-0.774534,-2.1591,0.670243,0.351686,0.226772,-1.62616,0.504779,-0.0479854,-1.42749,-0.815329,-1.5028,-1.20936,0.361404,1.69815,-2.93945,-0.338713,-0.596511,1.5075,-0.427645,-1.4432,1.88007,0.311717,0.700541,-0.345421,-0.914762,0.233404,-3.86683,-2.26936,-2.81981,4.26784,-0.618222,-0.346023,0.00615653,-0.354307,1.24574,-1.29178,-0.391125,0.34607,0.747205,-1.65027,0.404634,0.740582,1.31367,-0.246408,-2.72768,0.200177,0.664815,-0.127854,1.26219,0.589156,0.224301,-0.456269,-0.399147,0.187117,-0.232316,0.462118,0.852548,-0.708648,0.275766,1.2476,-0.126828,1.1432,0.95199,0.594954,-1.26121,-0.35151,1.08445,0.288902,-0.261882,-2.03654,-0.0726629,0.644863,-1.27844,-0.845268,1.22099,0.640598,0.00411789,-2.18994,1.15553,-1.09857,-1.42359,1.70845,-2.78484
-131.872,0.988677,0.0928597,5,31,0,159.933,-0.357596,0.87147,0.257134,0.222247,-0.190858,-0.607968,0.223539,0.190665,-1.62527,-1.05812,0.708519,1.05785,-0.719104,1.62976,0.574762,1.70378,-0.302346,-1.14891,1.03475,1.05737,-0.494693,0.0786604,0.373337,-0.0643579,-0.552386,-0.407063,1.6855,-0.251124,0.153831,0.241536,-0.974521,0.197966,0.854477,0.060759,0.952296,0.253831,0.450322,-1.02726,-0.114484,0.988297,-0.11018,-0.0715184,-1.51267,0.583902,-0.510202,-0.77138,0.425215,0.510138,-0.407734,0.625221,-0.167229,-0.603328,0.14573,-1.3364,0.597509,-1.41421,0.152309,-3.48712,3.8952,0.0316976,-0.155346,0.603699,-0.851913,2.025,-0.357936,0.463643,0.0466317,-0.165865,-1.59917,-0.919481,0.356878,-0.14961,0.489945,-2.61723,-0.939501,0.00331811,0.247158,1.61134,0.410061,0.299326,-0.111916,-0.284631,-1.76902,0.231175,0.49,0.920897,-0.0653355,0.108932,0.873697,-0.301805,0.994739,1.17566,0.287707,-0.74618,0.0175296,0.909586,0.0892021,-0.476139,-1.81081,0.0463894,1.23255,-1.34571,-1.25526,1.20972,1.45432,-0.440131,-1.65106,2.64596,-0.880418,0.38495,-0.0528555,0.242472,-1.63321,3.35375,1.12681,3.64047,-0.19386,-0.547375,0.252458,0.160913,-1.51282,-0.98235,0.660101,1.17251,-0.699862,1.12446,0.633977,1.76822,-0.745299,-1.17392,1.05597,0.918143,-0.428673,0.10083,0.42815,-0.021022,-0.496058,-0.333179,1.69521,-0.288962,0.117324,0.263665,-0.92295,0.225695,0.877934,-0.0281574,0.8583,0.253831,0.43058,-1.00923,-0.12226,0.890072,-0.0595817,-0.0514281,-1.46484,0.463372,-0.514186,-0.74723,0.412908,0.511316,-0.407734,-0.794646,0.556222,-0.603328,-0.879158,-1.03177,-0.191127,-6.61755
-146.88,0.986022,0.0928597,5,31,0,173.67,0.107523,0.592723,1.46834,0.561805,-0.293914,-2.28244,0.0378595,0.106673,-1.48999,-1.08953,0.625401,0.445389,-0.421203,-0.608072,1.72645,1.34949,-0.600418,-0.859709,0.285585,0.0693301,-1.11516,0.976364,0.446216,-0.711393,-2.54331,1.38259,1.94384,-0.213534,-0.000513535,0.498271,-2.31025,-0.449306,1.17259,0.447351,1.20503,0.698806,-0.397176,-0.689944,0.506063,-0.0079638,0.422805,1.53884,0.747669,1.07605,0.215623,-1.45848,-0.070477,1.27254,0.0129332,0.282774,-0.155029,-1.10611,-0.410523,0.519358,0.610951,-1.47339,2.03019,-3.89118,3.28776,1.97148,-0.0164059,-1.38466,-0.275409,-0.163901,0.793075,0.414245,-0.381137,-1.03884,0.559214,-2.46835,0.801234,-1.15645,0.00144574,0.79154,-1.20274,-1.48453,-0.441354,0.689045,-0.110717,-0.591984,-1.63475,1.86899,-0.494511,0.154444,-0.226159,0.106112,-0.715734,-0.807446,-0.104251,0.37386,-0.191645,0.316043,-1.22472,0.780179,0.607672,-1.16862,0.470442,1.58478,2.97865,0.353457,0.784571,-0.478067,-0.639175,0.454552,0.583686,0.0261607,-0.211683,-0.260954,-0.381302,1.6155,-0.0946326,1.41031,-0.867679,3.16441,3.54833,5.67113,-0.291186,-2.25034,0.0612509,0.108696,-1.4273,-1.03776,0.547786,0.499151,-0.403993,-0.889004,1.75369,1.38331,-0.84278,-0.884459,0.30892,-0.0503123,-1.05948,0.993187,0.468892,-0.677452,-2.51712,1.43683,1.9866,-0.226856,-0.00138289,0.512103,-2.283,-0.429819,1.18366,0.408063,1.21531,0.698806,-0.435238,-0.553771,0.677832,-0.675472,0.776864,1.76785,1.04538,0.227703,0.26839,-1.33637,-0.286273,1.3378,0.0129332,-0.908075,0.662282,-1.10611,-0.185017,0.437745,0.378735,-2.28382
