# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1610726768
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=startle_treatonly_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_b.1,z_b.2,z_b.3,z_b.4,z_b.5,z_b.6,z_b.7,z_b.8,z_b.9,z_b.10,z_b.11,z_b.12,z_b.13,z_b.14,z_b.15,z_b.16,z_b.17,z_b.18,z_b.19,z_b.20,z_b.21,z_b.22,z_b.23,z_b.24,z_b.25,z_b.26,z_b.27,z_b.28,z_b.29,z_b.30,z_b.31,z_b.32,z_b.33,z_b.34,z_b.35,z_b.36,z_b.37,z_b.38,z_b.39,z_b.40,z_b.41,z_b.42,z_b.43,z_b.44,z_b.45,z_b.46,z_b.47,z_b.48,z_b.49,z_b.50,z_b.51,z_b.52,z_b.53,z_b.54,z_b.55,z_b.56,tau.1,tau.2,tau.3,aux_unscaled.1,p_gamma.1,p_z_beta.1,p_z_b.1,p_z_b.2,p_z_b.3,p_z_b.4,p_z_b.5,p_z_b.6,p_z_b.7,p_z_b.8,p_z_b.9,p_z_b.10,p_z_b.11,p_z_b.12,p_z_b.13,p_z_b.14,p_z_b.15,p_z_b.16,p_z_b.17,p_z_b.18,p_z_b.19,p_z_b.20,p_z_b.21,p_z_b.22,p_z_b.23,p_z_b.24,p_z_b.25,p_z_b.26,p_z_b.27,p_z_b.28,p_z_b.29,p_z_b.30,p_z_b.31,p_z_b.32,p_z_b.33,p_z_b.34,p_z_b.35,p_z_b.36,p_z_b.37,p_z_b.38,p_z_b.39,p_z_b.40,p_z_b.41,p_z_b.42,p_z_b.43,p_z_b.44,p_z_b.45,p_z_b.46,p_z_b.47,p_z_b.48,p_z_b.49,p_z_b.50,p_z_b.51,p_z_b.52,p_z_b.53,p_z_b.54,p_z_b.55,p_z_b.56,p_tau.1,p_tau.2,p_tau.3,p_aux_unscaled.1,g_gamma.1,g_z_beta.1,g_z_b.1,g_z_b.2,g_z_b.3,g_z_b.4,g_z_b.5,g_z_b.6,g_z_b.7,g_z_b.8,g_z_b.9,g_z_b.10,g_z_b.11,g_z_b.12,g_z_b.13,g_z_b.14,g_z_b.15,g_z_b.16,g_z_b.17,g_z_b.18,g_z_b.19,g_z_b.20,g_z_b.21,g_z_b.22,g_z_b.23,g_z_b.24,g_z_b.25,g_z_b.26,g_z_b.27,g_z_b.28,g_z_b.29,g_z_b.30,g_z_b.31,g_z_b.32,g_z_b.33,g_z_b.34,g_z_b.35,g_z_b.36,g_z_b.37,g_z_b.38,g_z_b.39,g_z_b.40,g_z_b.41,g_z_b.42,g_z_b.43,g_z_b.44,g_z_b.45,g_z_b.46,g_z_b.47,g_z_b.48,g_z_b.49,g_z_b.50,g_z_b.51,g_z_b.52,g_z_b.53,g_z_b.54,g_z_b.55,g_z_b.56,g_tau.1,g_tau.2,g_tau.3,g_aux_unscaled.1
-162.583,0.998428,0.0375337,7,127,0,200.95,-0.66443,0.946955,0.415966,-0.280291,-0.555486,-0.346018,-0.724522,0.10843,-0.972078,-0.125243,-0.0694285,-0.604817,-2.67373,0.3953,0.792804,1.78144,0.0494277,-0.817861,-1.13727,0.84597,0.622343,0.17026,0.463088,-0.0251031,0.660229,0.390906,-0.328326,-0.397559,0.54525,0.852292,1.40871,0.786471,-0.151236,0.811063,-0.307249,0.00578212,-1.25116,-3.03538,0.494592,1.77665,1.35217,-0.356804,0.318205,-0.49302,0.552829,1.56335,-0.989115,-0.686664,0.751926,-1.02951,1.50516,0.632728,2.53363,0.847422,-1.24031,0.381536,-0.0715575,-1.45449,-0.542519,-1.37539,0.352231,-0.10465,-0.858562,-2.46165,0.405979,2.19434,-0.0787619,0.583561,-0.155241,-2.45191,-0.140836,-0.169649,1.66814,0.492724,0.695846,-0.819699,-1.60084,-0.119066,2.75979,-1.96743,-1.01243,0.148373,-1.11362,1.05164,0.186121,-0.0127217,1.59023,0.143203,0.881279,-0.239772,-1.13665,-0.51419,2.78948,2.12289,-1.90339,1.81705,0.645358,0.470292,1.17647,-0.816432,0.843783,-1.29522,-0.0878223,1.13768,-1.10098,-0.554272,1.53294,-1.49896,-0.135364,2.18067,1.11846,0.37363,-0.297898,0.281166,0.740563,2.07015,-0.666574,-1.40263,-1.20334,0.0744382,0.125092,0.535655,-1.32571,1.52345,-2.47629,3.16323,0.392562,0.0298479,-0.491869,-0.805983,-0.634269,0.686809,-0.737624,-0.190087,0.519401,-0.984492,-2.65333,0.638884,0.877709,0.839287,0.399249,-0.579643,-1.86823,-0.505537,0.825539,0.27207,-0.278335,0.219036,0.723993,0.677988,-0.192855,-0.188391,0.385132,1.32065,1.17293,0.858215,-0.451563,1.0618,-0.266643,0.225357,-1.21774,-3.02421,-0.0872347,1.91742,0.799795,-0.356804,0.177443,-0.375878,0.275172,1.25719,-0.575352,-0.68124,1.1822,-2.01153,1.42495,0.834418,2.60265,0.857433,-1.24031,-7.46195,4.73617,-1.45449,-3.24972,-0.37014,-2.91437,-5.3669
-157.839,0.999062,0.0375337,6,127,0,182.182,-1.04389,0.934953,0.500861,-1.08376,-1.00149,0.1387,-0.352921,0.375445,-1.03796,0.641901,-0.200286,-0.00267262,-2.74731,-0.0178658,0.717488,2.11635,-0.272664,-1.53429,-1.09823,0.633544,0.138731,0.116611,0.382701,-0.202609,0.817259,0.513672,-0.371548,-0.196664,-0.0710898,1.1434,1.73623,0.473551,-0.246355,0.538349,-0.0840713,0.579662,-1.04131,-2.2269,0.120823,1.98652,2.04988,-0.218058,0.279814,-0.879945,0.538171,1.97294,-1.24832,-0.602103,0.71586,-0.23668,0.830785,0.395223,2.04567,0.161385,-1.12043,0.882835,-0.452513,-1.35864,0.111413,-0.575533,0.212127,-0.143627,-1.75318,-0.449698,0.0135303,-1.39904,-0.526608,1.45846,0.814125,0.121494,0.107013,1.41199,-0.502532,1.58465,0.636083,-0.95672,-0.396619,-0.0745362,-0.828266,-0.87093,1.1521,-0.0271657,-1.0039,-0.17757,0.0613353,-0.414625,0.0402925,-0.0799262,-0.057524,0.398157,-1.01701,-0.100188,0.210931,-1.01586,0.0969232,-0.983417,0.429259,0.812777,0.680019,2.39525,-0.575099,-0.511581,0.803443,0.35251,-0.159709,-0.601763,-0.135707,0.422116,-0.34154,0.286684,-0.484816,2.30453,-1.75574,-0.706243,-1.49683,-1.53664,0.53753,1.90731,-2.21317,0.5916,-1.30047,0.771361,0.309618,-2.03665,-0.72262,-0.725688,0.494328,-0.665685,-0.922519,-0.929282,-0.235548,1.3108,-0.79239,0.71727,0.719954,-0.268812,-2.73937,0.245478,0.827864,2.3864,0.410323,-1.35645,-3.17189,-1.029,0.287539,-0.00742925,-0.519599,0.0455669,0.912183,0.941624,-0.1047,-0.0124916,-0.717789,2.01458,2.10046,0.547562,-1.12869,0.925255,-0.0416148,0.95661,-1.00759,-2.221,-1.10281,2.75458,1.76998,-0.218058,0.193904,-0.788637,0.110109,2.16623,-0.658473,-0.488996,1.47276,-1.90953,0.701656,0.755122,2.16246,-0.0144726,-1.12043,-0.949505,0.784838,-1.35864,3.62174,-0.0121815,-1.94127,-0.582128
-157.294,0.967284,0.0375337,7,127,0,195.339,-0.0221695,0.396108,-0.757469,0.339117,0.75546,0.383117,-0.305694,-1.58293,0.466726,-0.130567,-1.10088,0.391098,2.57713,-0.754587,-0.734093,1.61909,-0.596463,0.824468,1.06855,0.810582,-0.263716,-0.154504,0.19891,-0.472888,-0.514063,-0.899348,-0.187798,-0.266695,0.129475,-1.81812,-0.838301,-0.785452,0.444128,-0.69155,0.117887,-1.08074,0.861809,1.81078,0.880605,-1.62084,-0.0653621,0.0485049,0.229768,0.849088,0.175463,-0.677523,0.5944,0.294639,-1.21131,0.77209,-0.481329,-1.1095,-2.10707,-0.151123,0.687406,0.888213,-0.767534,1.10045,-0.695483,-1.04718,-0.168242,-0.272343,-2.35941,8.95414,2.05262,0.933318,0.557621,0.603988,-1.65895,-0.0686736,-2.36741,0.544555,-0.0228509,-1.66828,-0.564778,-1.28535,0.99625,-2.23264,0.186877,-2.24333,0.220278,0.490539,0.571929,-0.227805,1.05662,-0.165889,1.64211,1.40694,-0.616408,0.796717,0.52761,-0.143178,1.47031,-0.142239,0.884784,0.560028,0.807958,0.299331,0.83828,-1.30584,-1.33044,0.035648,-0.583097,-0.498249,0.933816,1.26909,0.489296,1.92481,-0.237243,-0.717907,0.847199,-0.721489,0.101235,-1.35,-1.12464,-0.48288,-3.26251,0.315408,-0.549691,-0.967047,-0.166967,-0.761679,0.929435,0.564449,-0.825476,-6.92201,-0.813142,0.566942,0.934009,0.219143,-0.0740606,-1.29157,0.789373,-0.505282,-0.830565,0.246575,2.68593,-0.610818,-0.673571,1.18578,-0.401475,1.06543,1.1717,0.378779,-0.405783,-0.21975,-0.0135923,-0.348895,-0.439408,-0.79485,-0.114843,-0.108073,0.103411,-1.64925,-1.24351,-0.733412,0.221512,-0.843558,0.20659,-0.945916,1.05057,1.91792,0.687566,-1.62259,-1.00269,0.0485049,0.249353,1.16495,-0.313412,-0.889007,1.11649,0.151675,-0.889862,0.569004,-0.735607,-0.888,-2.39408,-0.183583,0.687406,0.913932,-1.3223,1.10045,-1.85929,-0.110541,0.293791,-1.45224
-159.372,0.999641,0.0375337,7,127,0,185.443,-0.10294,0.953464,0.707343,0.688797,-0.592082,-0.0123778,-0.133982,-0.371864,0.988563,1.2146,-0.950676,0.59086,-0.394098,-0.137747,0.119211,2.29841,-1.28617,-0.734816,-1.01091,0.587179,-0.297319,1.22086,1.25739,0.402794,-0.298901,0.565494,-0.752396,-0.160618,0.501682,0.619069,-0.0571888,1.47388,-0.510162,-0.182134,-2.24943,0.881336,1.10553,1.99874,0.23509,-0.319005,-0.0282392,-0.44315,-0.980304,-1.04159,0.904137,-0.159612,-0.82591,0.825982,-1.40976,-1.42597,-0.562718,-1.93945,1.14809,-1.87771,-0.111428,0.704409,-0.399883,0.379647,0.198649,0.000957651,0.523486,-0.67759,-1.11994,5.53474,0.843701,-0.681534,-0.933757,-0.587794,0.0947992,1.21964,-1.11147,0.248704,0.831196,-0.248693,-2.9156,0.606013,0.638804,-1.48876,0.267268,-1.0713,-0.644489,0.184403,0.287246,0.246174,0.0680469,0.307332,0.464833,0.768336,0.211801,0.0397578,-0.339949,1.45572,1.12712,1.40606,-0.0584424,1.00706,-0.152814,0.89369,-1.14354,-1.8704,-0.409881,1.80886,0.791603,-0.0899629,0.07026,-1.57604,0.00774628,0.841657,-1.67234,-0.75975,0.838548,-0.0823622,0.903715,0.709184,1.82664,0.0865368,-0.663825,-0.674614,-0.24461,-1.13551,-0.955958,-0.729257,0.845121,-0.51073,1.59598,3.12947,0.887682,0.985596,-0.462953,0.0411041,-0.00770594,0.0642729,1.42941,1.38995,-0.613804,0.575161,-0.313268,0.0330428,0.17146,1.81863,-1.05308,-0.501553,-1.76549,-0.32818,-0.170231,1.35832,1.08415,0.670273,-0.264115,0.749778,-0.738248,0.0241722,0.674137,1.0308,-0.0799031,1.53249,-0.905584,-0.172509,-2.23816,1.09861,1.24794,2.07444,-0.383561,-0.471931,-0.495613,-0.44315,-1.34318,-0.645055,0.914014,-0.4195,-0.0519305,1.3542,-0.960096,-2.38362,-0.697694,-1.65698,1.46261,-2.09793,-0.111428,-0.0134183,1.70011,0.379647,0.310953,0.825527,-0.657497,-4.19288
-162.278,0.998843,0.0375337,7,127,0,190.113,0.495123,0.307415,-0.402929,-1.11844,-1.77249,0.537996,-0.868464,1.46669,0.647282,1.10088,0.684143,0.915236,0.558125,-0.104953,-0.608261,2.19115,-1.32483,1.56733,0.65475,1.25148,-0.169289,1.25915,2.15965,0.632655,0.819962,0.494563,0.666751,-1.36937,-0.536433,0.120455,-0.238398,-0.592175,1.23257,-0.376451,-2.24211,1.21534,0.990595,-0.44453,1.70134,0.273279,0.702692,0.489776,-0.0278155,-0.23416,-0.448568,-1.28184,-1.85147,1.42736,-0.443049,0.378951,0.279509,-0.496136,-0.768199,-1.23016,0.567255,-0.246578,-1.64127,-0.809031,0.346097,-0.0914638,0.189002,-0.333584,0.00286202,4.51349,0.776946,1.21147,-0.193791,-0.54973,0.264904,-0.482069,1.29665,0.909779,-0.658747,0.349858,-0.522958,0.0321541,0.286104,1.57344,-0.875376,-0.735672,-1.77075,-0.0893493,-0.407716,1.05703,0.815347,0.502306,-0.466588,0.623151,-0.94546,0.351338,0.747103,0.777047,0.0373742,2.37323,-1.40751,-0.281169,-1.7869,0.844305,1.0714,2.49197,-0.48601,-0.220844,-1.31215,-0.647466,-0.963042,-0.916802,0.420296,0.118556,0.191205,0.886646,-0.844868,-1.88679,-0.637548,-1.67146,1.15659,-1.97823,-0.211321,1.96289,0.291285,0.678608,0.426924,0.541181,0.809019,-2.50766,1.68867,-5.86734,-1.59207,-0.856153,-1.68597,-0.286672,-0.563668,2.48741,1.5554,0.630695,1.62165,1.05444,0.745427,0.22011,-0.481406,2.04355,-1.17218,2.12913,0.478775,0.964689,-0.722389,1.5531,2.6412,1.2108,1.12757,0.825913,1.0029,-1.27411,-0.650939,0.171317,-0.591195,-0.50887,0.688552,-1.18861,-2.21884,1.76343,1.3318,-0.34955,2.26643,0.78877,-1.85578,0.489776,0.57592,-0.339495,-2.40756,-1.69925,-1.14158,1.74453,0.613543,1.18251,0.674515,-0.0937873,-1.30792,-1.44484,0.567255,1.81605,-2.31111,-0.809031,4.27867,0.898506,0.798828,4.3964
-162.771,0.991913,0.0375337,7,127,0,195.28,-0.761001,0.993264,1.89028,0.582949,0.915722,-0.38252,1.29282,-2.49681,-1.62111,0.724756,-1.65615,-0.57341,-0.691202,-0.023249,0.305864,-0.535722,0.452126,-1.90609,0.419141,0.715584,0.499893,-1.03258,-1.67444,0.720377,0.556572,0.0571601,-1.37999,0.407183,0.265786,0.0299661,1.13826,-0.256865,-0.0771761,0.504088,1.16722,-1.66115,-0.738826,-0.261373,-1.33057,-0.949324,1.85994,0.0103913,0.0162076,-0.938258,0.878903,1.84203,-0.181954,-1.17739,-1.28803,0.444771,0.0628575,0.145038,1.19512,1.57938,-0.286166,0.765616,-0.398549,0.504111,-1.4886,-1.48159,0.142254,0.232121,0.990066,-0.395894,0.921301,-0.15301,-1.22683,0.146042,0.553988,0.661403,-0.277106,1.92834,-0.377375,0.773072,0.220015,0.178765,-0.479618,0.744657,-0.790356,0.790595,1.47952,1.69717,-0.131979,0.759716,0.0432007,2.80982,2.10937,1.49269,-0.671426,-1.41901,-0.961356,0.748911,0.170358,-0.897247,1.14031,-0.310657,-2.07791,0.333765,0.995792,-0.799438,0.366778,-1.39709,2.67823,0.732207,-0.0626927,-0.788586,1.59301,-1.27091,-1.02914,1.14784,-1.34251,-1.84798,0.253504,0.662464,-0.961118,-0.767066,0.573335,-0.968965,-0.700941,-0.67516,0.00435628,-0.102978,1.49198,-1.8452,-4.95926,3.72001,2.09891,0.866271,1.00751,-0.750983,1.37821,-2.23593,-1.49558,0.56372,-1.4124,-0.692683,-0.676138,0.0982776,0.320351,-1.54598,0.748736,-1.69923,0.488273,0.287063,0.488215,-1.15245,-2.07033,0.949331,0.571886,0.173672,-1.32034,0.507747,0.206041,0.290342,0.91346,-0.244163,-0.36259,0.597889,1.1853,-1.57391,-0.689779,-0.248687,-1.79533,-1.07518,1.18057,0.0103913,-0.216445,-0.623641,0.201443,1.27671,0.427445,-1.34979,-0.882032,-0.107697,-0.240222,0.306643,1.03636,1.36319,-0.286166,-1.64881,-5.01825,0.504111,-1.15917,-3.91178,0.145526,-2.12641
-160.262,0.998248,0.0375337,7,127,0,188.793,-0.559465,0.55279,-1.62023,0.000538736,-1.69654,0.874947,-0.529115,1.95143,2.1368,-0.687422,1.07834,-0.361571,-0.318175,-0.695097,0.9509,-0.986331,-0.620746,0.258967,1.01442,-0.210873,-0.678856,0.531855,1.43797,1.19987,-0.905671,0.253016,0.842564,-0.508061,0.274452,-0.371354,0.80201,0.514307,-0.0287415,-0.99329,0.133941,-0.239868,0.681842,1.67466,-0.149908,0.806342,-0.122421,0.0833542,-0.142894,-0.0914278,0.256563,-0.138009,-2.13265,0.824324,-0.581693,0.433648,-0.24587,-0.626884,-0.740928,-1.15417,-0.572988,1.82142,0.175278,-1.38175,-3.57514,-1.01404,-0.0959843,-0.332283,1.33698,-5.32077,-2.09742,-0.875826,-0.418018,0.469591,-1.30979,2.13414,0.683873,-0.577902,1.10503,0.930332,0.798313,0.0362887,-0.687399,1.51933,-0.623057,1.73861,-0.807948,-0.5585,-0.286269,1.15038,1.50926,-1.22485,-0.393639,-0.246382,1.2838,-0.410747,-0.293022,-0.068144,-1.18756,0.307126,0.155038,-0.287108,-1.28485,1.69843,0.517689,-0.0341556,1.91161,0.76644,-1.60086,-0.0292849,0.610285,0.650739,-0.581714,-1.83366,-0.194129,1.3849,0.564472,-1.09188,1.47359,-0.481648,-0.744605,-1.15741,0.506252,-0.00315928,0.54582,-0.243864,-0.926032,0.939027,0.908807,-2.55302,0.969937,-1.19217,-1.6174,0.0122379,-1.68917,0.867056,-0.51848,1.96943,2.15332,-0.698734,1.09748,-0.367085,-0.314988,-0.686396,0.954486,-1.03319,-0.609309,0.269048,1.01304,-0.23929,-0.680699,0.53132,1.42849,1.21123,-0.902113,0.260812,0.849354,-0.499824,0.276472,-0.359155,0.797543,0.517611,-0.0392126,-0.992705,0.137555,-0.231136,0.687187,1.67802,-0.166585,0.81258,-0.162614,0.0833542,-0.108123,0.238739,-0.119178,-0.459194,-1.71579,0.987754,-0.143564,0.182791,-0.308364,-0.396616,-0.870015,-1.35277,-0.572988,2.17722,0.509853,-1.38175,-0.842896,-1.64655,0.615188,-1.25903
-155.288,0.989363,0.0375337,7,127,0,191.427,0.173711,0.740677,1.78711,-0.541085,-1.03763,0.596029,0.6411,-1.5387,-0.756316,0.628832,-2.37199,0.707373,-0.114344,0.267929,-0.661066,0.712909,0.0882218,0.456536,-0.666269,1.02572,0.300079,-0.914904,-0.355937,-2.24752,-0.44139,-1.02405,-1.11855,-0.624353,1.8957,0.31347,-0.30245,-0.550705,0.0899091,0.883865,0.184843,-0.128909,-1.1513,-1.36256,1.18383,0.359426,0.439011,-0.223286,0.297515,-0.573417,1.1135,0.568178,-1.46776,0.917626,-0.859677,0.254492,0.449176,-0.800181,1.13727,0.780268,0.541604,0.505628,-2.88411,0.0496708,0.19871,-0.257235,-0.47609,-0.206614,1.96496,-0.265909,0.388591,0.479815,2.47473,-3.86976,0.131841,-1.52249,-1.93837,0.549408,-0.0962586,-0.366546,0.646834,0.704449,-0.720121,1.22457,0.887644,-0.449557,-1.14078,-0.235689,0.707743,0.278297,-1.82712,0.378783,1.79317,0.445272,-0.0893213,1.48248,-1.68135,0.161059,-1.17079,-0.0738919,-0.177584,0.636797,-0.319079,0.385477,-0.0812361,-1.1148,-1.60239,-0.99096,-0.341798,0.134591,0.628549,0.0457832,-0.951881,1.51814,1.53582,-0.424284,-0.861503,0.776088,0.918497,0.105556,1.26212,1.05928,0.345309,-0.120864,-2.29942,2.14542,0.479573,1.07435,0.503795,-3.97539,1.15416,0.465393,2.94876,0.103924,-0.814563,0.759855,1.12939,-1.09997,-0.269759,0.597139,-2.21834,1.03924,0.00574365,0.657667,-0.611149,-0.477133,0.766621,1.00435,-1.48069,0.854641,0.435793,-1.46416,-1.3331,-3.351,-0.385415,-0.928964,-1.40232,-0.473989,2.60924,0.782122,-0.699788,-0.524523,-0.807142,1.58266,0.283158,0.18302,-1.1004,-1.35065,1.18659,0.717474,-1.08498,-0.223286,-0.108746,0.375864,0.801597,0.164958,-0.765196,1.58153,-0.923326,-0.303391,0.652545,-0.694727,1.27932,0.464889,0.541604,1.48388,-3.29327,0.0496708,5.8007,-2.05522,1.2959,3.69971
-171.132,0.996149,0.0375337,7,127,0,194.195,0.331026,0.710995,-1.96558,-0.238942,0.243466,-0.297416,0.195458,-0.679079,0.461206,0.296572,0.0356817,-0.335075,-0.954418,0.542341,1.08129,0.595732,1.25652,-2.74165,-0.0174416,0.0902394,0.939655,1.46013,-0.904872,-1.43786,-1.87532,-0.484315,-0.039477,0.483511,0.397888,1.60051,1.43656,-1.19528,-1.12918,-0.998633,-0.0257747,-0.973069,-0.501193,0.698536,-0.364444,-0.309674,-1.19515,0.790454,0.235418,-0.0983501,1.55167,-0.00340614,-0.664292,-2.69053,1.28286,0.0878128,0.613082,-0.592837,-0.692822,0.382416,2.46353,0.508512,-0.570499,-0.725296,-1.98906,-1.78262,-0.339029,0.568952,0.783059,1.36708,2.26058,-0.21347,-0.813016,0.758578,0.876616,-1.242,-0.400667,0.54582,-1.82617,0.850092,-0.107111,0.509945,-0.393388,-0.0859693,0.44586,0.190387,-0.776516,0.328055,0.522999,-0.967595,-0.924715,-2.35301,-0.516759,-0.957677,-0.974972,-0.472903,1.90675,0.904872,-1.12113,-0.399514,-0.24324,1.16473,0.238734,-0.0514238,-1.14854,-1.44658,1.15163,0.32498,-0.354609,-0.215857,0.188824,-0.0966631,0.906326,-0.00315214,-0.634368,0.457586,0.218452,-0.832215,0.829321,-0.587688,0.878982,0.759983,0.935256,0.970125,-2.32737,0.0330234,0.0992888,1.04729,-1.2536,1.57167,11.0144,4.38173,-1.95303,0.101122,0.425561,-0.279966,0.381445,-0.232452,0.710237,0.150374,0.587569,-0.266018,-0.925184,0.730397,1.14556,0.0400845,1.58941,-2.51735,0.140893,-0.306893,0.970304,1.57589,-1.0724,-1.14105,-1.8446,-0.341663,0.247954,0.664284,0.322827,2.0761,1.20975,-1.16682,-1.35918,-0.844686,0.0203837,-0.82232,-0.397299,0.741851,-0.495445,-0.253469,-1.81151,0.790454,0.478299,0.534187,1.45732,-0.287625,0.392742,-2.87639,2.52997,-0.0504873,1.19118,-0.266826,-0.798929,0.364268,2.46353,9.54457,4.18841,-0.725296,-0.604808,0.631065,1.59245,10.2601
-172.326,0.999468,0.0375337,7,127,0,212.018,-0.437999,0.637633,-1.46286,0.254073,-0.154546,-2.46371,-0.721129,-0.144741,-1.02962,0.0866057,-0.596101,1.338,0.416825,-1.21551,-0.332408,-1.11538,-4.14752,1.01359,1.66663,-0.136137,1.1342,-1.18102,-0.932069,0.223606,0.169404,0.560543,-0.480716,0.336754,-0.164639,0.0374085,0.444498,0.429097,-0.2793,1.18673,-1.27548,0.734209,-0.590147,-0.507035,0.720612,0.886069,0.15246,1.62842,-0.224173,0.808607,-0.24789,0.430148,-0.73963,1.17223,-0.335662,0.143025,-0.799592,0.344184,1.66249,-0.323136,-0.655589,1.97682,0.560229,-0.0568117,-2.77322,-1.99105,0.790084,-1.10167,0.330378,1.347,3.07064,0.0428528,-0.228934,1.45283,0.176314,0.808207,0.191675,-0.365429,0.309242,-0.178078,0.896021,0.054585,-1.12943,0.235411,0.819181,2.59454,-0.815192,0.217426,-2.1848,-1.14844,1.80257,1.56633,2.17397,0.162003,0.288802,-0.838259,-0.347807,-2.09827,-1.87316,1.34416,1.6016,0.620972,0.953781,0.644773,1.04925,-0.581264,0.198474,-0.354181,1.61253,-1.95384,-0.129316,-0.510904,-1.57141,0.00222787,1.03929,2.66471,-1.60781,0.0856794,-0.302981,0.388332,-0.531177,-0.232089,-2.60494,-0.0293266,-0.247777,0.919878,0.617997,1.00791,0.761145,-1.66582,5.71517,1.2115,-1.45637,0.260497,-0.149497,-2.46431,-0.712703,-0.132653,-1.0188,0.0857236,-0.583999,1.33871,0.420388,-1.20982,-0.329065,-1.13406,-4.14113,1.02001,1.67122,-0.14525,1.13674,-1.17911,-0.934257,0.232885,0.17281,0.566285,-0.475751,0.342512,-0.162251,0.0481107,0.446387,0.432556,-0.279013,1.19313,-1.27212,0.739945,-0.585141,-0.503608,0.714192,0.891461,0.136679,1.62842,-0.200727,0.857816,-0.25862,0.419935,-0.678933,1.19922,-0.285879,0.148456,-0.779506,0.379355,1.67389,-0.321884,-0.655589,3.85706,2.91644,-0.0568117,-0.955968,-0.84524,6.24048,0.541916
