# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1640674464
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=startle_full_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,z_beta.4,z_b.1,z_b.2,z_b.3,z_b.4,z_b.5,z_b.6,z_b.7,z_b.8,z_b.9,z_b.10,z_b.11,z_b.12,z_b.13,z_b.14,z_b.15,z_b.16,z_b.17,z_b.18,z_b.19,z_b.20,z_b.21,z_b.22,z_b.23,z_b.24,z_b.25,z_b.26,z_b.27,z_b.28,z_b.29,z_b.30,z_b.31,z_b.32,z_b.33,z_b.34,z_b.35,z_b.36,z_b.37,z_b.38,z_b.39,z_b.40,z_b.41,z_b.42,z_b.43,z_b.44,z_b.45,z_b.46,z_b.47,z_b.48,tau.1,tau.2,tau.3,aux_unscaled.1,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,p_z_beta.4,p_z_b.1,p_z_b.2,p_z_b.3,p_z_b.4,p_z_b.5,p_z_b.6,p_z_b.7,p_z_b.8,p_z_b.9,p_z_b.10,p_z_b.11,p_z_b.12,p_z_b.13,p_z_b.14,p_z_b.15,p_z_b.16,p_z_b.17,p_z_b.18,p_z_b.19,p_z_b.20,p_z_b.21,p_z_b.22,p_z_b.23,p_z_b.24,p_z_b.25,p_z_b.26,p_z_b.27,p_z_b.28,p_z_b.29,p_z_b.30,p_z_b.31,p_z_b.32,p_z_b.33,p_z_b.34,p_z_b.35,p_z_b.36,p_z_b.37,p_z_b.38,p_z_b.39,p_z_b.40,p_z_b.41,p_z_b.42,p_z_b.43,p_z_b.44,p_z_b.45,p_z_b.46,p_z_b.47,p_z_b.48,p_tau.1,p_tau.2,p_tau.3,p_aux_unscaled.1,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3,g_z_beta.4,g_z_b.1,g_z_b.2,g_z_b.3,g_z_b.4,g_z_b.5,g_z_b.6,g_z_b.7,g_z_b.8,g_z_b.9,g_z_b.10,g_z_b.11,g_z_b.12,g_z_b.13,g_z_b.14,g_z_b.15,g_z_b.16,g_z_b.17,g_z_b.18,g_z_b.19,g_z_b.20,g_z_b.21,g_z_b.22,g_z_b.23,g_z_b.24,g_z_b.25,g_z_b.26,g_z_b.27,g_z_b.28,g_z_b.29,g_z_b.30,g_z_b.31,g_z_b.32,g_z_b.33,g_z_b.34,g_z_b.35,g_z_b.36,g_z_b.37,g_z_b.38,g_z_b.39,g_z_b.40,g_z_b.41,g_z_b.42,g_z_b.43,g_z_b.44,g_z_b.45,g_z_b.46,g_z_b.47,g_z_b.48,g_tau.1,g_tau.2,g_tau.3,g_aux_unscaled.1
-135.793,0.997017,0.077483,6,63,0,165.755,-0.462863,0.683869,0.293525,-0.567061,0.383687,-0.435737,0.508463,-1.50063,0.225792,-0.616261,-0.131114,2.31587,0.761817,-0.386992,-0.678428,-0.294156,-0.100963,0.918157,0.114474,-3.0743,0.581023,0.204029,1.37517,0.983091,-0.373913,0.34925,0.650351,-0.00426004,1.19105,0.0679389,-0.846566,-0.617182,1.58532,0.461374,0.802642,-0.328492,0.67986,0.236872,0.139778,0.471152,0.957759,-0.681595,0.101853,-1.07571,0.0308252,0.497023,-0.0466361,-0.430122,1.0439,-1.68599,1.63961,-0.411896,1.08738,-0.839576,0.794727,-0.610228,-0.865782,-0.773414,-2.69218,-1.05672,2.94125,-1.2667,-0.522358,0.295197,-0.968947,-0.124738,-0.344544,-1.84368,1.47896,-0.72823,-0.176892,-0.726396,0.211732,1.80038,-0.829842,-0.553394,-0.444188,-0.743411,-0.279039,-1.28563,0.655022,-0.646719,-0.639878,1.52825,1.80728,2.42084,0.0980232,0.80019,0.119027,1.31128,1.7642,0.537381,0.900034,1.33391,-0.947129,-0.601711,0.780172,-1.17376,1.02037,2.25663,-1.63054,-1.18757,0.465474,2.20707,0.16189,1.10109,0.542415,0.259337,1.74979,0.396898,0.202886,-0.167922,0.216904,-0.305883,-0.53024,4.3552,1.3894,-3.16745,5.35745,-0.44005,0.575784,-1.47819,0.202803,-0.508644,-0.0539881,2.17024,0.866358,-0.378171,-1.09611,-0.233978,-0.0463215,0.77661,0.0386923,-3.03857,0.525543,0.251192,1.39395,1.02498,-0.320472,0.405999,0.75554,0.0635895,1.21987,-0.00253993,-0.833517,-0.579081,1.59967,0.474056,0.746564,-0.457877,0.67986,-0.00651819,0.579031,0.150182,-0.265257,0.299292,0.727571,-0.144439,-0.783813,0.415573,0.40739,-1.51986,0.961058,-1.68599,1.2461,-0.122645,1.08738,-0.763258,-1.41613,-1.22112,-5.66849
-138.247,0.990688,0.077483,6,63,0,165.826,-0.207286,0.322238,0.620894,-0.57386,-0.400057,1.15769,-1.1568,0.140371,1.11844,-1.52267,-0.499268,-0.675186,-0.73087,-1.3181,0.283729,0.115329,-0.194644,-0.677837,-0.518041,-0.419993,1.62911,-1.53469,-0.266228,0.0963672,-0.112563,-1.72367,0.22691,0.501065,0.426472,-0.193705,-0.883667,0.245178,0.174441,1.27492,-0.807251,-0.186633,3.42901,1.00755,0.219867,1.36078,0.776993,-1.22065,-0.947018,0.0674823,-0.0280655,0.119721,-1.2009,0.317077,-0.305368,0.322048,-0.158267,-1.50762,-1.45096,0.48567,0.904124,-1.01873,-0.551362,-1.50142,2.31264,-1.59264,5.4091,1.55272,0.78698,-0.586118,1.21657,-0.197063,0.768383,-0.121381,-1.94115,-1.14115,0.390225,1.04187,0.044579,0.0597464,-0.45637,0.140132,2.94987,-0.860936,-0.0561704,-1.54921,-1.21478,0.168859,-0.25703,-1.13834,0.105313,-1.04247,0.146301,0.800825,0.323349,-1.71758,-0.816325,-0.926662,1.20635,-1.40848,-1.03559,0.00989298,0.47736,-0.634718,-0.127505,-0.0951925,-0.937851,-0.344767,-0.74762,-0.792187,1.54962,-1.04254,1.729,-2.18864,0.23154,-1.03582,0.830451,0.340229,0.16775,-0.318898,-2.61062,-7.36441,0.618031,1.18522,-6.84885,0.735155,-0.856256,0.61393,1.71027,-1.44962,-0.0562549,-1.49295,0.0536445,-1.19994,-0.478019,0.557135,-0.14643,-2.68333,-0.710689,-0.0607118,1.94884,-2.09623,0.0871111,0.196085,0.231479,-1.68231,0.689197,-0.983482,-0.0527646,-1.02661,-0.62126,0.563739,0.249222,1.40051,-0.815459,-1.06937,3.42901,0.721011,0.181861,2.09505,0.453342,-0.882507,-3.2689,2.00627,-2.10569,-0.553574,-0.520675,-1.03879,-0.587619,0.322048,-0.830183,-1.37188,-1.45096,1.8381,2.65445,-0.737249,3.70499
-143.192,0.976212,0.077483,6,63,0,168.04,-0.564513,0.0215257,-0.269083,-0.236915,0.100108,-1.87116,0.704551,-1.46112,-1.7296,0.79728,1.07204,-0.00707245,-0.653491,1.08167,0.969385,-0.328544,-0.367037,-0.394552,1.14836,1.79371,-0.0632409,-0.0609666,0.654839,-0.583847,-0.125317,0.927763,0.121527,-0.538494,-1.18662,0.260846,0.799099,-0.0257035,0.0938099,0.150147,0.907866,0.994982,-1.50389,-1.2166,-1.45673,0.157152,-0.382719,-0.705457,-0.0412049,-0.348128,1.67391,0.775925,1.62923,0.553845,-0.723432,-1.15197,0.787168,-0.486206,2.00795,-1.38813,-0.379214,1.27832,-0.902901,-1.06055,2.35596,-1.05344,2.10585,-2.13754,0.0548301,0.663486,0.586789,1.00154,0.868723,-0.530066,1.23241,0.672092,0.665359,-0.0287452,-0.16487,0.237837,1.37718,-0.108491,-1.06969,-1.74868,1.72244,-0.272141,0.695534,0.366196,1.2383,-0.934469,0.184548,0.478662,0.309332,0.300642,-0.393369,-0.416138,-1.4861,0.245619,0.170036,-2.92249,-0.482908,0.24332,-1.84309,0.0165738,1.09007,1.14642,-0.780728,-0.228715,-1.51001,-1.19076,-1.62516,0.547108,0.809911,-0.385312,2.20311,-0.0799805,0.0982937,0.589511,0.234552,1.57574,-6.35731,-8.72604,-0.39393,-3.66995,-8.91051,-1.93323,0.739308,-1.43076,-1.85465,0.850247,1.11877,-0.104562,-0.597748,1.09822,0.773599,-0.296697,-0.33501,-0.454258,1.11072,1.77062,-0.0761088,-0.0712707,0.666687,-0.564647,-0.107872,0.943819,0.157798,-0.560809,-1.32304,0.232168,0.811505,-0.00598359,0.12406,0.169586,0.926366,0.670293,-1.50389,-1.20475,-1.49841,-0.897701,-0.776182,-0.399399,-0.0849718,-0.110618,1.52895,0.689288,1.80155,0.228618,-1.09935,-1.15197,1.25418,-10.0754,2.00795,-0.746084,-0.518586,7.62056,5.24123
-145.515,0.9992,0.077483,6,63,0,170.082,0.0445714,0.615539,-1.62128,0.124997,0.400501,-0.53632,0.672334,-1.27762,-1.61587,0.528806,1.01147,0.0310768,0.704858,-0.195273,1.60008,0.00682699,-1.38812,-1.22509,-0.204156,1.66401,0.18461,-0.640632,0.655958,-1.14865,-0.39194,1.5834,0.559958,-1.0079,-1.55683,0.477602,0.667871,-0.449231,-1.97137,-0.221773,-0.21464,-0.179483,-1.35754,-1.05559,-0.520575,-0.275369,-0.54114,-1.45324,-0.661994,0.579001,1.07376,-0.0349524,1.18415,-0.958497,-0.263068,-1.27612,1.2664,0.752,1.13674,-1.76261,0.452495,-0.022219,-1.13872,-2.65598,-4.77182,2.30337,-1.72787,-3.78914,-2.01868,0.387073,-0.855738,-0.9659,0.602766,0.594191,-0.0407561,-1.18035,1.67169,-0.0313705,-0.427376,0.526801,0.326499,1.5421,0.989157,-0.26117,0.416584,0.332414,0.319467,0.208663,-0.0557851,-0.298354,0.155648,-0.281071,-0.0773406,0.506825,0.23364,1.58768,0.323668,1.37581,1.43921,-0.853726,-0.788894,-1.31312,0.409946,-0.180313,0.303292,0.265333,-0.708961,1.15975,1.15705,1.38079,1.81984,-0.937673,-0.471262,-0.72504,-1.54605,1.73151,-0.179395,-0.289396,0.715835,0.567307,-1.09978,1.31111,-6.09014,5.34066,2.49209,-0.513721,0.689164,-1.27067,-1.59563,0.562169,1.03162,0.0332339,0.736823,-0.188967,1.45166,0.0225537,-1.37301,-1.26777,-0.198201,1.64629,0.174055,-0.63864,0.662852,-1.13244,-0.404627,1.60053,0.558051,-1.0831,-1.54173,0.459116,0.676082,-0.433189,-1.96533,-0.208947,-0.221002,-0.204089,-1.35754,-1.20018,-0.124391,-0.0974315,-0.906823,-1.13307,-1.20526,0.889538,0.732986,-0.352122,1.54286,-0.826399,-0.804523,-1.27612,0.094864,1.57686,1.13674,-1.00168,0.827422,-0.88531,0.675014
-152.555,0.995739,0.077483,6,63,0,178.137,0.834492,0.463009,1.95053,-0.548268,0.206309,0.580077,-0.540293,1.46107,1.4707,-0.555124,-0.797107,-0.166878,-0.743778,-0.0960504,-1.4596,0.203318,1.54807,1.31976,0.340954,-1.48255,-0.175951,0.444849,-0.439632,1.7148,1.11307,-1.28327,-0.429057,0.435775,1.39643,-0.294017,-0.912125,0.342476,1.65388,0.191741,-0.173133,0.0827294,1.3546,1.00469,0.0984666,0.809357,0.974605,1.2333,0.470169,-0.791759,-1.31015,0.30736,-0.937233,0.71154,0.248005,1.86927,-0.312378,1.78459,-1.30599,-2.86917,-1.88407,-3.61859,-1.54587,1.20855,0.184617,0.370324,-2.9023,-1.73531,0.0493952,0.629602,1.59298,-0.776166,-0.1112,1.50062,-0.472739,-0.567536,-0.830759,0.791253,0.767042,1.28933,0.960574,0.834051,0.953752,0.0493266,-0.883468,1.52205,0.697718,1.29971,1.33767,0.560481,-1.52432,-0.804743,0.562662,-0.893367,1.1341,-1.78223,-0.461665,-1.35351,-0.433084,-0.0973736,-0.404939,-1.85429,0.432302,0.479769,-0.0990599,-0.881574,-0.0712462,-1.55183,0.347804,1.14285,-1.0486,-1.50414,1.75871,0.660344,-0.21568,-0.351794,-1.16368,-0.644423,0.657379,2.11457,2.97028,1.43917,3.66626,-2.06283,0.249148,0.579125,-0.537975,1.4632,1.46818,-0.550643,-0.792594,-0.170671,-0.738969,-0.0940576,-1.47019,0.205398,1.55052,1.31671,0.340959,-1.48006,-0.177009,0.449304,-0.437719,1.71701,1.11563,-1.28125,-0.424137,0.440405,1.39343,-0.292065,-0.910412,0.344712,1.65581,0.193394,-0.173228,0.0826207,1.3546,1.01319,0.107987,0.81427,0.943642,1.26398,0.488921,-0.765647,-1.31516,0.318759,-0.920596,0.706732,0.254149,1.86927,-0.308525,1.79695,-1.30599,-0.939656,-0.846195,-0.952321,-1.23175
-145.278,0.998921,0.077483,6,63,0,177.375,-0.294552,-0.513915,0.568175,-0.596335,0.468219,1.58593,-0.783084,0.00900975,0.449558,0.348325,-0.754175,0.92591,-1.48801,1.13231,0.245651,-0.876088,-0.606081,0.132044,0.339447,0.2812,0.0830211,-0.659952,1.28121,0.498658,-0.458915,-0.916924,-1.72373,0.387162,-0.901288,-0.214737,-0.224973,0.938911,0.301589,-0.775618,0.402808,1.47489,0.53633,0.852851,0.150928,0.380883,-0.377003,-0.898375,-0.204195,1.75049,-0.297572,1.07757,-0.00771043,2.16344,-0.389491,-0.72988,1.64827,1.82362,0.776423,1.49598,-3.08204,0.241156,-1.01355,1.57868,-0.27404,5.70009,0.136585,-0.995864,0.728814,-0.478814,1.56961,1.58328,-0.248987,-0.668147,-0.398067,-0.75833,0.000834552,-1.75233,0.246784,1.57501,0.672624,0.271087,-1.37556,-0.576008,0.431574,-0.174453,1.99615,1.46747,-1.2596,-0.434776,0.698628,0.980902,-0.9191,-0.813815,0.631293,1.81392,0.191287,-0.00847456,0.0845694,1.37182,1.05424,0.110444,0.853956,1.00926,1.10674,0.485306,-0.635569,-1.36307,0.148379,-1.01201,0.515835,0.207018,1.94063,-0.68326,1.99992,-1.3673,-0.805796,-0.366856,-1.72037,-0.418501,2.10657,-6.66657,1.58103,1.85807,1.63368,2.61321,-0.472242,0.514746,0.91793,1.37081,-0.188412,0.908129,-1.10206,1.7053,-0.126093,-0.749494,-0.228727,-1.57701,0.257674,0.749627,-0.757709,-1.01177,1.85648,0.943172,0.0374576,-0.664343,-2.29269,1.37608,-3.00887,-2.3593,0.233783,1.44885,0.826873,-0.431367,1.227,1.90604,0.53633,0.861346,0.165415,0.398516,-0.394201,-0.888337,-0.193379,1.76182,-0.318532,1.06092,0.00630812,2.16831,-0.390515,-0.72988,1.28023,3.18647,0.776423,10.1197,-0.92378,2.15141,11.2337
-148.204,1,0.077483,6,63,0,174.26,0.754196,0.939742,-0.263131,0.679298,-0.0836053,-1.70037,0.473847,0.0133052,-0.325595,-0.795677,0.0579451,-0.776998,1.61788,-0.920592,0.0146968,0.193757,-0.114752,0.109443,-0.182151,0.294779,-0.350731,1.65542,-0.51179,-0.626355,0.450314,1.61154,1.77827,0.178354,0.063647,0.615152,0.0765962,-1.21715,-0.150839,1.38629,-0.198121,-1.18569,-0.401362,0.0313382,-1.47885,0.749904,2.18451,-0.0888135,1.67938,-2.00972,0.419089,-1.43407,-0.0771247,-2.71403,1.46498,0.640247,0.88345,-1.99668,-0.987566,-3.09939,-0.787496,0.644655,-0.795426,0.818151,4.33283,-1.51484,-1.72457,-3.21766,-0.117278,0.692848,-0.0900796,-0.457843,0.256188,1.05671,-0.445527,0.323741,-0.927999,0.0716522,1.52207,1.00882,-0.0321625,-0.303336,-1.17946,0.972369,-1.44877,-1.49498,0.709936,-0.136521,-1.20787,0.17807,-2.55828,2.37041,-0.678655,0.254896,-0.301788,-0.388069,-0.365829,-0.541545,-0.682263,-0.338369,-1.07435,1.54458,-0.00664969,-0.753936,0.724562,-2.09024,-0.895315,-0.369714,1.16086,-0.424437,2.02377,-0.861541,0.366415,1.81514,0.910915,0.305792,-0.739777,-0.336159,-0.451987,-0.283386,2.52513,-1.92496,-1.13107,6.78514,-1.01735,-1.68857,0.482752,0.020316,-0.327311,-0.780543,0.0726058,-0.786325,1.62781,-0.919487,0.00339366,0.202775,-0.105933,0.0877252,-0.184196,0.281067,-0.358808,1.66826,-0.509964,-0.619668,0.449955,1.61761,1.78484,0.167394,0.0646928,0.626605,0.0785138,-1.21034,-0.144015,1.38822,-0.188972,-1.21708,-0.401362,0.160989,-1.28766,0.576382,2.3066,0.240958,1.70943,-1.85457,0.187151,-1.43163,0.0139096,-2.81767,1.4165,0.640247,3.10583,-2.15112,-0.987566,-0.890138,-0.875217,3.17705,3.77632
-149.864,0.998865,0.077483,6,63,0,179.486,-0.0655836,1.06792,0.273007,0.179992,0.126383,-0.386267,-0.438371,0.257479,-0.0653151,-0.372267,1.48608,-0.242051,-0.332218,-2.11745,1.29853,0.556143,-0.94638,-1.14782,0.683606,0.731185,0.435326,1.38181,-0.4018,0.484107,-0.3681,0.449559,0.358182,1.61323,0.0449834,0.366435,0.742377,-0.259041,-0.47144,0.464483,1.57196,-1.54,-0.000873447,0.496181,-2.11494,-0.264505,2.06232,0.115258,2.23667,-1.12223,1.26611,-1.91882,0.311008,-2.25375,-0.134881,0.550826,0.575397,-0.967577,-1.49759,-0.994306,-2.972,-0.00808372,0.0354816,1.53641,0.2942,-1.22563,9.42366,-0.168446,-1.79386,0.954035,-0.106444,-0.477547,-0.554555,-0.733651,-0.890292,2.022,0.412557,-1.01742,-0.063143,0.497996,0.359468,-0.630481,-0.166532,-0.935553,1.21501,-0.342522,-1.31569,1.02184,1.73221,2.04501,-1.13711,-0.00854904,0.594001,-0.394081,-1.079,0.141144,1.27531,-1.33185,-0.676137,-0.435432,-0.27244,-0.360043,1.18883,1.2472,-0.0704888,0.561744,-1.58498,-0.499618,-0.28641,-0.336232,-1.89617,1.73791,0.413702,0.127797,-1.91688,-0.173427,-1.06818,0.41011,-0.156046,-0.47592,-2.60266,3.03885,3.0583,4.69414,3.32601,-0.249748,-0.127137,0.343481,-0.466369,0.101554,1.85137,-0.627299,0.0133522,-2.10984,0.28436,0.877238,-0.640452,-2.65799,0.63039,0.658839,0.073174,1.88388,-0.385594,0.661562,-0.139094,0.630209,0.699295,1.71893,-0.291342,0.571853,0.765794,-0.102466,-0.405501,0.485316,1.6608,-2.86528,-0.000873447,0.520305,-2.06537,-0.448437,1.96079,0.245668,2.31358,-1.01311,1.02867,-1.88707,0.341462,-2.31338,-0.142203,0.550826,-0.255031,-2.80132,-1.49759,2.87546,-1.35451,1.28841,11.0712
-160.141,0.977631,0.077483,6,63,0,193.667,0.109544,0.243499,0.239911,-0.168443,0.177448,1.13705,-2.92396,1.14005,-1.3747,-1.69697,-2.04055,0.312611,0.384942,0.0207942,0.373903,0.262942,0.992591,2.63061,2.02053,1.98469,-2.1178,-2.01178,0.00742018,0.880325,-2.59093,-1.06462,-0.0104348,0.660814,1.50084,0.306215,-1.6058,-1.02416,0.43606,-0.332655,-0.713749,0.370741,0.06258,-0.468333,0.87468,-1.35791,0.43204,-2.3109,1.02655,-0.163197,0.888354,-2.80304,0.0575083,-0.787847,-0.412237,0.740867,0.929546,-0.292474,0.676734,-1.4864,0.36431,0.861715,-1.64758,0.100395,-1.77215,-1.24992,-4.14806,-2.81153,0.0990308,0.883728,-0.6147,0.237229,0.643272,-1.18155,0.377953,0.0844121,2.24612,-1.13843,-0.734303,0.576203,0.949806,-1.15983,-1.09399,0.00722222,-1.2118,0.382635,-0.618395,0.382646,-0.363812,-0.478245,-1.89306,-0.292272,-0.409614,-0.487476,0.551908,0.347648,-0.390864,-1.58511,1.90021,-0.017975,-0.558184,1.65239,0.84949,-2.30614,0.104482,-2.82454,0.777797,-0.892656,2.51951,-0.557723,2.85017,0.287446,-0.691042,-0.357998,0.619727,1.47573,0.315296,-0.396997,0.202842,-4.74537,0.422976,-1.61431,0.408308,-0.361403,-0.123481,1.14194,-2.9166,1.14653,-1.38776,-1.68362,-2.02645,0.298969,0.399826,0.0264563,0.345552,0.270435,0.999941,2.61182,2.01801,1.98329,-2.12797,-2.00405,0.0132032,0.887231,-2.58467,-1.05723,-0.000554613,0.667604,1.49994,0.285198,-1.60023,-1.01706,0.441965,-0.326732,-0.709463,0.337138,0.06258,-0.408947,1.00158,-1.5668,0.377089,-2.1303,1.11849,0.0145094,0.749258,-2.94371,0.181889,-0.854656,-0.450385,0.740867,0.873358,-0.0515129,0.676734,-0.919395,0.776894,1.24451,-5.78269
-154.44,0.99645,0.077483,6,63,0,195.234,0.350325,0.171479,0.585329,-0.82668,0.424146,-0.908309,2.44348,-0.67919,1.31612,1.45758,2.16789,-0.535126,-0.558385,-0.408415,0.0433038,-0.768383,-1.07398,-2.12956,-1.67162,-2.01967,2.04193,2.04418,-0.0163264,-0.598945,1.52925,0.724492,0.110694,-0.488396,-1.08296,-0.0625839,1.21557,0.967372,-0.776475,0.156854,0.505433,-0.403332,-0.0033872,0.0107039,-0.863545,0.0399049,-0.58414,2.08198,-0.251325,-0.454279,-1.02064,1.50605,0.309201,0.673233,0.474901,-0.967626,0.108578,0.466037,-0.988796,0.00473259,-3.99701,-2.92551,-1.29783,-0.953622,-0.434126,-2.86017,-3.07305,-6.40474,-0.953776,1.66296,-2.76392,0.423885,0.561713,-0.918641,1.18116,0.236941,0.726645,0.0640375,1.19479,-0.0892078,-0.135618,-1.42824,-0.409758,0.981181,-0.262603,-0.209724,-0.895202,2.48196,0.911085,-0.697144,-0.854347,-1.43929,-0.241934,1.27565,1.10836,0.979976,0.906524,0.747345,0.0885981,-0.468964,1.355,-0.606097,2.91047,0.477097,0.555593,-2.75221,1.93015,1.79647,3.30255,-0.944435,0.573116,-0.305534,0.443994,-0.488886,-1.71013,0.651838,-1.23128,-0.368983,-0.550053,-0.965039,0.945601,0.237001,1.80422,-3.32408,2.21581,-0.981212,2.51266,-0.633377,1.33343,1.59166,2.28794,-0.701745,-0.419032,-0.362991,-0.370274,-0.722374,-1.01023,-2.34329,-1.74873,-1.96283,2.05997,2.14865,0.030023,-0.549987,1.60249,0.788322,0.246428,-0.366964,-1.1578,-0.220508,1.26583,1.02354,-0.73363,0.201827,0.506142,-0.527327,-0.0033872,0.0121966,-0.86263,0.0400569,-0.590401,2.08749,-0.248184,-0.449258,-1.02319,1.50423,0.312177,0.669607,0.474416,-0.967626,0.0976975,0.489949,-0.988796,1.59246,-0.972228,-0.9364,0.930411
-148.371,0.998612,0.077483,6,63,0,171.226,-0.782,0.525704,-0.546239,-0.00812524,-0.177922,0.780891,-2.10064,0.799884,-1.67432,-1.34496,-2.24426,0.788114,-0.284415,0.986128,0.662933,0.309061,0.748922,1.73232,1.7303,0.812887,-1.09249,-2.19468,0.267069,0.16963,-1.96939,-0.320543,-0.639067,0.0449678,1.54557,0.217966,-0.103367,-0.67642,0.182642,-0.717698,-0.361998,0.154257,0.23811,0.0718775,1.13079,-0.68162,0.263647,-1.9111,0.812558,0.26038,0.99624,-1.92745,-0.769653,-0.683225,-0.550672,-0.208389,1.16621,-0.330966,0.530249,-1.92264,0.461342,0.782081,-0.844576,0.625588,-3.0051,0.00459912,-0.93409,2.73569,-0.488835,1.40005,0.121113,0.293482,0.821041,0.663527,-0.00010206,-1.49344,0.572116,0.450736,-0.798058,-0.708498,-1.95195,-0.403554,-2.33864,1.83722,0.555938,0.48465,-0.656913,0.432827,0.89957,-0.492091,-0.666206,0.18296,-0.0277554,2.03416,1.0639,-1.06578,-0.959791,0.381639,-0.735662,0.463978,0.171882,0.433527,-1.44648,-0.840713,1.20234,0.665997,-0.0723286,-0.657184,0.209722,-0.166444,0.266679,-0.270995,-1.87007,0.084155,1.484,-0.950216,-0.439404,-0.749038,-0.16175,0.61455,-8.50347,-6.1125,-3.31367,-1.63764,-7.85271,0.795165,-2.08208,0.812094,-1.76385,-1.32529,-2.21134,0.744606,-0.242078,0.991093,0.518614,0.333118,0.761977,1.70956,1.71477,0.767753,-1.09728,-2.1998,0.274481,0.182285,-1.97609,-0.300922,-0.63626,-0.00226148,1.50984,0.126315,-0.0955184,-0.65674,0.190276,-0.71273,-0.350995,-0.0958768,0.23811,-0.0533514,1.74498,-4.03253,-0.499662,-1.73352,0.636612,0.810057,0.91081,-3.31539,-0.526483,-1.26984,-1.37105,-0.208389,-0.848438,-6.18709,0.530249,-1.15564,6.27079,0.774697,6.02802
-138.078,0.997294,0.077483,6,63,0,172.096,-0.520332,0.725558,-0.113036,0.109801,-0.159685,0.738549,-1.7741,0.871409,-1.30419,-1.15222,-1.81557,0.746717,-0.24682,0.813651,1.11726,0.617728,0.716833,1.03648,1.66493,0.821944,-1.12416,-1.67948,-0.142884,0.825281,-2.25826,0.417825,-1.25455,-0.170337,1.53732,0.449593,0.0620191,-0.15536,0.565977,-0.380999,-0.416758,-0.0601571,0.325998,0.138431,0.927105,-0.310784,0.290458,-1.58028,0.445465,0.0362564,0.83404,-1.49578,-1.49563,-0.643738,-0.426677,-0.401792,1.24757,0.532255,-0.235945,-1.31355,-0.431995,0.547796,-0.788176,-2.18209,-3.54396,-4.04172,-2.35669,-1.44075,0.267769,-1.23852,-0.00339442,-1.47745,-0.696997,-1.44732,0.260636,-0.12493,0.674904,-0.97369,-0.735959,0.227092,1.89079,0.495916,0.131964,-0.131341,-1.7259,1.02321,-2.05492,0.518148,-1.96791,1.50267,0.633959,0.321958,-0.620555,-0.43656,-1.17857,-0.897779,-0.885236,0.0759404,0.559613,-0.145889,-0.158031,0.791363,-1.43687,-0.0897329,-1.05821,1.07641,0.660225,0.552798,-1.86444,2.01114,-0.263602,-0.435706,0.471184,-0.292385,-2.74616,2.14967,-1.28689,1.31106,0.229051,-1.05242,1.00091,0.535938,-1.1301,3.12621,-2.90859,0.76956,-1.73059,0.901008,-1.35158,-1.07754,-1.74448,0.740967,-0.157463,0.83441,0.941499,0.667593,0.759266,0.936572,1.6867,0.81816,-1.17819,-1.64435,-0.120488,0.866771,-2.25575,0.462452,-1.20711,-0.268591,1.54096,0.444814,0.0850376,-0.108808,0.590268,-0.364707,-0.398034,-0.238162,0.325998,0.166804,1.18578,-0.678493,0.104103,-1.23114,0.390297,0.360849,0.57473,-1.50404,-1.32389,-0.554911,-0.451195,-0.401792,0.346456,2.28588,-0.235945,-1.11687,-1.11894,0.538609,-2.36129
