# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=2083475608
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=startle_size_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_b.1,z_b.2,z_b.3,z_b.4,z_b.5,z_b.6,z_b.7,z_b.8,z_b.9,z_b.10,z_b.11,z_b.12,z_b.13,z_b.14,z_b.15,z_b.16,z_b.17,z_b.18,z_b.19,z_b.20,z_b.21,z_b.22,z_b.23,z_b.24,z_b.25,z_b.26,z_b.27,z_b.28,z_b.29,z_b.30,z_b.31,z_b.32,z_b.33,z_b.34,z_b.35,z_b.36,z_b.37,z_b.38,z_b.39,z_b.40,z_b.41,z_b.42,z_b.43,z_b.44,z_b.45,z_b.46,z_b.47,z_b.48,z_b.49,z_b.50,z_b.51,z_b.52,z_b.53,z_b.54,z_b.55,z_b.56,tau.1,tau.2,tau.3,aux_unscaled.1,p_gamma.1,p_z_beta.1,p_z_b.1,p_z_b.2,p_z_b.3,p_z_b.4,p_z_b.5,p_z_b.6,p_z_b.7,p_z_b.8,p_z_b.9,p_z_b.10,p_z_b.11,p_z_b.12,p_z_b.13,p_z_b.14,p_z_b.15,p_z_b.16,p_z_b.17,p_z_b.18,p_z_b.19,p_z_b.20,p_z_b.21,p_z_b.22,p_z_b.23,p_z_b.24,p_z_b.25,p_z_b.26,p_z_b.27,p_z_b.28,p_z_b.29,p_z_b.30,p_z_b.31,p_z_b.32,p_z_b.33,p_z_b.34,p_z_b.35,p_z_b.36,p_z_b.37,p_z_b.38,p_z_b.39,p_z_b.40,p_z_b.41,p_z_b.42,p_z_b.43,p_z_b.44,p_z_b.45,p_z_b.46,p_z_b.47,p_z_b.48,p_z_b.49,p_z_b.50,p_z_b.51,p_z_b.52,p_z_b.53,p_z_b.54,p_z_b.55,p_z_b.56,p_tau.1,p_tau.2,p_tau.3,p_aux_unscaled.1,g_gamma.1,g_z_beta.1,g_z_b.1,g_z_b.2,g_z_b.3,g_z_b.4,g_z_b.5,g_z_b.6,g_z_b.7,g_z_b.8,g_z_b.9,g_z_b.10,g_z_b.11,g_z_b.12,g_z_b.13,g_z_b.14,g_z_b.15,g_z_b.16,g_z_b.17,g_z_b.18,g_z_b.19,g_z_b.20,g_z_b.21,g_z_b.22,g_z_b.23,g_z_b.24,g_z_b.25,g_z_b.26,g_z_b.27,g_z_b.28,g_z_b.29,g_z_b.30,g_z_b.31,g_z_b.32,g_z_b.33,g_z_b.34,g_z_b.35,g_z_b.36,g_z_b.37,g_z_b.38,g_z_b.39,g_z_b.40,g_z_b.41,g_z_b.42,g_z_b.43,g_z_b.44,g_z_b.45,g_z_b.46,g_z_b.47,g_z_b.48,g_z_b.49,g_z_b.50,g_z_b.51,g_z_b.52,g_z_b.53,g_z_b.54,g_z_b.55,g_z_b.56,g_tau.1,g_tau.2,g_tau.3,g_aux_unscaled.1
-168.293,0.992958,0.0617448,6,63,0,194.237,-0.396624,0.127549,0.373019,1.07619,0.468063,-0.998356,-1.63401,-1.51624,-0.712535,-0.715892,-0.612007,-0.861009,-0.701789,0.990246,1.46055,0.754979,-0.150564,1.42619,0.41288,-0.0981093,-0.233667,0.878471,-0.269244,-0.618927,2.17633,-0.351621,-0.434441,0.816463,0.32607,0.0486456,-2.06489,-1.48425,0.342685,1.36522,-0.89755,-1.64183,-1.22864,1.10514,-1.16386,0.784835,1.10399,1.73842,-0.526487,-1.79336,0.201648,0.542632,-0.335014,-0.56681,-0.632091,1.0835,0.613153,-0.757055,0.368621,1.90213,0.373078,0.890031,-0.0750055,-1.35247,-3.16562,0.101271,0.534263,-0.387472,-3.90381,-0.13256,-1.51383,-0.769884,0.159282,-0.245606,0.284357,-0.808013,0.064642,0.193412,0.128553,0.200109,0.845375,0.177614,-0.374612,1.2769,-0.959675,-0.990665,-1.63977,-1.12286,0.68819,0.931765,-1.11882,-0.115586,1.48747,0.241424,-0.965161,-1.06611,1.44787,0.798492,0.373085,-1.06484,0.836097,-0.502881,-1.72729,1.18297,1.7628,-1.75921,-1.17245,-0.30732,-0.0483514,-1.23335,0.657113,1.00017,0.415302,0.23878,-1.09633,0.421312,0.400703,-0.752584,0.357486,0.236532,-1.4534,-0.323072,0.266089,-0.457387,0.987095,-0.0406147,1.02494,-1.45008,-0.336321,2.56674,-1.04335,3.86549,0.324641,1.091,0.483053,-1.01842,-1.6149,-1.49313,-0.689685,-0.733151,-0.593336,-0.866214,-0.691262,1.00422,1.47252,0.754071,-0.13507,1.43967,0.428159,-0.126018,-0.236765,0.879608,-0.277215,-0.618222,2.18397,-0.345199,-0.430782,0.819958,0.306083,0.0570271,-2.10581,-1.47773,0.323996,1.36943,-0.890424,-1.62907,-1.21552,1.11173,-1.19712,0.794911,1.03346,1.73842,-1.08634,-2.73658,-1.39294,0.772647,0.900601,-1.94749,0.137394,0.972033,1.39528,-0.0786779,0.110806,2.31814,0.373078,-1.31419,0.994391,-1.35247,-0.941131,2.31985,-1.33585,0.967913
-175.876,0.990373,0.0617448,6,63,0,206.302,0.314438,-0.561321,-0.635171,-0.447826,0.200984,-0.589214,0.72671,3.17468,-0.435317,-0.732882,0.559579,-0.534461,1.14761,-2.61478,0.032002,0.721182,0.299788,-1.16703,-0.5831,-0.061217,1.13371,-2.51172,1.17807,0.353418,-0.837338,-0.207638,0.362069,-1.88183,-0.475541,-0.983172,-0.0140494,0.468805,-0.498677,0.483536,1.11769,0.184167,-0.106509,-0.769425,0.583179,-1.42919,-0.669356,0.469404,1.30996,-0.414098,0.841208,0.0562073,-2.0555,1.77652,-0.824017,0.00999316,-0.315118,0.0102578,-0.343895,-1.4272,2.12632,0.440814,-0.937457,-0.79718,-2.8593,-1.80063,-0.268317,0.192405,1.00422,0.155411,-0.150718,-1.09866,-0.687294,1.36662,1.32821,-0.209286,0.917334,1.17918,0.358608,1.22224,0.387387,-0.203629,-1.69743,-1.01716,-0.0111568,-1.04463,-0.116363,0.37245,-0.458808,0.217257,-0.0626366,0.50276,-2.06826,0.442399,0.301803,0.0714737,-0.209514,0.296278,2.39808,1.40036,-0.12551,-1.73191,0.400142,1.70757,1.3841,-0.913078,1.09685,-0.479528,-0.674372,-2.25789,-0.425976,2.2471,0.754693,-1.02686,0.402057,-0.112125,0.312498,0.630614,-0.805475,-0.23205,-0.107016,-1.1859,-1.46879,-0.377455,-0.720549,1.87763,0.970867,0.376602,-0.611384,-3.29585,-1.87357,-3.9706,-0.650611,-0.38897,0.255096,-0.613082,0.807116,3.26366,-0.35228,-0.789759,0.644337,-0.605458,1.17441,-2.60254,0.0532056,0.580525,0.358075,-1.12468,-0.648589,-0.265743,1.12149,-2.55107,1.10575,0.376173,-0.805916,-0.178189,0.35392,-1.85064,-0.45628,-0.955596,-0.0916831,0.494536,-0.543863,0.44039,1.154,0.213417,-0.0617396,-0.740604,0.578519,-1.36237,-0.926874,0.469404,1.65091,-0.0949898,0.355737,0.0809299,-1.65886,1.71146,-0.535664,-0.732402,-0.55654,0.332086,-0.465812,-1.84777,2.12632,0.619823,-2.8997,-0.79718,-0.60026,-1.38165,1.6831,6.65015
-181.425,0.980698,0.0617448,6,63,0,217.926,0.254558,0.185833,-1.29964,1.00341,-0.513471,0.153283,0.268742,1.04007,-0.810977,2.38715,0.680252,-1.75648,1.48743,0.627661,2.09565,-1.06772,1.54057,0.931685,1.25766,1.67612,-2.38248,-1.5776,2.38848,-0.980054,-0.453689,0.736428,-0.191659,-0.127632,-0.0962646,-0.332191,-0.586908,0.565211,-0.914096,-0.483995,2.0687,0.752323,-0.121405,-0.474703,1.50391,-0.7205,0.502158,1.09799,-1.62983,-1.10802,1.35725,0.570982,0.564432,-0.920884,0.259227,-0.0424557,0.471015,-0.604471,2.23309,-0.0810802,1.06771,0.783313,-1.00517,2.20425,-3.34128,0.268627,1.09141,-0.863923,1.80057,-2.81232,-0.422909,-0.648901,0.25631,-0.685312,0.71235,3.05726,-0.346359,-1.10549,0.505108,-0.213295,0.939909,-2.99309,-0.030661,0.963528,0.0520433,-1.23016,-0.71087,-0.340505,1.03987,-2.39011,0.79786,0.500738,-0.793456,-0.357961,0.377081,-1.83582,-0.502859,-0.988468,0.0358249,0.425674,-0.398732,0.543976,0.943859,0.181792,-0.0817692,-0.723851,0.33587,-1.40873,-0.790843,0.436721,2.1002,0.00488827,0.600241,0.0160737,-1.42358,1.63753,-0.372948,-0.830713,-0.289185,0.470897,-0.898281,-1.89829,2.04232,-0.565032,1.73205,-1.10765,-0.384933,-1.08086,-1.33127,5.17455,-0.0888091,1.58754,-1.30304,1.00934,-0.507516,0.146021,0.277188,1.04908,-0.803066,2.38384,0.688878,-1.75577,1.49217,0.630996,2.09917,-1.07871,1.54631,0.937467,1.25394,1.66313,-2.38197,-1.58068,2.38391,-0.978362,-0.452068,0.738784,-0.18697,-0.125812,-0.0995969,-0.325594,-0.592864,0.567685,-0.92787,-0.47982,2.07033,0.75517,-0.115637,-0.472376,1.48916,-0.717122,0.475767,1.09799,-1.92816,-0.835801,0.552639,0.443951,1.40983,-1.19232,0.868024,-0.441062,0.739806,-0.251888,2.30443,-0.671597,1.06771,3.09599,-3.48047,2.20425,-0.970074,0.350712,6.27813,3.78349
-179.148,0.980929,0.0617448,6,63,0,219.543,0.481912,-0.775458,-1.18815,-0.498658,-0.186944,1.55795,-1.28699,-0.608368,0.70342,-0.833393,0.703112,1.86297,0.579122,1.1502,-1.98994,-0.876682,-0.416389,-0.698558,-0.649526,-1.08181,1.45064,0.768287,0.234398,1.60996,0.630891,-0.492915,-1.09266,0.0103601,0.451387,0.467552,1.81691,-2.80304,-1.35924,0.363645,-1.7664,1.09489,1.62696,0.696825,-0.547781,0.315328,0.728831,0.422158,-1.0288,1.84723,0.148291,-0.948009,0.950838,0.540552,0.706133,-0.117078,-0.0565089,0.472006,1.75816,-0.315194,0.416658,1.41883,0.0947722,0.338118,-2.95926,-3.34082,-0.890131,-1.25611,2.2321,1.34036,-1.69207,0.967143,-0.608166,0.500189,-0.251887,0.852491,-0.597224,2.31832,0.945889,-1.5442,1.77139,0.954164,1.36934,-1.39023,1.57511,0.736121,1.09963,1.44209,-1.80838,-1.43474,2.65543,-0.553872,-0.261719,0.68705,-0.607501,-0.126601,-0.00324784,-0.240664,-0.0472707,-0.358124,-1.39505,-0.398738,1.57329,1.3026,0.273486,-0.275963,1.49991,-0.725166,0.753349,1.3469,-2.09587,-0.682706,1.3958,0.474539,1.13294,-0.94441,0.632938,-0.467889,0.452492,-0.233172,2.82432,-0.232585,1.28065,-0.996648,0.143684,2.46773,-1.13529,1.24185,1.34095,0.355242,3.12308,-2.69105,-1.18663,-0.494896,-0.183373,1.56141,-1.27972,-0.600815,0.710563,-0.832544,0.710668,1.85768,0.582699,1.15292,-1.98661,-0.88611,-0.412592,-0.694916,-0.651952,-1.09626,1.45275,0.767998,0.228895,1.61137,0.63449,-0.489239,-1.09438,0.014203,0.45181,0.472298,1.80637,-2.79957,-1.35611,0.361801,-1.76275,1.09855,1.63065,0.700513,-0.545971,0.320927,0.717056,0.422158,-1.02373,1.85574,0.147618,-0.943,0.9616,0.53602,0.712541,-0.127474,-0.0556217,0.481879,1.76263,-0.31986,0.416658,1.32509,0.544659,0.338118,-0.968279,-0.931475,-0.679765,-2.92085
-173.378,0.999802,0.0617448,6,63,0,207.302,0.419681,0.406205,0.613319,0.50445,-0.141538,-1.31092,0.893655,0.325532,-1.1765,1.06148,-0.821633,-1.97141,-0.674654,-1.48493,1.90602,0.935191,0.336608,0.810495,0.62095,1.57416,-1.2012,-0.950813,-0.042385,-1.626,-0.903391,-0.503816,1.17722,-0.05177,-0.774631,-0.502253,-1.2532,2.59058,1.24994,-0.267899,1.59672,-1.20862,-1.67946,-0.486953,0.371964,-0.783843,0.524709,-0.420478,0.449339,-2.06289,1.02619,0.770029,-1.72407,0.209586,-1.26342,0.692594,0.237366,-1.29368,-1.30443,0.899611,-0.688968,0.829733,0.302931,-0.266537,0.133667,0.711007,-0.383448,-1.28192,1.10015,-4.64322,-2.36021,0.597183,-0.940381,-0.291948,-0.509073,0.638577,-0.907139,0.393915,0.994915,-0.596167,0.273167,-0.37109,1.40948,-0.949484,0.409284,1.812,-1.43529,0.411002,-2.07702,-1.33788,-0.110293,-0.180736,-0.707737,-2.6017,0.728916,0.948842,-1.13811,0.194415,0.0886946,-0.467754,-0.0766619,0.833892,-0.180156,-1.21788,0.605684,1.79304,-0.727902,-0.576579,0.372695,0.104176,-1.19049,0.836007,-2.20443,0.8186,-0.94221,-0.773006,0.457164,-0.617212,1.15899,0.954885,0.922685,-0.169996,-1.37079,0.817838,-0.328864,0.330427,0.737793,-0.395845,2.55886,3.59462,2.56126,2.02629,0.340271,0.585622,-0.0602865,-1.31302,1.036,0.461145,-1.02687,0.972254,-0.705938,-2.13686,-0.61342,-1.40499,1.9885,0.978177,0.416015,0.877515,0.687855,1.42671,-1.26762,-0.915493,-0.169628,-1.58103,-0.828864,-0.443698,1.22093,-0.00194509,-0.885572,-0.481269,-1.3763,2.66743,1.31223,-0.282093,1.67759,-1.13427,-1.62803,-0.426816,0.306818,-0.680485,0.475736,-0.420478,0.57349,-2.27372,1.22454,1.15799,-1.3588,-0.0481172,-0.879064,0.480591,0.367947,-0.841029,-1.47261,1.11424,-0.688968,0.559978,1.04438,-0.266537,0.300172,0.570737,-0.317711,-5.32792
-167.51,0.99818,0.0617448,6,63,0,203.017,-0.111025,-0.345971,1.53495,-0.0623976,0.520573,-0.255809,-0.582692,1.10537,-0.158434,0.637017,-0.521092,-0.63355,-0.336871,-1.04062,0.0173276,1.24281,0.160133,-0.359501,-0.570815,-0.244229,-0.0466102,-0.187222,0.485993,0.717523,-0.0685246,1.41556,-0.85007,0.746791,-1.01309,-0.127064,-1.37496,-2.12954,-0.530961,0.420782,1.27246,1.37691,-0.724367,0.260391,-0.052729,0.201011,-1.29068,-0.104341,-0.171361,1.72292,-0.531244,2.63419,1.06973,0.0421214,0.433489,0.794334,0.1537,1.5064,-1.60842,0.432192,0.422214,1.86606,-1.02857,-1.09999,-1.86012,-1.64313,0.163198,-0.734916,-1.1694,2.40685,0.49581,0.610299,-0.0446116,-1.54951,0.954919,0.555797,-1.04169,0.91992,-0.725222,-2.29594,-0.665183,-1.45752,1.91905,0.900169,0.429998,0.864662,0.563791,1.33188,-1.25448,-0.99674,-0.222208,-1.6649,-0.851871,-0.567376,1.14536,0.0584928,-0.899329,-0.468761,-1.6514,2.62779,1.32978,-0.329875,1.71293,-0.909289,-1.68247,-0.430585,0.273451,-0.801098,0.0906712,-0.413698,0.539235,-2.06672,0.391322,0.755252,-1.25387,-0.507402,-0.989957,0.188154,-0.00492044,-0.508778,-1.53698,0.913472,-0.680648,-0.061446,0.522156,-0.26782,2.11455,2.06695,-1.05297,-0.499491,-0.488696,-1.44342,1.55537,-0.0319886,0.5503,-0.306491,-0.533761,1.15788,-0.109268,0.586819,-0.47018,-0.656,-0.320288,-1.02695,0.0342008,1.17374,0.191975,-0.329079,-0.600404,-0.328423,-0.0653821,-0.212688,0.458575,0.738641,-0.0502959,1.43677,-0.840616,0.769271,-1.01249,-0.0890065,-1.4208,-2.11203,-0.56312,0.421807,1.29216,1.39731,-0.693954,0.280881,-0.0728066,0.238282,-1.51934,-0.104341,-0.101252,1.84957,-0.803565,2.65975,1.21824,0.00744922,0.531786,0.694711,0.132692,1.60329,-1.6735,0.315201,0.422214,3.06546,-2.49383,-1.09999,-0.459811,-0.0706884,3.92254,5.03306
-165.071,0.99888,0.0617448,6,63,0,196.541,-0.241742,0.31368,-1.08201,-0.252473,-0.799677,0.576149,-0.102866,-1.57431,-0.310191,-0.145932,0.104561,0.881685,0.0165825,0.777513,-0.470807,-0.349422,-0.550696,0.0861021,0.71288,1.28024,0.146033,0.21376,0.237339,-0.889092,-0.134001,-1.6145,0.937057,-0.894838,1.20691,-0.158182,1.74621,1.87693,0.622273,-0.337782,-1.43036,-1.85089,0.353083,-0.502165,0.408463,-0.595779,2.0687,-0.125196,-0.0829459,-1.55739,0.574268,-2.32574,-1.23449,0.133926,-0.484093,-0.816904,0.00140795,-1.156,1.20573,-0.174222,-0.426142,2.38502,-1.46419,1.07736,0.529714,-1.62314,-0.00276704,-0.870482,-0.478731,1.43174,-0.735654,-0.338547,0.67889,0.165642,1.35828,0.2848,-0.00374739,-1.36071,1.10586,-0.29627,-0.424041,-0.0548384,1.54632,-1.65615,-0.924103,0.276225,0.0812765,0.541498,-0.205068,-0.984597,-0.0862793,1.30613,-1.3466,0.0707513,-2.4114,-0.534352,-0.538222,0.535974,-0.559321,-0.478688,1.56279,0.52996,-1.11713,1.09989,-0.631509,-1.81496,1.51423,-1.10447,-0.373361,1.20714,-0.712438,1.4306,-0.429267,1.42799,1.27371,-1.53548,0.8037,-1.4504,1.00756,-1.34106,-1.63415,1.02366,-0.556659,0.540684,1.7021,-0.371585,0.957293,-1.27237,1.44552,-2.48774,-1.02636,3.32739,-1.81215,-0.0137933,-0.572179,0.0812934,0.279973,-1.33777,0.0574876,-0.780477,0.488814,0.901311,0.176145,0.993758,-0.333802,-1.32466,-0.338807,0.333837,0.711465,0.898378,-0.0354257,0.1086,-0.213645,-0.894528,0.00759914,-1.55092,1.17124,-0.81404,1.27707,0.0874781,2.07227,2.11185,-0.0103029,-0.507653,-1.35482,-1.79307,0.607389,-0.39087,0.0302874,-0.421441,1.60814,-0.125196,-0.0924192,-1.56887,0.517443,-2.4227,-1.14098,0.183714,-0.400144,-0.880101,-0.00592806,-1.08214,1.12948,-0.235394,-0.426142,2.65788,-2.1495,1.07736,-0.350817,-0.855629,1.65145,-3.16283
-161.702,0.990463,0.0617448,6,63,0,193.711,-0.20064,-0.378062,-1.12534,-1.58229,-0.554426,0.55758,-2.21258,1.45971,-1.49218,1.48283,0.57279,-0.369814,-0.0416723,-0.408419,0.591441,2.03355,0.198837,-1.01417,-0.291379,1.23229,-0.177943,0.88731,0.846273,-0.151456,-0.0744449,-0.830244,-1.17657,0.0680229,1.21557,-0.588162,0.738425,-0.0906821,2.65946,-0.880964,-0.773616,1.52823,-0.803471,0.0746713,0.712078,-0.0916934,1.55462,1.71558,0.417211,-0.253426,0.564635,-0.301096,-0.131865,-0.185801,1.30012,0.366553,0.142367,-0.400163,0.593708,1.64295,0.171883,0.785759,-0.508005,-0.374096,-0.664374,-0.0868877,0.0509646,0.0208732,-1.43222,3.15337,-2.31139,0.45155,-0.418682,0.138075,0.454501,-1.26506,0.236584,-0.812983,0.583493,0.708025,0.214349,1.1566,-0.388525,-1.38041,-0.406214,0.534332,0.381187,0.537026,-0.0572596,-0.141033,-0.45185,-0.963629,0.0336571,-1.47451,1.30737,-0.804917,1.10453,0.07233,1.67629,2.14764,0.00343204,-1.1056,-1.21155,-1.77543,0.90555,-0.433107,0.0103674,-0.436201,1.16813,-0.345833,-0.130625,-1.98826,0.265378,-2.60615,-0.764948,0.103037,-0.179001,-1.50154,-0.714912,-0.675569,1.17999,-0.853422,-0.476767,1.56126,-1.36563,1.23434,1.62952,-0.744847,-1.28827,-4.32484,6.5331,-1.24202,-1.85829,-1.25628,-0.187122,0.634858,-1.9631,2.18742,-1.21581,1.52256,1.45023,-0.850904,0.193097,-0.284961,0.792403,2.29667,0.546753,-0.752758,-0.306014,0.79582,-0.214706,0.773978,0.725086,0.174053,0.140908,-0.731126,-0.996534,0.248529,1.31976,-0.449666,0.120878,0.0276224,2.90266,-1.42039,-0.595093,1.8555,-0.523491,0.218438,0.81881,0.306861,0.685206,1.71558,1.89065,-0.0895829,0.388589,0.544389,1.55219,-1.02142,3.73913,0.0112836,-0.861967,0.553379,1.01724,2.17712,0.171883,3.1105,4.22145,-0.374096,-0.643139,3.7145,-0.523612,5.46422
-166.718,0.999363,0.0617448,6,63,0,197.381,0.0416136,-0.0573655,1.60532,0.736639,-0.071289,-0.376013,1.63377,-2.65494,0.807262,-0.245556,-1.33418,1.11638,-0.578285,0.336264,-0.886795,-0.942134,-0.653761,0.704578,0.910198,0.275776,0.801607,-0.610786,-0.135279,0.770302,-0.0726952,0.345588,1.83825,-0.43053,-1.152,0.714247,0.198171,-0.166783,-1.604,1.9604,0.660347,-2.097,0.873897,-0.191367,-0.0471561,-0.124668,0.260413,-1.7269,-1.08026,-0.968827,0.165395,0.321378,-1.22283,0.410125,-1.9901,0.583344,0.528814,-0.550385,-0.92833,-1.06158,-0.280443,0.952168,0.802491,0.154696,-0.719226,0.433149,0.0650417,-0.881776,0.17379,-1.13409,2.76165,-1.44411,-0.160107,0.237317,-0.769212,1.93447,-0.014589,1.29124,-0.750258,0.784551,-1.22512,0.389316,-1.28053,0.462272,0.524213,1.1042,0.620244,0.402658,0.84106,1.80677,0.592341,0.158048,0.930502,-1.02827,0.151349,-0.966766,1.07244,-0.401473,0.687978,-0.233499,-0.944513,0.023875,1.43528,0.704015,1.69306,1.36315,0.498143,1.13041,0.833735,-0.668094,-1.55451,-0.272506,0.567453,-0.714902,-1.4398,-0.0282564,-2.23756,-0.741426,0.679016,-0.509739,-2.65074,-0.208052,-0.545926,0.801559,0.655703,-0.927377,0.637965,-1.2733,0.291759,-1.44005,1.10213,0.844308,1.5335,0.806308,-0.00400257,-0.367991,1.76887,-2.54967,0.948481,-0.326978,-1.25913,1.08328,-0.52502,0.406115,-0.819697,-1.15792,-0.586211,0.76043,0.895532,0.0287389,0.80085,-0.581517,-0.250394,0.745361,-0.0192354,0.406811,1.80471,-0.376296,-1.20311,0.760088,0.126051,-0.107724,-1.63032,2.00285,0.716786,-2.03226,0.930455,-0.131947,-0.222045,-0.071098,0.0924955,-1.7269,-1.66846,-0.716373,0.0927769,0.438905,-0.586035,0.268247,-1.7162,-0.154566,1.22345,0.210177,-1.01986,-1.46586,-0.280443,-0.179615,2.41833,0.154696,-0.595829,-0.390855,0.286254,-3.11434
-163.67,0.998436,0.0617448,6,63,0,188.95,0.0661842,0.265934,-1.06077,-0.102348,0.0418003,0.394576,-2.41171,0.55377,-1.17479,0.955884,-1.17255,-0.237468,0.856495,-0.192682,0.458636,-0.14938,-0.22392,-0.0985404,-0.177359,1.19429,-0.345154,0.42135,0.782117,-0.044634,0.626637,-0.90039,-2.16381,0.783218,1.14101,-1.63725,0.560224,0.722473,0.912151,-1.99236,-1.43531,0.70441,-0.687429,-0.418614,-0.0854642,1.06189,-0.492027,1.70686,1.42979,0.608067,0.838714,0.710802,0.254111,0.0543468,0.284659,1.26497,-0.187623,-0.78685,1.46937,0.863521,-0.143074,1.00851,-1.62221,-0.531247,-0.295771,0.0605552,-0.172961,-0.364425,-0.364636,1.41572,1.15078,0.992011,0.110088,-0.303404,0.262171,-2.70338,0.365724,0.28195,-2.26515,1.03705,-0.0989206,0.448309,-0.615564,-1.51831,-0.795346,0.961058,1.01123,0.773314,0.768414,-0.447383,0.135583,1.04305,0.516424,-0.0458405,0.616056,0.209286,-0.978508,-0.0246177,0.326178,0.434189,-1.44367,0.760444,-0.14488,-1.97307,0.783661,-0.454297,-0.436242,0.633974,-0.563731,-0.707878,-0.944102,-0.553128,0.385682,0.854375,0.0950809,-1.19177,-1.66546,0.428142,0.456475,-0.106051,-0.2031,-1.06592,-0.459001,-0.565527,2.50011,-0.17878,-1.31901,-0.0791019,-0.615275,-3.38766,2.63467,0.099465,-1.31395,0.191281,0.346232,0.168426,-2.1679,0.98406,-0.821111,0.914397,-0.853158,-0.616982,1.12045,0.048493,0.612662,-0.475074,0.0588234,0.1753,-0.102568,1.09788,-0.361769,0.291096,0.818546,0.329249,0.878119,-0.841537,-2.13735,0.97456,1.14,-1.51785,0.41466,0.843724,0.768893,-2.82347,-1.27951,0.946794,-0.436353,-0.346632,-0.317586,1.55009,-1.93799,1.70686,2.75167,1.21312,-0.695112,0.859799,1.37253,0.0904295,0.996837,2.00546,-1.8742,-0.270408,1.76334,0.526863,-0.143074,2.77382,-1.85434,-0.531247,1.38547,2.61672,1.99806,8.19619
