# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1985537789
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=startle_null_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,aux_unscaled.1,p_gamma.1,p_aux_unscaled.1,g_gamma.1,g_aux_unscaled.1
-87.3069,0.979241,0.409774,2,7,0,87.4903,0.364028,-1.26657,1.39124,-1.38628,0.666106,-3.33988
-87.3023,1,0.409774,1,1,0,87.3354,0.368593,-1.26423,0.0248694,0.724874,0.723824,-3.31607
-86.7982,0.991817,0.409774,3,7,0,87.7882,0.434604,-0.890597,-0.548693,-3.94436,2.04205,0.150878
-86.8625,0.987342,0.409774,2,7,0,87.3567,0.249832,-1.08681,-3.42033,-1.36804,-0.932564,-1.68959
-87.6058,0.936732,0.409774,1,3,0,88.6792,0.228085,-1.34096,0.614753,4.10387,-1.02618,-3.9898
-87.3028,0.994291,0.409774,2,3,0,87.8844,0.184683,-1.23725,-0.420844,-3.02307,-1.72877,-2.99359
-86.932,1,0.409774,2,3,0,87.3163,0.186561,-1.07356,-0.833441,-2.39698,-1.94208,-1.49576
-86.9069,0.989073,0.409774,3,7,0,87.5799,0.165378,-0.811147,4.53178,0.444455,-2.78834,0.916242
-87.2418,0.990269,0.409774,3,7,0,87.5746,0.231109,-1.23859,2.99861,0.831848,-1.07751,-3.05968
-86.8185,0.993657,0.409774,3,7,0,87.7956,0.227423,-0.764859,-3.25002,-3.18027,-1.64332,1.22313
-87.1509,0.988412,0.409774,3,7,0,87.398,0.303793,-0.56659,-1.75836,1.53057,-0.196568,2.85998
-88.5872,0.91874,0.409774,2,7,0,89.9624,0.735127,-1.35256,-2.99062,4.1545,4.37854,-3.31034
-87.839,0.95923,0.409774,3,15,0,90.8298,-0.0136759,-1.19483,4.38641,-6.13528,-4.87135,-2.09167
-87.8508,0.998502,0.409774,3,7,0,87.9556,0.614684,-0.645148,-1.56645,0.640241,5.81125,2.86814
-88.249,0.993333,0.409774,3,7,0,89.3255,0.122876,-0.387135,-4.3881,-2.69348,-4.83524,4.59107
-89.4611,0.952956,0.409774,2,3,0,89.6142,0.0665464,-0.221358,1.8328,-0.84546,-6.96742,6.03127
-89.3192,1,0.409774,1,1,0,89.5516,0.0839334,-0.225577,-1.98114,1.29749,-6.45018,5.93391
-87.8774,0.956177,0.409774,3,7,0,92.9116,0.569924,-1.32226,6.12201,7.7949,2.90487,-3.54121
-86.6736,0.997145,0.409774,2,7,0,88.0255,0.304766,-0.878318,4.05619,-3.61329,-0.129314,0.167842
-87.5596,0.950108,0.409774,3,7,0,88.3602,0.501033,-1.2816,2.97187,-2.86301,2.25754,-3.31368
-87.2903,0.992723,0.409774,3,7,0,88.4736,0.14246,-0.632024,6.06452,-0.0708832,-3.67884,2.53169
-87.221,0.989292,0.409774,3,7,0,88.2357,0.281712,-0.546155,5.42462,1.04074,-0.693449,3.03613
-86.7008,0.989668,0.409774,2,7,0,87.8569,0.293169,-0.973707,-0.390632,4.27418,-0.305608,-0.686092
-87.5487,0.954445,0.409774,2,7,0,88.4111,0.646362,-0.995889,-5.17792,0.029305,4.81633,-0.225889
-86.7328,0.98663,0.409774,3,7,0,88.3181,0.228498,-0.911974,-6.95168,-0.701262,-1.45017,-0.085056
-86.6745,0.995043,0.409774,2,7,0,86.9191,0.300068,-0.916357,2.7568,-0.0496975,-0.204023,-0.171613
-87.1589,0.983575,0.409774,3,7,0,87.3318,0.302189,-0.56394,-0.586279,1.60267,-0.232291,2.88219
-86.8498,0.979552,0.409774,3,7,0,88.2343,0.285279,-1.09305,-4.29057,3.5461,-0.391693,-1.76625
-86.8004,0.968434,0.409774,3,7,0,88.2407,0.21131,-0.809929,-4.72317,-3.38672,-1.89756,0.847464
-86.8809,0.969729,0.409774,2,7,0,88.2104,0.374202,-0.699874,-5.93196,-1.77088,1.20745,1.7583
-87.811,0.958399,0.409774,2,3,0,87.9213,0.584971,-0.602494,-0.368484,-1.29662,5.45186,3.11371
-86.8296,0.997374,0.409774,2,3,0,87.9742,0.44939,-0.893896,-3.8936,-3.22898,2.27348,0.145625
-87.7702,0.957168,0.409774,2,3,0,87.9931,0.574501,-0.597565,0.454907,1.85251,5.27492,3.11405
-86.9129,1,0.409774,3,7,0,87.9782,0.210439,-0.720665,-4.87718,-2.18281,-2.04478,1.63177
-88.1429,0.964569,0.409774,3,7,0,88.4093,-0.0781762,-0.838494,-0.773057,1.98073,-7.67771,1.55792
-86.7041,0.977166,0.409774,2,5,0,89.0604,0.325077,-0.980315,-8.37497,1.26108,0.210557,-0.748144
-87.6233,0.948345,0.409774,2,7,0,88.6611,0.220342,-0.454721,1.34758,-3.94253,-2.22133,3.8377
-86.9781,0.989045,0.409774,3,7,0,88.2684,0.232135,-0.66395,-2.87126,4.03331,-1.67022,2.09113
-87.1855,0.994516,0.409774,3,7,0,87.4683,0.41041,-0.590371,2.9182,-0.376244,2.0551,2.73063
-88.3773,0.938833,0.409774,2,7,0,89.6349,0.442978,-0.307261,-0.557428,-4.44968,3.30944,5.03953
-87.1105,1,0.409774,3,7,0,88.8874,0.0994179,-1.02539,-0.888305,5.27213,-3.50291,-0.871178
-88.5726,0.97081,0.409774,3,7,0,88.663,-0.151634,-0.99437,-1.6758,-0.0103281,-8.33002,0.484506
-89.0972,0.967138,0.409774,3,7,0,90.5569,0.766031,-0.601931,-3.41561,4.14849,8.68,4.10909
-88.5513,1,0.409774,3,7,0,89.527,-0.148898,-1.094,-2.18649,-3.61153,-7.71201,-0.498451
-88.2563,1,0.409774,2,3,0,88.582,-0.103412,-1.1334,3.09294,-0.533833,-6.67401,-1.11786
-86.8507,0.996945,0.409774,3,7,0,88.5076,0.173765,-0.962652,-6.9623,-1.24502,-2.34174,-0.462848
-87.3824,0.965215,0.409774,2,7,0,88.3827,0.0780658,-1.15989,-2.91374,-3.39723,-3.49777,-2.05998
-86.8112,0.991758,0.409774,2,7,0,88.0042,0.367113,-1.05801,5.60504,1.70211,0.824924,-1.43669
-87.2871,0.967314,0.409774,3,7,0,87.991,0.513384,-0.673851,-1.48998,-3.1682,3.87609,2.24451
-88.8606,0.877067,0.409774,1,3,0,90.0271,0.658503,-0.456181,3.94903,3.24838,7.59498,4.71797
-88.04,0.993944,0.409774,3,7,0,90.3436,0.48188,-1.41357,-4.44786,-5.14378,1.83167,-4.55504
-87.2191,0.998371,0.409774,3,7,0,88.3206,0.428847,-0.593204,-2.80167,3.67064,2.4281,2.73628
-86.9803,0.991399,0.409774,3,7,0,87.7718,0.18447,-0.716347,-4.07597,-2.02024,-2.58794,1.71282
-87.1635,0.997826,0.409774,3,7,0,87.4084,0.408293,-0.596908,-2.48583,0.855886,2.00223,2.67281
-86.785,0.983704,0.409774,2,7,0,87.9699,0.358066,-1.044,1.38413,4.22218,0.699177,-1.31441
-86.8312,0.998557,0.409774,2,3,0,86.844,0.350139,-1.07873,-0.41675,-0.337807,0.566324,-1.63389
-86.6894,0.999389,0.409774,2,7,0,86.8804,0.292072,-0.840642,-0.708078,1.66589,-0.36341,0.505765
-86.6803,0.999083,0.409774,3,7,0,86.7343,0.297833,-0.857772,-0.629992,0.808796,-0.255369,0.352097
-86.7415,0.996231,0.409774,2,7,0,86.8301,0.263813,-1.00411,0.369049,1.15591,-0.769963,-0.947717
-86.7958,0.998101,0.409774,2,3,0,86.7999,0.264849,-1.05149,-0.33341,-0.0866339,-0.724122,-1.37841
-87.3754,0.983581,0.409774,2,7,0,87.4983,0.121011,-1.21319,1.79053,0.560559,-2.70186,-2.65865
-87.7105,0.975825,0.409774,2,5,0,88.8885,0.642517,-0.772573,-4.6758,-2.7448,5.70547,1.84493
-87.3887,1,0.409774,3,7,0,88.0674,0.584193,-1.11129,3.65352,1.98952,3.6367,-1.52901
-87.8477,0.98198,0.409774,3,15,0,88.4995,-0.045969,-1.08629,-3.71718,1.81376,-5.86253,-0.932091
-87.1403,0.998675,0.409774,3,7,0,88.1293,0.472959,-0.676267,5.54292,0.107132,3.12102,2.11807
-86.6766,1,0.409774,2,7,0,87.1635,0.302545,-0.92788,2.7526,1.96466,-0.160036,-0.27547
-86.8572,0.99218,0.409774,2,7,0,86.9744,0.40879,-1.05733,1.56966,-0.775567,1.42873,-1.39449
-86.949,0.995651,0.409774,3,7,0,87.1538,0.268004,-0.655692,-2.14123,-0.953542,-0.924257,2.12738
-88.2507,0.944615,0.409774,2,3,0,88.3444,0.104925,-0.406686,0.868972,-1.04989,-5.24044,4.49461
-89.9473,0.895149,0.409774,3,7,0,92.4581,-0.298943,-1.05764,-2.32366,6.09027,-10.8766,0.831633
-90.634,0.955788,0.409774,1,1,0,90.6375,-0.356551,-1.03856,0.316693,0.0682644,-12.2119,1.47079
-88.4187,1,0.409774,2,3,0,90.5813,-0.133096,-1.00305,8.1996,-0.00567311,-7.91353,0.295344
-88.1027,1,0.409774,3,7,0,88.5214,-0.0876545,-1.07905,-3.087,1.33407,-6.65322,-0.671851
-88.8235,0.961302,0.409774,3,7,0,89.8476,0.859201,-1.04298,-1.92757,-3.78879,7.08622,0.381505
-87.2199,0.998033,0.409774,3,7,0,89.0796,0.130551,-1.15954,-6.80117,2.42938,-2.67048,-2.18352
-88.0731,0.945258,0.409774,1,3,0,88.8904,0.0737073,-1.37986,1.5428,3.42858,-2.99472,-4.08934
-86.7377,0.998946,0.409774,2,7,0,88.0818,0.302846,-1.01772,-3.6442,-3.81465,-0.141168,-1.08626
-86.8755,0.996928,0.409774,3,7,0,86.9323,0.160905,-0.885431,0.557445,0.862355,-2.72251,0.260413
-87.5082,0.967378,0.409774,3,7,0,87.9514,0.47945,-1.28,-3.47457,0.933601,2.01819,-3.33698
-86.8402,0.997752,0.409774,2,3,0,87.625,0.435304,-1.00372,-1.64874,3.32673,1.88183,-0.87201
-88.047,0.965588,0.409774,2,7,0,88.4608,0.650158,-1.29208,2.64578,-1.72997,3.79781,-3.03023
-87.1112,0.995886,0.409774,2,7,0,88.2085,0.447823,-1.16055,-4.82961,2.34687,1.82399,-2.28877
-87.0946,0.9985,0.409774,3,7,0,87.5157,0.266047,-1.19794,3.45331,-0.771237,-0.622634,-2.71397
-87.1523,0.838907,0.409774,2,7,0,93.0393,0.137204,-0.702303,-4.14694,9.20038,-3.61539,1.93902
-87.0706,0.977237,0.409774,3,7,0,88.178,0.130206,-0.766492,4.77863,-2.43288,-3.59807,1.39344
-87.0009,0.99959,0.409774,3,7,0,87.1855,0.192081,-0.6942,2.39361,-0.0670878,-2.46905,1.89097
-86.7152,1,0.409774,3,7,0,87.0461,0.25278,-0.953953,1.81026,-1.89162,-0.988816,-0.486329
-86.8174,0.994743,0.409774,2,7,0,86.9295,0.205614,-1.00774,-1.43583,-0.85253,-1.72504,-0.922792
-86.7765,0.989845,0.409774,2,7,0,87.2894,0.423196,-0.923778,3.74704,0.98654,1.81129,-0.164657
-87.3831,0.952515,0.409774,2,7,0,88.7702,0.608224,-1.01471,6.14803,-1.64922,4.25144,-0.544809
-86.9942,0.988674,0.409774,2,7,0,88.2389,0.50389,-0.854445,4.61882,-2.97705,3.22559,0.61681
-87.3259,0.98693,0.409774,2,7,0,87.8827,0.0539929,-0.824291,-4.13411,-0.334213,-4.98267,1.10906
-87.2722,0.978462,0.409774,3,7,0,88.4271,0.559072,-0.784812,3.64684,-3.39707,4.3197,1.40567
-87.1628,0.999939,0.409774,3,15,0,87.6237,0.158171,-1.16433,-2.89324,1.74362,-2.23571,-2.28152
-87.0104,0.992841,0.409774,3,15,0,87.6949,0.514863,-0.949886,-3.55683,-2.09894,3.15461,-0.223479
-87.6887,0.98464,0.409774,3,7,0,87.9427,0.453898,-1.34237,-2.47884,0.946052,1.64078,-3.94647
-87.0023,0.982934,0.409774,3,7,0,88.8173,0.135498,-1.03236,1.19323,-5.29874,-2.86419,-1.02288
-87.2541,0.96132,0.409774,2,7,0,89.1214,0.574381,-0.862729,-7.2876,-1.58868,4.29764,0.749635
-86.7482,0.997443,0.409774,3,7,0,87.437,0.384551,-0.81547,4.50806,0.746129,1.29377,0.757788
-86.688,0.992958,0.409774,2,7,0,87.0669,0.348102,-0.932588,-1.50477,-2.20402,0.595875,-0.311785
-86.7819,0.997416,0.409774,3,7,0,86.8025,0.236895,-1.01805,-0.450167,0.472161,-1.19674,-1.05265
-86.8214,0.988207,0.409774,3,7,0,87.371,0.419602,-0.796154,-3.26568,1.81045,1.93164,0.970281
-88.7861,0.950654,0.409774,3,7,0,88.9511,0.812565,-0.816717,0.567462,-1.56674,7.94921,2.36857
-87.6484,1,0.409774,2,3,0,88.9022,0.660137,-1.06209,-5.24312,-2.42189,4.72789,-0.80133
-89.7167,0.929423,0.409774,3,7,0,90.324,0.406245,-1.71239,-4.3015,-0.440898,0.822868,-7.2865
-89.293,0.97164,0.409774,2,3,0,91.0719,0.565629,-1.61404,-0.9514,-5.26969,2.23103,-6.21883
-86.9507,0.924201,0.409774,2,7,0,94.5934,0.401505,-1.11886,-6.4848,9.99111,1.26266,-1.96379
-87.945,0.976142,0.409774,3,7,0,88.3228,0.656303,-1.24719,-3.41703,0.188991,4.00851,-2.58297
-87.2894,0.996317,0.409774,3,7,0,88.1442,0.197076,-0.569685,4.84476,-1.25879,-2.58103,2.9391
-87.072,1,0.409774,2,3,0,87.331,0.203645,-0.646854,0.721099,-1.96098,-2.3032,2.27762
-88.8948,0.929968,0.409774,3,15,0,89.3101,0.787159,-1.37378,2.30244,-1.97084,4.73847,-3.31063
-87.5771,1,0.409774,3,7,0,89.2321,0.519555,-1.27349,6.36157,-2.36801,2.47893,-3.20254
-86.9656,0.985208,0.409774,1,3,0,88.2484,0.438149,-1.0966,-3.45455,3.777,1.78834,-1.71627
-87.0623,0.992609,0.409774,3,7,0,87.5032,0.403441,-0.633413,-3.70213,0.0227233,1.85399,2.35828
-87.3885,0.968134,0.409774,3,7,0,88.9291,0.0346717,-0.861361,4.13339,-3.9657,-5.23955,0.842079
-87.6932,0.994015,0.409774,3,7,0,88.4047,0.0557692,-1.25389,-2.11169,3.00232,-3.5837,-2.8736
-87.1508,0.989866,0.409774,2,7,0,88.2838,0.100476,-1.0667,-2.38774,-3.88199,-3.37646,-1.25523
-88.3918,0.943787,0.409774,2,3,0,88.6513,-0.0881637,-0.753156,2.48144,0.987637,-8.35413,2.39856
-87.5546,1,0.409774,3,7,0,89.0046,0.377023,-1.33211,-6.70597,-0.235944,0.785112,-3.92862
-87.2854,0.974853,0.409774,3,7,0,89.2305,0.0482835,-0.936123,-4.95384,4.28277,-4.70601,0.107286
-86.8212,0.974575,0.409774,3,7,0,88.7336,0.214275,-0.782665,6.68178,2.74951,-1.87839,1.08399
-87.2649,0.973623,0.409774,2,7,0,87.6585,0.119463,-0.680622,2.76553,-1.53037,-4.05682,2.17495
-86.7248,0.995809,0.409774,3,7,0,87.5163,0.264575,-0.812004,3.94409,-2.14949,-0.883973,0.772904
-86.9904,0.993872,0.409774,3,7,0,87.0215,0.361097,-0.638407,0.963062,-0.1408,0.995315,2.2735
-88.8618,0.928235,0.409774,2,3,0,89.2138,0.35212,-0.180439,-0.650136,2.31748,1.08925,5.8209
-86.6984,0.984833,0.409774,2,5,0,89.9016,0.304471,-0.820289,-0.958937,-7.09691,-0.14273,0.683091
-87.3878,0.963245,0.409774,2,5,0,88.1709,0.277177,-1.29288,-0.359502,-3.51586,-0.429642,-3.58414
-87.0391,0.999648,0.409774,3,7,0,87.6434,0.490722,-0.766588,-0.748362,3.05013,3.22486,1.36979
-88.0372,0.944367,0.409774,2,7,0,88.9318,0.65517,-0.666543,-4.92391,-1.34957,6.41565,2.86856
-87.8592,0.996718,0.409774,3,7,0,88.84,0.705475,-1.02586,-3.43676,-3.08804,5.42856,-0.262151
-87.1615,0.997784,0.409774,3,7,0,87.9645,0.0786049,-0.983961,4.52643,-1.51185,-3.98971,-0.430657
-86.7362,1,0.409774,3,7,0,87.2352,0.26478,-0.798132,-3.7542,-0.851849,-0.889701,0.895081
-87.2083,0.985643,0.409774,3,7,0,87.3344,0.090887,-1.08517,-0.264572,-1.40183,-3.48938,-1.40098
-88.3019,0.964539,0.409774,2,3,0,88.4395,0.00969372,-1.3821,0.0656849,-1.47691,-3.87614,-3.93272
-88.7422,0.987877,0.409774,3,7,0,89.4651,0.619464,-0.421252,-1.83866,3.12188,6.97112,4.79772
-87.4822,0.994002,0.409774,2,3,0,89.1755,0.356175,-0.471055,-5.75977,-3.15247,1.0014,3.64988
-87.7312,0.990447,0.409774,2,3,0,87.841,0.41557,-0.432483,0.220646,-1.31022,2.41203,4.02445
-87.7684,0.969377,0.409774,3,15,0,89.3445,0.575268,-1.28508,-4.42524,-3.87521,3.05337,-3.18149
-87.1424,0.960613,0.409774,2,7,0,90.801,0.108424,-0.774567,8.13209,-4.93002,-4.02462,1.38098
-86.9077,0.998651,0.409774,2,3,0,87.2165,0.173701,-0.787865,-3.02344,0.484123,-2.67043,1.10607
-87.0784,0.875688,0.409774,3,7,0,91.911,0.523817,-0.832618,9.48382,-5.5481,3.60197,0.866486
-86.6948,0.995501,0.409774,3,7,0,87.4226,0.289077,-0.832953,-4.74218,-0.266006,-0.420335,0.574902
-86.763,0.992704,0.409774,3,7,0,86.9859,0.242804,-1.00591,2.6325,-0.0220475,-1.11139,-0.947959
-86.9885,0.98387,0.409774,3,7,0,87.4866,0.315566,-1.16194,0.983028,2.72268,0.0571574,-2.39904
-86.7223,0.998629,0.409774,2,7,0,87.1035,0.278597,-0.802028,-0.202834,2.45535,-0.627188,0.852516
-87.5869,0.964138,0.409774,3,7,0,87.9648,0.618624,-1.15213,3.42673,0.0578296,3.91616,-1.80584
-88.4477,0.987869,0.409774,3,15,0,88.5123,-0.0932815,-0.747924,-0.626818,0.908469,-8.49835,2.47476
-88.232,0.999108,0.409774,3,7,0,89.5123,0.674065,-0.643557,4.15486,-3.39231,6.85798,3.17255
-86.8543,0.998546,0.409774,3,7,0,88.4891,0.222955,-0.743548,-6.13747,-2.59182,-1.7591,1.41511
-87.4157,0.932382,0.409774,2,7,0,88.9002,0.618638,-0.943678,6.12594,-2.09863,4.64771,0.158764
-87.182,0.990709,0.409774,3,7,0,88.0064,0.562352,-0.904032,5.00804,0.52895,3.98213,0.331256
-86.9339,0.968888,0.409774,2,7,0,88.5515,0.190702,-1.07997,6.89117,1.19647,-1.86609,-1.56067
-87.6655,0.932069,0.409774,2,7,0,89.4778,0.254152,-0.428216,1.90452,5.18755,-1.42787,4.0056
-87.7252,0.996356,0.409774,3,7,0,88.2882,0.185827,-1.35702,-2.52198,2.38501,-1.55051,-4.0898
-88.4631,0.987877,0.409774,3,7,0,88.8903,-0.0109513,-1.40186,-0.368762,2.59034,-4.10421,-4.05123
-88.7879,0.976085,0.409774,3,7,0,89.8532,0.65656,-0.468638,-1.51192,3.96724,7.4859,4.60235
-88.8161,0.993041,0.409774,3,7,0,89.438,0.635084,-0.429011,-3.67668,-1.7231,7.26073,4.81535
-89.151,0.996319,0.409774,3,7,0,89.3118,0.695196,-0.456554,-0.573606,1.54403,8.3302,4.93287
-88.5902,1,0.409774,2,3,0,89.1944,0.624307,-0.461181,-4.09674,-1.01022,6.86994,4.49327
-87.4422,0.997935,0.409774,3,7,0,89.0338,0.288961,-1.30888,-5.85718,-2.78318,-0.274829,-3.73339
-86.8615,1,0.409774,2,3,0,87.4673,0.256998,-1.0899,-0.325201,3.09205,-0.82066,-1.72295
-86.6832,0.999951,0.409774,2,7,0,86.8784,0.345344,-0.919857,1.05014,1.59207,0.55564,-0.198563
-86.769,0.996973,0.409774,2,7,0,86.8024,0.208935,-0.937447,-1.01175,0.0824066,-1.7637,-0.290153
-86.9876,0.98909,0.409774,3,7,0,87.3243,0.422989,-0.686563,0.413162,2.29262,2.15842,1.93218
-87.1819,0.993022,0.409774,3,7,0,87.5099,0.110183,-1.10941,-2.52933,1.39256,-3.10836,-1.67436
-87.1516,0.997687,0.409774,3,7,0,87.5471,0.0844175,-0.862831,1.20546,2.35247,-4.24612,0.659693
-87.1396,1,0.409774,1,1,0,87.1713,0.08785,-0.859195,-0.988632,0.0693635,-4.18973,0.682169
-87.2107,0.998293,0.409774,2,3,0,87.2387,0.0790502,-0.8212,-0.584811,-0.520066,-4.48361,1.05273
-87.0325,1,0.409774,2,3,0,87.2256,0.124064,-0.817689,2.44316,-0.127443,-3.59,0.953808
-87.1879,0.998176,0.409774,3,7,0,87.4243,0.527321,-0.75397,-1.05202,1.7851,3.88699,1.581
-87.4993,0.986988,0.409774,3,7,0,87.8232,0.00588237,-0.978724,2.56946,1.33037,-5.35198,-0.132238
-87.5228,0.999654,0.409774,3,7,0,88.0137,0.0267204,-1.12518,-1.70171,2.5124,-4.4474,-1.57922
-87.4261,0.999583,0.409774,3,7,0,87.7051,0.596396,-0.797347,1.29845,1.8886,4.87492,1.4263
-87.7831,0.965414,0.409774,3,7,0,89.7007,0.0546497,-0.603805,1.15107,-5.45489,-5.7784,3.05162
-86.9147,1,0.409774,2,3,0,87.837,0.250745,-0.681992,-4.79324,1.7056,-1.26187,1.91665
-89.1916,0.895637,0.409774,2,3,0,89.5276,-0.0901492,-0.524902,-3.22985,-0.0804477,-9.70367,4.42827
-87.4769,1,0.409774,3,7,0,89.4788,0.602069,-0.782297,-6.20127,3.48434,5.02356,1.58527
-87.058,0.994773,0.409774,3,15,0,88.0939,0.294379,-0.601846,5.21749,1.59481,-0.392332,2.56875
-88.1819,0.930783,0.409774,2,7,0,89.8436,0.099423,-0.428829,-6.308,2.46166,-5.30879,4.3375
-87.6587,0.991653,0.409774,3,7,0,89.7722,0.642189,-0.801783,1.30283,5.71619,5.56994,1.57464
-87.1548,0.975291,0.409774,3,7,0,89.0132,0.181629,-0.635493,-6.30387,-3.0343,-2.80332,2.41401
-87.1911,0.997558,0.409774,1,1,0,87.207,0.169944,-0.63469,-0.184135,0.48534,-3.06227,2.4448
-88.0491,0.978754,0.409774,3,7,0,88.4722,0.570053,-0.510412,3.00109,-1.45486,5.53754,3.83573
-88.1236,1,0.409774,3,7,0,88.599,0.161633,-1.43777,3.59256,-0.978052,-1.74334,-4.78947
-87.224,0.989551,0.409774,2,7,0,89.1783,0.475152,-0.642416,-3.0986,-5.11003,3.24207,2.41455
-87.0316,0.996945,0.409774,3,7,0,87.6709,0.405831,-1.15434,-2.15017,-2.79032,1.28544,-2.28377
-88.062,0.973058,0.409774,3,7,0,88.3584,0.4313,-0.365292,-2.45717,1.27383,2.90305,4.57595
-87.6557,0.994015,0.409774,3,7,0,88.9341,0.0411293,-0.678434,-2.50245,-4.13404,-5.80069,2.45731
-87.8221,0.988298,0.409774,1,1,0,87.8346,0.0223258,-0.658105,-0.579502,0.161876,-6.30989,2.71139
-88.0733,0.997786,0.409774,3,7,0,88.4947,0.566235,-1.37659,-3.60085,-0.261136,2.73869,-4.05397
-86.9024,1,0.409774,3,7,0,88.1171,0.459541,-0.806193,3.61982,-3.5479,2.60356,0.949494
-87.0106,0.950715,0.409774,3,7,0,88.8491,0.116345,-0.90215,-1.2489,-5.32727,-3.52004,0.212523
-87.0986,0.983779,0.409774,3,7,0,87.8002,0.537493,-0.87572,1.13441,-3.23708,3.69372,0.514826
-87.1662,0.994421,0.409774,3,7,0,87.7057,0.431488,-1.19428,-3.87207,0.953158,1.57102,-2.6203
-88.9663,0.948654,0.409774,3,15,0,89.7938,-0.139112,-1.35949,-4.78105,1.20988,-6.17771,-3.13411
-89.9975,0.965048,0.409774,2,3,0,90.5251,-0.188008,-1.5464,3.34573,1.63066,-6.01279,-4.70453
-87.2939,1,0.409774,3,7,0,90.1545,0.394584,-0.542769,-8.20357,-3.32314,1.78647,3.10448
-87.3867,0.999418,0.409774,3,7,0,87.6447,0.25532,-0.502967,-2.4343,-1.03418,-1.32862,3.40771
-87.9077,0.983097,0.409774,2,3,0,88.0776,0.252603,-0.371455,0.209008,1.63533,-1.52314,4.44788
-87.572,0.998338,0.409774,2,3,0,88.0287,0.20625,-0.477281,-0.139243,2.69044,-2.5269,3.67966
-87.7414,0.957589,0.409774,3,7,0,89.4064,-0.0282506,-1.08092,3.95878,-4.29234,-5.56793,-0.955988
-86.8106,0.997437,0.409774,2,7,0,87.9079,0.205436,-0.999711,-5.60716,-1.16866,-1.73894,-0.849526
-86.7874,0.959138,0.409774,2,7,0,88.6322,0.296329,-0.737204,3.51225,4.79381,-0.313317,1.41278
-86.8395,0.993156,0.409774,3,7,0,87.1224,0.293211,-1.08862,2.19622,1.42429,-0.274391,-1.72833
-87.1186,0.992193,0.409774,3,7,0,87.2988,0.53047,-1.04325,-0.321812,-1.67511,3.13841,-1.04384
-89.4531,0.941961,0.409774,2,5,0,90.4971,0.912915,-1.33379,-4.99309,1.96005,5.93624,-2.3191
-89.3414,1,0.409774,1,1,0,89.4766,0.904058,-1.30711,1.56662,-0.944813,6.00642,-2.09021
-89.4809,0.99918,0.409774,2,3,0,89.527,0.908053,-1.35676,1.03269,0.432535,5.77994,-2.5809
-88.1542,0.987685,0.409774,3,7,0,90.4253,0.431181,-1.45395,-7.67437,2.44516,1.26969,-4.98546
-90.8018,0.883388,0.409774,2,3,0,91.3718,0.278957,-1.85409,-2.01349,2.64138,-0.233475,-8.50905
-89.822,1,0.409774,2,3,0,90.9983,0.348502,-1.73119,-2.56955,-3.9113,0.335138,-7.47436
-87.915,1,0.409774,2,3,0,89.8797,0.448163,-1.39834,-1.40782,-5.49261,1.50725,-4.46326
-87.8136,0.994913,0.409774,3,7,0,88.6329,0.0884001,-0.537703,-1.14691,3.51155,-5.21493,3.48772
-88.1396,0.977298,0.409774,2,3,0,88.465,0.00113011,-0.599714,-1.28473,2.07912,-7.06121,3.31089
-88.0479,0.986419,0.409774,4,15,0,89.5091,-0.082974,-1.02336,4.26079,-3.73116,-6.8372,-0.161787
-91.0204,0.891897,0.409774,3,7,0,91.4236,1.14545,-1.18999,1.26791,2.36199,8.63288,0.760753
-86.7836,0.992004,0.409774,3,7,0,91.6199,0.257164,-0.760526,12.1979,-0.895112,-1.06433,1.23075
-86.7223,0.992065,0.409774,3,7,0,87.0778,0.340871,-0.798458,-3.06822,0.914691,0.523246,0.879368
-86.8813,0.989873,0.409774,3,7,0,87.1312,0.423579,-1.05836,-2.78682,-0.0262986,1.63783,-1.38625
-86.7957,1,0.409774,3,7,0,86.91,0.259222,-0.749411,1.79543,-0.410822,-1.03293,1.32613
-86.7414,1,0.409774,3,7,0,86.8452,0.399491,-0.937034,0.0613867,-1.28302,1.42009,-0.313316
-86.8872,0.953187,0.409774,2,7,0,88.695,0.299243,-0.677035,3.74753,-4.63909,-0.270292,1.93083
-87.9786,0.969352,0.409774,2,7,0,88.1383,0.364858,-0.35294,0.875124,1.46406,1.29667,4.57773
-87.201,0.986415,0.409774,1,3,0,88.4949,0.33727,-0.551416,1.15673,4.45557,0.537752,2.98806
-86.9427,0.993159,0.409774,3,7,0,87.6302,0.472943,-0.802317,1.33746,3.16197,2.83884,1.01166
-87.5476,0.977678,0.409774,3,7,0,87.9467,0.0105167,-1.08851,3.38893,-0.687346,-4.85407,-1.17814
-87.5002,0.998803,0.409774,3,7,0,87.6752,0.570791,-0.690506,-2.26767,0.390874,4.85116,2.28859
-88.4329,0.98192,0.409774,3,7,0,89.1785,0.254086,-0.262826,-4.80476,-0.220715,-1.59512,5.25706
