# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1610726768
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=startle_treatonly_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_b.1,z_b.2,z_b.3,z_b.4,z_b.5,z_b.6,z_b.7,z_b.8,z_b.9,z_b.10,z_b.11,z_b.12,z_b.13,z_b.14,z_b.15,z_b.16,z_b.17,z_b.18,z_b.19,z_b.20,z_b.21,z_b.22,z_b.23,z_b.24,z_b.25,z_b.26,z_b.27,z_b.28,z_b.29,z_b.30,z_b.31,z_b.32,z_b.33,z_b.34,z_b.35,z_b.36,z_b.37,z_b.38,z_b.39,z_b.40,z_b.41,z_b.42,z_b.43,z_b.44,z_b.45,z_b.46,z_b.47,z_b.48,z_b.49,z_b.50,z_b.51,z_b.52,z_b.53,z_b.54,z_b.55,z_b.56,tau.1,tau.2,tau.3,aux_unscaled.1,p_gamma.1,p_z_beta.1,p_z_b.1,p_z_b.2,p_z_b.3,p_z_b.4,p_z_b.5,p_z_b.6,p_z_b.7,p_z_b.8,p_z_b.9,p_z_b.10,p_z_b.11,p_z_b.12,p_z_b.13,p_z_b.14,p_z_b.15,p_z_b.16,p_z_b.17,p_z_b.18,p_z_b.19,p_z_b.20,p_z_b.21,p_z_b.22,p_z_b.23,p_z_b.24,p_z_b.25,p_z_b.26,p_z_b.27,p_z_b.28,p_z_b.29,p_z_b.30,p_z_b.31,p_z_b.32,p_z_b.33,p_z_b.34,p_z_b.35,p_z_b.36,p_z_b.37,p_z_b.38,p_z_b.39,p_z_b.40,p_z_b.41,p_z_b.42,p_z_b.43,p_z_b.44,p_z_b.45,p_z_b.46,p_z_b.47,p_z_b.48,p_z_b.49,p_z_b.50,p_z_b.51,p_z_b.52,p_z_b.53,p_z_b.54,p_z_b.55,p_z_b.56,p_tau.1,p_tau.2,p_tau.3,p_aux_unscaled.1,g_gamma.1,g_z_beta.1,g_z_b.1,g_z_b.2,g_z_b.3,g_z_b.4,g_z_b.5,g_z_b.6,g_z_b.7,g_z_b.8,g_z_b.9,g_z_b.10,g_z_b.11,g_z_b.12,g_z_b.13,g_z_b.14,g_z_b.15,g_z_b.16,g_z_b.17,g_z_b.18,g_z_b.19,g_z_b.20,g_z_b.21,g_z_b.22,g_z_b.23,g_z_b.24,g_z_b.25,g_z_b.26,g_z_b.27,g_z_b.28,g_z_b.29,g_z_b.30,g_z_b.31,g_z_b.32,g_z_b.33,g_z_b.34,g_z_b.35,g_z_b.36,g_z_b.37,g_z_b.38,g_z_b.39,g_z_b.40,g_z_b.41,g_z_b.42,g_z_b.43,g_z_b.44,g_z_b.45,g_z_b.46,g_z_b.47,g_z_b.48,g_z_b.49,g_z_b.50,g_z_b.51,g_z_b.52,g_z_b.53,g_z_b.54,g_z_b.55,g_z_b.56,g_tau.1,g_tau.2,g_tau.3,g_aux_unscaled.1
-170.683,0.999434,0.0554403,6,63,0,201.584,-0.20463,0.235669,1.85367,1.32764,-0.116302,-0.489776,-1.31016,-0.926938,0.563337,0.54638,0.947039,-0.642442,1.0713,1.02524,0.181155,-0.91453,0.331356,1.44709,0.495565,-0.629819,-0.981247,1.09378,-0.215774,0.0825411,-0.692381,-1.39605,2.04644,-2.07843,0.827506,0.940489,0.675796,0.72711,1.00826,-1.04145,0.204533,0.597264,0.463134,-0.35282,0.0964407,0.0710436,1.16426,1.79833,0.212977,-0.167848,1.04365,2.70927,-0.988764,-0.502131,-0.235354,0.7345,-0.818731,-0.811388,1.36903,-0.178677,-0.253014,1.50308,-0.20048,1.05387,-6.47675,-1.16084,-0.489781,-0.557141,-0.128039,-9.6848,1.47919,-0.786132,0.960107,1.28634,-1.01671,1.11807,-0.12323,0.168293,0.432662,0.323399,-1.2269,-1.0314,-0.0278851,-0.313076,1.09921,0.361407,-2.33372,0.730019,0.764741,1.21931,-0.633902,-2.21964,0.468273,-1.86466,0.874109,-0.882358,-0.687863,-1.72318,-0.597838,0.657124,0.897177,0.686731,-0.750437,-0.677285,-1.28225,-1.22634,-0.699145,0.4136,-0.0947389,0.455923,0.284617,-1.24186,0.733779,-1.4597,-1.84404,0.21541,-0.894876,-0.159646,1.36827,1.43633,0.262638,1.52061,0.842026,-0.154988,1.37532,-0.410556,0.836053,-1.05728,1.05371,-2.66586,-1.33207,-8.95548,1.85349,1.32803,-0.115969,-0.490015,-1.30964,-0.926288,0.564002,0.546139,0.947716,-0.643087,1.07157,1.02556,0.181373,-0.915526,0.331773,1.44744,0.4953,-0.631681,-0.981199,1.0937,-0.216613,0.0827867,-0.692139,-1.39576,2.04658,-2.07813,0.827149,0.940897,0.674935,0.727329,1.00819,-1.04181,0.204775,0.59759,0.463424,-0.352601,0.0956612,0.0713295,1.16278,1.79833,0.194983,-0.0295604,0.842696,2.7432,-0.718762,-0.67276,-0.00710884,0.271541,-0.991927,-0.618095,1.38456,-0.265352,-0.253014,0.185372,0.661143,1.05387,-0.997285,-1.38499,-2.5406,-3.75254
-161.27,0.998897,0.0554403,6,63,0,196.398,-0.0299553,0.449359,-1.00763,0.0833899,0.370655,-0.118908,0.583858,0.161062,0.916054,0.20966,1.4199,-0.966249,-0.197781,0.270458,2.40472,-0.576773,-1.89834,-0.773405,0.949462,-0.921966,-0.896981,-0.618006,0.330377,1.28532,-0.967306,0.782683,0.191353,-0.147881,1.1992,0.954449,-0.970248,-0.912696,-1.03009,0.342262,0.0413425,1.68452,-0.309082,-0.102824,0.181049,0.505856,0.641025,-1.03431,1.64823,0.685707,0.575172,0.505471,-1.8888,0.108451,-0.805353,0.954916,0.0545497,-0.595986,0.0666137,0.415133,-0.0170391,0.329696,-0.360811,-0.412595,-4.34862,-0.970743,0.416593,-0.859367,-2.3304,-7.87519,2.30713,1.34824,-0.20635,-0.507505,-1.42552,-1.01404,0.380034,0.56041,0.79667,-0.366787,1.01958,1.05119,-0.187792,-0.846207,0.780482,1.45153,0.227871,-0.461385,-0.862267,1.26405,-0.350342,-0.197095,-0.565281,-1.61264,2.46608,-2.00051,0.656226,0.777098,1.00382,0.716436,1.6177,-1.3317,0.196512,0.228346,0.556119,-0.33707,0.0726096,-0.0842332,1.07705,1.9855,-0.311571,-0.202897,0.794461,3.11487,-0.579256,-0.558686,0.130648,0.367608,-0.899411,-0.655542,1.35695,-0.331672,-0.236372,1.33526,-1.17363,1.14159,-2.1637,-1.32789,0.28121,-0.252456,-0.963757,-3.26617,-1.00802,0.0852801,0.372023,-0.120106,0.586302,0.164445,0.919099,0.208313,1.42332,-0.968727,-0.196716,0.2722,2.40579,-0.585678,-1.89646,-0.771672,0.948765,-0.930658,-0.896825,-0.617851,0.326539,1.28714,-0.966097,0.784312,0.191958,-0.14616,1.19787,0.95654,-0.973844,-0.911694,-1.03134,0.341334,0.0425548,1.68626,-0.307942,-0.10182,0.177607,0.506983,0.63421,-1.03431,1.6637,0.805765,0.435823,0.348239,-1.7046,0.0331739,-0.639984,0.661839,-0.0236443,-0.460122,0.062928,0.387181,-0.0170391,-1.77032,1.12331,-0.412595,-0.960862,-1.53923,-0.711069,-5.77731
-163.359,0.998106,0.0554403,6,63,0,191.804,0.224562,0.489868,-1.08695,-0.645957,0.1623,-0.452362,0.404101,-0.0607929,1.37936,-1.12588,0.643679,-1.84915,-0.280695,-0.073336,1.78024,-0.27749,-2.24125,-0.964975,0.892902,-1.32304,-0.605519,0.0155409,0.226047,1.6129,-0.969713,0.558262,1.17306,-0.750885,0.14829,1.47349,-1.32672,-0.65135,-0.820293,0.54085,0.353638,1.56634,-0.864728,-0.263773,0.260159,0.243729,1.385,-1.34124,0.88243,0.209227,0.0522676,-0.29277,-1.83528,0.300416,-0.669777,0.957204,-0.186249,-1.08943,1.07628,-0.533272,-0.143326,0.55281,-1.11325,-0.10947,-4.07522,-1.05297,-0.0908102,-0.659083,-0.591682,-2.00057,-0.134589,1.23758,0.485417,0.585131,0.464933,0.440157,-0.648399,2.73731,1.59839,1.91895,0.0613395,0.710438,1.72861,-0.618356,0.0887431,0.0640969,0.395719,0.509707,-0.777302,-1.27929,0.303499,-0.233882,-0.270616,0.614047,-2.1946,0.85826,2.1282,-0.88334,0.408364,-0.627219,-0.755307,-0.317,-0.461233,0.703966,0.902437,0.219813,-0.0762796,0.690825,-0.956421,0.212587,2.12132,1.05624,1.10054,1.95394,-0.565785,-0.277977,-0.471325,0.204894,0.384517,0.632721,-1.69395,1.71527,0.170744,-0.751976,2.18599,-0.621219,-0.75102,-0.275111,1.19338,-3.21948,1.31879,-1.89012,-1.08628,-0.642217,0.16493,-0.455117,0.408469,-0.0543438,1.38508,-1.12761,0.650301,-1.85196,-0.278749,-0.0700893,1.78196,-0.29339,-2.23756,-0.961489,0.892705,-1.33425,-0.60474,0.0156916,0.221784,1.61702,-0.967812,0.561147,1.17501,-0.747773,0.147582,1.47811,-1.33049,-0.649825,-0.823467,0.540903,0.355552,1.5696,-0.862493,-0.262244,0.254737,0.246274,1.37135,-1.34124,0.938605,0.398239,-0.15371,-0.48537,-1.57476,0.3062,-0.432648,0.769458,-0.227457,-0.936275,1.09687,-0.596555,-0.143326,0.213535,-0.167925,-0.10947,-0.952084,-1.43455,-1.32674,-4.89051
-158.997,0.998746,0.0554403,6,63,0,187.193,-0.438392,0.601514,1.13692,-0.549721,-1.14097,-0.558388,-1.03109,-0.591596,-1.20488,0.954723,-0.968816,1.04716,1.12121,-0.865889,-1.4648,0.632835,1.80674,0.742098,-0.503894,0.250844,-0.315191,-0.25984,-0.306723,-1.5392,0.636214,0.752671,-1.5073,1.16079,-1.03256,0.66365,0.739836,0.0719638,1.19026,0.787978,-0.716997,-1.88685,1.12197,0.699402,-0.043825,-0.264792,-0.337784,0.507598,-0.251547,0.0204363,0.575184,0.954813,0.317987,0.138861,-0.487036,0.379296,-0.0490575,0.146842,-2.39637,0.646071,0.899778,0.966709,0.135584,0.682522,-0.0801914,-0.869495,0.511124,-0.274027,-0.0318564,8.50705,0.334015,1.11968,0.536994,1.34763,0.155281,0.169314,-1.27554,1.2422,-0.303854,2.10497,-0.976016,0.590435,-1.16639,0.322108,1.23747,0.293653,-0.797008,2.48411,1.2938,0.268502,0.314601,-0.955392,0.617178,-1.59543,-0.728505,-0.441762,0.921183,-2.65783,1.37954,0.798056,0.279855,-1.26223,0.150064,-0.817297,0.0334257,-0.467926,0.150882,-0.266689,-0.577441,1.36208,-1.01512,-1.82207,0.917164,-0.244049,0.448066,-0.304261,0.296038,0.286714,1.07887,0.367656,1.76175,0.419887,-0.878174,0.465788,0.0125706,-0.467086,1.26591,-0.767869,0.961679,-2.33659,6.5552,0.0261029,1.81924,-0.127612,-0.950293,-0.922527,-0.774262,0.0980538,-0.780379,0.704932,-0.39238,1.26322,1.26472,-0.599902,-1.40483,0.176591,2.31741,1.22028,-0.516865,-0.355142,-0.55171,-0.25714,-0.681816,-1.62441,0.818416,1.1485,-1.49296,1.58023,-1.28687,1.44766,0.961679,0.223391,1.66428,1.35156,-0.627833,-1.71245,1.50338,0.902678,-0.544782,-0.109636,-1.67712,0.507598,-0.367737,0.746687,0.0798349,1.28817,1.2042,0.273595,-0.141225,0.119735,0.192242,0.581649,-2.55206,0.681846,0.899778,5.4311,4.06925,0.682522,3.15926,-0.0215414,5.51627,9.89975
-167.188,0.994266,0.0554403,6,63,0,199.827,0.548186,0.939892,-1.09632,0.513487,1.83138,0.635489,0.947528,0.951395,1.16334,-1.36921,1.06442,0.191643,-1.36535,0.858877,2.04189,-0.0957918,-1.47341,-0.703139,0.30204,-0.23641,-0.0596921,0.659378,1.83351,0.450145,-0.314268,-0.946993,1.17019,-0.924581,1.12314,0.856055,-1.3175,0.136942,-0.0369734,-1.38581,0.454801,0.870587,-0.0406304,-0.33845,0.0616809,0.0589442,0.76764,-0.213591,-0.0201983,-0.745383,-1.27321,-0.475793,-0.846702,-0.158338,-1.43081,-0.470308,-0.0378087,-0.573471,3.06239,-0.755959,-0.862198,0.340086,-1.21516,-1.52143,-2.16621,-0.150261,-0.252799,-0.577409,-1.04496,3.84013,0.506854,0.0127964,1.04372,-0.264807,-0.262679,0.90884,-0.281176,-0.350033,0.640829,1.8584,-0.875075,-0.122214,1.08113,0.190616,1.30988,0.587307,-0.510793,-0.41193,-0.797257,0.791474,2.03067,-2.3798,0.980652,-0.0523795,-1.08839,1.27259,-0.104076,2.41236,-0.874026,1.15388,1.97386,-0.490252,-0.883052,-2.18638,2.52946,1.28984,-0.591706,-0.425991,0.0250403,0.811424,-0.642019,-0.903483,-2.27686,0.129328,0.12178,0.230226,-2.03752,-0.472872,-0.525551,-0.632042,1.15969,-0.286375,0.269206,0.345705,0.349803,-1.83698,-0.102973,-0.408865,1.1553,-3.42727,4.24996,6.4365,-1.08355,0.542638,1.84232,0.60903,0.969952,1.00973,1.20563,-1.34321,1.11758,0.193012,-1.34393,0.886397,2.05233,-0.256645,-1.44293,-0.673298,0.314716,-0.308441,-0.0292755,0.674972,1.81492,0.491096,-0.304865,-0.920607,1.1864,-0.898786,1.13217,0.902736,-1.33134,0.144784,-0.0459406,-1.36247,0.464552,0.898112,-0.0290259,-0.330794,0.0251749,0.0644779,0.670153,-0.213591,0.0919739,-0.272127,-1.90277,-1.23858,0.00191061,0.176814,-0.730467,-0.709123,0.184355,-0.204326,3.64677,-0.759506,-0.862198,0.264116,0.675378,-1.52143,-0.802001,0.58081,-2.54653,-1.76351
-165.689,0.998491,0.0554403,6,63,0,197.616,0.443071,0.380363,1.08752,-0.923007,-0.405781,-0.0488931,-1.16617,-0.712126,-0.951117,1.18652,1.61215,-0.415367,-0.570877,-1.17777,-1.58098,1.04358,0.0150789,-0.0304293,0.530777,-1.56354,-1.30842,-0.522983,-0.409314,-1.78734,1.98511,1.20516,-0.473176,-0.248023,-0.638899,0.631301,-1.29782,-0.143244,-1.08089,0.590607,-0.681914,-1.07987,0.699543,0.29827,1.36883,0.410123,2.23224,0.443235,0.192965,-1.03082,1.69146,1.41305,-1.36078,-0.82163,0.324975,0.25483,0.281589,-1.03223,-0.518998,1.65732,-0.0334005,0.530779,-2.75798,1.32652,-0.459283,-0.165842,-0.153277,-0.560946,1.0106,3.3185,-1.13848,0.49136,1.97919,0.602352,0.886393,1.05576,1.37315,-1.57748,1.50619,0.309415,-1.43412,0.897167,1.91869,-0.0219102,-1.47347,-0.622373,0.321207,-0.556927,-0.177203,0.612705,1.97447,0.439453,-0.0177783,-0.826163,1.4903,-0.923499,1.05595,1.01312,-1.61933,0.115424,-0.045549,-1.54136,0.344788,0.960438,0.0624673,-0.265363,0.208199,0.102187,0.934294,-0.158575,0.276752,-0.549303,-2.26322,-1.01824,-0.257509,-0.595925,-0.96708,-1.24145,0.0891111,-0.466217,3.2311,-0.72749,-0.844539,0.837744,-0.975339,-1.38368,-1.39356,-0.317564,0.396447,-2.04602,-0.120702,-6.60493,1.13347,-0.740775,-0.244673,-0.0897856,-1.03426,-0.488813,-0.738296,0.958951,1.93624,-0.498228,-0.531929,-1.09264,-1.5413,0.968193,0.201228,0.115599,0.613093,-2.38188,-1.48966,-0.614413,-0.622149,-1.75261,2.0783,1.3023,-0.366604,-0.176745,-0.795886,0.785752,-1.85378,-0.107177,-1.35105,0.6623,-0.632449,-0.992973,0.812999,0.339318,1.27372,0.534456,2.03193,0.443235,0.4233,-0.724584,1.82843,1.50998,-0.740901,-1.60766,1.00447,-0.850393,0.202712,-0.764621,-1.015,1.69338,-0.0334005,0.329214,-2.65022,1.32652,1.50958,-0.295172,-0.546314,-0.7244
-159.223,0.998683,0.0554403,6,63,0,190.074,-0.961523,0.93817,-1.0869,0.541876,0.258091,0.583265,1.00918,-0.129562,0.244003,-1.14145,-2.23847,0.111836,0.815093,0.697465,1.59375,1.52791,-0.65722,-0.167911,-0.411803,2.31023,1.00351,0.313953,0.778534,1.19815,-2.13029,-1.4934,0.307245,-0.232197,0.47778,-1.24927,1.65609,0.00400462,0.913259,-0.606197,0.622414,0.708878,-0.791938,-0.226237,-0.14347,-0.292928,-0.920461,-0.401414,0.61164,0.549037,0.652086,-0.3849,-0.298801,0.148984,-2.51177,-0.259525,1.19628,0.454679,-0.131232,-0.466754,0.221629,1.07838,0.142401,-1.34548,-1.02664,-0.959797,0.252592,-0.000923639,2.57996,9.24864,0.751418,-1.90462,0.0221244,-0.797715,-0.234612,-0.0161784,-0.0222146,0.195783,-0.504783,-2.58192,-1.04073,-0.480062,-2.3172,-1.76997,-0.167496,-0.865057,0.394609,0.65726,1.11485,1.88781,0.306086,2.26573,1.64166,-0.177372,0.0653341,0.599518,0.264574,-1.00157,-1.40916,0.335011,-1.60699,0.64008,0.108518,0.941207,-0.162063,-0.753342,-0.518494,0.450632,0.165913,-1.00626,-0.790732,0.0474612,-0.687473,1.16325,0.168443,1.46478,1.04521,0.853507,0.168508,-0.161642,1.72293,-0.668917,-0.577457,-0.927627,0.845856,0.574153,-0.329442,-0.437297,-1.28117,1.18879,2.32168,5.22115,-1.08678,0.839769,0.365993,0.489906,1.1969,0.327695,0.512383,-1.45143,-2.0609,0.184158,0.852631,0.886171,1.66698,0.566723,-0.411882,0.0927954,-0.527379,2.10528,1.05132,0.406589,0.617985,1.53607,-2.11187,-1.34987,0.362725,-0.0455721,0.550565,-0.990433,1.72188,0.0393789,0.728539,-0.454945,0.667823,0.897948,-0.73079,-0.193403,-0.425926,-0.294542,-1.88974,-0.401414,0.706315,1.04227,-0.0501639,-1.1581,0.485365,0.617887,-2.12464,-0.300754,1.54967,0.744315,-0.371396,-0.633874,0.221629,3.84383,0.560895,-1.34548,-1.49077,-0.910819,3.32916,1.77067
-159.645,0.985443,0.0554403,6,63,0,187.881,-0.25773,1.12274,0.11503,0.549399,0.340578,-0.786032,-0.737511,-1.0022,0.193708,0.151762,0.652416,-0.434797,-1.19386,-0.112504,0.140451,-0.412965,-2.0018,-0.358869,-0.854927,-2.17097,1.60768,-2.09878,-1.42636,0.087699,-0.470575,-0.262437,0.0766752,0.759172,0.731874,-1.38683,-1.1154,0.684867,0.739693,-0.804288,-1.05501,-0.683661,-0.857388,-0.116613,0.569411,-0.179419,0.793604,-1.03902,1.01782,-1.13853,0.648054,1.53667,-1.21529,-0.606339,-0.0534431,0.898878,-0.470633,-0.934199,0.629122,1.23353,-0.318807,0.874145,-2.02009,-0.735485,-0.774612,0.0574387,0.0701504,-0.579137,-0.703897,3.16899,-1.27845,1.03309,0.480899,0.511271,0.989026,0.138431,0.639564,-1.42666,-1.79405,0.0939994,0.481207,0.97287,1.71105,0.0774402,-0.633545,0.0115195,-0.401497,1.64385,1.481,-0.162175,0.528233,1.759,-2.22832,-1.4605,0.409612,0.176388,0.781046,-1.33845,1.54191,0.242008,1.0362,-0.821269,0.442879,0.93334,-0.920956,-0.237693,-0.211659,-0.194924,-1.36155,-0.60965,1.97647,0.559734,0.681662,-1.72141,0.390181,0.927369,-1.9317,-1.33408,-0.180683,0.666424,0.152648,-0.17176,0.118424,0.38563,1.43842,-1.52105,0.96666,-0.104743,-1.31968,1.86364,-4.57059,3.26534,0.06603,0.680417,0.391738,-1.01955,-0.714148,-0.851937,0.322859,0.0316479,0.854746,-0.534692,-1.18518,-0.022579,0.146938,-1.02359,-1.8725,-0.255484,-0.82293,-2.48615,1.62568,-2.23473,-1.50292,0.246937,-0.457783,-0.212191,0.160127,0.814191,0.716883,-1.34252,-1.39574,0.69057,0.678824,-0.88249,-1.04387,-0.598841,-0.840424,-0.111942,0.385072,-0.229752,0.330313,-1.03902,1.14982,-1.1773,-0.534586,0.828703,-0.739872,-1.02115,0.768067,0.49035,-1.5512,-0.786535,0.414435,1.01668,-0.318807,-0.525511,-3.34305,-0.735485,0.516192,-2.38603,1.52166,-2.40717
-158.719,0.993308,0.0554403,6,63,0,205.999,0.106943,1.02832,0.229305,1.37607,0.888484,-0.32051,-0.0623337,-1.08015,-1.25708,1.1353,0.504846,0.239397,-0.593764,-1.2222,0.348499,0.158862,-1.24869,-0.720716,-0.695304,-1.10786,-0.103925,-1.00385,-1.40097,-0.836159,-1.52317,0.453914,-0.879285,0.143909,1.10941,-1.50372,-1.55485,-0.304325,0.532457,0.554059,-1.42449,-0.719478,-0.56585,-0.1419,-0.300668,-0.19644,-1.15076,-0.136842,1.45803,-0.486978,-0.0309329,1.69724,-0.332995,0.0270441,-0.618175,0.900999,-0.0367217,0.590357,0.779936,1.34207,-0.172067,0.465414,-1.74949,-1.63315,-1.44171,0.31528,-0.201441,-0.3692,-0.346396,4.14136,-0.157741,-1.01359,-0.768921,-1.06427,-1.21612,-0.148342,2.63405,-1.71583,0.455015,-1.64666,-1.12242,1.80738,-0.26195,-0.966288,-1.8155,0.388617,-0.557286,-2.54303,3.24281,-2.37017,-0.496243,1.57393,1.39667,-1.16935,1.99489,1.06705,-0.336446,-0.179618,0.351381,1.44606,0.649638,-2.77208,0.169479,-0.127194,-0.724342,0.00118436,1.38061,-0.0152456,2.73974,-1.64726,-0.279116,-1.30133,0.717234,0.238672,-1.36521,-1.11453,1.44092,0.42093,-1.01905,-2.23644,0.01906,0.3141,-0.280815,1.49326,-1.17036,1.09231,0.920749,0.183969,0.666068,-1.57815,5.40121,4.72563,0.253138,1.47229,0.921009,-0.448794,-0.0314887,-0.939622,-1.13014,1.14813,0.639175,0.218441,-0.57528,-1.14068,0.359258,0.0409244,-1.14127,-0.635595,-0.577163,-1.18193,-0.0642537,-1.02233,-1.39974,-0.703852,-1.49581,0.534971,-0.850868,0.196441,1.13351,-1.42069,-1.65864,-0.287797,0.595448,0.597241,-1.3968,-0.636124,-0.54403,-0.124993,-0.367981,-0.134607,-1.5631,-0.136842,2.68747,-0.10611,-2.41778,2.6087,1.14153,0.206271,0.58375,1.7673,-0.523509,1.33408,1.1913,1.91835,-0.172067,2.19778,-0.438968,-1.63315,-0.748796,4.70107,-1.66894,2.74894
-163.662,0.999069,0.0554403,6,63,0,188.774,0.0748338,1.07204,-0.32053,-0.173616,-0.168381,-0.73263,-1.65109,-0.572412,1.39784,0.188357,-2.01072,-0.033394,-1.0362,0.213488,-1.38586,0.85081,-0.656081,-0.306387,-1.05627,0.16723,-0.760566,-0.176963,0.0655662,-0.419269,0.61006,-0.524703,0.324397,-2.93521,0.703961,-0.680712,-0.362251,0.376909,1.26549,0.960971,1.01881,1.10814,1.85387,-0.306179,1.32865,-1.50185,1.61143,-0.705669,-0.890942,-0.664168,-0.0111116,-0.741266,-0.554274,0.0822431,-1.50289,-0.408828,1.77076,-0.666593,-0.610445,0.2029,1.02383,1.5046,-0.884538,-1.63994,0.225717,-0.7613,-0.113636,-0.363678,-1.20305,-5.77401,-0.350782,-1.66074,-1.02266,0.779882,0.119829,0.691548,1.08288,-1.19068,-0.548928,-0.447071,0.741583,1.09445,-0.295896,0.841814,1.07145,0.482518,0.715,1.75546,0.152436,0.928312,1.75983,0.648955,1.45734,-0.64394,0.955869,0.203143,-1.34548,1.37608,1.92136,0.181968,-0.514184,-0.959546,1.21378,0.578817,0.408779,0.150049,0.288145,0.268105,1.49041,0.192866,-1.71841,0.352068,1.04993,-1.55756,-0.470546,-0.161106,-0.0203364,-0.482266,-0.555236,-0.793686,-0.724114,-1.47339,-0.0358481,-0.00223767,1.10362,1.77622,0.953395,-0.295725,0.956145,0.874416,8.1082,8.03266,-0.000694982,0.363524,0.0441669,-1.51236,-1.55171,0.288615,2.30851,0.0145185,-1.60163,0.329047,-1.00875,0.629564,-1.34317,-0.36046,-0.169984,0.210938,-1.39465,-0.217511,-0.940297,0.0745764,0.0572267,0.0636787,0.703241,-0.212864,0.755524,-2.86548,1.13443,-0.0659837,-0.451115,0.460277,1.69393,1.94548,1.14363,1.60905,2.29304,-0.257174,1.54353,-1.98452,1.59947,-0.705669,-0.839398,-0.374678,-0.0267629,-0.793462,0.21933,0.473004,-1.08366,-0.273586,2.34062,-0.483581,-0.731987,0.208072,1.02383,4.25476,1.38859,-1.63994,2.75442,-0.851932,2.01981,4.59286
-159.876,0.995357,0.0554403,6,63,0,194.179,0.038387,0.251014,0.46171,-0.69647,-0.607585,1.12328,0.407503,-0.68622,-1.8963,0.433718,0.873394,0.850576,0.746493,-0.821235,0.854815,1.61648,0.180798,-0.143431,1.5354,1.71614,0.880072,0.180967,0.873688,0.121863,-0.581847,-0.513144,0.0338732,2.40281,-0.343765,0.502325,1.05762,-0.624687,-0.568148,-0.477587,-1.08625,-1.79403,-1.70702,-0.117065,-0.446691,1.20238,0.804143,0.648223,1.17426,0.320682,1.34535,0.813595,-0.928012,-0.227694,0.598594,1.63577,-1.57618,0.347509,0.617221,-0.347706,-1.04689,0.425949,-0.589226,1.11098,-0.243796,-1.80709,0.30705,-0.277572,0.859383,-0.573655,1.34849,-0.587018,-0.993955,-0.0981575,-2.94339,-1.23353,1.21043,0.288328,-1.76547,0.0521079,-0.57992,-0.0253902,-1.2001,0.787629,0.35321,1.28284,0.843888,-0.153439,0.174876,-0.483663,-0.0998584,1.15605,1.30517,-1.51571,1.3143,0.395453,0.618731,1.08348,0.826438,1.65785,-0.807935,0.00578138,1.44683,0.0154046,1.62737,-0.679309,0.489107,-0.403272,-2.71302,-0.285978,0.450992,1.32648,0.16178,-1.98079,-1.25831,0.357331,-0.634141,0.173235,-0.863263,1.74844,-0.35629,-0.128834,-0.119814,1.31414,0.946026,-1.75845,1.66846,0.383079,-0.0344354,3.27229,4.08954,-6.53768,0.546757,-0.395317,-0.367946,1.19527,0.850351,-0.26476,-1.64668,0.163047,1.52408,0.676796,0.948877,-0.638286,1.03432,1.45131,0.523309,0.16223,1.8553,1.45348,0.937359,0.061694,0.690201,0.414967,-0.453699,-0.327724,0.212523,2.7617,-0.624449,0.950606,1.02533,-0.50796,-1.18796,-0.941766,-0.983709,-1.66904,-1.56797,0.0275205,-1.20158,1.69738,-0.212632,0.648223,1.19357,0.521515,1.26073,0.76855,-0.725046,-0.257498,0.820658,1.64855,-1.71895,0.487009,0.614917,-0.33284,-1.04689,2.7412,1.30108,1.11098,0.131424,-0.660093,0.23177,-1.17997
