# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=2083475608
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=startle_size_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_b.1,z_b.2,z_b.3,z_b.4,z_b.5,z_b.6,z_b.7,z_b.8,z_b.9,z_b.10,z_b.11,z_b.12,z_b.13,z_b.14,z_b.15,z_b.16,z_b.17,z_b.18,z_b.19,z_b.20,z_b.21,z_b.22,z_b.23,z_b.24,z_b.25,z_b.26,z_b.27,z_b.28,z_b.29,z_b.30,z_b.31,z_b.32,z_b.33,z_b.34,z_b.35,z_b.36,z_b.37,z_b.38,z_b.39,z_b.40,z_b.41,z_b.42,z_b.43,z_b.44,z_b.45,z_b.46,z_b.47,z_b.48,z_b.49,z_b.50,z_b.51,z_b.52,z_b.53,z_b.54,z_b.55,z_b.56,tau.1,tau.2,tau.3,aux_unscaled.1,p_gamma.1,p_z_beta.1,p_z_b.1,p_z_b.2,p_z_b.3,p_z_b.4,p_z_b.5,p_z_b.6,p_z_b.7,p_z_b.8,p_z_b.9,p_z_b.10,p_z_b.11,p_z_b.12,p_z_b.13,p_z_b.14,p_z_b.15,p_z_b.16,p_z_b.17,p_z_b.18,p_z_b.19,p_z_b.20,p_z_b.21,p_z_b.22,p_z_b.23,p_z_b.24,p_z_b.25,p_z_b.26,p_z_b.27,p_z_b.28,p_z_b.29,p_z_b.30,p_z_b.31,p_z_b.32,p_z_b.33,p_z_b.34,p_z_b.35,p_z_b.36,p_z_b.37,p_z_b.38,p_z_b.39,p_z_b.40,p_z_b.41,p_z_b.42,p_z_b.43,p_z_b.44,p_z_b.45,p_z_b.46,p_z_b.47,p_z_b.48,p_z_b.49,p_z_b.50,p_z_b.51,p_z_b.52,p_z_b.53,p_z_b.54,p_z_b.55,p_z_b.56,p_tau.1,p_tau.2,p_tau.3,p_aux_unscaled.1,g_gamma.1,g_z_beta.1,g_z_b.1,g_z_b.2,g_z_b.3,g_z_b.4,g_z_b.5,g_z_b.6,g_z_b.7,g_z_b.8,g_z_b.9,g_z_b.10,g_z_b.11,g_z_b.12,g_z_b.13,g_z_b.14,g_z_b.15,g_z_b.16,g_z_b.17,g_z_b.18,g_z_b.19,g_z_b.20,g_z_b.21,g_z_b.22,g_z_b.23,g_z_b.24,g_z_b.25,g_z_b.26,g_z_b.27,g_z_b.28,g_z_b.29,g_z_b.30,g_z_b.31,g_z_b.32,g_z_b.33,g_z_b.34,g_z_b.35,g_z_b.36,g_z_b.37,g_z_b.38,g_z_b.39,g_z_b.40,g_z_b.41,g_z_b.42,g_z_b.43,g_z_b.44,g_z_b.45,g_z_b.46,g_z_b.47,g_z_b.48,g_z_b.49,g_z_b.50,g_z_b.51,g_z_b.52,g_z_b.53,g_z_b.54,g_z_b.55,g_z_b.56,g_tau.1,g_tau.2,g_tau.3,g_aux_unscaled.1
-170.209,0.981,0.0865761,6,63,0,205.833,0.811554,0.137321,0.284187,-0.606349,-1.29428,0.628093,-0.196954,0.524757,0.914337,-0.284855,0.226495,-1.3358,0.521275,-1.72841,-0.490844,-0.544355,-0.310346,1.48413,-2.14308,0.939684,-0.988812,-0.90529,-2.03526,-1.40117,0.568006,-1.29405,1.30575,-1.13353,0.342735,1.60619,0.569876,-0.958923,1.91985,-0.291492,-0.39885,-0.885712,-0.682073,0.918269,-0.513256,-0.0504119,-0.31232,1.01651,0.407268,0.6867,-0.343673,-1.78216,1.92378,1.06808,0.631388,0.907129,-0.376817,-1.35649,-0.249797,-0.69819,0.306972,0.281943,-0.949752,-0.145266,-0.449041,-0.513131,0.778254,-1.19214,-0.173683,-0.915419,-2.11703,1.00707,-0.27893,0.0648238,1.3688,2.00781,0.149238,-1.57038,0.846039,0.678784,-0.640005,0.383741,0.899825,0.477826,0.763826,-0.320189,-1.60674,-1.53475,1.92592,0.781,1.19957,-1.60407,-1.2711,1.56263,-0.897211,0.217932,0.757012,0.939454,-1.95707,1.8639,-0.233748,-1.32731,1.0605,0.123657,-0.378939,-2.35613,-1.29952,-0.808842,1.87376,-0.390512,-0.44604,0.130081,0.391694,0.109887,0.548386,-2.12717,-1.1004,-1.2677,1.26058,1.30717,0.610092,-0.900881,-0.0247159,1.17869,-1.26001,0.0709742,0.987567,0.625196,-0.398241,-0.583946,3.98289,0.868167,0.312302,-0.554746,-1.24307,0.607502,-0.0977961,0.627713,1.01668,-0.329684,0.3276,-1.38568,0.568807,-1.68111,-0.444812,-0.646449,-0.26027,1.53968,-2.17707,0.833033,-0.993734,-0.903315,-2.13289,-1.34665,0.61656,-1.25291,1.34944,-1.08858,0.34595,1.70223,0.588968,-0.916272,1.8991,-0.27426,-0.35223,-0.839059,-0.628131,0.964208,-0.552066,0.0325546,-0.517811,1.01651,0.500642,0.862972,-0.459284,-1.77763,2.16277,1.13906,0.809937,0.782272,-0.316445,-1.19211,-0.251879,-0.742907,0.306972,1.17837,0.700984,-0.145266,-0.00668365,0.110417,-0.137381,-3.38557
-172.752,0.988212,0.0865761,6,63,0,203.55,0.573308,-0.563153,-0.505807,1.49415,0.878312,-1.32343,0.131332,-0.0636437,-1.42624,0.847635,-0.749386,-0.016544,-0.319157,0.81545,0.722538,1.46467,-0.215568,-0.891536,1.44901,0.157405,0.866201,0.741425,2.70965,1.18584,-0.220776,-0.334157,-1.59927,0.046694,0.770257,-1.94128,-0.91005,0.712851,-1.39821,0.569147,0.361588,0.864159,0.381791,-1.57289,0.752978,-0.135102,0.522081,-0.381709,-0.356359,-1.59038,0.28906,1.29473,-2.20329,-1.62044,0.586234,0.669811,0.284905,1.36713,-0.407532,0.773775,-0.0450337,0.794212,0.296127,0.042743,-1.17029,-1.03693,-1.17396,-0.524162,1.39585,1.34283,0.183333,-0.999416,1.0086,0.344257,0.0229474,-0.866617,0.568918,-0.723476,0.671985,2.31316,-0.61066,1.7696,-0.274618,-0.436928,0.897507,-1.90859,1.77585,-1.31465,0.478611,0.540631,-0.0138117,0.808376,-0.775707,2.66674,0.0359203,1.93176,-1.46598,-0.314112,0.405104,0.603095,-1.40039,-0.179086,0.0941482,0.189964,0.589176,0.587174,-0.160307,0.568751,0.0199457,-1.2796,-0.261573,0.854669,0.528892,1.27956,-0.663193,2.35128,-2.44686,-1.32847,0.517311,-0.100804,0.729073,0.289319,-0.806459,0.240081,-0.124354,0.30052,1.14914,-0.120941,0.465064,1.77126,8.1969,-2.83625,-0.531652,1.58684,0.964469,-1.26948,0.294947,0.104115,-1.27535,0.872864,-0.573921,-0.109711,-0.240049,0.885537,0.803356,1.43401,-0.123276,-0.821553,1.49131,-0.107855,0.919023,0.766802,2.68105,1.25934,-0.139993,-0.244968,-1.61718,0.131379,0.753288,-1.89393,-1.21755,0.801123,-1.34036,0.568359,0.446567,0.953921,0.458341,-1.48751,0.803303,-0.0185059,0.3439,-0.381709,-0.133433,-1.38244,0.351477,1.58299,-1.88572,-1.92738,0.866473,0.526183,0.471118,1.76516,-0.227952,0.782494,-0.0450337,0.695823,1.87798,0.042743,-0.716231,-0.267791,-0.300574,4.30509
-175.49,0.999187,0.0865761,5,63,0,205.684,0.134523,-0.736068,0.209301,0.560954,0.421916,-2.35756,0.521742,-0.286234,1.44148,-0.840075,-0.921216,0.139155,1.54392,2.2718,-0.423766,0.530364,0.540363,-0.448162,0.379331,1.16204,0.166803,0.261533,0.111637,0.555218,-0.628984,-0.56471,0.0335539,-0.310729,-1.58055,-1.67881,-0.464917,-1.27257,-1.09623,-1.85719,-0.712915,0.620853,-0.0714599,-0.444332,-1.41952,-2.48023,0.572246,0.628487,-0.596049,-0.643888,0.450419,0.626679,-1.0872,1.49676,-0.302815,0.163416,-0.755507,1.50062,-2.32368,0.411497,1.23347,0.579049,-0.975575,-0.270957,-1.35568,0.254225,1.45366,-1.54206,1.85739,2.00108,0.595308,-1.58732,-0.928225,1.17432,-0.206442,0.0147344,1.21897,-0.815319,0.787031,0.0716041,0.0767843,-0.811537,-0.725061,-1.571,0.150282,0.913964,-1.54122,0.0466073,-0.888348,-0.755468,-2.82507,-1.24146,0.240801,0.337302,1.65009,-0.0504641,-0.862439,2.01209,1.05227,-0.619588,1.45445,-0.589732,-0.311407,-0.932864,-0.4137,1.61076,-0.704043,0.732382,-0.484025,0.359317,0.406627,1.57844,-0.00290997,-1.54409,2.09288,1.77451,-0.763854,-0.237526,0.0759316,-1.81443,0.358316,-0.518812,-0.217481,1.49,-0.409669,0.0133402,0.666521,-0.223125,0.380532,-1.26051,-2.88884,-2.38555,0.20906,0.571929,0.432525,-2.3738,0.539965,-0.26737,1.46146,-0.873741,-0.901591,0.118505,1.55039,2.27725,-0.417329,0.477597,0.551442,-0.437969,0.358329,1.12652,0.152292,0.240354,0.0971153,0.554929,-0.621323,-0.555343,0.0283238,-0.301762,-1.5767,-1.67112,-0.481922,-1.26398,-1.10848,-1.8738,-0.704901,0.629469,-0.0611665,-0.434937,-1.43387,-2.46748,0.474696,0.628487,-0.547903,-0.503941,-0.010818,0.64164,-0.908809,1.47375,-0.192114,-0.033952,-1.01881,1.68292,-2.53233,0.0877311,1.23347,0.0760226,-3.13668,-0.270957,-0.782195,0.502192,5.09578,-4.77145
-178.416,0.987006,0.0865761,6,63,0,209.239,0.496939,-0.637083,-0.907996,2.15237,-0.372383,-0.379023,0.50578,0.770699,1.24054,-1.44969,-0.964468,0.557574,3.00083,1.46559,0.273587,-0.101856,0.13856,1.45538,0.503687,0.342683,-0.286432,0.75398,0.636636,0.232914,0.783352,-0.402943,0.621674,1.76078,-0.145088,-2.34707,-0.271942,-2.07689,-1.66368,0.351444,0.491153,-0.283691,1.09192,-1.15182,0.122181,-0.707262,1.57565,0.937378,-0.780156,0.829062,0.663631,-1.24703,-1.19162,0.836223,-0.985943,0.310337,-0.778772,1.31131,-2.10541,-0.374796,1.30285,0.673308,0.20169,1.08931,-2.00998,-0.924198,-1.47981,-0.57201,-1.46303,-2.30376,0.763288,-0.354999,0.574432,-2.82103,0.394227,-0.756221,1.10004,-0.345327,-0.596972,-0.162373,0.653354,1.95462,-0.5603,0.71446,0.535691,-0.774531,0.174555,1.21955,0.298153,-0.0372626,-0.197431,0.530881,-0.986907,-0.443041,-0.233733,-1.04201,-1.78105,-0.783909,-0.450986,-0.577801,-0.484226,-2.34856,-0.912084,0.767066,-0.568385,0.00930407,-1.62935,-2.10476,0.00265701,0.307778,-0.37487,-0.817315,0.170856,1.0537,-0.453949,1.19382,0.224453,-0.486141,-0.969091,1.49635,-1.86976,0.262146,0.863402,-0.374043,-1.02242,-0.522986,-0.15169,1.7097,1.93234,-3.64552,4.40744,-2.94119,-0.898059,2.18826,-0.340103,-0.346467,0.571241,0.837114,1.30394,-1.46377,-0.900289,0.497684,3.03047,1.49028,0.301358,-0.196416,0.171115,1.48632,0.487603,0.212682,-0.279258,0.751796,0.586594,0.237555,0.81461,-0.367948,0.60737,1.79791,-0.141074,-2.31694,-0.340386,-2.04481,-1.65584,0.320985,0.523212,-0.250455,1.12302,-1.11714,0.120596,-0.662655,1.50392,0.937378,-0.666594,1.16778,0.749507,-1.19723,-0.830196,0.739842,-0.75056,-0.0906408,-0.834923,1.71415,-2.0381,-0.506832,1.30285,0.377784,1.05336,1.08931,-0.849926,-0.804083,-0.799525,2.68107
-173.757,0.998891,0.0865761,6,63,0,211.77,-0.4801,-0.382278,-0.0425641,-0.414138,-0.515048,0.581759,1.92446,0.673981,-0.352866,2.41943,0.11456,0.547567,-2.23304,-0.913802,-0.147498,0.382691,0.665574,-1.03406,-0.130566,-0.249955,-0.765718,-0.798716,0.185254,0.61322,-0.475936,0.517739,-0.500269,-2.59088,1.31259,0.838033,0.276533,0.625082,0.183397,0.198118,2.11654,1.38207,-0.404477,0.822169,-0.0654306,0.718888,1.12506,0.6406,0.735872,-0.257491,0.234,0.654237,0.24888,0.86212,-0.17588,1.82924,1.35613,-3.87878,0.458056,0.645265,-0.580222,-0.900934,0.467906,-0.303354,-0.450336,1.32575,-0.751763,-1.32521,-0.631749,3.13536,1.11839,-2.31825,0.7003,0.246636,-1.75067,-1.21187,-1.29022,0.461938,0.967806,-0.780031,-2.05557,-1.3313,-0.273913,0.231544,-0.570938,-0.996805,-0.514513,-0.21177,0.718992,-0.464671,-0.772997,-0.497193,-0.684013,0.19018,-0.385249,-0.713363,-0.396762,2.35228,0.3255,2.00223,1.84827,-0.440068,-1.82861,-0.522584,-1.09449,0.88466,-0.0778589,0.197658,-2.35749,-1.40171,0.80633,-1.31727,-0.93905,2.26555,0.315962,-1.29024,1.01892,-0.34802,0.608878,-0.181668,2.32943,0.790844,-1.11073,0.628941,-1.38878,-1.06607,1.276,0.225872,-0.317839,0.747328,-0.924778,-1.14863,-0.213603,-0.381097,-0.484055,0.558997,1.99771,0.751552,-0.280038,2.41841,0.177134,0.51265,-2.20043,-0.874134,-0.107643,0.250655,0.703447,-1.00312,-0.129673,-0.33554,-0.763823,-0.783225,0.164216,0.610024,-0.438636,0.520332,-0.566398,-2.56286,1.29673,0.856051,0.110061,0.627331,0.180088,0.193715,2.15659,1.42502,-0.372261,0.824902,-0.0927766,0.769015,0.930802,0.6406,0.747053,-0.801987,-0.669662,0.626837,0.960861,0.22533,-0.0141861,1.72456,1.88729,-3.82029,0.655843,0.34159,-0.580222,-1.2328,0.693516,-0.303354,-0.570874,2.48044,-0.12391,-6.17086
-176.585,0.994637,0.0865761,6,63,0,206.658,0.519521,-0.171172,0.389891,0.13346,0.186715,-0.251863,-1.32206,-1.32492,0.93944,-1.69894,-1.34227,-0.298073,0.367839,0.027645,-0.752182,-0.174737,0.342281,0.439828,-1.06485,0.114883,0.889244,1.3672,-0.340429,-0.738709,1.78694,-1.02972,-0.349164,2.40403,-1.24551,-0.758201,0.55928,-0.668848,0.371255,0.0902075,-2.17723,-2.07391,-0.202009,-0.855202,0.548217,-2.03769,-0.175949,-1.04781,-0.877438,-0.0837222,-0.0522419,-1.11443,-1.02935,0.609341,-1.01253,-0.961963,-1.14783,3.23793,-0.274335,-0.627554,0.30383,1.16416,-1.36643,-0.0266812,-3.9095,-2.25089,-0.351368,-0.683494,-1.64824,3.11038,-0.0107156,0.298466,0.280554,-1.21863,-1.97372,0.852389,-0.911336,-1.71362,0.816694,-0.115986,2.33799,1.8343,1.00776,-0.0310829,-1.72144,0.678406,3.06754,2.87045,0.160398,-0.545168,1.05697,-0.258835,-1.93718,0.497874,1.28714,0.888993,-0.0121851,-0.92911,0.0383939,-0.346195,-0.903499,-0.257886,-1.00092,-0.0068361,0.893939,-0.399622,0.0130229,-0.243426,-0.666045,0.400458,-0.0226703,0.455781,0.644224,0.206626,-0.488362,-0.152355,0.460027,-1.23263,-0.650997,1.17119,-0.544117,-0.369984,0.452127,1.6469,-0.787788,0.351848,0.0345757,0.144222,-0.425428,-1.08488,4.55163,-0.138143,0.391233,0.137759,0.190951,-0.253277,-1.31444,-1.31721,0.947122,-1.70177,-1.33454,-0.30122,0.371252,0.0307157,-0.748926,-0.181977,0.346558,0.444049,-1.0664,0.100549,0.889559,1.3667,-0.34624,-0.735028,1.79035,-1.02606,-0.347277,2.40763,-1.24561,-0.752433,0.556368,-0.665268,0.369474,0.0904813,-2.17383,-2.07052,-0.197783,-0.851543,0.546604,-2.03175,-0.193115,-1.04781,-0.835087,-0.013042,-0.105001,-1.09755,-0.936995,0.610611,-0.944462,-1.03895,-1.12614,3.31426,-0.269633,-0.654564,0.30383,1.63213,-0.246849,-0.0266812,-1.02001,-0.805062,-1.28132,-0.741975
-172.978,0.996055,0.0865761,6,63,0,210.563,-0.0595497,-0.324232,-0.445198,-0.21359,-0.114624,0.388369,0.646013,1.27808,-0.613899,1.79045,0.957284,0.362168,-0.382409,-0.135941,0.653191,0.373011,-0.371956,-0.279904,1.02236,0.170316,-0.972224,-1.42567,0.507393,0.692265,-2.04322,0.962853,0.181595,-2.54834,1.22296,0.643093,-0.344357,0.675835,-0.359244,-0.0718721,2.04619,2.0513,0.120774,0.685173,-0.422981,1.78881,0.244025,1.10506,0.822561,0.00174079,0.131963,0.947812,0.757731,-0.63698,1.00298,0.947684,1.15348,-3.46377,0.0295924,0.0612611,0.847248,1.03109,-1.14001,0.338576,0.287632,0.727493,0.450926,-1.37898,2.48185,0.608674,-0.830968,-0.101261,-0.596826,0.682212,3.30615,0.853199,-2.11147,-1.07494,1.51882,-0.243374,-0.191748,-0.707777,0.300655,0.406503,-0.268086,-0.531849,-0.52577,-0.937256,0.948523,0.733092,-0.502771,0.649996,1.76265,-0.157954,1.88888,0.769411,-1.1578,0.0811891,0.17229,-0.354809,-2.61247,-1.38598,0.520223,-0.0559046,0.485944,1.64471,-0.779527,0.782167,0.586926,-0.585572,-0.11372,-0.508798,-1.10633,0.833397,0.789051,0.138338,-1.62037,-1.95782,0.180909,1.42566,-1.37924,1.76497,-2.22926,-0.163828,1.88381,-0.633621,0.837411,-0.959257,0.0501137,0.0229032,-0.39516,-1.26711,-0.514865,-0.140774,-0.0433012,0.310643,0.791689,1.43119,-0.490511,1.75552,1.1101,0.324379,-0.325151,-0.0770739,0.722659,0.16294,-0.29554,-0.205312,0.998939,-0.0724768,-1.02878,-1.47644,0.431552,0.771446,-1.98814,0.99412,0.20897,-2.50055,1.18158,0.750524,-0.779719,0.702548,-0.408431,-0.060886,2.12118,2.12672,0.196676,0.714693,-0.463054,1.91279,-0.261247,1.10506,1.07191,0.186015,-0.549364,1.04704,1.27395,-1.23694,1.39169,0.675917,1.2734,-3.29352,-0.0235384,-0.26152,0.847248,0.853297,-1.11467,0.338576,1.01773,1.71236,0.357563,-4.24647
-170.974,0.991698,0.0865761,6,63,0,202.759,0.311611,-0.133461,-0.0643347,-1.81709,0.269625,-0.0317485,-1.54349,0.681104,-1.41974,-2.0495,-1.36504,0.51729,-0.913285,-0.682456,-1.12671,-0.185948,-1.18292,-0.577367,-1.20706,0.707238,1.86312,1.05992,-0.144849,-0.791422,0.80165,-1.42498,0.574632,1.73623,-0.337223,-1.39834,-0.313589,-1.5242,-0.599023,0.998467,-1.82406,-0.634781,-0.820369,0.0533787,0.177072,-1.07697,1.37985,-0.116204,0.746931,-0.717474,-0.113133,-0.27654,0.838459,-0.507797,-0.258041,-0.801378,0.517418,2.35295,-0.768175,-0.0668505,-1.10268,0.580653,-1.10782,0.348559,-1.91019,-3.34533,0.409099,-0.668535,0.119888,-1.02645,-0.681656,-0.744477,0.163659,0.478861,0.293597,1.92087,-1.13134,1.11979,0.730291,0.478478,-0.780487,-0.267304,0.380475,0.123878,-0.808642,-0.49669,0.742192,-0.188429,-0.289804,-1.21036,0.258367,0.63583,-1.79528,0.649355,0.490789,-1.9711,1.24964,0.47272,-1.27667,0.162062,-0.755251,0.317418,1.54461,2.10975,-0.0227304,0.916182,-0.520374,1.61808,0.578167,1.16504,1.22529,-0.227328,0.0846889,0.894014,1.32001,-1.1679,1.09992,0.800729,1.48367,-2.82992,-0.146695,-0.0121893,0.245062,-1.27993,2.06911,0.588685,0.89512,0.843189,0.996214,-3.88122,-1.56939,0.27313,-0.0692521,-1.78634,0.300915,-0.0807344,-1.49322,0.735058,-1.36976,-2.10434,-1.31368,0.490735,-0.893493,-0.66439,-1.10744,-0.271863,-1.15178,-0.546219,-1.2446,0.586649,1.85328,1.04468,-0.200298,-0.773385,0.823081,-1.40464,0.588485,1.759,-0.347408,-1.36452,-0.359383,-1.5045,-0.651319,0.995499,-1.80431,-0.614496,-0.789275,0.0748193,0.144417,-1.04147,1.19571,-0.116204,0.75561,-0.698901,-0.153864,-0.283175,0.866976,-0.516801,-0.237783,-0.838088,0.515252,2.37256,-0.778861,-0.0858106,-1.10268,0.485971,-2.26236,0.348559,-1.51921,-0.857968,1.72951,0.0630718
-169.245,0.987108,0.0865761,6,63,0,197.914,-0.167861,0.0895313,-1.1617,-1.01461,0.309374,0.468758,-0.353487,0.424173,-1.27676,-0.196505,-0.352468,-0.591894,-0.21707,0.841133,0.413528,0.590162,-2.16751,-0.0295693,1.05196,1.35336,-0.606604,0.426508,-0.618022,-2.20919,-0.512787,-0.249364,-1.50409,0.235219,-0.88118,-1.16269,-0.98915,0.629486,0.755918,1.49641,-0.250392,0.434631,-0.493606,-2.33474,1.30683,-0.217586,1.77601,-1.65919,-0.19483,-0.321812,-0.954636,0.675189,0.737763,0.794213,-0.854989,-0.418329,-0.0467325,1.23438,-0.64732,-1.48417,1.12334,0.695956,-0.144344,1.18149,0.281615,-2.17931,-0.16225,-0.424785,0.0619531,-0.0248405,0.0909214,1.66938,-0.364356,0.28633,1.32108,-0.882062,1.14767,2.27698,1.14483,-0.418329,0.778248,0.803549,1.09739,0.661325,0.911999,0.417256,1.65929,0.0379723,-1.97082,-1.0542,0.578462,0.570157,-0.969831,1.36306,-0.76583,-1.85302,0.426364,1.23771,0.555826,1.46558,0.832798,-0.862152,1.70386,0.563643,0.680477,-0.446995,0.050462,0.87166,-0.967159,-0.0919036,-0.816943,0.693679,-0.0148301,0.330209,-0.821434,0.557818,0.123947,0.90905,-0.592415,-2.31391,0.714078,0.0358723,0.971111,1.06747,-0.27815,-0.347603,1.25326,1.09995,0.714364,1.13521,-5.90375,0.669172,-2.85275,-0.778124,0.707737,0.215594,0.237083,1.1951,-0.8805,-0.833376,0.214767,-1.89053,0.0584587,1.25646,0.776345,0.0124248,-2.03875,0.346176,1.24533,0.443195,-0.908767,0.488897,-2.86313,-3.34217,-0.269683,0.0381854,-1.86124,0.5591,-1.99657,-1.24359,-3.23756,1.0242,0.799525,2.02998,0.0222668,0.788193,-0.172489,-2.25286,1.49216,0.0734498,1.42703,-1.65919,-0.260836,-0.373233,-0.951845,0.654564,0.846582,0.529118,-0.830139,-0.622406,-0.0358491,1.31681,-0.703955,-1.4848,1.12334,-4.74565,2.02987,1.18149,9.33366,-0.801359,-4.25073,7.25056
-169.953,0.999916,0.0865761,6,63,0,195.903,0.453655,-0.184186,1.41355,-0.00786372,0.56636,0.633083,0.69832,-0.171375,0.308426,-1.10214,-0.651989,0.085647,-0.177647,-0.206021,-0.956563,1.14467,2.30352,0.557874,-1.78981,-0.98212,-0.476418,0.66429,-0.396151,0.856591,0.126855,0.486262,0.217196,0.366986,0.259669,-0.352061,1.44681,-0.443038,0.366742,0.710585,-0.844669,-0.493899,0.558175,3.01508,-1.57148,0.0430451,0.571861,-0.507495,-0.922181,0.48936,0.0293872,-0.201984,0.0629541,0.586249,0.801458,1.10435,-0.760717,1.40901,0.557821,2.15963,-1.97834,-0.488054,-0.668934,-0.656943,-0.887658,-0.0976999,-0.66349,-1.47591,-0.414422,2.09678,-0.982414,-1.047,0.721238,0.556372,0.100458,0.590009,-1.08208,-0.82753,-0.525816,-0.768954,-0.260439,0.946242,0.119842,0.808428,-1.22762,0.425418,0.642563,1.05218,-0.912368,0.718736,-1.06079,-2.20039,-0.447891,-0.0135925,-1.53735,0.481331,-0.94977,-1.32211,-0.837636,0.571317,0.901788,1.95432,-0.606929,0.31923,-0.250617,-1.30952,0.664965,-0.0742914,1.81317,-2.03117,-0.606729,0.0770384,-1.3885,0.679011,1.25423,1.17738,-0.328134,-0.749223,-0.330436,2.24373,-0.670494,-0.51217,-0.00138861,0.986993,-0.167755,0.905667,-0.351001,-0.164767,0.762476,1.70312,1.51291,0.23295,1.41342,0.0109263,0.585042,0.638477,0.735741,-0.134178,0.345846,-1.10631,-0.613897,0.0444181,-0.158841,-0.187611,-0.938947,1.11768,2.32273,0.576651,-1.79871,-1.08085,-0.468784,0.666627,-0.437392,0.86352,0.14498,0.505687,0.222249,0.386202,0.249473,-0.328383,1.41814,-0.423952,0.370134,0.69123,-0.826709,-0.474811,0.576983,3.03491,-1.60858,0.0659513,0.514791,-0.507495,-0.945723,0.614517,-0.00190602,-0.171517,0.239237,0.540759,0.938619,0.842949,-0.807067,1.58059,0.606883,2.17658,-1.97834,-0.701535,-0.28589,-0.656943,-0.415441,0.129457,-0.63699,-4.88634
-174.975,0.99434,0.0865761,6,63,0,206.336,0.193469,-0.0953023,-0.325791,-1.12428,-0.289777,-0.75668,-2.59108,-0.30541,0.11513,0.296248,-0.283438,-0.320362,1.44961,0.720688,1.4155,-1.28176,-1.6575,1.39908,1.3421,1.86681,0.0439663,-0.723997,0.207484,-1.61485,-0.777815,-0.554109,0.0730399,-0.410898,0.255374,-0.787486,-1.46728,0.374162,0.00158567,-0.992106,1.3594,0.535922,-1.01487,-2.26128,0.91649,-0.53839,1.31679,1.05578,-0.0936101,-1.34958,2.31185,-1.4821,-1.07303,-0.669482,-0.287619,-0.478467,1.29694,-1.22037,-0.578258,0.761459,0.986968,1.64353,-0.048704,-0.353075,-0.81412,-1.58552,-0.911246,0.256704,0.686489,-0.0332475,2.23668,-1.50303,0.478538,-0.461837,-1.07972,-0.60193,0.566605,-1.32944,-0.967538,-0.749569,0.672123,0.889117,0.0964444,-0.639044,1.69714,1.06841,-1.78655,-0.486681,-0.619414,0.231977,-0.817864,-0.660188,-0.497618,0.237587,0.359042,0.222081,0.594047,-1.79137,0.190134,-0.186672,0.68179,-0.231192,0.0535739,-0.138038,-0.266846,2.20033,-1.728,-0.0900405,1.05582,0.362738,-1.65207,-0.778038,2.29962,-1.18997,-0.918792,0.49594,0.901554,0.517724,0.596422,0.90899,-0.0278984,2.85968,-1.59318,-1.40618,-0.687254,-0.79369,0.721875,-0.151578,-0.134234,0.677383,9.8172,-0.196579,-0.635676,-0.615279,0.281205,-0.61363,-2.23022,0.515053,0.898639,0.085754,0.511669,-0.439754,1.92488,1.10084,1.95928,-2.83177,-1.37952,1.98127,1.94497,1.57012,0.0688976,-0.71609,-0.335776,-1.73342,-0.507775,-0.309359,0.354275,-0.149969,0.248126,-0.479791,-2.95328,0.704514,-0.298019,-1.15712,1.85195,0.926204,-0.658018,-2.14519,1.3836,-0.036969,1.13004,1.05578,0.292026,-1.09679,2.791,-1.84043,-0.371816,-1.16018,0.295479,-0.3853,1.80531,-0.824374,-0.444307,0.668422,0.986968,2.61439,4.06615,-0.353075,3.71271,-0.142059,0.797256,11.9628
