# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=737855710
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=startle_noint_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_b.1,z_b.2,z_b.3,z_b.4,z_b.5,z_b.6,z_b.7,z_b.8,z_b.9,z_b.10,z_b.11,z_b.12,z_b.13,z_b.14,z_b.15,z_b.16,z_b.17,z_b.18,z_b.19,z_b.20,z_b.21,z_b.22,z_b.23,z_b.24,z_b.25,z_b.26,z_b.27,z_b.28,z_b.29,z_b.30,z_b.31,z_b.32,z_b.33,z_b.34,z_b.35,z_b.36,z_b.37,z_b.38,z_b.39,z_b.40,z_b.41,z_b.42,z_b.43,z_b.44,z_b.45,z_b.46,z_b.47,z_b.48,z_b.49,z_b.50,z_b.51,z_b.52,z_b.53,z_b.54,z_b.55,z_b.56,tau.1,tau.2,tau.3,aux_unscaled.1,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_b.1,p_z_b.2,p_z_b.3,p_z_b.4,p_z_b.5,p_z_b.6,p_z_b.7,p_z_b.8,p_z_b.9,p_z_b.10,p_z_b.11,p_z_b.12,p_z_b.13,p_z_b.14,p_z_b.15,p_z_b.16,p_z_b.17,p_z_b.18,p_z_b.19,p_z_b.20,p_z_b.21,p_z_b.22,p_z_b.23,p_z_b.24,p_z_b.25,p_z_b.26,p_z_b.27,p_z_b.28,p_z_b.29,p_z_b.30,p_z_b.31,p_z_b.32,p_z_b.33,p_z_b.34,p_z_b.35,p_z_b.36,p_z_b.37,p_z_b.38,p_z_b.39,p_z_b.40,p_z_b.41,p_z_b.42,p_z_b.43,p_z_b.44,p_z_b.45,p_z_b.46,p_z_b.47,p_z_b.48,p_z_b.49,p_z_b.50,p_z_b.51,p_z_b.52,p_z_b.53,p_z_b.54,p_z_b.55,p_z_b.56,p_tau.1,p_tau.2,p_tau.3,p_aux_unscaled.1,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_b.1,g_z_b.2,g_z_b.3,g_z_b.4,g_z_b.5,g_z_b.6,g_z_b.7,g_z_b.8,g_z_b.9,g_z_b.10,g_z_b.11,g_z_b.12,g_z_b.13,g_z_b.14,g_z_b.15,g_z_b.16,g_z_b.17,g_z_b.18,g_z_b.19,g_z_b.20,g_z_b.21,g_z_b.22,g_z_b.23,g_z_b.24,g_z_b.25,g_z_b.26,g_z_b.27,g_z_b.28,g_z_b.29,g_z_b.30,g_z_b.31,g_z_b.32,g_z_b.33,g_z_b.34,g_z_b.35,g_z_b.36,g_z_b.37,g_z_b.38,g_z_b.39,g_z_b.40,g_z_b.41,g_z_b.42,g_z_b.43,g_z_b.44,g_z_b.45,g_z_b.46,g_z_b.47,g_z_b.48,g_z_b.49,g_z_b.50,g_z_b.51,g_z_b.52,g_z_b.53,g_z_b.54,g_z_b.55,g_z_b.56,g_tau.1,g_tau.2,g_tau.3,g_aux_unscaled.1
-167.409,0.997183,0.0484959,6,63,0,194.173,-0.25687,0.531392,-0.244973,-0.254655,-0.198745,1.81125,-1.28085,2.05388,0.0640671,-1.33387,0.200615,0.0644837,-1.06148,-0.154636,0.119143,-0.992083,2.33287,-0.140422,0.338422,-1.96612,-0.272659,-0.0194272,0.293981,0.0155296,0.0973532,-1.021,1.12754,1.43137,1.18437,1.05127,-1.13594,-0.430591,-1.10467,-1.15189,1.69053,-0.485353,0.335696,0.466732,1.19863,0.434549,0.377558,-0.16179,0.0948939,0.454202,0.628408,0.398001,-0.444015,-0.0885674,0.352237,1.41618,0.920055,2.09524,-0.515492,-2.38208,-0.174146,-1.04013,0.509572,-0.506535,-1.5971,-1.69696,-1.35479,0.600031,-0.657246,0.644914,-2.9776,-0.0135641,0.612624,-1.62052,-1.07284,-0.366113,0.52629,-0.911311,-0.366744,-0.602001,-0.557211,-0.951705,-1.38134,0.283833,0.373327,-1.05136,-0.0678993,0.776218,1.60454,0.864384,-0.719224,0.344454,0.472452,-0.17579,-0.903905,1.70065,-0.945872,0.291475,1.56949,0.036139,-1.17289,-0.720601,0.842645,-0.117381,1.4657,1.69891,-0.610106,-1.13233,1.40137,1.26157,-0.225908,0.476724,0.720183,-1.91839,1.26677,1.0484,-0.317027,1.56671,-1.75093,0.311374,-0.876045,0.412742,-0.0171521,1.12909,-0.433911,-0.160292,0.844886,1.24691,0.559207,-0.418536,-1.52661,-2.89796,-4.02864,-3.73568,0.0383525,-0.258772,-0.159181,1.8376,-1.33924,2.10031,0.135661,-1.28487,0.141136,0.137989,-1.09601,-0.144364,0.145056,-0.978107,2.13032,-0.101454,0.377173,-2.01662,-0.430407,-0.0381939,0.287468,-0.048137,0.123066,-1.0079,1.15746,1.44912,1.21753,1.04537,-1.09401,-0.519329,-1.09336,-1.21851,1.70306,-0.471297,0.366787,0.491471,1.21306,0.370047,0.388354,-0.373328,0.0948939,0.432187,0.740935,0.11075,-0.652093,0.104357,0.281788,1.58797,0.654362,2.05291,-0.419608,-2.47778,-0.288951,-1.04013,-2.00139,-1.76137,-1.5971,-0.774456,-0.636424,0.178276,-2.41853
-170.976,0.993923,0.0484959,7,127,0,200.914,-0.140889,0.923461,-0.517537,-1.29611,-0.748356,-2.7783,0.514111,-0.35309,-1.04925,0.406121,-0.314888,-0.723222,0.668997,-1.01123,0.674426,1.71077,-1.56501,0.107544,-0.806183,0.334309,0.517821,0.416295,-0.826852,-1.38337,-0.520703,0.964917,-1.02211,-1.59518,-1.60773,-1.7425,1.54046,0.338706,0.561548,0.970744,-0.331269,-1.77622,-0.028197,-0.342359,-0.190047,-0.527014,-1.10215,0.711187,1.43949,1.14821,-0.466752,1.28399,1.88758,0.346871,0.618725,-1.18678,0.447407,-1.74326,-0.283969,0.494664,0.0252227,0.848296,0.642205,-0.399956,0.640054,-1.80235,0.248522,-0.845708,-1.02286,1.00771,-0.643085,-1.91845,-1.23607,-0.65862,-0.106314,-1.33375,2.77331,-0.328099,-1.16277,-0.264062,0.0212882,-1.20861,-0.905014,0.92842,-0.0240384,0.298534,0.168222,0.119067,-2.69813,-0.617587,0.436361,-0.24448,-1.4279,-0.0311497,-0.383,0.818641,0.78551,0.459417,0.0958953,-0.257814,-0.840743,-0.969326,-0.775071,2.17817,-1.82641,0.68222,0.493872,1.57155,0.147416,-0.500525,-0.241095,1.25039,1.43492,0.823454,1.79084,0.528854,0.966695,0.948984,1.44203,0.991167,0.955186,-0.537574,-2.66063,-0.543263,-0.634137,0.346214,0.19376,-1.5892,0.851166,-0.786829,-0.341375,-0.465641,-0.388257,2.81087,-2.50855,-1.29809,-0.728782,-2.76917,0.531416,-0.342794,-1.01479,0.435918,-0.309442,-0.689963,0.610838,-1.00376,0.690073,1.714,-1.67697,0.127657,-0.787897,0.333116,0.463524,0.427996,-0.839826,-1.40728,-0.502353,0.974764,-1.00473,-1.60761,-1.58989,-1.74001,1.56748,0.305949,0.567454,0.986476,-0.374581,-1.76671,-0.00978506,-0.334043,-0.1833,-0.566193,-1.10339,0.689635,1.43949,1.21913,-0.266994,1.4741,1.65207,0.911827,0.616396,-0.906715,0.0846772,-2.94473,-0.000657576,0.686044,-0.121837,0.848296,0.0649792,0.120824,0.640054,-0.747067,1.87471,-1.14973,-2.30044
-171.396,0.996144,0.0484959,7,127,0,203.533,0.0865523,0.420152,0.0129956,1.22225,0.567114,2.91095,-0.665558,0.229664,0.792652,-0.488423,-0.601434,0.378035,-0.738924,0.557353,-0.841917,-1.72374,2.96098,-0.303312,0.703548,-0.528222,-0.355195,-0.140677,0.419609,1.67889,0.42561,-1.07368,0.461815,1.86617,1.65004,2.08123,-1.67556,-0.0210352,-0.395787,-0.543578,0.534374,1.61203,0.16754,0.349287,0.52645,0.868657,0.928573,0.436774,-1.33664,-0.362157,0.363195,0.0847566,-0.251098,-1.00813,-0.390893,0.941982,0.854948,0.731798,-0.322669,-0.85522,-1.0091,-1.00002,-0.534124,-1.15811,-0.380006,-1.67018,-1.75921,-0.564874,-0.911777,0.927751,-6.8436,-0.657573,-1.45308,-0.178565,-0.279502,-0.941736,-0.124519,-0.00944537,0.895816,-1.38729,-1.68539,-0.0222627,-2.65845,0.00537025,0.48131,0.28644,-0.0411282,0.4582,0.911531,-1.26341,0.762355,-2.79534,0.427709,-0.14134,0.00358511,-1.09224,2.25164,0.341623,1.41405,-0.515096,0.557484,1.37205,1.51333,-2.05832,-1.22437,0.729368,0.368647,1.0871,-0.41574,-0.818497,1.16432,0.653918,0.853813,0.653967,0.983445,-0.123972,1.7815,0.204171,1.4729,0.141931,-2.23583,0.220872,0.335166,-1.24533,-0.210007,-0.914969,0.558156,1.05658,0.164058,-0.0963202,-1.4928,0.769434,-3.3716,-4.82244,1.31608,1.20544,0.590743,2.92904,-0.68775,0.262171,0.839093,-0.450207,-0.621619,0.424981,-0.785293,0.572529,-0.819236,-1.709,2.84409,-0.280172,0.726853,-0.555092,-0.518902,-0.139016,0.424632,1.61267,0.437805,-1.05919,0.484463,1.87612,1.67342,2.05773,-1.65139,-0.0886929,-0.380864,-0.566241,0.515959,1.62804,0.19053,0.365338,0.541859,0.804778,0.934058,0.346849,-1.33664,-0.401032,0.398469,0.0203512,-0.327161,-0.929024,-0.446882,1.01521,0.66073,0.688894,-0.260376,-0.858283,-1.0177,-1.00002,-1.86703,-0.598449,-0.380006,-1.15198,-0.982422,-0.367786,-2.97331
-169.8,0.998653,0.0484959,6,127,0,201.44,0.0509174,0.475983,0.00169451,1.15346,0.555964,2.75909,-0.744954,0.453323,0.586832,-0.470699,-0.489695,0.427994,-0.808668,0.577335,-0.860903,-1.4677,2.69631,-0.204648,0.737593,-0.810118,-0.593482,-0.313761,0.301979,1.67824,0.132678,-0.895671,0.540087,1.96571,1.53744,1.8541,-1.61551,-0.0517563,-0.301156,-0.321908,0.710246,1.57559,0.40632,0.371069,0.688126,1.00464,0.994041,0.815655,-1.2483,-0.140081,0.0830075,0.104482,0.141121,-1.15968,-0.289551,1.29688,0.900659,0.650344,-0.431872,-0.963021,-0.893114,-1.45915,-0.540766,-1.4396,-0.298241,-1.33011,-1.63428,-0.454761,-0.755639,-0.189329,-5.41111,0.463285,0.551534,0.118398,1.03141,0.37552,-1.21282,1.2119,-0.14758,-0.576177,-0.267517,0.324934,-0.0603502,0.0234939,-1.71758,1.55127,-0.556079,-0.141042,2.05075,1.34108,0.85128,0.751763,0.157748,1.89062,-1.0091,-0.343562,-0.426088,0.774337,1.50989,-0.557627,0.166944,-0.594185,-1.29196,-1.2742,0.376396,-1.21541,-0.0949065,-0.808297,-0.933397,-0.239675,-1.89661,-0.629659,-1.42422,1.55176,-0.100953,-2.27547,0.715552,-0.588565,-1.96746,-0.236588,0.534827,0.577957,0.548389,-0.690784,2.25775,-0.179462,1.99444,-0.484856,-1.58667,-0.707467,-0.618423,-3.40483,-5.36182,-5.17807,1.40963,1.1219,0.599717,2.79092,-0.807192,0.505463,0.67038,-0.406095,-0.539912,0.514499,-0.901881,0.599992,-0.821529,-1.44649,2.47792,-0.161917,0.780308,-0.875096,-0.910396,-0.319099,0.305677,1.56588,0.151326,-0.874487,0.580082,1.98752,1.57951,1.8144,-1.58007,-0.189164,-0.279328,-0.378063,0.676331,1.60106,0.447617,0.396898,0.711646,0.882995,0.999247,0.635614,-1.2483,-0.205658,0.127211,-0.018496,0.018132,-1.05234,-0.37803,1.40727,0.601123,0.563848,-0.352499,-0.987291,-0.916194,-1.45915,-2.59118,-0.989856,-0.298241,-1.2022,-1.09428,0.0959407,-1.80621
-169.078,0.998576,0.0484959,7,127,0,202.317,-0.25711,0.835038,-0.341387,-1.16396,-0.735774,-2.82024,0.6972,-0.264726,-0.81104,0.196218,0.520562,-0.598461,0.776705,-0.773838,1.12511,1.5373,-1.90325,-0.108388,-0.838911,0.560441,0.674475,0.409643,-0.348445,-1.4079,-0.17618,0.603532,-0.628171,-1.94803,-1.509,-1.91988,1.43522,-0.0910901,0.390129,0.09086,-0.532528,-1.61123,-0.452438,-0.327576,-1.05212,-0.914325,-1.46848,-0.610702,1.35855,0.555249,0.172624,0.418294,-0.195193,0.000167427,-0.507496,-2.5271,-0.993068,0.26375,-0.0373572,1.32636,1.88996,1.1511,0.919539,-0.159558,0.0728245,-0.889323,-1.30774,0.431082,-0.467439,-1.82001,-6.17304,2.91164,0.327416,-0.352531,0.493606,-0.31499,1.17133,-0.37143,-1.92287,-0.154119,-0.818885,-0.680085,-1.51365,1.07303,1.417,1.51399,-0.974341,-1.66844,1.35165,-0.712101,0.169457,-1.25739,2.3026,1.31098,-0.930742,0.0045588,0.653561,0.523498,-0.161492,0.945552,-1.8807,1.0396,-1.20663,-1.03776,-0.195459,0.0824953,1.19703,-1.17019,0.25919,-1.12741,0.0874016,0.552145,2.07998,2.30474,0.333945,-0.171255,0.228847,-0.346173,-0.61177,0.889539,1.68285,0.394134,1.12766,0.348843,-1.13245,-1.38209,-0.953321,-1.05379,-0.487914,0.0573577,-2.18147,-0.779217,1.47727,5.02205,-1.13585,-1.10366,-0.598483,-2.77889,0.719152,-0.165607,-0.567358,0.367691,0.533615,-0.378015,0.784655,-0.740997,1.21864,1.57746,-2.71787,0.0309207,-0.706463,0.623544,0.425791,0.472179,-0.354286,-1.60359,-0.0394951,0.643531,-0.522889,-1.96108,-1.40424,-1.94064,1.66996,-0.232643,0.423455,0.0536841,-0.470834,-1.58448,-0.352363,-0.263152,-1.02417,-1.08129,-1.48375,-1.07634,1.35855,0.573376,0.382438,0.243869,-0.497992,0.341435,-0.507127,-2.33224,-1.14126,0.255328,0.0935021,1.39771,1.81444,1.1511,0.00772593,2.21645,0.0728245,1.05404,-1.09775,-0.678638,-0.860525
-167.651,0.99407,0.0484959,6,63,0,198.486,-0.151282,0.370068,-0.368389,0.531232,-0.455496,-1.22397,-0.0811776,-1.46415,-0.148274,0.663615,-1.38577,-0.709953,0.630795,0.00516321,0.702261,0.406695,0.184666,-0.829814,0.0564843,1.40062,1.81015,0.784001,-1.33767,1.28059,-0.766843,0.26261,-0.661088,-1.19545,-1.08704,-0.215984,0.244163,-0.0720312,1.63682,0.381357,-0.108492,-0.703637,-2.51068,-0.499626,-0.84669,-0.668863,-1.75343,-1.51263,1.45165,0.742107,0.0133019,2.67601,-0.378471,0.147782,1.63945,-0.897153,-0.398681,-1.11494,-0.218005,0.038184,2.53688,-1.05716,0.848616,-0.601586,-0.248226,-1.33392,-0.289212,0.147275,-0.388513,-0.609609,-5.60245,0.559955,1.67532,0.548185,2.47588,-0.851017,-0.3463,0.709792,-0.0348188,-0.773011,0.2591,-0.57065,0.87458,-1.00627,-1.65291,2.31296,-0.264036,0.974291,0.175631,0.196134,-0.194148,-0.159899,2.3504,-0.23624,-0.57884,0.400679,1.76972,1.19677,2.0862,-1.79897,0.12491,0.260563,0.130064,0.69541,1.54635,-0.396072,0.100674,0.816793,0.895062,0.952027,0.448202,-0.937195,-0.458979,-0.526578,0.479303,0.364737,-0.444842,0.984616,2.3118,1.28871,-0.451383,-0.238165,-1.4587,-1.13526,-1.56054,-1.36709,-0.373241,-0.175901,0.0370436,0.508322,-1.16424,-0.480652,1.22885,-3.41584,-0.559178,0.552017,-0.342849,-1.12823,0.0351782,-1.38333,0.00336206,0.815666,-1.49896,-0.57706,0.464902,0.041023,0.745861,0.427948,-0.0903072,-0.740854,0.150909,1.43447,1.51983,0.781717,-1.43741,1.15338,-0.711391,0.310353,-0.602999,-1.22414,-1.02192,-0.157378,0.360613,-0.0927946,1.67545,0.271145,-0.234603,-0.658843,-2.46576,-0.431063,-0.814967,-0.786893,-1.67587,-1.6999,1.45165,1.06442,0.630184,3.06676,-1.01536,1.13327,2.11936,-0.47737,-1.39362,-2.41539,0.241509,-0.18812,2.65707,-1.05716,0.24123,0.990267,-0.248226,-1.60663,3.88145,-1.3144,1.22755
-173.846,0.999172,0.0484959,6,63,0,205.617,-0.60421,0.520555,-0.68004,0.16913,0.0839672,-1.35257,-1.10173,-1.73489,-0.920449,0.198329,-0.342712,-1.45666,0.437529,-0.677088,0.540582,0.908417,-0.267389,-0.538665,-0.0817803,1.35227,1.95495,0.472519,-1.3796,1.99493,-2.22255,0.480187,-0.449525,-1.72214,-1.22399,0.446149,0.779502,-0.601972,1.47719,-0.0366178,-0.0823002,-1.05064,-2.00727,-0.694793,0.1107,-0.44815,-1.70422,-0.658852,1.76308,0.236885,-0.239343,3.50755,0.198718,-0.982308,2.26043,-0.920698,-0.102266,-0.532701,-0.291061,-0.00202131,1.76152,0.0236069,1.2765,-0.0492153,-0.454334,-0.289325,-1.39327,-0.382434,0.111979,-0.652011,4.87675,-1.87052,-0.889821,0.862407,0.113487,-1.72197,-0.0549314,-1.37695,-1.20544,1.94276,-1.32181,-0.407147,-1.22974,-0.5183,0.774372,-0.22489,0.612551,-0.378652,-0.630332,-0.206115,-0.723639,0.438353,0.897207,-2.43871,0.209932,0.452683,-0.52641,0.0442332,1.13364,0.870693,-0.717416,-0.826601,-0.737066,0.218325,-0.442887,1.50125,-0.249068,1.75352,0.854935,0.638215,2.11611,0.0988132,-1.0839,-0.525861,0.493623,1.24599,-2.03595,0.478715,0.189268,0.710837,1.61309,-0.158617,-0.0412981,-1.89911,1.97324,1.18258,1.38749,-0.265786,0.659836,-1.40954,-0.403962,3.07236,-2.86438,-0.0768152,-5.61811,0.398476,0.901242,-1.09052,-1.40726,-1.59699,-0.197438,1.10463,-0.866634,-0.948549,-0.0360276,-0.587339,0.803135,1.09772,-3.1035,0.0600475,0.455091,2.1538,2.07647,0.659692,-2.03441,2.48816,-3.36322,0.705735,-0.124624,-2.34814,-0.956039,1.02451,1.71984,-2.0782,1.80469,-0.446041,-0.663977,-0.965463,-1.88859,-0.519695,0.287555,-1.25176,-2.0983,-2.83621,1.76308,-0.311305,0.0692304,3.04219,-0.196614,-0.433413,2.191,-0.937108,0.383607,-1.184,0.0150328,-0.0839163,1.57148,0.0236069,-0.0730837,-0.811485,-0.454334,9.99822,-3.47375,-2.00302,7.738
-154.691,0.997548,0.0484959,6,63,0,191.26,-0.93646,1.10475,0.566593,0.21134,-1.47762,0.349236,1.55482,1.54758,-0.162359,-1.73845,0.84364,-0.574278,0.445734,0.840524,-1.19994,0.46343,1.7138,-1.44945,-0.497259,-0.104419,0.478859,-0.118613,0.607362,-0.156231,0.88837,-0.0998104,-0.25073,0.35776,0.461805,-0.910652,-0.425119,0.228757,-1.68842,0.44068,0.606129,0.45981,0.597403,-0.05119,0.257913,0.754735,1.23324,2.41316,-0.76118,0.849501,-0.0317624,-0.939406,0.992389,-0.608144,0.232166,-0.180681,1.01814,0.858254,-0.260618,0.836265,-1.58526,0.652138,0.853433,-0.104201,0.567644,-0.839165,-0.505207,0.0589261,0.268183,-0.615649,-5.99435,-0.95587,0.672812,-0.388589,-1.22368,-2.75405,-0.409575,-0.137207,-0.0522616,-0.562757,-1.53745,0.516243,-0.133174,0.370154,1.62185,1.17135,-0.855838,0.159894,1.13046,1.81428,0.396724,-1.7459,0.0591864,-1.30202,0.762343,-0.423367,-2.21758,-0.727297,-1.21032,1.25508,-1.86773,0.921359,0.0249227,0.0912443,-0.875922,-1.5426,-0.772544,0.395646,-2.02853,0.96192,-0.983592,1.67826,1.30543,0.550242,-0.137577,1.7953,-0.279751,2.97306,-0.318041,-1.32443,-0.543954,-0.0498342,0.0122356,0.442384,0.479524,-0.636801,0.0802198,-0.199413,-0.747309,1.67523,0.861304,4.07681,7.43617,8.80102,4.41612,0.412788,-1.26462,0.414757,0.75952,1.84433,0.55814,-1.48899,0.800343,-0.00104493,0.801685,0.922525,-0.740401,0.550049,0.527961,-0.978844,-0.106839,-0.0808982,0.220791,-0.0658524,0.988165,-0.242406,1.82439,-0.051151,-0.0472631,0.897822,0.710568,-1.32042,-0.00803801,0.271391,-1.67844,0.199964,1.23987,0.518896,1.06735,0.00817779,0.28069,0.4432,1.57232,1.37693,-0.76118,1.79878,0.765381,-3.10816,0.520685,0.868367,0.555144,1.87604,2.2595,2.87737,0.104283,0.963994,-2.3154,0.652138,8.6218,2.64886,0.567644,-6.04694,4.9251,6.40361,8.02504
-161.296,0.976975,0.0484959,6,127,0,186.993,0.152452,0.597072,-1.1434,-1.51943,0.784573,0.861694,-0.214709,-0.842821,-0.477643,-0.128085,-0.00794971,0.623039,-0.78036,0.727296,0.404015,0.771413,1.37664,-0.569941,-0.126857,-0.526726,0.772525,0.575808,0.241076,0.0240705,-0.057337,-1.66222,0.15667,-1.16576,-1.5412,0.151389,-0.173877,1.81566,0.412398,-0.331895,-1.84119,0.343902,-0.27886,0.710939,-0.61423,0.875555,-0.844292,0.82543,1.09915,-0.829739,0.640285,1.53429,0.636319,-0.0921415,-0.655355,-0.0506724,1.35281,0.173042,0.864232,-0.0615718,0.774327,-0.754012,1.33566,-0.855227,0.293876,-0.765791,-1.86032,-1.7828,-0.526051,1.2142,-2.83926,-1.07174,0.659029,0.913626,-0.99506,-1.46491,-1.82456,-0.486639,1.74607,-0.70926,-0.308445,0.296089,-1.24287,0.960523,-0.780689,-1.23456,1.35729,0.191737,0.651655,-0.083356,-0.0999417,-0.711112,0.846996,-1.65007,0.711313,-0.109999,-0.175891,-0.261546,1.71942,0.216833,0.124501,1.71874,0.214646,-0.154208,-0.682994,-1.03112,-0.283814,-0.135511,-0.789033,-1.04255,-2.25957,0.511048,-1.0948,-0.302503,0.561507,-0.875367,-0.116565,0.807611,-0.677578,-1.07027,-0.428186,-0.327325,-0.877077,2.04881,-0.4136,-0.862956,0.0247372,-0.710215,1.39782,-0.301594,-0.701967,-2.7703,2.84752,-1.21531,-6.01433,-1.50296,0.927467,0.939188,-0.101832,-0.716324,-0.2091,0.0506504,0.0460339,0.902936,-1.01141,0.796861,0.468329,0.822651,0.868433,-0.432916,-0.00251766,-0.621347,0.516738,0.668085,0.214822,-0.0777166,-0.0450402,-1.61573,0.288662,-1.29295,-1.40669,0.204117,-0.0204959,1.55497,0.47532,-0.257796,-2.04753,0.419146,-0.150778,0.792378,-0.542064,0.896132,-0.825441,0.552125,1.09915,-0.824671,0.733728,1.55436,0.633658,0.0647066,-0.681139,0.0391648,1.28646,0.045347,0.983642,0.010665,0.699535,-0.754012,1.04602,-0.285037,0.293876,-1.53654,-0.832789,-1.70633,-1.36403
-168.143,0.99781,0.0484959,6,127,0,192.823,-0.544834,0.983157,0.0916566,0.162359,1.23505,-0.163646,1.12127,-0.34071,1.29285,1.18486,0.227887,0.563328,-2.14585,0.199116,0.551943,0.116439,0.0580462,-0.72042,-1.75311,0.598733,2.04767,-0.512049,0.117114,0.0677459,0.407499,0.979982,-2.73031,-0.671762,-1.05258,1.7006,-0.422212,0.969587,-0.478289,-2.95117,-1.00884,1.07145,-0.502368,0.627397,-0.625692,-0.216028,0.0644111,0.123105,0.183962,0.23063,0.550834,-0.756357,0.791345,0.56445,0.353257,-1.37258,0.483997,-0.8797,0.488105,-0.656545,-0.233353,-0.998273,0.657475,0.211117,-1.14398,0.00355204,-1.06108,0.916225,-0.875461,-0.409208,2.38735,5.59688,1.81776,-0.694147,-0.929885,0.453627,0.740235,0.549701,0.31569,0.0304409,-0.767369,0.646059,-0.792509,-0.412707,-0.876441,-0.561424,0.328575,-0.557928,0.996888,-0.14267,-0.695304,-0.25317,0.145122,0.105548,1.80453,-0.666609,1.14273,1.29007,0.241502,-0.111124,-1.67629,-0.63588,-0.10174,2.092,-0.119616,0.0837741,-0.67211,0.474818,-1.03749,0.923431,-0.512701,-1.14419,1.06369,-0.603382,-1.64536,-0.318854,0.0997105,0.720506,-0.407524,-1.40143,-0.272715,-0.865053,-0.138747,-0.812903,0.595997,-0.277504,0.475186,-0.570371,-0.769431,1.08526,2.87845,0.368649,-0.616663,5.15612,1.43337,0.238997,1.39139,-0.110577,1.13358,-0.250081,1.60073,1.42164,0.180879,0.849905,-2.54877,0.241312,0.700661,0.157838,-0.958321,-0.576402,-1.62104,0.693591,1.91943,-0.499443,0.166081,-0.1198,0.603278,1.03801,-2.63321,-0.610899,-0.928952,1.76502,-0.203103,0.960579,-0.43935,-3.41752,-1.115,1.13029,-0.369484,0.700379,-0.58978,-0.640077,-0.00765669,-0.282143,0.183962,0.174225,0.645275,-0.819645,0.407276,0.760413,0.452391,-1.20548,0.478465,-1.10464,0.567841,-0.653857,-0.214545,-0.998273,-1.89716,2.21423,-1.14398,2.58931,-0.726742,0.243122,-1.3156
-158.78,0.99948,0.0484959,6,63,0,186.077,-0.328878,1.10436,-0.288089,-0.769375,-0.117059,-0.581354,1.1559,0.954172,-0.255398,-0.28473,0.0390663,-0.188749,1.00898,-0.0441712,0.582277,0.70168,1.42971,0.10897,1.10163,-0.767201,0.226995,-0.456065,0.522182,-0.6224,-0.199001,-0.898343,1.2738,-0.693939,0.40373,0.676797,-0.56386,-0.352437,0.570378,1.35647,0.750169,-1.88873,-0.491365,-0.787404,0.243842,0.202256,-0.529869,1.58053,-0.627565,0.0416081,-0.55398,1.30086,1.78112,-1.46234,0.285723,0.26558,-0.704001,1.97334,-1.244,0.751973,-0.597063,-0.00984274,0.722131,-1.12922,0.908442,-0.964739,-0.515903,-0.571081,0.19398,0.117886,-5.91813,-0.818818,-0.125321,-1.58966,0.3148,-1.51734,0.0126417,-1.78567,-1.534,-0.0843133,-1.0447,2.06728,-0.229233,-0.908913,-0.2918,0.768907,0.424557,1.55008,-0.527387,-1.72,0.731921,-0.306763,0.464764,-0.678781,-0.754491,2.2786,0.757079,0.840297,-2.17003,0.327726,-0.800264,0.3919,3.01727,1.01542,-0.826997,0.545499,-0.584685,0.580055,0.588972,0.258483,-0.057735,-0.0478672,-0.090454,-0.634549,0.404386,-0.997511,-0.765582,-0.730836,0.712313,0.652199,0.0245136,-0.369542,0.701598,0.916103,1.0564,-0.275211,-0.692365,0.981547,0.321611,-0.256435,-0.427986,1.25972,2.53652,4.53652,-1.61838,-0.943998,0.366307,-0.462028,1.50199,1.14958,0.35885,0.117473,-0.0314705,0.485736,1.41374,-0.00805834,0.722294,0.797732,0.454175,0.619955,1.42128,-1.44731,-1.33836,-0.402286,0.813291,-1.6188,0.069976,-0.882844,1.46405,-0.567596,0.626162,0.902067,-0.513193,-0.900344,0.581715,1.69167,1.27572,-1.87829,-0.352515,-0.7681,0.254949,-0.0615975,-0.670568,1.35463,-0.627565,-0.353916,-0.565237,2.43326,2.8664,-0.703603,0.459798,1.88131,-4.91888,4.34537,-0.898299,0.782292,-1.61317,-0.00984274,-0.724327,2.093,0.908442,0.970534,10.2097,-5.1182,13.3161
