# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=922673813
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=startle_treat_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_b.1,z_b.2,z_b.3,z_b.4,z_b.5,z_b.6,z_b.7,z_b.8,z_b.9,z_b.10,z_b.11,z_b.12,z_b.13,z_b.14,z_b.15,z_b.16,z_b.17,z_b.18,z_b.19,z_b.20,z_b.21,z_b.22,z_b.23,z_b.24,z_b.25,z_b.26,z_b.27,z_b.28,z_b.29,z_b.30,z_b.31,z_b.32,z_b.33,z_b.34,z_b.35,z_b.36,z_b.37,z_b.38,z_b.39,z_b.40,z_b.41,z_b.42,z_b.43,z_b.44,z_b.45,z_b.46,z_b.47,z_b.48,z_b.49,z_b.50,z_b.51,z_b.52,z_b.53,z_b.54,z_b.55,z_b.56,tau.1,tau.2,tau.3,aux_unscaled.1,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_b.1,p_z_b.2,p_z_b.3,p_z_b.4,p_z_b.5,p_z_b.6,p_z_b.7,p_z_b.8,p_z_b.9,p_z_b.10,p_z_b.11,p_z_b.12,p_z_b.13,p_z_b.14,p_z_b.15,p_z_b.16,p_z_b.17,p_z_b.18,p_z_b.19,p_z_b.20,p_z_b.21,p_z_b.22,p_z_b.23,p_z_b.24,p_z_b.25,p_z_b.26,p_z_b.27,p_z_b.28,p_z_b.29,p_z_b.30,p_z_b.31,p_z_b.32,p_z_b.33,p_z_b.34,p_z_b.35,p_z_b.36,p_z_b.37,p_z_b.38,p_z_b.39,p_z_b.40,p_z_b.41,p_z_b.42,p_z_b.43,p_z_b.44,p_z_b.45,p_z_b.46,p_z_b.47,p_z_b.48,p_z_b.49,p_z_b.50,p_z_b.51,p_z_b.52,p_z_b.53,p_z_b.54,p_z_b.55,p_z_b.56,p_tau.1,p_tau.2,p_tau.3,p_aux_unscaled.1,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_b.1,g_z_b.2,g_z_b.3,g_z_b.4,g_z_b.5,g_z_b.6,g_z_b.7,g_z_b.8,g_z_b.9,g_z_b.10,g_z_b.11,g_z_b.12,g_z_b.13,g_z_b.14,g_z_b.15,g_z_b.16,g_z_b.17,g_z_b.18,g_z_b.19,g_z_b.20,g_z_b.21,g_z_b.22,g_z_b.23,g_z_b.24,g_z_b.25,g_z_b.26,g_z_b.27,g_z_b.28,g_z_b.29,g_z_b.30,g_z_b.31,g_z_b.32,g_z_b.33,g_z_b.34,g_z_b.35,g_z_b.36,g_z_b.37,g_z_b.38,g_z_b.39,g_z_b.40,g_z_b.41,g_z_b.42,g_z_b.43,g_z_b.44,g_z_b.45,g_z_b.46,g_z_b.47,g_z_b.48,g_z_b.49,g_z_b.50,g_z_b.51,g_z_b.52,g_z_b.53,g_z_b.54,g_z_b.55,g_z_b.56,g_tau.1,g_tau.2,g_tau.3,g_aux_unscaled.1
-173.814,0.974294,0.0609791,6,63,0,203.739,-0.337274,0.684737,0.420839,-0.664267,0.966069,-0.301496,-1.50288,-2.70603,-2.41439,1.29185,1.47218,-1.30761,1.14835,-0.724196,0.0556877,-0.0281137,1.15188,-0.788611,-1.08301,-0.124747,0.894663,1.4922,0.759311,-0.589919,-1.0086,-0.748916,0.632048,-0.897869,-0.352605,-0.585663,-0.785086,0.235974,0.416773,0.548476,-0.162101,-0.236616,1.96434,0.00920276,0.463018,-1.16759,1.63563,1.48245,0.370054,2.12734,2.27226,1.96897,0.623894,1.29274,0.83616,0.89821,-0.101455,0.198761,0.151265,-0.60062,-1.73833,0.757303,0.98512,-0.589695,0.90374,-0.403692,-6.37487,-0.292024,0.100774,-0.506085,-4.22366,-1.12703,0.78108,0.770667,-0.205076,-0.780196,2.29599,-0.309942,-1.01566,1.72784,0.258547,0.8091,-0.169452,-1.47676,-1.37471,-0.550566,0.663075,-0.739437,0.660022,0.309742,2.07916,-0.983477,-0.695758,1.01287,-1.52369,0.759835,-0.392355,0.869687,0.74712,-0.984165,-0.928326,0.0192157,-1.52641,1.6543,0.709307,-0.793301,-1.24851,-0.276189,-2.09894,1.08086,0.358704,-0.161357,-0.477308,0.867147,0.956913,-0.689684,1.13232,0.652724,-1.15727,-0.918105,0.29819,0.915165,0.188153,-0.84367,-1.26311,-0.0789071,-0.48352,0.311108,-0.110393,1.78771,-1.67296,-3.19506,0.621523,2.39894,9.30405,-0.378076,1.71209,-0.132977,-2.68115,-2.66194,-1.88031,2.12202,1.35125,-0.847814,1.23815,-0.68415,0.331053,0.0368079,-0.431664,-0.379725,-0.512755,-0.102479,-0.289183,1.67877,0.737866,-2.20441,-0.703562,-0.709365,0.989692,-0.507311,0.0719144,-0.468393,-0.38415,0.393124,0.504241,0.654097,-0.348459,-0.180132,2.51625,0.210291,0.55319,-3.17709,2.21436,1.28867,0.370054,2.12477,2.2748,1.96781,0.62305,1.29637,0.839122,0.900772,-0.105762,0.196718,0.152828,-0.60035,-1.73964,0.757303,-0.579568,1.5329,0.90374,1.56561,-0.988961,-3.04633,0.187731
-174.768,0.968647,0.0609791,6,63,0,213.526,0.540298,0.817243,-0.183809,0.850255,-0.937912,0.0126147,2.22237,2.03637,0.956651,0.0461747,-0.821505,0.084763,-0.0846797,-0.164023,1.12758,0.487616,-0.557899,0.482237,0.534446,0.259955,-0.0370656,-2.41401,-0.606038,-0.428212,0.629792,1.07157,-0.378031,0.361025,1.26115,-0.825257,-0.0478799,-0.159294,-0.388231,-0.122322,0.0439349,0.442372,-1.54233,-0.489168,-0.729174,1.63631,-1.02753,-1.07903,0.641048,-2.21869,-2.09114,-2.33028,-0.651752,-2.25313,0.373067,-2.26765,0.962801,-0.872011,-0.306114,0.535326,1.35768,-0.810752,-0.57563,-1.70506,-0.512994,-0.908497,-1.19355,0.357338,-1.19801,0.275898,-6.908,-6.40577,-0.325282,0.68251,-0.277302,-0.0455169,-1.5101,-2.46968,2.50388,1.28784,-1.86106,1.76988,-1.22123,1.68441,0.824596,0.376104,-0.379189,-0.852652,0.0383576,0.927271,-0.264268,0.486949,-1.86547,-0.751589,0.656518,1.07151,-0.880724,1.06262,-2.0619,-1.34872,-0.0960885,0.330236,0.484735,-0.154912,0.229349,1.49843,-0.447779,-0.16528,-0.287552,1.64927,-0.494841,1.53134,0.597822,0.899572,0.152673,0.150791,-0.970631,1.63273,-1.16859,0.869681,-0.633151,-0.117671,-0.315952,-1.16862,0.209156,1.16083,0.395616,1.0808,-0.496756,-2.857,1.25678,1.78783,-0.416227,1.68842,-3.39631,0.837495,-0.907942,0.031185,2.19989,2.07496,1.01689,0.0978305,-0.826616,0.147921,-0.100747,-0.147708,1.15998,0.503484,-0.770285,0.515538,0.565382,0.263039,-0.118824,-2.40512,-0.595115,-0.460486,0.653807,1.08697,-0.346906,0.372328,1.28996,-0.847908,-0.00119502,-0.212658,-0.372854,-0.155991,0.0563595,0.457093,-1.51133,-0.471094,-0.714166,1.57646,-1.04265,-1.25054,0.641048,-2.24501,-2.05042,-2.43965,-0.787575,-2.15977,0.351294,-2.18846,0.914319,-0.874278,-0.248111,0.550438,1.36933,-0.810752,-1.50799,-0.989562,-0.512994,-0.228296,-0.816844,-0.25375,-5.96118
-177.429,0.995724,0.0609791,6,63,0,206.051,-1.07949,0.599775,0.114335,-0.413096,0.48739,0.483375,-1.90366,-2.1865,-1.52927,-0.524116,0.968183,-0.561557,0.148735,0.437016,-1.51687,-1.08319,1.5132,-0.179907,-0.380057,-0.880983,0.401491,2.28598,0.601608,1.47496,-1.28609,-1.43236,0.100644,0.109259,-1.42651,0.852461,-0.125684,0.947628,1.08806,0.901674,0.213395,0.264778,1.3022,0.255678,0.63813,-1.23046,1.33001,1.60791,-0.669761,2.38633,1.81334,2.28819,0.309946,1.77704,-0.172489,1.57289,-1.62373,0.41004,0.348863,-1.13767,-1.59442,1.679,1.71262,0.303749,0.669218,-1.91864,-1.9795,0.201689,-0.23303,-1.25248,-1.46903,1.92079,-1.09051,0.778552,-1.11331,-1.07647,-0.352447,0.447243,0.383135,0.273667,0.426096,-0.00880574,-0.559641,0.187428,1.43616,-0.110096,-1.60223,-0.788019,1.35902,1.55795,1.01447,0.0137367,-1.60555,0.361289,1.40985,0.888095,-1.23976,-0.359214,0.224728,-0.601971,-1.18922,-1.14205,-1.41679,-0.760902,-1.52057,0.536851,0.422031,0.212168,-0.814133,-0.360005,1.53338,-0.059808,-0.0819409,0.243643,1.44943,1.61698,0.52783,-0.609781,1.22616,1.8065,1.19412,-0.46933,1.26075,0.311712,-1.70551,-0.863064,1.9512,-1.28835,0.728745,-1.02417,-1.39877,-1.92415,0.086418,-0.999968,2.76538,-0.363758,0.566308,0.529492,-1.97634,-2.13644,-1.40704,-0.445279,0.883225,-0.444531,0.117472,0.450734,-1.48261,-1.06955,1.22968,-0.108976,-0.303013,-0.925851,0.141908,2.2724,0.586646,1.38272,-1.20618,-1.41656,0.143939,0.168249,-1.37704,0.868096,-0.0227114,0.920521,1.1048,0.847255,0.236558,0.283331,1.34375,0.299898,0.654165,-1.34234,1.36901,1.41163,-0.669761,2.42336,1.9895,2.15276,0.176086,2.03499,-0.118275,1.77866,-1.89272,0.350103,0.435981,-1.21748,-1.70627,1.679,2.45282,-0.185314,0.669218,-2.21926,0.678995,1.3426,1.80798
-167.593,0.994308,0.0609791,6,63,0,211.007,-0.0530607,0.365588,0.15587,-0.0865304,-0.492106,-1.63789,-0.0238531,-0.514016,-0.183064,-1.98749,0.0715764,1.62617,-0.0339008,-0.350349,0.0353584,-0.462092,1.33481,-1.91371,-2.09857,-0.465846,0.266888,0.144882,-0.524384,0.564996,1.38164,-0.932813,-0.0270447,0.406714,-0.98117,0.673807,0.0875889,-0.620333,-0.0264629,0.416767,-0.144006,1.21414,0.394228,1.16768,-0.00392884,-0.818741,0.278379,-0.843482,0.186646,1.21894,-0.979999,1.69966,0.372115,0.722641,-0.443989,-1.04052,-1.09681,-0.706981,1.15363,-2.31365,-1.73984,-0.778791,1.31871,-0.217666,-1.16629,-0.221998,-2.9092,-0.604248,0.036213,-1.64476,-1.88468,-1.04588,-0.435389,1.10124,1.52595,-2.45854,-1.86302,-1.08779,0.531725,0.919364,-0.463085,-0.0706127,0.772351,-1.61017,-0.920506,0.976878,0.655252,0.824071,-1.14545,-0.844557,2.73544,0.718048,1.23636,-2.02521,-1.10106,0.303203,0.191099,-1.06633,0.837773,0.280371,1.11076,1.46866,0.895764,0.273509,-0.116184,1.49204,0.0982587,0.783246,-1.90888,1.75851,0.789682,-0.809937,2.13503,2.18236,1.71719,0.178675,1.78142,0.0364183,2.49339,-1.55933,0.794196,-0.0281202,-0.270078,-1.06093,2.2342,1.35291,0.831587,0.917401,0.858321,0.413861,0.40494,3.03421,4.23399,-5.9501,-0.893743,0.211255,0.120093,-1.46133,-0.0659866,-0.0371099,0.929953,-1.72634,-0.403218,3.06295,-0.510327,-0.177716,0.448642,-0.289731,1.26648,-1.63656,-1.77129,-0.875036,-1.59463,0.135662,-0.725331,0.104533,2.67483,-0.796085,0.40246,0.957093,-0.661745,1.03736,0.979447,-1.56541,0.219208,0.645732,-0.218048,1.66954,0.871473,1.78331,0.245041,-2.39328,0.846399,-3.28528,0.186646,1.24228,-0.883658,1.58427,0.400965,0.878837,-0.454559,-0.861934,-1.20816,-0.763583,1.22803,-2.33485,-1.74261,-0.778791,1.79392,1.71107,-1.16629,6.17293,-0.963257,-0.246673,10.8315
-173.758,0.996462,0.0609791,6,63,0,200.272,-0.787918,0.708557,0.0593529,-0.131226,0.426576,0.281386,0.125257,0.595355,0.60941,0.810353,-0.349779,-0.770273,1.61719,-1.07381,0.0693767,0.892028,-0.804227,1.80042,0.707814,0.69552,1.24591,-1.69744,0.675594,2.04928,0.749763,0.485851,-0.673507,-0.442188,-0.481329,0.747457,1.14368,0.394525,-0.145108,-2.53614,-0.933331,-0.00873529,-0.498725,-0.23671,-1.83035,-0.876413,-2.23753,0.59801,-0.488081,-1.31752,-0.097701,-0.832258,-1.18761,-1.69824,0.825734,1.59073,0.312863,0.713125,-1.02517,0.760559,1.26445,0.815907,0.773602,0.101327,1.62415,-4.13324,0.125796,1.53956,-0.90162,-0.982159,-5.71489,-1.28696,-0.124073,-0.311653,-1.73369,0.00130274,-0.139813,0.221131,-1.89728,-0.0819953,1.52917,0.664941,-0.813328,0.107411,-0.0186728,0.838284,-1.11571,-2.09442,-0.262936,0.871008,-0.459707,-0.234421,1.41588,1.90978,-0.732443,-0.465905,0.324903,-1.28569,1.08921,0.94478,-0.620467,-0.0586317,-0.707229,-0.562777,1.42305,0.233074,1.26331,-1.04494,-1.40647,-0.534155,-0.860539,-0.0344156,0.56395,-0.854287,0.940661,-0.769296,0.419433,-0.136232,-0.0175263,-1.76841,-0.596446,1.09,-2.43985,-1.58155,-0.506196,-1.19076,0.170814,-0.185634,0.362116,-0.525489,-0.929544,0.639382,-0.109139,3.16621,-1.84086,-0.129875,0.42886,0.282664,0.121234,0.597779,0.613307,0.813557,-0.350862,-0.765605,1.6175,-1.07288,0.0712872,0.892952,-0.818066,1.8026,0.709958,0.697129,1.24142,-1.69699,0.676034,2.04793,0.752031,0.486311,-0.671964,-0.439995,-0.479442,0.748598,1.14627,0.39485,-0.144597,-2.5409,-0.931614,-0.00827721,-0.496816,-0.235691,-1.82985,-0.882435,-2.23813,0.585743,-0.488081,-1.62215,0.364175,-1.73258,-2.22507,-1.22093,1.17975,2.23039,0.224518,0.854789,-0.807787,0.781501,1.29016,0.815907,0.726955,0.180011,1.62415,-0.960281,2.86994,3.6344,-0.397102
-171.895,0.947573,0.0609791,6,63,0,206.675,0.298483,0.414338,-0.187606,0.173143,0.823515,-1.14818,-0.94713,-1.26666,-2.00884,-2.03232,0.639623,0.221749,-1.32669,1.02378,-0.0103411,-0.781582,0.144481,0.608937,-0.435214,1.13324,-0.479024,0.2917,-0.416229,0.749953,-0.472682,-0.193831,-0.220039,1.49733,-0.519074,-0.746415,-2.28881,0.320365,-0.920022,1.38071,0.268242,-1.00152,0.5627,-0.839344,1.45789,0.575268,1.21003,-1.08273,0.249808,0.611379,-0.916115,0.4473,0.0118607,1.78397,-0.426562,-1.31004,0.229924,-0.0330488,1.23339,-1.7288,-1.0635,0.308247,0.939047,0.689414,-0.76305,-2.37349,-1.65909,-3.40325,-0.892611,0.960958,-0.96299,-2.48986,-0.112806,1.01583,-0.27804,-0.40443,-0.281458,-0.637111,-0.119893,-0.138809,-0.778728,1.14501,-0.731787,0.0831055,0.546406,-0.94103,2.68391,0.628654,1.49102,1.16357,-1.89994,0.533539,2.87952,0.71677,0.461337,-1.08712,0.300188,-0.859841,0.480354,-0.478038,0.630352,-0.630241,-2.24265,-0.974446,-0.5395,-0.22269,-0.837889,-1.16322,-0.742728,-2.03724,-0.115782,-0.428408,-1.27302,-0.765583,-0.832734,-1.70557,-0.521424,0.727783,1.42092,0.258486,0.958789,-0.213634,-0.00523243,0.985411,1.18119,0.553026,1.31266,1.43092,-1.6581,0.257809,2.64054,-3.31668,1.78289,-4.562,-6.11231,0.160164,0.83573,-1.13797,-0.95129,-1.24681,-1.98483,-2.00943,0.639338,0.247677,-1.33876,1.03366,0.00285583,-0.771471,0.102478,0.622154,-0.422852,1.12719,-0.531942,0.297916,-0.409224,0.728571,-0.464815,-0.183463,-0.206701,1.50016,-0.507308,-0.762147,-2.26972,0.289445,-0.909582,1.37774,0.269978,-0.991261,0.575942,-0.828734,1.46864,0.563204,1.22142,-1.12377,0.249808,0.620487,-0.878752,0.400775,-0.0291294,1.89656,-0.490191,-1.22494,0.105789,-0.00547547,1.32559,-1.69649,-1.04922,0.308247,0.897401,0.754701,-0.76305,-1.01551,-0.729902,-0.960833,-1.54765
-171.129,0.998029,0.0609791,6,63,0,205.053,-0.273319,0.753126,0.179818,0.585063,2.33546,-0.915538,0.0213216,-1.2907,-0.907835,0.943947,1.82943,0.380352,0.383499,-0.669414,-1.40734,0.131626,1.47263,-1.09041,-1.28258,-1.59573,0.0270024,-0.0893793,-0.71656,0.985933,0.0442691,-0.899369,-0.838164,-0.035137,-0.925212,1.19171,2.0965,0.804585,-0.045024,-0.767131,-0.306441,-0.256672,-0.946237,-0.330787,-1.30371,0.33649,-0.470812,0.333049,-0.0046609,2.58433,-0.367516,-1.00348,1.24401,0.503069,0.877619,1.67603,0.961809,-0.978582,0.411062,-2.07599,0.726297,-0.0384036,0.844676,0.0579197,-0.584031,0.840388,0.0456941,-2.6459,-1.12998,-0.800982,4.76765,5.41672,-0.158858,-1.09145,1.14753,1.28092,1.32711,1.80186,1.86894,-0.588828,-0.712556,1.97634,-1.1886,-0.149959,0.686647,-0.239904,-0.694062,0.236194,-0.534055,2.12917,-0.239859,0.636839,-0.731574,0.244457,0.207127,0.184387,-1.76785,0.370363,0.760216,1.46213,-0.399553,0.900403,-1.41835,0.176994,0.938392,-0.706504,0.767036,-1.40372,-0.411045,-1.43739,1.89851,-0.254935,-0.854858,0.787125,-0.145615,-0.0514226,-2.16938,0.408059,1.13853,0.468265,0.459432,-1.50598,1.76977,1.15292,-0.320007,-0.895918,-0.90751,0.835844,-1.6478,-0.206105,1.42231,-1.74633,-0.945088,0.837533,2.32823,0.696191,2.56768,-0.874245,-0.144167,-1.21934,-0.554806,1.31854,1.85966,0.814412,-0.0768243,-0.63442,-1.25226,0.206287,0.951085,-0.916932,-1.10643,-2.23425,-1.07098,-0.212138,-0.862269,0.830633,0.385509,-0.80075,-0.670245,0.117837,-0.751228,1.31163,2.52663,0.872534,0.0480796,-0.887704,-0.886479,-0.129232,-0.773026,-0.246922,-1.25628,-0.0875192,-0.544527,-0.175793,-0.0046609,2.62061,-0.193651,-1.18454,1.12194,0.887098,1.08767,2.03634,0.330133,-1.66879,0.609583,-2.10197,0.70945,-0.0384036,0.781438,0.100502,-0.584031,1.82577,1.27908,-0.980008,-2.679
-174.034,0.995215,0.0609791,6,63,0,202.553,0.617275,0.397513,-0.0394893,-0.139065,-2.87994,0.733765,0.427656,1.03878,0.270122,-1.41594,-1.74608,-0.845566,0.38315,0.853913,1.06266,-0.322065,-0.0257743,0.622465,0.986662,1.67996,1.30414,0.0872703,0.752979,-0.418751,-0.924768,0.784196,0.571476,-0.496688,0.137391,-0.855593,-2.52038,-1.12,-0.363907,0.982197,0.463362,-0.00331389,1.29385,0.196443,1.07119,0.556699,0.385028,0.750857,0.17372,-2.62153,-0.0798085,1.25467,-0.671979,-1.08053,0.0123671,-2.18046,0.416318,1.84524,-0.613373,1.95314,-0.966781,0.266906,-0.744222,-1.1041,0.543594,-0.631973,-2.3682,0.28645,-0.345848,1.25438,0.84606,-2.70857,-1.14924,0.0762971,0.221854,-0.757939,0.087289,-0.133332,-0.227119,0.407311,-1.10571,-1.92502,-0.55511,0.453433,0.380823,-0.342909,0.777383,0.0549613,0.220869,0.733959,0.421657,0.287173,-0.409271,1.12316,0.280722,-0.799747,0.782548,1.49757,-1.46258,-2.23584,1.32929,0.667195,-0.148448,-0.0310739,0.412514,-2.48811,-0.13896,0.943832,-0.69552,0.291732,0.166181,-0.613089,0.347777,1.06261,0.645668,-1.00013,-0.709341,-2.63533,-0.464424,-1.91691,-0.921931,-0.211792,1.78142,0.977503,-0.693625,2.08006,-0.227172,-1.67882,0.184094,0.478569,-0.85231,-3.04677,-8.56112,-9.00258,-7.56657,-0.424771,-2.77902,0.864921,0.261661,1.29057,0.595984,-1.22698,-2.05513,-0.582889,0.127299,0.968707,1.24014,-0.235279,-1.03169,0.805842,1.17068,1.68667,0.490125,0.100115,0.80203,-1.11947,-1.05339,0.878148,0.733428,-0.523532,0.284675,-1.22204,-2.55754,-1.9986,-0.287229,0.850989,0.369523,0.0735032,1.4764,0.304168,1.18026,0.094433,0.424177,0.0842683,0.17372,-2.71694,-0.0672083,1.14888,-0.791769,-0.998008,-0.169366,-2.1181,0.201422,1.81282,-0.541169,1.92118,-0.988339,0.266906,-10.7451,0.736332,0.543594,0.60968,-1.17202,5.74258,7.95352
-170.362,0.999408,0.0609791,6,63,0,198.325,-0.531736,1.09533,0.398908,-0.0811396,0.840042,-0.735717,0.0114119,-1.52302,-1.68734,1.36087,1.79697,-0.396361,0.33687,0.108405,-1.92487,0.609456,2.32168,-0.732452,-1.51633,-1.62367,0.626496,-0.0491642,-0.293078,1.05227,0.533034,-0.695383,-0.684364,0.411782,-1.39039,0.364272,1.43984,1.34347,-0.383686,-0.536708,-0.39579,0.316257,-1.71972,-0.572659,-1.60656,0.556164,0.213595,1.1976,-0.412872,2.2519,-0.468449,-1.09938,0.681518,0.404309,-0.667068,1.07421,1.108,-0.906396,1.17796,-1.33628,0.30818,-0.703411,2.95686,-0.258863,-0.629468,-0.063216,-1.24395,-1.82287,-0.156455,0.322468,-0.330751,3.46471,0.586377,-2.56667,0.651114,-1.68357,-0.0217647,0.368577,0.82333,-2.24381,-0.296382,-0.00920562,1.71403,-0.114138,0.58107,0.65428,1.76507,1.3172,0.18956,-0.961753,-0.489212,0.532488,-0.282836,0.936911,0.641702,1.76421,1.1238,-0.78147,-1.55844,0.139609,-1.16063,-0.825552,-0.99131,-1.96439,0.563,0.569654,-0.0548107,-0.413569,-0.153658,1.11492,0.571855,-0.274974,-1.03996,0.171591,-0.657542,-0.99529,0.697566,-0.557645,-0.603152,0.719125,-0.0557135,1.23659,0.722071,-1.45011,-0.464471,0.161448,-1.91105,-0.10796,-1.24774,0.404799,-0.146597,3.50412,3.23859,9.00185,10.637,0.365233,1.44342,-0.70373,-0.158112,-1.49101,-1.02138,2.07034,1.97314,0.39307,-0.332531,0.146172,-1.75789,0.670028,1.36882,-0.361561,-1.09532,-2.49884,-0.634769,-0.193216,-0.469943,0.888173,1.53335,-0.648113,-0.362014,0.946224,-1.06382,0.575412,2.53816,1.76469,-0.337051,-0.719921,-1.12857,0.414286,-1.53107,-0.521395,-1.58831,-0.0978247,0.0662453,1.11991,-0.412872,2.30554,-0.185768,-0.9802,0.52538,0.946899,-0.250746,1.62749,0.642277,-1.62186,1.34446,-1.31482,0.309127,-0.703411,2.76073,0.396471,-0.629468,-1.13044,-0.124585,-1.588,-0.0379077
-158.211,0.99863,0.0609791,6,63,0,194.325,-0.710978,0.691847,-0.206844,0.6328,-0.678088,-0.779466,-0.618277,-0.778716,-0.358306,-1.27232,-0.46139,0.309902,-0.121907,-1.51648,0.521238,-0.927392,0.557066,-1.23785,-0.96036,0.506711,1.73346,0.0364414,0.787647,1.17812,-1.80565,-0.557992,0.295131,-0.913508,-0.660352,-0.845437,-0.558961,-0.20093,0.178941,1.11548,-1.08906,0.703327,-1.03831,-0.26663,1.01799,1.79276,0.106166,0.39049,-0.467617,1.72169,-0.481352,-1.59152,-0.383603,-1.13541,-0.213773,-0.717334,0.533917,-1.02233,0.654329,0.617353,-0.508967,0.62733,1.67033,-0.076842,0.505256,0.114689,-2.49067,0.326133,-0.298097,-0.159578,-4.87512,-3.28562,-0.0869966,-1.33588,0.660927,1.14976,1.46877,1.13119,-1.98945,-1.91886,-0.565352,-0.00309357,-0.214508,1.72538,-0.60149,-1.09638,0.477471,1.27453,2.19557,-0.824282,0.0634339,0.12643,-1.28433,-0.900243,0.698515,0.196233,-0.663054,1.26263,-0.0554984,-2.1351,-1.23498,0.353566,0.709952,1.41117,-0.453969,1.62217,0.455759,1.3843,-0.550383,-0.29438,0.253773,0.441834,-2.38396,0.416671,1.35744,-0.630378,-0.483575,0.700806,-1.3264,-1.18921,1.10791,-1.30736,1.42396,-0.340774,0.72331,-3.64242,0.434491,0.495991,-0.365513,-0.327965,1.58214,-0.24185,3.13155,-2.27201,-11.5249,1.11683,-0.247478,-0.540966,-1.96581,-0.469811,0.318315,-0.896663,-1.05938,1.24179,-0.0413991,-1.47896,0.931623,-0.873553,-0.281313,-0.791284,-0.557795,0.842392,2.06145,0.0313288,0.958411,1.53626,-2.14426,-0.475686,0.679909,-0.779907,-0.479341,-1.20793,-0.0186627,-0.670935,0.30868,1.10463,-1.36536,0.891867,-0.821651,0.040883,1.23318,2.16868,0.522081,-1.9024,-0.467617,1.74973,-0.389851,-1.81103,-0.396736,-1.03182,-0.242966,-0.629086,0.647906,-1.00135,0.715645,0.57557,-0.513422,0.62733,6.28789,-1.35682,0.505256,1.08841,-0.677186,8.1968,8.52458
-154.572,0.913245,0.0609791,6,63,0,185.183,-0.445797,0.814814,0.230852,-0.874361,0.874638,0.561977,1.60748,0.353581,-0.350784,0.308029,0.95214,-1.21478,0.494766,1.57331,-0.30904,0.163115,1.83742,0.188029,-0.159718,-0.04937,0.0887117,1.00175,-0.915265,-0.169579,0.855793,0.982905,-0.72107,1.32711,-0.349222,1.18276,-0.31323,0.382455,0.103271,-0.947377,1.72245,-0.546779,-0.177844,0.347235,-0.500322,-0.475775,-0.512167,1.93956,-0.816017,-0.974438,-0.427995,-0.00329452,0.415822,-0.818699,-0.0466829,-1.01198,0.372393,1.23938,-0.982796,-0.723069,-0.52082,-1.57384,0.917255,-1.06654,-0.684249,-0.117637,-0.0207048,-0.263104,-0.165984,0.486232,3.24294,4.27262,0.569835,0.668414,-0.462329,-0.267061,-0.29297,0.689986,-0.561227,0.0410294,0.494083,-1.67346,-0.517497,1.21205,-1.04422,1.23289,-0.784324,-0.872994,0.957684,-0.306884,1.34944,0.0766432,0.117118,-1.45487,0.777904,0.529172,0.424185,-0.481982,0.111941,-1.13392,-0.660984,0.563413,0.474184,-0.0704332,0.736679,-1.08716,0.116468,1.37379,0.435764,-0.568287,2.39431,-1.44777,-0.221909,0.793332,-1.76758,-0.859139,-0.768989,1.31339,0.531886,-2.54661,-2.36523,1.55312,1.21269,-0.78325,-0.559048,-0.0745068,2.33638,-0.120626,0.256389,0.479265,-2.42857,-0.579936,-2.35043,0.696676,7.0462,-1.47456,1.43715,0.75438,1.9209,0.626294,0.405519,0.79021,0.307699,-0.9806,0.761245,1.65159,-0.0589114,0.289245,0.866679,0.685351,0.245464,-0.262291,-1.41437,0.820243,-1.03374,-0.961105,1.20388,1.02619,-0.636113,1.71411,-0.116672,1.53324,-0.182207,0.184704,0.126196,-1.92124,2.62678,-0.532433,0.0874559,0.447628,-0.485577,-2.58334,-0.975851,1.65236,-0.816017,-3.16251,-0.672747,0.857363,-0.473474,0.294486,0.583648,-0.0959009,-1.40978,2.22719,-0.81678,-1.54683,-1.15782,-1.57384,-0.340875,-1.29234,-0.684249,3.12848,1.30076,-1.14454,3.83811
