# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1640674464
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=startle_full_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,z_beta.4,z_b.1,z_b.2,z_b.3,z_b.4,z_b.5,z_b.6,z_b.7,z_b.8,z_b.9,z_b.10,z_b.11,z_b.12,z_b.13,z_b.14,z_b.15,z_b.16,z_b.17,z_b.18,z_b.19,z_b.20,z_b.21,z_b.22,z_b.23,z_b.24,z_b.25,z_b.26,z_b.27,z_b.28,z_b.29,z_b.30,z_b.31,z_b.32,z_b.33,z_b.34,z_b.35,z_b.36,z_b.37,z_b.38,z_b.39,z_b.40,z_b.41,z_b.42,z_b.43,z_b.44,z_b.45,z_b.46,z_b.47,z_b.48,tau.1,tau.2,tau.3,aux_unscaled.1,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,p_z_beta.4,p_z_b.1,p_z_b.2,p_z_b.3,p_z_b.4,p_z_b.5,p_z_b.6,p_z_b.7,p_z_b.8,p_z_b.9,p_z_b.10,p_z_b.11,p_z_b.12,p_z_b.13,p_z_b.14,p_z_b.15,p_z_b.16,p_z_b.17,p_z_b.18,p_z_b.19,p_z_b.20,p_z_b.21,p_z_b.22,p_z_b.23,p_z_b.24,p_z_b.25,p_z_b.26,p_z_b.27,p_z_b.28,p_z_b.29,p_z_b.30,p_z_b.31,p_z_b.32,p_z_b.33,p_z_b.34,p_z_b.35,p_z_b.36,p_z_b.37,p_z_b.38,p_z_b.39,p_z_b.40,p_z_b.41,p_z_b.42,p_z_b.43,p_z_b.44,p_z_b.45,p_z_b.46,p_z_b.47,p_z_b.48,p_tau.1,p_tau.2,p_tau.3,p_aux_unscaled.1,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3,g_z_beta.4,g_z_b.1,g_z_b.2,g_z_b.3,g_z_b.4,g_z_b.5,g_z_b.6,g_z_b.7,g_z_b.8,g_z_b.9,g_z_b.10,g_z_b.11,g_z_b.12,g_z_b.13,g_z_b.14,g_z_b.15,g_z_b.16,g_z_b.17,g_z_b.18,g_z_b.19,g_z_b.20,g_z_b.21,g_z_b.22,g_z_b.23,g_z_b.24,g_z_b.25,g_z_b.26,g_z_b.27,g_z_b.28,g_z_b.29,g_z_b.30,g_z_b.31,g_z_b.32,g_z_b.33,g_z_b.34,g_z_b.35,g_z_b.36,g_z_b.37,g_z_b.38,g_z_b.39,g_z_b.40,g_z_b.41,g_z_b.42,g_z_b.43,g_z_b.44,g_z_b.45,g_z_b.46,g_z_b.47,g_z_b.48,g_tau.1,g_tau.2,g_tau.3,g_aux_unscaled.1
-135.493,0.999815,0.0768822,6,63,0,176.843,0.0193397,0.185248,0.517383,-0.821999,0.127773,-0.917817,-0.191457,0.661587,0.89111,-0.955112,-0.167026,1.38504,-0.639774,1.66946,0.895432,0.257278,-0.199515,-0.363147,1.20043,0.92452,-0.331165,-0.839802,-1.02878,0.182684,-1.71748,0.567089,-0.684781,-0.0996783,-0.0626376,0.20245,-0.560552,-1.56072,0.171774,-0.71091,-0.460789,2.05518,0.961742,-0.0709646,0.96544,-0.0275456,-0.559047,-0.223499,1.45623,-2.03789,-0.307305,-0.671474,-0.728199,-0.252678,1.64715,-0.555344,0.503255,0.138188,-1.27771,-0.0792535,-0.146494,0.272223,-0.68475,-3.23881,-2.09565,-2.4443,3.75705,-3.43474,-0.818336,-1.87031,0.131902,0.257039,-2.10584,1.45802,1.63624,-0.684256,0.403074,-0.129548,-1.27836,-0.717544,1.09328,0.863225,-2.41755,2.43924,1.37391,-0.111637,1.12636,0.291046,0.939767,1.16815,0.279801,-1.40267,-1.1455,0.44982,-2.33661,-0.0269642,-0.973825,-0.203565,0.058296,-0.160335,-0.714381,0.457256,-1.36342,-1.29047,-1.04007,1.308,1.22686,-1.25633,-0.729609,1.91805,-1.3034,1.1217,0.454704,2.52891,-1.90816,1.04798,-0.875575,0.0995205,-1.61078,0.410695,1.59774,-1.00854,3.08949,-5.87638,-2.11561,-1.2616,-0.037174,0.810059,0.739978,-0.730581,0.114893,1.20287,-0.287752,1.81996,0.306179,0.388738,-0.0402449,-0.652744,1.1871,1.12411,-0.399001,-0.898823,-0.947965,0.29954,-1.56492,0.736832,-0.286282,0.269557,-0.474652,-0.189967,-0.473226,-1.47771,0.294931,-0.642768,-0.452345,1.83869,0.961742,-0.182637,1.05634,-0.0881991,-1.41004,0.454267,1.93107,-1.50117,-0.563884,-0.888802,-0.374058,-0.294748,1.74655,-0.555344,-0.0518128,1.74887,-1.27771,-1.73983,0.0242952,0.256115,-1.20048
-136.622,0.993058,0.0768822,6,63,0,162.648,0.493272,1.02533,-0.36994,0.379945,0.131212,1.60845,0.937579,0.10458,-0.998886,0.168419,-0.138104,-0.901909,-0.490877,-1.58926,0.0583411,-0.674959,0.309113,0.726894,-0.368128,0.229193,-0.483424,0.756402,0.595548,-0.788944,-0.215958,0.438082,-0.874723,1.44995,-0.498489,0.579951,0.230026,0.853544,-0.169603,-0.212492,1.06145,-1.65428,-0.125323,-0.217052,-1.23424,0.290799,0.934234,-0.322142,-1.6774,1.01115,0.466101,1.48618,0.197557,0.868564,-1.69206,1.11743,-0.0204697,-1.02742,0.0149762,-1.46495,-0.656053,0.603709,-0.767033,-0.36986,-1.10596,-1.72268,3.98564,1.98303,0.789628,-0.855298,-1.30818,0.175578,0.568255,-0.214675,-0.472155,1.08825,-0.96263,0.430129,0.086785,-0.279603,0.563572,-1.31922,-2.11161,1.54857,0.421765,0.687497,0.351519,2.27125,-1.82075,0.992096,-1.7554,1.88253,-0.0237085,0.361358,1.2666,-0.282841,1.35214,-0.659409,-0.270219,-1.34658,0.592859,1.5072,-0.319496,0.912946,-0.295472,-0.428446,0.946604,0.072614,-0.188899,0.459613,-0.25824,-0.215211,-0.288807,1.09319,0.308466,2.64572,-0.0651852,-0.402313,-0.31528,-0.81323,-0.0902924,3.80737,-2.28618,8.23025,3.4617,1.66205,0.98418,0.123264,-0.986204,0.257396,-0.0839328,-0.899325,-0.4179,-1.57894,-0.216568,-0.629383,0.354492,0.529912,-0.346705,0.214076,-0.584557,0.820306,0.605914,-0.750177,-0.204629,0.479264,-0.845735,1.30868,-0.481708,0.630335,0.240645,0.894061,-0.151887,-0.201342,1.05349,-1.74975,-0.125323,-0.212866,-1.0286,0.251515,0.703048,0.00696568,-1.85194,1.29161,-0.112317,1.57932,0.321945,0.945638,-1.8234,1.11743,-2.69586,1.50424,0.0149762,-0.823869,-0.310311,-1.71744,-0.308571
-137.156,0.998616,0.0768822,6,63,0,153.767,-0.313291,0.592426,0.695322,-0.114727,-0.0926128,-1.17032,-0.598384,1.21039,1.20303,-0.503586,1.02305,0.58341,0.775855,2.01682,0.623022,-0.0922102,-0.520974,0.757541,0.795406,0.116735,-0.179978,-1.96211,0.174436,0.540935,-0.719712,-0.628068,-0.49765,-1.69302,-0.0695165,0.242276,0.557829,-0.598472,-0.564242,0.39046,-1.40962,2.75343,-0.364895,-0.250659,-0.225803,0.427583,-0.121834,-0.0429873,1.11798,-1.29244,1.05603,-0.153388,-0.707209,-1.08012,1.26903,-1.28612,1.29824,-0.47235,0.473457,0.274921,0.531785,-0.360674,-0.825566,-0.0529818,-2.37861,0.242188,-4.16504,3.44434,-0.639836,-0.900003,-1.1152,0.583439,-0.151226,-0.89791,0.953141,-0.149695,0.756884,0.386979,0.673572,-0.173061,-0.930424,-0.014873,-0.421459,0.933601,0.0931864,-0.902393,0.437222,0.703681,-0.235938,1.21563,-0.102624,1.07193,-0.941166,-0.754915,-0.845551,0.590628,-0.0389866,-0.389148,0.712376,0.388959,0.80097,1.8231,-0.426486,0.0637582,-0.385483,1.64451,-0.857929,-0.670526,-1.98346,-0.137422,-0.13662,1.4,-0.421548,-0.0486069,1.02381,-0.277524,-0.318624,0.507149,0.564978,1.08914,-2.06288,0.36048,2.95406,-1.8975,-4.90322,-2.07743,-0.419768,1.39737,1.14818,-0.229907,1.41416,0.113561,1.09291,2.1258,-0.195546,0.0876008,-0.345417,0.595433,0.675008,0.228151,-0.328692,-2.27873,0.253721,0.693814,-0.68621,-0.531488,-0.242596,-1.95795,-0.706902,0.2139,0.642089,-0.407511,-0.468968,0.451314,-1.6233,2.76365,-0.364895,-1.04092,-1.05756,0.842556,-1.82594,0.825316,1.26715,-0.763485,0.90107,-0.0645181,-0.389112,-1.70234,1.5036,-1.28612,0.335511,-0.124249,0.473457,2.31272,1.48622,-1.71707,-0.152836
-132.172,0.997857,0.0768822,6,63,0,159.006,-0.17239,0.147522,-0.0934348,-0.637748,0.228904,0.837783,-0.218291,-0.707486,0.56172,-1.08767,0.22212,-0.0298435,-0.674519,-2.37389,1.63726,-0.53046,0.251162,-0.00134722,-1.02039,0.227276,-0.0759729,1.83932,-0.933337,-0.338337,-0.172225,-0.252798,0.828312,0.847222,-0.120546,0.496948,-0.192079,0.0767105,-0.327763,-0.30179,0.956893,-1.72143,0.723933,-0.0685431,-1.49067,1.73334,0.918728,-0.625372,-0.339365,-0.87168,0.110266,0.341777,-1.05999,0.889839,-0.116158,1.76948,0.44123,-1.25076,-0.793374,0.390967,0.672487,-0.4326,-0.87373,1.43578,0.775878,1.67471,2.49345,-6.35905,-0.0363898,-0.364295,1.48734,2.24108,-0.537402,2.58743,0.295048,1.42846,0.223041,0.770031,-0.336298,0.0227558,-0.337617,-0.185992,0.646623,-1.17364,0.276574,-0.806443,0.959898,-0.885653,-0.781123,0.162833,-2.28219,-0.296322,0.753923,0.853078,-0.205392,-0.792921,0.656142,-1.59286,1.1437,0.490275,0.55564,0.999581,1.085,-0.203377,1.13413,0.43124,-0.760729,-1.77256,1.45106,-0.776541,-1.24355,1.03833,0.193053,1.12995,0.446863,-0.749172,0.434936,0.157742,-0.217491,-1.02102,-0.320726,-3.89632,0.246037,-2.28443,-1.87986,0.125874,0.0143692,-0.522188,0.845062,-0.835966,0.5153,-0.282004,-0.339353,-2.31508,1.25585,-0.35188,0.415218,-0.542671,-1.19438,0.364497,-0.283296,2.05878,-0.869223,-0.276864,-0.0659134,-0.175061,1.17838,1.03148,-0.294746,0.119924,-0.102534,0.208507,-0.243963,-0.255004,1.03284,-2.69428,0.723933,0.144215,-2.28041,1.37349,1.1941,0.203151,0.00716672,-0.0902948,-0.707149,0.0490475,-0.682578,0.403041,-0.431318,1.76948,0.247652,-1.13657,-0.793374,1.10318,-0.552643,-0.579418,-3.92981
-131.249,0.987138,0.0768822,6,63,0,157.538,-0.00330534,0.375364,0.0866033,-0.305345,0.245618,0.753424,1.01681,-1.12357,1.44414,-0.767238,0.598954,0.770398,0.0510399,-0.470834,0.999197,-1.02499,-1.57866,-0.17939,1.10161,0.583042,0.242072,0.353536,-1.22819,-1.01448,-0.516403,-0.498077,0.0961471,1.12183,-0.702021,-0.329829,-1.35139,-0.5023,-0.50547,-0.534178,0.215826,-1.67463,-0.0368501,1.37282,0.111976,0.861239,0.540693,-1.03278,-0.703159,-2.16182,0.960931,-0.30703,0.16106,0.0326332,0.788581,0.983327,-0.507541,-1.0107,-0.879571,-0.914973,0.753987,-0.0069449,-0.741972,1.24838,3.41176,1.16666,2.45169,0.192631,-0.377569,0.92425,0.00877601,0.363043,0.694619,0.107534,0.674005,0.930796,2.87005,-1.15133,-0.164996,-1.35362,-0.0650141,2.30244,0.165664,0.350155,-2.34728,0.214873,-0.382838,-0.132252,-0.0918292,-0.975122,-0.163978,-0.482476,-1.01431,-0.75058,-0.553628,0.046321,-0.0562969,-1.15507,0.982984,-0.937172,0.675104,2.76413,-1.9704,-0.614253,-0.27082,0.00907853,-0.365138,1.12667,-0.105252,1.31212,-0.876178,1.08794,-1.4315,-0.629084,0.541031,0.316709,-0.569422,-0.864644,0.584037,1.99549,-2.10407,-2.66387,-1.32944,2.62744,0.893522,0.721285,1.09702,-1.07567,1.50196,-0.676333,0.682084,0.655986,0.0932311,-0.443788,0.680261,-0.964617,-1.54127,-0.33767,1.07558,0.584335,0.201285,0.419344,-1.175,-0.967221,-0.595101,-0.437406,0.13199,1.00324,-0.743582,-0.624555,-1.29908,-0.436007,-0.491573,-0.505364,0.255815,-1.84399,-0.0368501,2.25511,0.45602,0.949174,-0.498136,-0.591936,-1.24745,-2.29692,0.256345,-1.76272,0.845186,-0.569129,0.70066,0.983327,-2.26427,-0.248687,-0.879571,-0.997077,1.89985,0.114527,-1.7432
-141.468,0.987989,0.0768822,6,63,0,164.178,-0.405325,0.844646,0.15042,-0.230756,-0.170347,-0.257983,-1.2002,0.790757,-0.533676,-0.445894,-0.287715,0.551933,0.301625,1.73399,1.39353,0.271679,1.401,1.24546,-0.961893,-1.22067,0.545414,-0.626031,-0.510463,-0.106432,-0.352201,0.169235,-0.453874,-0.526814,1.35416,1.271,0.537758,-0.0906471,1.90243,2.2354,-0.49272,2.60472,-0.921609,-0.837778,-0.0966959,-0.00884597,0.689463,-0.83155,0.328336,0.419761,1.20411,0.736052,-0.525891,-0.64556,0.451392,-1.68544,0.92716,-0.531102,-0.919366,-0.990093,-0.715154,-3.4201,-0.130949,-0.877837,2.61997,1.77779,-2.15022,0.14371,-0.319167,1.02452,-0.592797,1.85185,-0.784567,1.57528,0.307124,1.36575,0.600378,0.932946,-0.615316,-0.327905,-1.24543,0.142003,0.12833,0.488088,0.03763,-1.91034,-1.02292,-1.04424,-0.0421487,0.496083,1.07709,-0.372029,0.0263743,-1.21519,-0.127116,1.56801,1.24242,-0.476417,-1.00797,-0.757162,-0.0223492,-0.145074,1.17397,-0.25526,-0.635931,-0.14512,-0.994138,0.50144,-0.00293212,0.706107,-1.90864,1.67135,-0.167569,-0.763487,-1.22194,-1.68335,-0.665856,-0.366807,0.0203101,-0.355483,-3.13111,3.89514,0.694546,-2.29783,-7.76223,-0.71562,-1.09274,0.84449,-0.964212,-0.204227,-0.0675484,0.400395,0.733571,1.78624,0.569071,0.461353,1.54691,0.993462,-1.03192,-1.10814,0.450032,-0.7677,-0.485006,0.0380229,-0.257137,0.297315,-0.239798,-0.995977,1.23187,1.30662,0.571478,0.105309,1.95492,2.29524,-0.596394,2.18357,-0.921609,-1.5201,-0.432329,-0.917852,-0.202968,-0.190651,0.0894033,1.3309,1.00476,0.940174,-0.194842,-0.868457,0.529066,-1.68544,0.766947,-0.458873,-0.919366,-2.46351,-0.82791,-1.15419,-0.304321
-142.576,0.997785,0.0768822,6,63,0,172.164,0.441303,0.571185,0.223683,-0.424679,0.215879,0.922988,0.512825,-1.46998,0.326218,-0.32643,-0.222317,0.329996,-1.04889,-1.82084,-1.24682,-0.150224,-0.616642,-0.606532,1.38541,0.564316,-0.574862,0.646509,0.844792,0.478919,1.03226,-0.0259178,0.619206,-0.0671599,-1.67193,-0.486435,-0.721246,0.248987,-2.14047,-2.62851,0.0651161,-2.39668,0.533877,1.1458,0.072606,-0.149481,-0.172998,0.603779,-0.592336,-0.908636,-0.918267,-0.0789251,0.0328413,0.873745,-0.34538,0.690703,-0.716462,0.549083,0.793742,-0.757966,-0.931533,0.601009,-1.27862,2.7995,-1.58374,1.55721,-3.77111,-2.92178,0.499988,-0.918263,-0.554691,-0.327724,-0.330486,-0.126854,1.34273,-0.615037,0.549096,-0.883066,0.924573,1.73605,-0.515917,0.936464,-1.64587,-0.865185,-0.357895,0.768324,1.34219,0.594781,0.953542,0.487229,-2.01164,-1.02328,1.99862,0.182314,1.1359,0.727301,-0.0124223,-1.13071,-0.144478,-0.98678,-0.0650721,-3.0121,-2.1511,1.35703,0.332734,-1.00476,0.172691,-0.163746,1.19381,-0.457453,0.207347,0.814992,-1.98205,-0.0774419,-0.0421523,-0.566505,-1.04065,-0.468909,1.44252,0.303075,1.27038,3.95195,0.630791,-0.662113,3.17113,0.920916,0.544201,-1.45417,0.343848,-0.262295,-0.173383,0.330194,-0.982587,-1.79901,-1.53161,-0.12238,-0.585202,-0.72311,1.40447,0.594508,-0.624589,0.685283,0.869598,0.510836,1.06254,0.00722125,0.679602,-0.0392315,-1.66535,-0.535119,-0.698461,0.28042,-2.1252,-2.60905,0.0488627,-2.43958,0.533877,1.1511,0.114207,-0.131052,-0.355983,0.720363,-0.540991,-0.80061,-1.03165,-0.0968299,0.101379,0.90829,-0.343877,0.690703,-1.97156,2.41346,0.793742,-0.0522699,-0.488796,2.74689,1.65094
-142.684,0.995113,0.0768822,6,63,0,169.287,-0.05014,0.130654,0.438403,-0.396267,0.27657,0.249524,0.0441041,-0.790224,0.346096,0.180598,1.13848,-1.93678,0.317751,-0.556301,0.162678,-1.06774,-0.0374703,0.376286,0.336711,-0.976604,0.434258,-0.840712,-0.143519,-1.41579,-0.831398,-0.463576,0.5457,-2.17513,-0.373547,2.00194,2.35909,1.97761,1.05535,0.781623,0.186333,0.912541,-2.01253,-0.165442,-0.901684,-0.381646,1.43114,-0.274929,0.277409,0.0819328,0.547566,-0.606497,-1.72666,-1.17409,0.622415,0.75966,1.41736,-1.53905,-0.800422,-1.16864,-0.116343,-1.03149,-0.924631,-1.55525,-1.89077,-0.697562,1.3522,-0.699467,-0.888309,-0.523027,1.425,-0.294823,0.251034,0.191374,-0.335291,1.10052,1.86484,1.3734,0.071513,0.565403,0.808596,-1.40016,-0.659104,0.687656,-0.873526,-0.861567,-0.574704,-1.05084,-0.0169218,-0.648987,-0.0702147,1.79309,1.17613,0.677532,-0.108965,1.88453,2.75901,-0.0469128,2.69167,-0.604263,-1.14965,-0.408354,0.174099,0.506246,-0.824655,0.58807,0.652524,1.21198,0.0471663,-0.33609,-0.800575,0.533897,-0.678865,1.21552,-1.02887,-0.924177,0.303767,0.872449,-0.441047,2.88022,-1.89257,-3.57207,1.98563,-1.56569,-0.0567175,0.186128,0.0810947,-0.762768,0.273669,0.24912,1.20619,-2.07986,0.395142,-0.537842,0.020134,-1.0331,0.00110096,0.23152,0.288704,-0.965198,0.372107,-0.818298,-0.120685,-1.3985,-0.791135,-0.435854,0.611811,-2.15975,-0.400024,1.92523,2.38468,2.0097,1.08465,0.79824,0.189858,0.759472,-2.01253,-0.119906,-0.919422,-0.842926,1.26679,0.190702,0.424489,0.498218,0.0468432,-0.796068,-1.55771,-1.66853,0.54157,0.75966,1.21468,-1.60286,-0.800422,-0.7449,-0.134369,-0.83258,-1.54045
-151.998,0.985113,0.0768822,6,63,0,171.855,-1.0496,0.918608,-0.458342,-0.332497,-0.228479,-0.133113,-0.352066,0.665081,-0.280712,-1.14544,-1.48229,1.8159,-1.26512,0.67906,1.50307,0.684292,-0.483543,0.242627,-0.374021,0.781623,-0.193727,0.794557,0.0058939,1.13753,0.954407,0.115375,-0.99533,2.0279,0.399747,-1.14522,-2.49809,-2.28658,-1.49469,-0.892083,-0.162419,0.261413,1.98942,-0.0636197,1.21512,1.31844,-1.51916,-0.600586,-0.206236,-0.859499,0.691789,1.0309,1.49433,1.39095,-0.510152,-0.774143,-0.862062,1.0042,0.74753,1.0937,-2.4011,-0.657527,-1.36221,0.626672,-1.14909,1.88919,1.9275,-0.804758,0.138341,0.00662648,0.185192,-0.611615,-2.07006,0.855137,-1.4897,1.2219,-1.24891,0.0266135,0.353972,-2.15396,0.157337,-0.856592,-0.100885,0.323138,-0.0149635,-0.124262,-0.86057,1.93234,-0.0794194,-0.140837,-1.65018,0.121611,0.0938234,-0.538113,0.205592,-1.43504,-0.224375,1.62217,0.206984,0.402915,-0.963788,-0.793299,-0.00779864,0.150947,1.4537,-0.588555,0.256672,-0.0964661,-0.496125,-0.990769,-0.735851,0.236571,-0.708507,-0.352551,0.0760294,0.349746,-0.271379,0.145486,0.970072,-1.53338,-9.67471,0.175314,-0.42262,-2.14602,-3.49201,-1.15309,-0.246139,0.716637,-0.915574,-0.976316,-1.37385,1.90953,-0.979716,0.744595,-0.232258,0.845002,-0.392697,-0.6115,-0.436103,0.880192,-0.753462,0.54147,0.0514105,1.3119,0.918925,0.25757,-0.984916,1.94719,0.0226744,-2.60541,-2.489,-2.21584,-1.48126,-0.862996,-0.611551,-1.20947,1.98942,-0.0923656,1.19003,1.2593,-1.57336,-0.595913,-0.206196,-0.846957,0.651019,0.989523,1.5051,1.39389,-0.512421,-0.774143,-1.97762,0.858305,0.74753,0.0399769,-0.99678,0.333302,-2.72786
-143.975,0.996382,0.0768822,6,63,0,178.735,1.59435,0.456387,-0.226109,0.0684047,-0.386897,-0.0448084,0.171832,-0.289801,-0.765925,-1.81115,-0.790775,0.102997,-1.77903,-0.603305,0.0770262,-1.02156,-0.589827,0.432608,-0.476602,1.35361,1.0427,0.997651,-1.37173,-0.545706,0.0819438,-0.64777,0.54885,-1.04783,-0.796971,1.33187,0.25305,-0.435272,-0.759813,1.06371,1.0512,0.157107,-0.724895,-1.42541,1.36986,0.414038,-0.569185,-1.96912,-0.489844,1.25234,-0.536732,0.253708,0.277428,-1.04907,-0.704697,0.399588,0.171496,-0.0989823,0.239125,0.37188,1.17319,0.116679,-1.10762,0.601926,-2.50201,0.88486,2.13006,1.60597,0.138716,0.130499,-0.893597,0.185798,0.788343,1.09151,-2.03055,0.58973,-1.05622,-1.2831,-1.06552,0.284627,-0.0808167,0.146557,-0.849031,0.320015,-0.928981,-0.281682,-1.47667,-1.10394,-0.431269,0.665201,-1.99075,-0.647357,1.70369,2.33678,2.12215,1.31003,0.883507,0.145947,-0.0026461,-2.08399,-0.250691,-1.37017,-1.75944,1.44943,0.014137,0.240657,0.30102,-1.01835,-1.3705,-1.9204,-1.82458,0.304447,0.781429,0.444105,-2.66825,-0.750964,-1.00524,1.0596,-0.503538,-1.81727,7.16385,-0.541638,-1.02036,2.64883,-3.70747,0.211907,0.323176,-0.142811,-0.571378,-1.61144,-0.521865,0.169624,-1.46927,-0.494309,-0.00190578,-0.875765,-0.507055,0.32637,-0.388311,1.49963,1.09104,1.07618,-1.29086,-0.392316,0.219047,-0.493258,0.731915,-1.4906,-0.761443,1.57661,0.364432,-0.287794,-0.686468,1.21502,1.23116,0.149331,-0.724895,-1.11147,2.67069,1.49507,-0.246123,-1.17118,-1.11609,2.59884,-0.337111,1.18109,1.26119,-0.460953,-0.563743,0.399588,0.869377,1.76785,0.239125,-0.0407186,3.93698,0.0586593,6.59576
-151.62,0.996927,0.0768822,6,63,0,177.592,0.127754,0.044021,-0.182343,0.15177,0.300984,1.01002,-0.590186,0.71035,1.82548,-1.22655,-0.509299,-0.145657,-0.364139,-2.76987,-0.702805,0.00710106,0.172986,1.20292,0.437701,1.03386,1.25719,-0.945926,0.176159,-0.882402,-1.62781,-0.619665,0.364919,-0.477363,1.61894,1.81289,1.02195,-1.25238,-0.316008,0.170391,0.16872,-1.42631,0.479526,-1.35006,-1.73883,-1.5303,-2.01385,-1.06221,1.69625,-1.99076,0.467544,0.414906,-1.12138,0.629368,0.123006,-1.82165,-0.782014,-0.454957,1.41609,-0.870265,-0.0350294,-0.258748,-1.5399,-3.67945,-0.807812,0.684601,-2.5062,5.42762,0.16746,-0.279351,0.393072,1.15968,1.55193,0.661868,-0.139274,1.79066,-0.173232,-0.127247,1.03848,0.566268,0.0172606,0.60262,-1.19632,-0.747474,-1.4392,1.40369,0.356344,-0.353559,0.516078,-0.502949,1.01578,1.46694,-0.850457,-0.116159,0.133717,0.664508,-1.10451,-1.12483,-0.511507,0.8297,1.17159,-2.77939,-1.19658,0.155421,1.56082,1.04823,-1.57852,1.08197,-0.3007,-0.851884,1.03222,0.870516,-0.657304,-0.300014,-0.430009,0.121689,-0.129478,-0.975532,-0.197069,1.35857,-3.50781,-3.429,-0.814015,7.49424,1.75548,0.998578,-0.573597,0.72437,1.82961,-1.19236,-0.479774,-0.158006,-0.33865,-2.75505,-0.825813,0.0213769,0.189797,0.999321,0.43987,1.02597,1.15469,-0.944378,0.190523,-0.867683,-1.6391,-0.602874,0.365052,-0.515126,1.61944,1.78539,1.0367,-1.23675,-0.301797,0.185062,0.176384,-1.4928,0.479526,-1.33134,-1.69669,-1.6035,-2.16422,-0.948267,1.65542,-1.92623,-0.2021,0.3335,-1.02408,0.640064,0.0607125,-1.82165,-1.56806,-0.252911,1.41609,-0.927304,-0.493768,0.294797,-3.45803
-145.115,0.996807,0.0768822,6,63,0,188.409,-0.19138,0.740405,-0.34101,-0.500886,-0.327397,-1.23727,0.528065,-0.954642,-0.269567,0.339216,-0.320548,-0.0835284,-1.14875,0.956634,0.230573,0.198483,-2.27847,-2.25799,-0.295608,-0.543781,0.0132708,1.10117,-1.21124,0.275646,2.24128,0.928567,-1.38428,-0.588382,-1.38014,-0.263603,0.760161,0.17925,0.917543,1.2851,-1.91228,-0.0264662,-0.676188,1.10451,0.951443,2.56031,0.854801,-0.59552,0.248118,0.348399,0.783991,-0.234629,-0.791462,1.16881,-0.436947,-0.205375,1.44803,-0.676344,-2.32139,-0.601204,-0.655626,-0.205772,-0.659524,-3.62081,-0.915616,1.25895,-1.37257,-1.36318,-0.218832,0.221703,-0.204964,-2.14711,1.16485,0.785934,0.209611,1.0219,2.76545,1.22827,-0.238277,1.79409,-0.15891,-0.399329,-0.947166,-1.58111,0.467704,0.685607,0.832121,0.223224,0.00755342,0.533127,1.0417,-1.14148,-2.13722,-2.01307,1.35124,-0.558291,-1.14532,0.972325,1.97666,-0.0843246,0.740847,1.47388,0.529428,2.93837,1.01497,-2.50712,1.59616,-1.02016,-0.551325,1.48168,-2.16957,0.315212,2.53375,0.268824,-1.54915,-0.236252,0.804682,-0.663101,-0.693652,0.907566,0.0525,0.783902,-0.372013,-5.13822,-6.75151,-1.42381,0.652055,-0.87888,-0.36629,0.516659,-0.158884,-0.105706,-0.883529,1.00866,-0.408438,0.32781,-2.20743,-2.36312,-0.260873,-0.478243,0.0840134,1.18715,-1.17728,0.371435,2.34704,1.02473,-1.1739,-0.669625,-1.69145,-0.318498,0.812916,0.286615,0.984873,1.32667,-1.94869,-0.593995,-0.676188,1.05733,0.955103,2.12042,0.3113,-0.242734,0.277219,0.802546,0.853103,-0.182113,-0.601467,1.22997,-0.596537,-0.205375,1.39498,-0.588303,-2.32139,0.328543,-2.13231,-0.32235,-0.0766561
