# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=737855710
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=startle_noint_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_b.1,z_b.2,z_b.3,z_b.4,z_b.5,z_b.6,z_b.7,z_b.8,z_b.9,z_b.10,z_b.11,z_b.12,z_b.13,z_b.14,z_b.15,z_b.16,z_b.17,z_b.18,z_b.19,z_b.20,z_b.21,z_b.22,z_b.23,z_b.24,z_b.25,z_b.26,z_b.27,z_b.28,z_b.29,z_b.30,z_b.31,z_b.32,z_b.33,z_b.34,z_b.35,z_b.36,z_b.37,z_b.38,z_b.39,z_b.40,z_b.41,z_b.42,z_b.43,z_b.44,z_b.45,z_b.46,z_b.47,z_b.48,z_b.49,z_b.50,z_b.51,z_b.52,z_b.53,z_b.54,z_b.55,z_b.56,tau.1,tau.2,tau.3,aux_unscaled.1,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_b.1,p_z_b.2,p_z_b.3,p_z_b.4,p_z_b.5,p_z_b.6,p_z_b.7,p_z_b.8,p_z_b.9,p_z_b.10,p_z_b.11,p_z_b.12,p_z_b.13,p_z_b.14,p_z_b.15,p_z_b.16,p_z_b.17,p_z_b.18,p_z_b.19,p_z_b.20,p_z_b.21,p_z_b.22,p_z_b.23,p_z_b.24,p_z_b.25,p_z_b.26,p_z_b.27,p_z_b.28,p_z_b.29,p_z_b.30,p_z_b.31,p_z_b.32,p_z_b.33,p_z_b.34,p_z_b.35,p_z_b.36,p_z_b.37,p_z_b.38,p_z_b.39,p_z_b.40,p_z_b.41,p_z_b.42,p_z_b.43,p_z_b.44,p_z_b.45,p_z_b.46,p_z_b.47,p_z_b.48,p_z_b.49,p_z_b.50,p_z_b.51,p_z_b.52,p_z_b.53,p_z_b.54,p_z_b.55,p_z_b.56,p_tau.1,p_tau.2,p_tau.3,p_aux_unscaled.1,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_b.1,g_z_b.2,g_z_b.3,g_z_b.4,g_z_b.5,g_z_b.6,g_z_b.7,g_z_b.8,g_z_b.9,g_z_b.10,g_z_b.11,g_z_b.12,g_z_b.13,g_z_b.14,g_z_b.15,g_z_b.16,g_z_b.17,g_z_b.18,g_z_b.19,g_z_b.20,g_z_b.21,g_z_b.22,g_z_b.23,g_z_b.24,g_z_b.25,g_z_b.26,g_z_b.27,g_z_b.28,g_z_b.29,g_z_b.30,g_z_b.31,g_z_b.32,g_z_b.33,g_z_b.34,g_z_b.35,g_z_b.36,g_z_b.37,g_z_b.38,g_z_b.39,g_z_b.40,g_z_b.41,g_z_b.42,g_z_b.43,g_z_b.44,g_z_b.45,g_z_b.46,g_z_b.47,g_z_b.48,g_z_b.49,g_z_b.50,g_z_b.51,g_z_b.52,g_z_b.53,g_z_b.54,g_z_b.55,g_z_b.56,g_tau.1,g_tau.2,g_tau.3,g_aux_unscaled.1
-159.504,0.988602,0.0531629,6,63,0,186.853,0.640872,1.01915,-0.259287,0.177219,-0.782496,-1.46708,-0.344707,0.560969,1.00254,-0.294328,0.112475,-2.22597,-0.818541,0.362438,-0.479805,-1.73146,0.502405,-1.04323,-0.133119,-0.653945,0.366115,-1.38164,-0.892871,0.903859,-0.761473,0.586986,-1.80607,0.267444,-0.0334447,-0.175379,1.22185,-0.0320797,1.05174,0.193892,0.815509,-1.23075,-0.932503,-0.627904,0.78944,0.661427,1.39388,2.44415,-1.55699,0.518458,0.923696,-0.489958,1.18256,-1.32915,-0.769788,-0.42713,0.509592,-0.882674,0.856268,-1.12774,0.288218,0.670543,-0.330061,-1.2369,0.224588,-0.0637995,-0.247483,0.64991,-0.395063,-0.282306,-2.59829,-1.42055,-0.145232,0.0109496,0.617982,-1.21516,0.512794,0.391881,0.710765,1.07049,0.634956,-1.75823,0.931477,-1.35705,1.09213,-0.441803,1.09078,-0.264014,-0.206099,0.47314,1.4408,0.908577,-0.162334,-1.94563,0.742565,-0.679142,-0.456531,0.437744,0.862533,0.226989,-1.73876,-1.0942,-2.11407,-0.657673,-0.841215,0.217458,1.28464,0.230673,0.236607,2.02107,0.0363644,-0.0441101,0.997513,0.00223743,-0.26872,-0.696501,1.31935,-1.06145,0.891494,-0.151572,-2.44813,0.96907,-1.76313,1.06826,-0.273576,1.38594,-2.39079,-0.445931,-0.195999,-0.00567525,1.03454,-1.18086,-1.95525,2.45508,-1.2309,0.593793,-0.494224,-1.43098,-1.04231,0.779867,1.60633,0.0170242,-0.361466,-1.93338,-1.60342,0.389707,-0.286387,-1.72376,-0.91434,-0.695841,0.143409,-0.896435,-0.108567,-1.75431,-1.237,0.956298,-0.612,0.655518,-1.63366,0.405976,0.269709,-0.337465,1.78745,-0.849749,1.14723,0.214391,0.877788,-1.20519,-0.723072,-0.586368,0.881375,0.298068,1.59264,2.07835,-1.55699,0.66415,1.82612,-1.10498,0.769409,-0.499279,-1.25151,0.0658828,0.433325,-2.06626,1.20337,-1.8096,-0.0605791,0.670543,-2.43836,-1.7837,0.224588,-0.2994,1.53135,2.28758,0.584621
-159.667,0.982162,0.0531629,6,63,0,186.725,0.630899,0.813706,-0.161464,-1.44722,-0.486556,0.405769,0.945307,0.11596,0.540006,-0.777245,1.16653,-1.4191,-0.206864,-0.11173,-0.532346,-0.622679,2.16055,-2.44556,-0.968744,-0.30454,-0.38402,0.964145,1.63134,-1.32131,-1.5727,-0.287466,-0.781366,-0.113393,-0.273594,0.60424,-1.10626,0.891637,-0.501778,1.03698,1.11891,0.23416,-1.31203,-0.858585,0.0769324,0.656574,0.721069,0.363829,1.83125,-0.654876,-0.767367,0.0846993,-1.13438,-0.923799,0.788444,-0.319202,-0.725195,-1.02687,1.40792,0.973439,0.393215,0.929079,0.295721,-1.55832,-0.0453361,-0.174453,-1.06772,0.0425533,-0.421118,-0.924902,-1.38578,0.106698,-0.0473683,0.423072,1.56273,0.865993,-0.847975,-1.72682,-0.036931,0.266633,1.8611,1.42471,-0.448362,0.303554,1.82234,0.17476,0.674571,-0.324133,1.07104,0.596495,1.56049,0.973323,-0.479725,0.960765,-0.657722,1.68131,-0.534586,-0.236996,0.184077,-1.91908,0.126091,-1.29215,-0.0883745,-1.25371,1.16728,0.843699,0.51412,-0.894251,-0.29517,-1.81771,-1.66205,1.74954,-0.801972,-1.54986,0.755794,-1.55921,0.848415,0.991155,0.176987,-0.191215,0.907197,-0.903895,1.33177,-0.193689,-0.669005,0.591162,0.697706,-0.216615,-0.565398,-0.0906753,-0.81812,1.83787,5.73856,1.85287,0.511407,-1.63914,-0.180837,0.592736,1.08373,0.337818,1.10854,-0.455552,1.2785,-0.979261,-0.310233,-0.0316892,-0.358215,-0.581957,1.87587,-2.23226,-0.694291,-0.290938,-1.13984,1.15083,1.77687,-1.90849,-1.51837,-0.231975,-0.55176,0.0859115,-0.0548307,0.816118,-0.817587,1.0916,-0.430165,1.07476,1.50159,0.306283,-1.15207,-0.747706,0.17372,0.430616,0.936209,-0.40795,1.83125,-0.616568,-0.600943,0.0271195,-1.18207,-0.506127,1.1052,0.00424573,-1.13064,-0.932253,1.62361,1.12844,0.448057,0.929079,1.35365,1.24464,-0.0453361,-0.763699,-0.326142,-4.0116,-6.82996
-157.028,0.996914,0.0531629,6,63,0,179.107,-0.0594062,0.470981,0.0507163,1.41373,-0.38225,-1.30172,0.341822,-0.743374,-1.89974,-0.131877,-0.279311,-0.351581,0.719448,-0.387577,-0.20359,-0.606278,0.429783,1.23022,-0.320217,0.298028,1.04401,-0.644821,-1.83684,1.37878,1.46728,0.264267,0.239021,-0.630121,-0.466758,-0.627534,-0.100311,0.284572,0.572567,-1.30863,-0.562872,-0.292616,0.711616,0.262414,-0.222997,0.890669,-0.798764,1.35171,-1.87111,0.80704,0.436138,0.367259,1.49164,0.282141,-0.119729,-0.386236,1.65069,0.845957,-1.04192,-0.492445,-0.839448,-0.955921,0.167298,-0.609409,-0.011415,-1.22414,-1.50833,-0.339033,-0.295238,1.10905,1.72712,1.58145,-0.666227,1.06466,-0.860495,-0.543928,-0.686376,0.48482,-1.05988,-0.0521802,0.654762,-1.16866,-0.770419,-0.00633839,-1.85479,-0.341622,-1.11164,-1.20662,-0.257397,0.226193,-0.617623,2.04084,-0.150308,-1.43506,0.804149,0.385726,0.147908,-0.800751,0.842898,0.282155,-1.4613,0.902448,1.70969,-0.562682,0.722993,-1.58201,-0.855343,0.404951,-0.841292,-0.0995439,0.443719,0.357383,-0.62377,-0.245441,0.0722146,-0.482803,0.276204,0.930744,0.178125,0.989886,-1.3232,1.97844,0.586909,-0.9597,0.0402217,-1.82997,0.624681,-0.192183,-0.0576415,-0.859102,-0.0650153,-0.0889251,-3.02344,-4.06011,1.48918,1.42248,-0.274992,-1.24749,0.240199,-0.638341,-1.72539,0.0303275,-0.399946,-0.162643,0.604116,-0.345589,-0.0988987,-0.557911,-0.0582266,1.35506,-0.212313,0.241108,0.604406,-0.668826,-1.85916,1.21377,1.59209,0.31812,0.326628,-0.605473,-0.376619,-0.773632,0.0336805,0.0248819,0.618635,-1.45821,-0.649306,-0.243392,0.820528,0.328585,-0.183152,0.687584,-0.791181,1.00907,-1.87111,0.75005,0.581994,0.154437,1.27316,0.568377,-0.325198,-0.147831,1.31631,0.693693,-0.878505,-0.569704,-0.912133,-0.955921,-2.4969,0.456437,-0.011415,-2.3336,-1.90384,-1.38279,-4.39987
-169.523,0.997788,0.0531629,6,63,0,196.222,-0.257259,0.754215,-0.722264,-0.328096,-1.78117,-0.554145,0.28221,-0.339773,-0.788388,-0.487334,-1.50987,-0.535751,1.61567,0.291415,0.793553,-0.99602,1.85078,-3.1155,-2.32439,0.620783,0.780656,-1.24876,1.54287,-0.0513667,-1.29592,0.754597,-1.28898,1.28907,-0.109439,1.46334,0.845083,-0.51151,1.73838,0.37639,1.08519,1.27981,0.13196,0.323522,-0.143646,-0.35642,-0.00897503,0.684084,-0.561037,0.513304,1.83348,-0.562817,-2.02933,-2.55656,0.593983,0.216244,-0.031313,0.480685,0.638946,-0.611101,-0.598147,0.108328,1.24036,-0.336605,1.23799,-0.228015,-1.66019,-0.203759,-0.488121,1.7709,3.90569,-1.00813,-1.88435,0.627141,1.45022,-0.22249,0.581745,1.8259,-0.128119,1.27526,-0.151922,-1.13549,0.23527,-0.329835,0.77891,0.517205,-0.601523,0.683333,-0.391257,-0.754315,1.48093,1.45936,-1.2782,-1.29291,-0.764325,-0.206572,0.173781,0.167636,0.448061,-0.669518,1.36784,-1.27267,2.20083,0.202685,-0.434263,-1.27032,-0.610542,0.169049,-0.463353,0.920521,-0.236351,2.17986,-1.03379,-1.0555,0.107593,-1.00937,0.265952,0.454993,-0.0511544,-1.85132,-1.01815,0.74256,1.09368,1.25087,0.961888,0.504218,0.908173,-0.502033,0.564975,-0.343599,1.00996,0.649399,2.22597,1.64631,-2.28126,-0.182402,-1.57854,-0.469844,0.302311,-0.151412,-0.373452,-0.225875,-1.76452,-0.0831873,1.67115,0.361262,0.940001,-0.960958,1.07045,-2.96517,-2.17609,0.628419,0.401034,-1.29366,1.61751,-0.276029,-1.3467,0.849511,-1.1182,1.3877,0.129691,1.65672,1.21603,-1.17675,1.85549,0.359125,1.29549,1.40181,0.341904,0.432501,-0.0652415,-0.619206,0.0460767,-0.0552578,-0.561037,0.497758,1.99795,-0.666047,-2.11857,-2.37186,0.55725,0.383005,-0.0770837,0.517405,0.740966,-0.665952,-0.642906,0.108328,1.08474,0.95402,1.23799,-2.02946,-0.590487,-0.811799,-5.28825
-167.529,0.998984,0.0531629,6,63,0,206.715,0.245994,0.779002,0.167315,0.762573,-0.112017,1.06549,0.470445,0.723233,-1.12301,0.603046,1.22904,-0.713333,0.177498,2.45027,-0.822366,-0.768933,0.141057,1.09749,-0.442778,-1.04977,1.21989,1.01735,-1.07654,0.0376566,0.871731,-0.590141,0.453201,-1.10062,0.429708,-1.99326,-0.991398,1.16206,-2.17207,-0.0336777,-0.832732,-0.157047,-0.421543,-0.622179,0.87885,1.49427,-0.520172,1.33232,0.784219,-1.00884,-2.49875,-0.366455,2.13828,0.829389,-0.300176,-0.0423589,2.06994,1.01911,-1.9257,1.24878,0.558728,-0.721488,-0.065644,-1.89466,0.554023,-0.397803,-0.54575,-0.27897,-0.0973191,0.546503,3.73608,-1.82119,0.479968,-1.84431,0.161905,0.0380765,0.640241,-1.02464,0.818905,-1.89772,-0.261682,2.40806,2.41065,0.880732,-1.56095,-0.344579,-2.63088,-2.77213,-0.145731,1.74608,-0.927204,1.21087,-0.528668,-0.850771,0.613208,-1.03902,1.22415,0.595061,0.709874,1.17193,-0.857814,0.898242,-0.246543,1.33124,1.74785,0.403911,0.154113,0.662578,-0.0564299,-0.615764,-0.550292,-0.150348,-0.00843647,1.40514,-1.70731,-1.84029,-1.85675,0.511316,0.921017,1.55032,1.2333,-0.21318,0.164154,-0.691073,-0.491479,1.97048,-0.790095,2.09956,-0.315468,0.62714,-0.538014,-2.51426,0.257777,1.04698,2.22141,0.246851,0.244822,1.26887,-0.226456,0.91035,-0.568114,1.20499,1.29305,-0.221378,0.227166,2.70827,-0.478866,-0.710759,-0.921074,1.6133,-0.0294358,-1.17216,1.31723,1.22664,-1.20189,0.0755825,1.25377,-0.568249,0.589077,-0.998382,0.52863,-2.96743,-0.746329,1.03261,-2.16654,-0.253994,-0.877269,-0.129709,-0.0829739,-0.471704,0.910208,1.04455,-0.807275,0.110739,0.784219,-1.45386,-3.07803,-1.53793,2.29921,1.8332,-0.913685,0.730542,2.82542,0.965511,-1.74386,1.70701,0.20323,-0.721488,-0.333868,-1.47651,0.554023,-0.596878,4.76584,-1.01807,4.20005
-159.578,0.999277,0.0531629,6,63,0,192.971,0.403115,0.777977,-0.0461833,0.0652492,-0.918983,-2.16329,1.03343,-1.15718,0.615073,-0.896429,-1.047,-0.467201,-0.256022,-2.18184,-1.14479,-0.393821,1.93588,-1.08587,0.575655,0.239845,-0.00123204,-0.801885,1.56583,0.196318,-0.0850198,1.15809,-0.947129,0.601872,-1.42846,1.40692,-0.842664,-0.486367,0.358252,1.23918,0.62833,0.554739,0.781257,0.634723,-1.283,0.198715,0.449995,1.44114,0.463631,-0.0389988,1.24189,0.201456,-0.591792,-0.874937,0.0861631,-0.35043,-1.28954,-2.04517,0.68445,1.07572,-0.509319,0.742034,0.146799,-1.32048,-0.694564,-0.639042,-1.34276,-0.037974,-0.0669697,-0.360843,0.439987,4.76647,1.75052,0.0756118,0.489956,0.421961,0.407541,0.393474,0.966449,0.119415,-0.0545137,-0.475338,1.80299,-1.3285,-1.01473,0.123344,1.52432,0.628192,-2.01405,-1.14085,0.50216,-0.103311,-1.29496,2.48337,0.157803,0.38155,-0.179131,-0.0352013,-2.21492,-1.18809,0.942012,-2.32565,0.357049,-0.545385,0.290947,0.806598,0.0700958,0.264806,0.780994,-0.525259,1.39887,1.17363,-1.18849,-2.32168,-0.621934,2.19951,1.1916,-0.302012,0.488528,0.942552,0.370478,-1.77352,1.71009,0.366917,-0.341984,-0.525678,-2.38474,0.176494,-0.173698,-0.403701,-0.765495,0.676784,0.330434,0.827834,0.839477,0.312496,-0.598061,-2.0955,0.965617,-1.01304,1.18747,-0.628437,-1.42963,0.0479768,-0.670473,-2.15702,-1.02565,-0.366561,1.20412,-0.792656,0.937088,0.135219,-1.2304,-0.870649,1.58127,-0.255398,0.227756,1.24318,-0.761366,0.868441,-1.25124,1.62936,-0.51995,-0.920727,0.428573,1.16731,0.671487,0.621553,1.0089,0.795198,-1.24817,-0.25826,0.560823,0.722932,0.463631,0.00432664,1.63678,0.00489316,-0.803465,-0.331119,0.163119,0.136915,-1.97521,-2.34971,0.852813,0.864676,-0.549574,0.742034,-0.555767,-0.378471,-0.694564,-3.30291,0.611291,-1.3843,-3.39396
-162.576,0.997004,0.0531629,6,63,0,189.148,-0.249734,0.578771,-0.351458,0.099186,-0.117142,-1.56866,-0.0825639,-0.576386,-0.866514,-0.61935,-1.37396,-2.0553,0.611632,-0.709979,-2.14429,-0.423257,1.57776,-0.532297,0.185653,-0.498583,0.675623,0.238697,-0.0643053,-0.531733,0.718572,0.0199669,-0.304937,0.277673,-2.0307,1.76141,-1.25255,-0.0628979,-0.846278,-0.432582,1.24296,0.049429,0.010708,0.509925,-0.593959,-0.324558,0.947308,1.86644,-1.33098,0.850556,1.57859,0.456853,0.472479,-1.00488,-0.351829,0.615151,-0.854064,-1.82015,-1.49273,1.66648,-0.142788,1.67741,0.410167,-0.106732,-1.7732,-0.111192,-3.26672,0.12589,0.0773284,1.79445,1.37017,2.43312,0.181375,-0.769675,-1.62569,1.28715,-0.85082,1.76008,-0.417341,-0.817566,0.885894,-1.09044,-2.21192,0.0772258,-0.148246,1.22948,-0.689036,0.97641,0.402318,-1.31074,-1.12688,1.80587,-0.0856764,-0.0945438,1.45316,-0.861544,0.765759,-0.266557,0.748597,-0.0849795,-1.29613,1.17212,1.44131,0.323963,0.695085,1.05827,0.641791,-1.0932,-0.027493,0.128948,0.295283,1.49419,-0.849122,0.37334,-0.126934,-1.3183,-0.309063,0.512998,-0.796982,-1.19445,-1.33815,2.06238,0.104743,-0.577175,-0.113725,-0.0160391,-1.64651,0.222793,0.505048,0.774031,0.015176,0.557793,0.587898,-3.04447,1.07066,0.307661,0.568069,-1.4812,-0.530476,-0.232355,-0.0328939,-0.057642,-2.54033,-1.66668,0.39026,-0.594327,-2.07468,-0.310274,1.38309,0.0653776,0.895637,-1.62006,-0.717715,0.491553,-0.227227,-2.58375,1.74161,0.229928,0.146799,0.526439,-1.85976,2.52551,-1.31049,-1.72763,-0.759161,-1.29167,2.31008,0.275731,0.542418,0.940451,-0.468814,-1.57057,1.82043,1.88378,-1.33098,0.865514,1.60076,0.471432,0.463109,-0.921504,-0.351291,0.671818,-1.00826,-1.82326,-1.45666,1.63248,-0.14461,1.67741,-2.26179,3.33456,-1.7732,4.0388,-0.93393,-1.32909,2.77542
-155.115,0.990467,0.0531629,6,63,0,183.793,-0.669907,0.962324,0.14758,0.0862973,-0.539381,-0.645927,0.892722,-0.629347,-0.161152,-0.756637,1.0699,-0.430777,-0.0460154,-0.209147,0.46042,-0.978754,1.44569,0.0980929,0.274862,0.226662,0.976725,-0.8944,0.346621,0.518756,-1.07238,-0.265586,0.270165,-3.13135,-0.764594,0.811149,0.264978,0.519075,-0.761849,0.718748,-0.675409,-0.592065,-1.05581,0.951959,0.200888,1.22897,0.621388,0.441556,-1.20559,-1.27208,1.31549,0.216497,-0.607223,-0.893895,0.098124,0.508336,-1.07075,0.0326559,-0.16023,0.978661,-0.711317,-0.902884,0.183342,-0.407913,1.52337,0.089326,-4.04238,-0.0607891,0.313298,-1.44672,1.84384,2.33484,-0.288698,-0.530806,1.56152,0.283898,0.415871,-0.206575,0.250598,2.06556,1.26795,-0.305596,0.670136,1.7617,0.280989,-0.986172,-0.207846,-0.994527,0.887576,0.207642,0.12413,-0.0254725,1.61123,-0.661471,-0.0896029,-0.157241,0.104717,1.90516,-2.50376,0.517204,0.697122,0.806263,0.928698,-1.01111,-0.0802501,-0.149664,-0.988704,0.496663,0.660894,-1.49344,-0.360672,1.34296,-1.26608,-1.57921,-0.454875,-0.649442,0.972692,0.442308,-0.63583,0.838201,2.18303,1.56444,-1.68326,0.0825944,-1.56003,-0.579344,-1.88555,1.61007,0.170251,0.500694,-0.649924,0.181631,-6.24135,-0.762134,-1.42888,-0.949066,0.0787709,-0.574767,0.983718,-0.524436,1.22796,-0.428531,1.54071,0.648923,-2.05512,-0.145528,1.55196,-0.957274,0.115935,1.1606,1.50311,-0.482426,-0.60641,-2.01124,0.516193,-1.05646,-2.9907,-0.210679,1.09758,-4.58624,-0.515494,1.25042,1.76823,-0.469307,-0.733678,0.301721,-4.14746,-0.558938,-0.882884,1.50336,0.307778,1.23754,0.889312,-3.15728,-1.20559,-1.30598,1.31394,0.171244,-0.632522,-0.841694,0.109085,0.505237,-1.1128,-0.0546644,-0.142025,0.96931,-0.692179,-0.902884,-9.60322,1.48244,1.52337,4.64905,-0.966465,-2.62437,2.47266
-162.076,0.983065,0.0531629,6,63,0,186.417,-1.17871,0.834606,-0.149196,0.0232661,-1.40746,1.07639,0.252988,0.140504,-1.5776,-0.136329,0.616884,-0.465556,0.248871,0.294975,0.571,0.437097,1.15801,-1.56186,-0.251428,1.11044,0.766416,0.361614,-0.528031,1.65093,-0.746107,0.736084,-2.35672,1.42308,-0.864355,1.49363,-1.25765,1.16839,0.426825,1.04065,0.962663,0.70673,1.39964,-0.435325,0.203985,-0.741969,-1.63881,2.53276,0.380755,-0.564999,0.221884,-0.521151,-0.233188,0.733378,0.812807,0.571103,-0.532541,-0.5343,-2.66988,-0.989289,-0.53435,-0.220067,1.2721,0.0236112,-1.50187,0.270279,-1.51315,0.386085,-0.183949,1.47997,6.62425,2.39119,0.115357,-0.202459,-0.595296,0.536509,-0.431024,0.352653,-0.359724,1.07239,0.37004,-0.459706,-0.157567,0.977939,-1.10197,-0.124316,0.470512,0.893522,0.594091,0.292281,-1.11594,0.0798778,0.716592,-1.55763,-0.140209,0.546676,-3.15992,-0.593094,1.15317,0.756066,0.63804,-0.787077,0.815615,-0.765635,-0.443754,-0.325115,1.12404,0.274068,0.0989016,0.515141,-0.15794,-1.23131,-1.52566,1.57893,0.265693,-0.75025,-0.696381,0.0193588,0.658429,-1.09159,0.0621033,-0.0740235,1.01482,-0.72376,-0.909525,-1.08521,1.81865,1.29676,-0.469645,-1.43747,0.804343,0.281483,3.51418,4.56058,2.89651,0.221256,-1.03567,1.56993,-0.653583,0.52914,-1.11507,0.475346,0.186271,0.488518,0.075344,0.380513,1.02255,0.536786,-0.212023,-1.21095,0.424348,1.88387,0.125745,0.250731,-1.11794,2.19369,-0.980024,0.87735,-2.32539,2.19981,-0.637221,2.22106,-1.23537,1.68223,0.498992,1.23425,1.9547,0.847533,2.08789,-0.225946,0.265321,-2.88983,-2.49611,2.77323,0.380755,-0.949221,0.390251,-0.487669,-0.331884,0.989531,1.07932,0.901927,-0.266133,-0.68814,-2.61663,-1.06592,-0.517557,-0.220067,4.38594,1.44202,-1.50187,6.69115,-0.0613585,4.46581,8.66197
-168.72,0.972127,0.0531629,6,63,0,197.97,0.39754,0.42219,0.0704292,-0.184423,2.21403,-2.01227,-0.0310603,-1.71285,1.16567,0.386195,-0.552531,-0.594133,-0.00788795,-1.40483,-0.707005,-0.71017,0.303508,0.11912,0.665829,-1.34608,1.04062,-0.634474,-0.928692,-0.493041,-0.776491,-0.460963,0.702658,-0.942728,1.78571,-0.435387,-0.421824,-0.594196,-1.28747,0.0510101,-1.4688,0.115244,-0.67893,0.497093,0.612609,1.62673,0.972942,0.248549,-0.532708,-0.085626,-1.00586,0.780924,-1.54978,-0.110886,0.760129,-1.16006,-0.620885,2.28118,0.572585,1.9825,-0.0317081,0.696604,0.668118,-0.782312,1.32538,-0.647023,-2.58927,-0.862512,-0.146422,-1.04863,0.82316,1.17392,-0.302853,0.34303,0.427495,-0.367159,-0.898528,-0.0433647,1.10056,0.0591128,-0.16018,0.0684336,-0.467399,0.658707,0.334332,-0.505302,-1.38855,0.66308,0.229442,0.332302,-0.111179,-1.75393,1.07594,-1.59805,0.761783,-2.19264,1.55597,0.587092,1.66963,-1.38583,0.722771,-0.142127,1.05171,0.048225,1.24234,1.85697,0.193546,0.983355,-0.594034,-1.49664,2.75658,0.101695,-0.799086,-0.0577165,-0.253432,-1.15967,1.07847,1.32519,0.0945328,-1.12826,0.23494,-2.84603,0.0172876,-0.713552,0.323717,0.878282,1.31555,-0.800647,0.263357,-0.643651,-0.823614,-0.093778,5.83084,-3.84567,0.249864,-0.175665,2.56395,-1.88941,-0.0625836,-1.49209,1.79072,0.867741,-0.672677,-0.113105,-0.0949733,-1.29729,-0.479063,-0.571954,-0.364334,0.407935,0.980279,-1.65223,0.47897,-0.580968,-0.881891,-1.04191,-0.573959,-0.329726,0.982686,-0.828279,2.09136,-0.542003,-0.0401247,-0.940199,-1.18209,-0.0318216,-1.66014,0.26883,-0.461134,0.719612,0.791534,1.75339,1.33461,-0.34229,-0.532708,-0.0259468,-0.915289,0.759476,-1.57994,0.0569993,0.757413,-1.04426,-0.757014,2.31063,0.672088,1.98836,-0.0360175,0.696604,0.437604,1.55098,1.32538,1.1699,-0.925717,-2.55727,2.26512
