# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1438233811
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=startle_noinbred_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,z_b.1,z_b.2,z_b.3,z_b.4,z_b.5,z_b.6,z_b.7,z_b.8,z_b.9,z_b.10,z_b.11,z_b.12,z_b.13,z_b.14,z_b.15,z_b.16,z_b.17,z_b.18,z_b.19,z_b.20,z_b.21,z_b.22,z_b.23,z_b.24,z_b.25,z_b.26,z_b.27,z_b.28,z_b.29,z_b.30,z_b.31,z_b.32,z_b.33,z_b.34,z_b.35,z_b.36,z_b.37,z_b.38,z_b.39,z_b.40,z_b.41,z_b.42,z_b.43,z_b.44,z_b.45,z_b.46,z_b.47,z_b.48,tau.1,tau.2,tau.3,aux_unscaled.1,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,p_z_b.1,p_z_b.2,p_z_b.3,p_z_b.4,p_z_b.5,p_z_b.6,p_z_b.7,p_z_b.8,p_z_b.9,p_z_b.10,p_z_b.11,p_z_b.12,p_z_b.13,p_z_b.14,p_z_b.15,p_z_b.16,p_z_b.17,p_z_b.18,p_z_b.19,p_z_b.20,p_z_b.21,p_z_b.22,p_z_b.23,p_z_b.24,p_z_b.25,p_z_b.26,p_z_b.27,p_z_b.28,p_z_b.29,p_z_b.30,p_z_b.31,p_z_b.32,p_z_b.33,p_z_b.34,p_z_b.35,p_z_b.36,p_z_b.37,p_z_b.38,p_z_b.39,p_z_b.40,p_z_b.41,p_z_b.42,p_z_b.43,p_z_b.44,p_z_b.45,p_z_b.46,p_z_b.47,p_z_b.48,p_tau.1,p_tau.2,p_tau.3,p_aux_unscaled.1,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3,g_z_b.1,g_z_b.2,g_z_b.3,g_z_b.4,g_z_b.5,g_z_b.6,g_z_b.7,g_z_b.8,g_z_b.9,g_z_b.10,g_z_b.11,g_z_b.12,g_z_b.13,g_z_b.14,g_z_b.15,g_z_b.16,g_z_b.17,g_z_b.18,g_z_b.19,g_z_b.20,g_z_b.21,g_z_b.22,g_z_b.23,g_z_b.24,g_z_b.25,g_z_b.26,g_z_b.27,g_z_b.28,g_z_b.29,g_z_b.30,g_z_b.31,g_z_b.32,g_z_b.33,g_z_b.34,g_z_b.35,g_z_b.36,g_z_b.37,g_z_b.38,g_z_b.39,g_z_b.40,g_z_b.41,g_z_b.42,g_z_b.43,g_z_b.44,g_z_b.45,g_z_b.46,g_z_b.47,g_z_b.48,g_tau.1,g_tau.2,g_tau.3,g_aux_unscaled.1
-135.58,0.97862,0.079051,6,63,0,163.305,-0.217126,0.773449,-0.284486,0.0860849,0.603321,0.407335,0.111978,-0.112394,-1.36432,-0.76815,0.00547981,0.861726,-1.05136,0.587397,1.3341,-1.78445,0.18777,0.266907,0.298916,-0.114224,-0.369511,-0.563918,0.540539,-0.473082,-0.147319,-0.458069,-0.324058,-0.233827,0.285477,0.214563,-0.967816,0.171467,-0.227261,-0.57286,1.3565,-0.503884,0.258866,0.490648,-0.628417,0.336478,-0.0336733,2.00761,2.33673,0.701798,0.0461628,-1.60835,-0.440397,-1.81207,1.11006,1.20257,0.627426,0.745725,0.0958178,-1.00792,-0.499535,-1.50387,-0.0381775,-2.16691,2.44112,-1.40684,1.86814,0.949495,1.21587,-0.736884,-0.449234,-0.346854,0.189466,-0.788803,2.07899,-0.797527,-0.477382,0.697145,1.62128,-0.895794,0.447913,0.858572,0.709984,0.209359,-0.0864859,-0.747607,-0.508049,1.89641,0.566287,-0.433796,0.779157,0.509447,0.000177869,-0.750071,-0.0925218,1.12219,-0.57766,-2.31953,-0.839638,-0.486089,-0.486823,-0.111093,0.694253,0.731471,0.557473,-1.06707,-0.55377,0.463464,2.14225,-0.69728,1.15239,-1.25786,-0.618262,2.30955,1.45737,-0.582313,0.397206,-2.07783,-1.1891,2.71261,-0.737409,1.93914,0.622354,0.456557,0.137589,-0.11394,-1.26999,-0.698038,-0.00738931,0.961357,-1.0297,0.127344,1.38388,-1.73871,-0.0638772,0.284578,0.306639,-0.237698,-0.339595,-0.539586,0.587835,-0.461535,-0.098064,-0.402605,-0.426821,-0.232395,0.254865,0.242202,-0.921848,0.198905,-0.203034,-0.627034,1.26622,-0.503884,0.236973,0.520811,-0.634051,0.232103,0.024708,1.99681,2.38927,0.592641,0.0381864,-1.57696,-0.43162,-1.82713,1.11006,0.785523,0.888775,0.745725,-0.439874,-0.662376,-0.730731,-5.23859
-140.307,0.9954,0.079051,6,63,0,160.607,0.980758,0.698283,0.347385,-0.4231,-0.382823,-0.00896699,-0.457958,-0.00317068,1.49098,0.289636,0.240679,-0.566532,1.38314,0.151858,-1.6722,1.65969,-0.183629,-0.974384,0.295929,0.610277,-0.249783,0.701586,0.214878,1.32321,-0.30079,0.322685,-0.248668,-0.502545,-0.639747,-0.420633,0.830236,0.10212,0.243999,1.09661,-1.41363,0.700395,-0.641591,-0.441155,0.49783,0.278783,-0.875063,-1.72518,-3.23628,-0.789711,-0.639753,0.829001,0.0938841,2.25387,-0.893118,-0.570812,-1.18707,-0.635896,-0.697984,-0.78321,0.269609,-0.778012,-0.0691806,2.70711,-1.75525,-2.46258,0.553629,1.32865,-0.353375,-0.183455,-0.108195,-0.897524,0.624307,0.951903,0.478439,0.610005,-0.552648,-0.627785,-0.326117,-0.842674,1.49023,0.525821,-1.1329,0.0697689,1.58894,0.847173,-0.734192,-0.16177,-1.38976,-1.48077,-0.199482,-0.240357,-0.406738,1.04088,0.00131164,0.350778,-0.0859781,0.438866,-1.70082,1.07069,-0.760246,-0.487499,0.384665,-0.011866,0.248168,-0.806158,-0.393406,-1.86101,0.224464,0.384758,0.689684,-0.276859,2.07719,0.46326,0.250296,1.25417,-0.709935,-1.46779,2.29555,-1.66472,0.782776,-8.61046,-0.498018,0.0720523,-0.389845,-0.0881482,1.64653,0.448808,0.264872,-0.408437,1.44891,-0.0358617,-1.58206,1.74449,-0.393236,-0.926637,0.364797,0.560876,-0.190377,0.758684,0.307862,1.35911,-0.237293,0.468871,-0.468368,-0.622379,-0.582012,-0.371967,0.921221,0.164113,0.304437,1.17175,-1.79191,0.700395,-0.579065,-0.427809,0.209371,0.0826049,-0.544127,-1.81769,-2.98378,-0.944007,-0.508101,1.02441,0.220341,2.32135,-0.893118,-0.99445,0.522859,-0.635896,0.630953,-1.37091,-1.47854,0.04671
-133.516,0.999233,0.079051,6,63,0,159.981,1.10753,0.819152,-0.0770456,-0.281712,-0.306848,0.0869943,0.264206,-0.230013,-0.446638,0.888796,0.814301,-0.373208,0.00828882,0.361328,-0.516074,1.70975,-0.0903763,0.266648,0.876524,0.600759,0.146696,0.034228,0.220494,1.34375,-0.471205,1.42071,-0.384859,-1.0646,0.103402,-0.523961,1.11097,0.0662565,-1.18761,-0.0649093,-0.801509,1.4132,-1.11324,-0.752429,0.608238,-0.300538,-1.05492,-1.85634,-1.61477,-0.347399,-1.33785,0.0775091,0.919165,-0.0596402,-0.248586,-0.690365,-1.20074,0.195857,-1.16066,-0.569629,1.19343,-1.17146,-0.142654,0.872549,-1.68182,4.38959,0.258922,0.0526065,0.887736,-0.236976,-2.63317,0.278173,0.316391,0.409377,-1.76036,0.217441,1.53563,-0.739112,0.209641,1.57967,0.282329,-0.281175,0.451705,-0.960753,-0.113745,-0.593416,-0.0100313,1.04843,0.0345857,-0.193979,1.10448,0.100133,-0.126829,-0.0838055,-1.55179,-1.71035,1.25201,0.161413,-0.114981,-0.0985147,-0.0769652,-0.557943,0.14135,0.712883,2.82202,0.886864,-0.328421,-0.877811,0.772569,-3.22118,0.902576,0.57415,-0.375096,0.825119,-0.321068,0.563812,0.951542,-0.863568,-0.228958,1.08389,-0.551255,-4.38709,-0.327407,0.112899,0.282618,-0.250615,-0.400492,0.9316,0.82102,-0.321411,0.0231609,0.215121,-0.488678,1.73504,-0.157044,0.282654,0.886269,0.580342,0.159429,0.0465214,0.246739,1.34911,-0.448953,1.46237,-0.475782,-1.10152,0.111575,-0.511955,1.13723,0.0825317,-1.17454,-0.0687098,-0.916293,1.4132,-1.14289,-0.720528,0.443782,-0.534092,-0.867203,-1.95497,-1.46643,-0.457228,-1.30121,0.172964,0.987059,-0.0626915,-0.248586,-2.73324,0.426943,0.195857,-0.442206,-0.650459,1.75426,-2.8904
-135.777,0.987515,0.079051,6,63,0,163.525,-0.0619235,0.559697,0.425416,0.493118,0.146668,-0.341273,-0.79791,0.319524,0.0856241,-1.2351,-0.372277,0.0617057,-0.146173,0.457587,0.311193,-1.81446,0.795567,-0.314953,-1.03677,-0.25948,-0.526875,-0.34438,-0.377176,-1.65872,0.273719,-2.0359,0.197171,1.28751,-0.201707,0.358264,-1.45553,-0.514683,0.739762,0.0880237,0.973752,-1.5203,0.346941,0.360021,-1.34599,0.246764,-0.563358,2.08512,0.356444,1.08804,0.713908,-0.335378,-0.792525,-0.221978,0.255834,-0.497517,-2.60658,-0.0957252,0.0305601,-0.556598,-1.05196,-0.663028,0.345179,2.54933,-3.49414,-2.35347,2.646,0.209135,1.11167,-0.355832,-0.265158,1.34649,0.945463,-0.145543,-0.259637,-1.29252,0.282843,-0.912407,1.53741,0.87487,0.283732,0.713546,0.145133,0.711842,-0.150816,0.0056992,0.218741,0.576259,2.01904,-1.19458,-0.328582,0.303283,0.383467,-1.34232,1.37601,-0.764573,-0.372989,-1.09792,0.0653313,0.412627,-1.48009,0.821051,1.44591,1.20014,1.49883,2.29329,-1.18303,0.988644,0.918928,0.373807,-0.494164,0.246007,1.08808,0.518081,0.75536,-0.27708,-1.38319,1.3855,-4.98379,1.48755,1.53529,10.3647,0.283571,-0.140812,-0.753459,0.0887425,0.52128,-1.04007,-0.953114,0.368028,-0.0996675,-0.997324,0.483822,-1.6373,-0.427595,-0.534749,-1.14776,-1.26374,-0.308889,-0.289932,-0.260681,-1.52619,0.487145,-2.12659,0.317468,1.44016,-0.524812,0.426626,-1.34725,-0.459051,0.807594,-0.0128024,0.647514,-1.5203,0.297316,0.600589,-1.51949,-0.227998,-0.346363,2.30437,0.675746,-0.0899998,0.490708,-0.200613,-1.21175,-0.303487,0.255834,-1.54035,-2.45888,-0.0957252,-1.87047,-0.92832,-0.516911,-1.73395
-141.842,0.982957,0.079051,6,63,0,166.598,1.12048,0.112891,0.0708181,0.101662,0.745637,-0.0699276,0.361383,0.165686,1.24183,-0.664413,0.749093,-0.476376,-0.952321,1.27873,0.87706,-1.73031,0.131542,0.319794,1.27385,0.316082,-0.721095,-0.257842,-0.259083,-0.580517,0.0800896,-0.706612,1.82225,-1.27035,-1.21802,-2.06532,0.00636936,-0.885768,-1.51047,0.0197876,1.35771,-0.703698,0.139907,-0.081709,-0.707025,-1.08452,-0.542329,2.02353,-0.907496,1.03065,-0.76667,-0.584916,1.398,-0.475159,0.249443,-0.529345,-1.98654,0.971139,-0.617684,-0.969698,-1.09169,-0.115263,-1.97294,1.10124,2.02602,8.31505,0.291377,-0.0341,-0.886046,0.0849288,0.24715,-0.677522,-0.746259,0.61807,0.264764,-0.830401,0.400231,-1.1681,-0.569654,-0.450594,-1.29292,-1.15453,-0.0917924,-0.135483,-0.154685,-1.53678,0.561344,-2.07614,0.0417241,1.36425,-0.393095,1.07978,-1.44908,-0.203824,1.57938,0.38219,0.277005,-1.30566,0.512453,0.959313,-1.27023,0.241255,0.0339323,2.16645,1.12099,-0.503741,0.593865,0.112333,-1.58109,-0.0983025,0.191575,-0.799488,-1.4286,-0.24125,0.797942,0.452524,-1.66986,1.13466,12.1965,-3.67293,0.85413,-0.831871,1.09017,0.245539,0.651072,0.244504,1.93401,-0.124442,0.907959,0.0115391,-0.699112,1.18552,1.19776,-1.48306,-0.51343,0.542852,1.46484,0.16343,-0.435844,-0.0148315,-0.0137437,-0.426506,0.379562,-0.338775,2.39809,-1.60787,-1.59665,-1.91458,0.317042,-0.652828,-1.35779,0.511027,1.08716,-0.703698,0.574223,0.512054,-0.416275,-1.02465,0.260433,2.66543,-0.30632,0.688189,-0.805958,-0.0833529,1.84467,-0.405392,0.249443,0.691873,0.386658,0.971139,0.13191,-0.585973,-6.02525,-0.0637494
-139.089,0.9914,0.079051,6,63,0,171.008,-0.104026,0.405125,-0.00136274,0.182209,0.609335,-0.697428,-0.0401051,0.840058,0.840597,-1.17709,1.20415,-0.585149,-0.880055,1.70504,0.448296,-0.17668,0.457983,1.44792,-0.231297,-0.227583,0.895903,-1.34719,0.770312,-0.0468832,1.37412,-1.4356,1.11527,-0.506453,0.610281,0.266422,-1.02561,-1.34928,0.742735,-1.04768,1.62341,-0.605156,1.78678,0.534427,0.0219179,-0.0830035,0.613429,1.42943,-1.11195,0.0227997,-0.786518,0.799429,0.190456,-2.75434,0.377987,0.179176,-2.62766,1.13012,0.351487,-1.2916,-0.792995,-0.598532,0.8308,-6.31082,0.914131,0.985681,0.585581,0.361419,0.592695,-0.587567,1.40668,-0.0207824,0.110885,-0.0417801,-0.564626,-0.0399306,0.895405,-1.75652,-1.51677,-0.427333,1.28604,-0.308058,-1.11371,0.532001,-0.541881,-0.674558,-0.359221,0.0676349,1.71701,-1.77635,-2.47666,-2.33214,0.713183,-0.315848,-2.24569,0.716793,0.190698,-0.479373,-0.706954,-0.281682,-0.984613,-1.43605,-0.808474,1.68978,-0.325028,0.485628,-0.677338,-0.606026,1.61148,0.926068,0.100669,-2.00192,-0.994073,0.563708,-1.42818,0.359257,0.558056,4.09638,-2.20584,-2.53131,0.70267,4.97057,0.782025,-0.422482,0.134418,0.814438,1.52876,-0.945081,1.07196,-0.220071,-0.814122,1.00208,0.762231,0.143218,-1.49615,1.58058,-0.507861,-1.74315,1.37231,-1.28786,1.05598,0.0354748,1.72983,-1.571,1.24492,-1.30863,0.410953,0.421527,-0.895494,-1.25815,0.920533,-1.33005,1.25664,-0.605156,1.78547,0.63508,0.0329555,-0.234791,0.761576,1.46969,-0.973814,-0.623017,-0.869352,0.929401,0.203297,-2.78432,0.377987,-0.751864,-2.24106,1.13012,0.0651819,-0.426706,-1.73018,-1.86025
-145.917,0.992445,0.079051,6,63,0,170.393,1.0198,0.48303,0.71717,0.357325,0.348773,-1.17459,-0.219014,-1.29877,-1.87654,0.267811,0.180439,-0.702318,1.42051,0.508647,0.103644,-0.653041,0.22886,0.263128,0.548806,-0.0171828,0.178263,1.55965,-1.15056,0.553726,-2.9366,0.65911,0.0603488,0.254729,-0.976872,-1.24445,0.61988,2.08358,-0.259554,0.830398,1.34909,0.488906,0.635846,-0.37416,1.1015,0.376914,-0.957712,-0.84225,0.548259,-0.538549,-0.429111,0.324986,0.429285,2.9997,-1.54747,-0.338136,-2.32257,-1.09406,-0.631402,-0.0747742,0.124173,-0.13392,-2.61023,-2.88296,0.0984636,-2.80821,1.26553,-0.822593,0.00719917,0.0976806,1.15374,-0.552597,1.73916,-0.00858819,0.370574,-0.236355,1.16554,-0.0692166,0.802331,2.62706,-0.311561,-0.157867,0.737765,0.12258,0.628169,0.27415,-0.0294748,-0.893707,0.406596,-0.329066,0.453696,-0.695343,0.275437,-0.275952,1.55449,-1.21292,-0.0777072,-0.364037,2.61901,1.13905,0.521564,0.526068,1.26629,1.19765,-0.50145,-0.193854,-1.27376,1.11707,0.674863,-1.07493,-0.915489,0.0566981,-2.33399,0.611914,-0.867595,-0.112201,-0.0663024,0.766318,-3.60089,-6.29004,6.41438,5.8372,0.511636,-0.821434,0.0446967,-1.77531,-1.61283,0.567376,-0.411648,-0.341931,1.51005,0.132149,0.393123,-0.380232,-1.62926,0.0490701,0.383182,-1.05232,0.661671,1.66149,-1.07928,0.934624,-2.90356,0.937964,-0.0243431,-0.180685,-1.49248,-1.21461,0.70175,2.26975,-0.224134,0.976008,1.16844,0.488906,1.52888,0.218126,1.03115,-0.59671,0.240477,-0.799462,2.11169,-5.4438,-1.35847,0.591798,-0.821038,3.51699,-1.54747,-2.39147,-3.99679,-1.09406,-0.688843,3.64551,4.715,14.1195
-141.714,0.978483,0.079051,5,31,0,169.383,0.942506,0.441454,0.735442,0.412748,0.550984,-1.44611,-0.264604,-0.94888,-1.69744,0.369283,0.212806,-0.603444,1.23979,0.612585,0.295155,-0.668084,0.486456,0.16008,0.494727,-0.046452,0.125071,1.5372,-1.27797,0.55133,-2.56251,0.609686,0.194062,0.21388,-1.09167,-1.12699,0.772543,1.98192,-0.186765,0.667623,1.37634,0.409843,0.581019,-0.362899,0.92616,0.269528,-1.01119,-0.602796,0.628136,-0.373669,-0.57884,0.279686,0.278247,2.7788,-1.47414,-0.27966,-2.23028,-1.0707,-0.864386,-0.32669,-0.114351,-0.244006,1.79784,1.75439,0.0131794,-3.7988,-1.23177,1.39807,0.310438,-2.79492,-1.39104,-0.539507,-0.205124,-0.707626,1.21166,-0.763045,-0.990613,0.0654397,-1.80638,0.699111,0.348489,0.147305,0.386687,0.28282,0.711887,0.0828982,-2.46825,0.455504,-0.915844,0.250653,0.782225,-0.819332,-1.01084,0.704699,-0.534282,1.26179,-0.0736505,0.467435,0.451829,-0.0526736,1.20561,0.676946,0.373065,-1.63323,-0.366973,-1.5504,0.872098,0.267595,1.07805,1.76238,-0.546309,-0.561007,-0.891221,-0.206264,1.0511,1.16236,1.13796,3.42281,1.41568,-2.61793,5.05496,7.62507,0.747983,-1.22387,-0.106176,-1.07634,-1.44313,0.610039,-0.12198,-0.333083,1.31423,0.291963,0.478244,-0.467763,-0.5156,0.0556382,0.457935,-0.630421,0.465184,1.62288,-1.20046,0.793948,-2.49221,0.853681,0.288505,0.0862902,-1.33921,-1.08772,0.87067,2.10603,-0.143326,0.772138,1.31405,0.409843,1.13986,0.29931,1.25301,-0.143294,0.00624915,-0.200452,1.73663,-2.92104,-0.94539,0.579819,-0.346283,3.06859,-1.47414,-0.621076,-1.00494,-1.0707,-1.27653,1.30156,-2.74544,2.47994
-138.93,0.999629,0.079051,6,63,0,169.349,1.11231,0.719847,-0.0149074,0.336987,0.744576,-0.702835,-0.866613,-0.760977,-1.27711,1.02688,-0.0939688,-0.965606,1.53923,0.495253,0.579186,-1.61399,0.901251,0.465059,-0.0610322,0.352266,-0.633493,2.08704,-2.04605,0.614595,-1.40633,-1.19906,0.232267,0.832831,-1.40064,-1.86299,1.01474,0.273492,-0.445361,1.00054,0.393004,0.775795,0.770524,0.169789,0.752104,1.04703,-0.745802,-0.901587,0.26271,0.538008,0.0167741,0.513856,0.681638,2.79445,-1.51822,-0.628709,-1.73757,-1.69862,-0.0367231,-0.81629,0.365602,-0.23824,1.33396,3.69506,-4.99705,-3.51295,-0.0697909,1.21095,-0.870704,0.797245,1.06988,0.550135,-0.269618,-0.469977,-0.0505236,-0.0649381,0.104836,-1.25311,0.784025,0.436989,-0.785589,0.829864,-1.23373,0.272372,-0.650925,-0.19994,2.29237,-3.39252,0.0255758,0.735324,0.0809322,-0.622531,0.0501773,-2.57398,-0.358951,0.281441,-1.63548,0.286602,-0.0077728,0.749269,-0.422833,1.08542,0.564539,-0.291212,-0.923589,2.04703,1.1848,0.0998237,0.706651,-0.895693,0.428771,-0.146907,1.67993,-0.322731,1.306,-0.135791,0.202801,-0.372032,0.522485,0.581169,0.331992,5.36783,1.49307,-0.220819,-0.743863,-1.38274,-0.687134,1.66075,-0.680967,-0.480179,1.72367,-0.92299,1.08178,-1.28483,0.139831,0.445943,-0.297288,-0.149981,-0.247609,2.33297,-1.96017,1.08058,-1.19015,-1.15409,0.00047621,1.1369,-2.64391,-1.84286,1.39373,0.43366,-0.394198,1.24945,-0.411218,0.775795,0.959855,0.621135,0.375489,1.01907,-0.444586,-0.764984,0.783751,0.132291,-0.556144,0.613733,0.48826,2.79163,-1.51822,-1.62391,-0.351062,-1.69862,0.780212,-1.17511,-1.34209,-1.05411
-140.413,0.931193,0.079051,6,63,0,169.892,1.37295,0.859957,-0.164813,0.335909,0.43506,-0.559167,-0.0844817,0.00359995,-2.36129,0.463872,0.357343,0.678011,1.45445,-0.181121,0.15936,-0.80871,0.58481,-0.122298,-1.1039,0.606866,-1.13642,2.36158,-1.47332,1.35968,-0.576552,-0.111147,0.663062,-0.0993374,-1.06561,-2.08709,1.78799,-0.500754,0.0362506,0.819808,-0.0533113,0.33545,1.57704,0.994136,0.519202,0.916911,-0.596398,-0.772132,0.457331,0.434138,-0.421388,-0.267815,0.782147,1.79683,-0.530862,-0.931841,-1.91608,-1.24879,-1.06068,0.298785,0.557159,-0.548342,1.06895,0.631018,-0.611468,-2.25261,-0.751637,0.337249,1.44968,1.57227,-1.35436,-1.0844,0.639997,2.70287,-0.630558,-1.04941,-0.717887,1.65107,-0.597323,-1.01136,-1.22021,0.349504,-0.566837,-0.294797,1.42601,0.946528,1.48848,2.23886,0.641725,-1.50432,1.14106,0.301568,0.820573,-0.950599,0.89592,-0.627822,-0.644696,-0.762049,0.755847,0.870947,-0.554418,-0.375515,0.227479,0.493701,-0.140969,-0.0438764,-0.394993,-1.02894,-0.0437764,-2.4023,1.72309,0.309159,-0.669496,1.04371,-0.934799,0.976562,1.11815,-1.56829,4.42413,4.01977,-1.11932,6.33011,0.610299,-0.452579,-0.0412572,0.0484082,-2.20307,0.570254,0.34092,0.859483,1.48631,-0.542422,0.262403,-0.714363,0.365555,-0.0954257,-1.17607,0.534896,-0.975388,2.41504,-1.42047,1.45172,-0.475762,0.00281264,0.56111,-0.0218734,-1.18275,-2.05622,1.87289,-0.478369,0.0498147,0.87359,-0.181025,0.33545,2.26879,2.26682,0.779744,0.547337,0.440968,-0.820383,1.79202,-0.369303,-1.07421,0.0480595,0.946913,1.86914,-0.530862,-0.888986,2.28276,-1.24879,-0.7945,2.63022,-7.33954,-4.09719
-138.642,0.978324,0.079051,6,63,0,174.866,-0.554056,0.18824,-0.389564,0.0267449,-1.67494,-0.507635,-0.00597998,1.64967,1.59853,0.348991,0.828614,0.100546,-0.513325,0.255966,-1.3057,1.02415,-0.757684,-0.450315,0.741114,-0.511367,1.64063,-0.88992,0.328352,-1.49907,-0.767411,0.287725,0.658195,0.638257,1.94133,2.00203,0.142101,0.756459,-0.958594,0.286556,-1.47889,-1.02812,-0.900583,-0.163128,1.03247,-0.561967,-0.484623,-0.101554,-0.855832,0.332645,0.101346,0.196934,0.384259,-0.694024,0.114774,1.45627,-0.346986,1.43376,-0.680376,-0.717119,0.652373,-1.23004,3.13507,0.627327,-2.70465,4.09776,-0.941584,-1.46273,-0.0428014,1.28723,-1.63921,1.3392,1.47063,1.22025,1.6379,-0.715984,-1.46181,-0.0481371,-0.29316,-0.595496,-0.965188,0.243129,0.152146,2.49426,-1.69444,0.661886,-1.59044,0.173786,1.39066,0.624937,-0.0640176,-0.847841,2.62734,0.363986,-0.698559,1.37655,-1.96403,-0.859726,1.55449,1.67641,1.75824,0.446124,-0.728059,-1.12407,0.276623,0.311901,-0.764009,0.153552,1.30374,1.48772,-0.679708,-0.969287,-1.71219,-0.00900814,-0.0796622,-0.595296,-0.518248,-0.702221,-4.38343,-5.57635,-1.83861,-3.68246,-1.71888,-0.47025,0.0270997,1.62406,1.66852,0.408649,0.779346,0.165589,-0.490957,0.0234596,-1.2704,1.06085,-0.991034,-0.469843,0.707882,-0.614068,1.65258,-0.869758,0.357747,-1.51686,-0.737501,0.322908,0.551764,0.576837,1.92471,2.02757,0.171171,0.789497,-0.935943,0.31018,-1.79224,-1.02812,-0.875622,-0.142921,0.773667,-0.669811,-0.351843,-0.174252,-0.782861,0.0367387,0.0607487,0.270585,0.339505,-0.810764,0.114774,0.0176306,-1.31859,1.43376,0.163356,-0.887854,-0.837825,-3.42221
-143.764,0.992173,0.079051,5,63,0,160.924,1.09882,0.809759,0.897629,0.343311,1.19039,-0.305789,0.10414,-0.926135,-2.84935,-1.0507,-1.38872,-0.343983,0.236595,0.15386,0.720649,-0.284476,1.75992,-0.333197,-1.01741,0.910754,-0.970038,0.152029,-0.99065,0.474604,1.93841,-0.0306931,-0.102232,-0.375504,-1.26575,-0.216891,0.21782,-0.521525,1.03546,-1.28532,0.39245,1.15714,-0.569607,-0.621353,-2.12968,0.703547,-0.747696,-0.254336,-0.359,-0.0255619,0.361792,-0.24031,1.00413,0.396276,-0.784929,-1.66491,-0.835152,-0.695929,-0.485469,0.911296,-1.45224,-0.8659,0.186901,1.20618,-0.973245,0.503873,-1.22604,-0.745637,0.0592559,1.54091,0.753211,-0.162577,0.113519,0.0573767,-0.403907,0.136733,-0.946846,1.07804,-0.222184,-0.627028,0.254103,-0.273577,1.45139,-0.913316,-0.101126,-1.4807,0.299904,0.399121,0.736966,0.559467,1.86976,2.17176,0.302719,0.532549,-0.643174,-0.195516,-1.56617,-0.392769,-1.34209,0.0121657,-0.272217,-0.503575,-0.15484,0.176636,-0.454478,-0.131721,0.646701,0.498195,1.16108,-0.478713,-0.351223,1.04342,-0.198785,1.16529,-1.04999,-0.0961756,-0.181073,-1.97422,5.09179,4.066,2.26792,-0.267106,1.29795,-0.241537,0.117922,-1.26083,-2.66955,-0.884483,-1.33459,-0.174267,0.322236,-0.0202735,0.822156,-0.187074,1.6013,-0.24551,-0.926423,0.825385,-0.811855,0.194545,-0.902543,0.576747,2.03641,0.116819,-0.00402127,-0.254498,-1.16075,-0.181004,0.314209,-0.489459,1.08812,-1.35814,0.0944021,1.15714,-0.65597,0.392284,-4.37189,1.04246,0.688614,0.683861,1.10934,-0.622178,1.16907,0.529415,1.92355,0.773926,-0.784929,-1.57525,-0.440803,-0.695929,-1.38616,5.27609,-1.24457,5.88181
