# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1640674464
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=startle_full_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,z_beta.4,z_b.1,z_b.2,z_b.3,z_b.4,z_b.5,z_b.6,z_b.7,z_b.8,z_b.9,z_b.10,z_b.11,z_b.12,z_b.13,z_b.14,z_b.15,z_b.16,z_b.17,z_b.18,z_b.19,z_b.20,z_b.21,z_b.22,z_b.23,z_b.24,z_b.25,z_b.26,z_b.27,z_b.28,z_b.29,z_b.30,z_b.31,z_b.32,z_b.33,z_b.34,z_b.35,z_b.36,z_b.37,z_b.38,z_b.39,z_b.40,z_b.41,z_b.42,z_b.43,z_b.44,z_b.45,z_b.46,z_b.47,z_b.48,tau.1,tau.2,tau.3,aux_unscaled.1,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,p_z_beta.4,p_z_b.1,p_z_b.2,p_z_b.3,p_z_b.4,p_z_b.5,p_z_b.6,p_z_b.7,p_z_b.8,p_z_b.9,p_z_b.10,p_z_b.11,p_z_b.12,p_z_b.13,p_z_b.14,p_z_b.15,p_z_b.16,p_z_b.17,p_z_b.18,p_z_b.19,p_z_b.20,p_z_b.21,p_z_b.22,p_z_b.23,p_z_b.24,p_z_b.25,p_z_b.26,p_z_b.27,p_z_b.28,p_z_b.29,p_z_b.30,p_z_b.31,p_z_b.32,p_z_b.33,p_z_b.34,p_z_b.35,p_z_b.36,p_z_b.37,p_z_b.38,p_z_b.39,p_z_b.40,p_z_b.41,p_z_b.42,p_z_b.43,p_z_b.44,p_z_b.45,p_z_b.46,p_z_b.47,p_z_b.48,p_tau.1,p_tau.2,p_tau.3,p_aux_unscaled.1,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3,g_z_beta.4,g_z_b.1,g_z_b.2,g_z_b.3,g_z_b.4,g_z_b.5,g_z_b.6,g_z_b.7,g_z_b.8,g_z_b.9,g_z_b.10,g_z_b.11,g_z_b.12,g_z_b.13,g_z_b.14,g_z_b.15,g_z_b.16,g_z_b.17,g_z_b.18,g_z_b.19,g_z_b.20,g_z_b.21,g_z_b.22,g_z_b.23,g_z_b.24,g_z_b.25,g_z_b.26,g_z_b.27,g_z_b.28,g_z_b.29,g_z_b.30,g_z_b.31,g_z_b.32,g_z_b.33,g_z_b.34,g_z_b.35,g_z_b.36,g_z_b.37,g_z_b.38,g_z_b.39,g_z_b.40,g_z_b.41,g_z_b.42,g_z_b.43,g_z_b.44,g_z_b.45,g_z_b.46,g_z_b.47,g_z_b.48,g_tau.1,g_tau.2,g_tau.3,g_aux_unscaled.1
-141.071,0.999905,0.0671624,6,63,0,163.968,-0.27967,0.203846,-0.411462,-0.459412,0.117567,1.0375,0.472375,0.735884,0.0691494,-0.958635,-1.09947,0.162661,-0.0523188,-1.24723,1.57585,-0.0753991,0.106222,-0.156752,2.03524,0.311452,1.12216,-0.935781,0.509877,1.3433,-0.684289,1.38449,-1.28687,0.491937,0.43109,2.50946,0.0183109,-0.478134,0.813835,0.0660611,1.90208,1.50263,2.62626,-0.255784,-0.23971,0.389904,-0.593225,-0.543682,0.331566,0.134866,-0.827781,-0.865198,1.0104,-1.74804,0.469567,-0.903561,0.393863,-0.396105,1.37319,-0.330773,-2.2358,-1.4249,-0.256249,1.41075,0.0422071,0.112631,1.28495,1.79375,-1.23532,0.347452,-0.795195,-0.547014,-0.074599,-0.5293,1.17017,-0.136833,-0.437922,-2.08156,0.235768,0.793373,0.430934,0.735397,-0.0535358,-1.50221,-0.818338,0.438781,-0.180682,0.637811,0.615897,0.749928,1.93286,-0.0676097,-0.383039,-1.30318,-1.2473,0.307917,0.728451,-0.22641,-2.00141,-0.607702,-0.425392,0.0388517,-1.79994,-0.372645,-0.551877,0.284882,0.177253,-0.233445,-0.418311,-0.711339,-1.79633,-0.387703,-1.03999,-1.31135,0.381443,-1.64518,-1.06008,-0.117949,-0.573216,3.07225,-1.51905,-4.39234,-1.62693,2.3318,-2.91451,0.925099,0.742969,0.913745,-0.239608,-0.606988,-0.895318,-0.23688,0.585089,-1.18095,0.50054,0.129135,0.332069,-1.61684,2.16161,0.392421,0.941825,-1.40368,0.665706,1.62072,-0.674395,1.70096,-1.07603,0.381887,0.183928,2.58311,0.155253,-0.3253,0.999024,0.216634,2.22823,0.70305,2.62626,-0.293767,-0.189839,0.2917,-0.683051,-0.414587,0.333296,0.249785,-1.04916,-0.865751,1.11662,-1.77883,0.424483,-0.903561,-0.316779,0.0400809,1.37319,-1.69738,-0.610739,-1.21214,-0.197517
-138.337,0.993085,0.0671624,6,63,0,167.853,0.553415,0.919011,-0.269775,-0.604209,0.699772,-0.594825,-0.832496,0.36685,0.0772102,-0.543542,0.075841,0.622846,-1.65598,-0.998409,1.85157,-2.02131,-1.54398,1.55017,-1.19553,0.0598966,-0.630722,0.183181,-0.606138,-1.69206,-1.12202,-2.29192,0.425204,-0.987998,-0.678973,-0.725411,1.41883,-0.73292,-0.513659,-0.20274,-0.081814,-0.106425,-1.67315,0.526866,0.894458,0.918025,2.1859,-0.570637,-0.0528634,-0.456372,-0.38321,0.244082,0.583952,-0.515688,-1.10735,0.381201,0.150002,-0.945864,0.622623,0.839869,-2.14682,0.497535,-0.534057,2.10268,0.155198,0.6123,3.20442,-1.25894,-1.93881,-0.962475,-1.27116,0.110696,0.0680339,0.9038,0.955076,-0.327027,1.74246,-0.18121,0.533242,-0.149209,-0.185944,-1.20371,-0.705856,0.571393,1.59083,-0.317673,-1.21127,1.03679,-0.971894,-0.159536,0.310947,1.02322,-1.86775,-0.733669,0.609889,-0.829218,-0.063885,-2.20914,-0.143457,-1.94149,0.212922,0.02832,-0.776912,-0.169309,0.731965,-0.380005,-0.0046428,1.11173,0.909195,-1.30626,2.21804,-0.0573684,0.753726,1.1262,0.603547,-1.73224,1.58338,0.986303,0.164069,0.235093,3.1739,3.48903,0.679078,-4.83361,6.70084,0.0403591,-0.162685,0.598008,0.446409,0.734421,0.647335,0.340484,-0.963084,-0.981882,1.69019,-1.88443,-1.04753,2.18275,-2.22266,0.376474,-1.31743,1.1785,-0.575718,-1.62233,-0.536212,-2.11426,1.8817,-0.714498,-1.10161,-2.73527,1.73342,-0.537879,-0.428572,-0.148509,-0.682393,-1.01131,-1.67315,0.527092,0.948991,0.936455,2.17964,-0.452309,-0.00648284,-0.371445,-0.3761,0.168341,0.594117,-0.580924,-1.08887,0.381201,1.04326,1.13558,0.622623,1.29109,-0.941831,-1.19011,-2.11126
-137.067,0.998189,0.0671624,6,63,0,165.367,-0.671378,0.121818,-0.0915523,-0.417456,-0.0322174,1.44604,-0.402093,-0.182557,-0.0190123,-0.742377,-0.62277,0.753679,0.0743649,0.865411,1.93855,1.37249,0.797346,-0.285537,1.35073,-0.0659215,1.78953,0.783114,-0.494596,1.0959,0.339597,1.7588,-0.699922,0.400118,1.44785,0.844515,-1.59956,0.289502,-0.434498,0.732559,-0.65626,1.74356,1.65884,-0.319585,-0.959322,-0.510243,-1.4611,0.0751568,-0.162612,-1.31931,1.08618,0.0987862,-0.987321,0.310489,1.59712,-0.260613,0.655271,0.0509059,-0.475553,0.0788398,-2.42107,0.260358,-0.623937,0.753318,-2.80438,-0.950337,-3.27961,0.652272,-0.862363,1.25626,-1.02406,-0.300024,-0.198052,0.0582519,0.0775121,0.101128,0.0126677,0.255772,1.20168,0.217572,-1.57942,1.44994,-0.163752,0.0937422,-1.58053,1.4559,1.64434,-0.210132,0.159864,-2.04538,-0.184677,-0.153733,1.9509,-0.656089,0.499548,2.06897,-1.39241,1.5456,-0.259054,0.38171,2.37232,1.12387,-0.202311,-0.347246,-0.162661,-0.392848,2.85358,-0.207867,-1.70896,0.807789,0.927805,-0.294612,-0.27663,0.328942,-0.10567,-0.63887,-0.343141,0.544863,0.0201522,-0.315881,-2.55762,-5.20982,0.367271,0.642035,-5.16405,1.25844,-0.249375,-0.0411233,-0.684106,-0.492179,-0.387934,0.460283,0.543004,1.02567,1.46224,1.60218,1.00194,-1.49071,1.36372,-0.0320488,1.79559,0.739782,-0.394718,1.28684,0.450802,1.97443,-0.46492,0.174429,1.24622,0.486495,-1.53662,0.451959,-0.300357,0.884207,-0.765742,0.829571,1.65884,-0.342301,-0.940959,-0.615726,-1.4809,0.130537,-0.179763,-1.25746,1.00108,0.0692369,-0.941685,0.300626,1.58893,-0.260613,-1.12911,0.131948,-0.475553,-2.5468,-1.06997,-0.867735,-4.89278
-135.891,0.999137,0.0671624,6,63,0,160.699,0.146292,0.601426,0.345131,-0.127869,-0.154723,-1.45896,-0.614127,0.0740118,0.377224,-0.510971,0.100092,-0.573445,0.644566,-0.517218,0.801917,-1.73966,-0.000999411,0.94039,-1.69411,-0.341266,-0.606136,-0.654148,0.232998,-0.518198,-0.912882,-0.0888264,-0.49812,-0.182403,-2.06206,-1.15863,0.669334,0.516752,-0.5601,-0.919445,-0.606045,-1.42014,-1.49236,-1.05926,-0.489723,0.50981,1.27345,-0.870961,0.627706,0.244092,0.941963,-1.47059,1.09002,1.50196,-0.936252,-0.391128,-0.292526,-0.762948,-0.470249,-1.06593,0.126742,0.224041,-0.728296,-0.380047,-3.65618,1.37954,5.59911,0.127364,1.14283,-0.447862,0.0701859,-0.356114,-0.827404,-0.324123,0.184518,0.949054,0.849272,1.28994,0.706364,1.58492,-1.49062,0.533373,-0.361069,1.30246,0.831052,-0.249115,1.37397,-0.0354746,2.15374,-0.751086,-0.453257,0.233972,0.446843,-1.43341,0.982694,-0.622655,0.602104,-0.888076,-0.387236,1.22865,-1.66581,-1.61033,-0.23858,-1.50951,0.073942,0.437091,-1.32525,0.801231,-0.67783,-0.244297,0.366742,1.06966,-0.287369,0.331621,0.581343,-0.791481,0.427221,-1.40896,-0.352129,0.927672,-2.88856,-1.93984,0.170162,-1.59844,-6.45295,-1.66437,-0.557545,0.11522,0.296217,-0.439769,0.2126,-0.572769,0.774269,-0.474017,0.557917,-1.67472,0.0458832,0.812039,-1.66613,-0.347033,-0.676695,-0.689883,0.252209,-0.454733,-0.874208,-0.0493072,-0.43207,-0.226945,-2.15841,-1.36332,0.688656,0.581681,-0.536822,-0.884196,-0.647817,-1.71066,-1.49236,-1.58472,-0.979301,-0.392412,0.754549,-0.34149,0.74096,0.990824,0.50038,-2.16883,1.56527,1.73879,-1.05745,-0.391128,-2.79301,-0.0211589,-0.470249,-0.00830995,1.20103,0.416632,2.1256
-147.743,0.974094,0.0671624,6,63,0,172.42,0.257184,1.14349,-0.103775,0.074348,0.0691507,-1.05649,-3.18099,-2.59233,-0.1644,-0.76954,-1.14787,-0.497524,0.206193,0.764533,0.516776,0.760195,-1.00784,1.11312,2.42885,-0.304068,0.813411,0.664076,0.531238,0.549053,0.757711,-1.10788,1.09027,0.117703,-1.13049,1.06493,0.519828,-0.877368,-0.232438,-1.22212,-0.644283,1.15935,-0.0653416,0.098064,-1.27061,1.63827,0.729319,-2.03841,-1.44298,0.869375,-0.895538,0.781271,-0.108709,1.56462,0.172527,0.542093,0.64126,-1.13178,0.353088,0.664831,-1.04027,-0.921888,-0.952332,0.0362283,-4.53623,-1.47253,1.35071,-0.0803502,1.77506,1.13137,0.495937,-0.394257,0.381328,-0.200153,0.684517,-0.952274,0.31955,0.0506269,1.64858,-0.0341916,-0.828574,1.24796,0.332982,0.605262,0.362413,-0.412925,0.380657,0.683642,0.21071,0.162731,0.28411,2.41372,1.02011,-0.792472,-0.532142,0.582774,1.19438,0.89125,1.63853,1.47809,1.24817,0.560816,-0.801186,-1.08614,1.17409,-0.684677,-0.6244,-0.623013,1.48602,-1.20532,-1.94858,0.914924,0.199155,1.04855,0.360728,0.404971,1.06672,0.55825,0.496428,1.12921,3.12934,7.90546,0.360148,-0.262345,1.83783,-1.2261,-3.02703,-2.57073,-0.0404762,-0.298631,-0.900538,-0.481355,0.720669,0.890314,-0.965404,1.03305,-0.78439,0.832244,2.69742,-0.215838,0.711704,1.10752,0.631892,0.810544,0.976043,-0.89283,1.56001,-0.150728,-1.33936,1.46084,0.621206,-0.66285,-0.166596,-1.18607,-0.939341,1.23298,-0.0653416,0.0739338,-1.24816,1.70609,0.497671,-1.86007,-1.42898,1.05087,-0.926085,0.865973,-0.0419981,1.63924,0.189758,0.542093,0.427275,-0.443837,0.353088,1.18913,-0.755344,-1.51805,-1.02496
-144.447,0.999559,0.0671624,6,63,0,173.635,-0.0755263,0.268886,0.599071,-0.396738,0.546179,1.14006,2.69002,2.25383,0.663558,0.0825141,-0.204224,0.382348,-0.675906,-1.13214,0.875419,-1.11691,0.29857,-0.241128,-2.23843,-0.248918,-0.465645,-0.476431,-0.690734,-0.740353,-0.733499,0.790566,-1.71456,0.54036,1.48727,-0.594462,-1.04119,0.847319,0.205039,1.11784,0.517991,0.463538,0.120221,-0.340045,1.12027,-0.983196,-0.183741,1.11466,0.780481,-1.61471,0.987916,-0.920445,-0.583225,-1.68659,-0.0646959,-0.578247,0.332561,0.238995,-0.385934,0.0994377,-0.531479,-2.40658,-1.22184,-1.06378,1.15385,-2.31363,2.87179,-4.51642,0.226851,-0.98798,-0.783497,0.930855,-0.283869,-2.33444,-1.62522,1.5009,-0.585422,-0.821426,0.158218,-1.1794,0.317112,1.56334,-1.77031,0.674945,-1.05354,-0.0772196,0.528976,-0.524501,0.0909223,-0.645044,1.18451,0.353222,0.863887,-0.883564,1.05055,0.834419,1.4484,-0.898736,0.423561,0.883485,-1.54314,0.280287,-0.437121,-0.777186,-0.903111,-2.03206,-1.12719,-0.354428,-0.458101,-0.0746695,2.35906,0.291156,0.982235,0.133791,0.699648,-0.105401,1.00686,0.310941,1.09515,2.59224,-2.26395,-0.0931238,1.84222,0.794558,6.97933,1.20167,2.77892,2.31747,0.635931,0.246449,-0.090659,0.130218,-0.540552,-1.09933,0.29639,-1.06911,0.386035,-0.765288,-2.41466,-0.209879,-0.750183,-0.403229,-0.650642,-0.68856,-0.651918,0.875137,-1.60594,0.658906,1.52903,-0.957955,-1.00628,0.917236,0.258357,1.16786,0.468722,0.344582,0.120221,-0.355015,1.23713,-0.980029,-0.394878,1.28971,0.87825,-1.47013,0.594808,-1.09539,-0.491603,-1.89707,-0.0791249,-0.578247,0.240776,0.270975,-0.385934,0.485033,-0.127464,-0.932758,-0.685306
-145.401,0.997737,0.0671624,6,63,0,166.939,-0.458947,0.885345,-0.845279,-0.317649,0.174396,-0.801124,-2.91549,-1.92706,-0.515221,-0.394977,0.00926738,-0.478809,0.566084,1.0196,-0.538274,1.04582,-0.30675,0.669357,2.09883,0.116983,0.531092,0.527672,0.158842,0.634077,0.76635,-0.578202,1.22313,-1.00105,-1.52019,0.820121,0.915681,-0.787841,-0.670603,-2.23495,-0.953355,-0.0585608,0.174478,0.164998,-1.14937,1.55231,0.115659,-1.3389,-0.940676,0.430769,-0.508393,0.845233,0.140114,1.99331,0.17178,-0.597528,0.260791,-0.893065,0.369841,-0.955906,-0.0470149,1.25966,-1.0425,0.318872,4.17334,0.791051,1.44704,3.2007,0.68638,0.0968962,1.46521,0.296195,-1.01333,-0.129131,-0.672953,0.235615,-0.224384,0.181475,0.134121,1.08861,0.111989,-1.23065,-0.439976,-0.560181,0.0481061,-0.887594,-0.265428,0.309546,0.967323,-1.86855,-0.630233,-0.279725,-0.211583,-0.365484,0.892037,-1.46571,-1.73862,-1.43256,-1.24375,0.516333,1.01442,1.49121,0.576148,0.123674,1.35851,-0.0872707,-1.47547,0.116503,-1.25908,0.47665,-0.0360446,-0.137537,-1.65495,2.00379,-0.201169,-0.109647,0.0443322,-0.123855,-0.310924,0.611962,-8.05018,2.35241,-3.00447,-1.521,-0.247324,-0.841433,-2.87344,-1.91401,-0.556216,-0.327567,0.03741,-0.528179,0.64753,1.0269,-1.11837,1.08634,-0.271174,0.546079,2.09769,0.0814097,0.486756,0.525466,0.162929,0.658843,0.778964,-0.550179,1.26729,-1.12228,-1.62471,0.768839,0.92086,-0.768599,-0.662357,-2.23139,-1.02272,-0.341483,0.174478,-0.0775499,-1.14657,0.885221,-0.906238,-1.08883,-1.18152,0.718963,-0.876587,0.680066,0.22823,1.88608,-0.327643,-0.597528,-5.61844,-4.92527,0.369841,-0.0682883,-1.4666,4.59199,0.378649
-147.86,0.999877,0.0671624,6,63,0,174.397,3.56461e-05,0.32919,-0.248138,-0.0212135,0.0478412,-0.808533,-1.9189,0.277287,0.0773417,-0.583229,1.37871,1.70712,1.11213,1.94583,1.2566,1.81473,0.738068,0.478552,1.09261,-0.301289,-0.483227,-0.717863,1.25884,1.65879,0.00559794,1.59647,-0.649776,-0.373032,-1.91269,1.97822,-0.887537,-0.263153,-0.984849,0.351074,-0.329337,0.00729008,-0.997471,-0.615239,-1.51589,-1.51178,-0.0863159,-0.155817,-0.912956,-0.889995,-0.226453,-0.168741,0.407049,1.00977,1.04442,-1.49677,1.97169,0.993899,0.693184,-2.98978,-0.602484,-0.438491,-1.22391,0.139819,3.31377,-2.50375,-0.847087,0.888783,-0.629853,-2.53447,-1.94611,-0.581024,-0.236839,-0.501036,-0.771184,0.350577,0.625357,-1.05739,0.57083,-0.584261,0.579853,1.91609,0.219878,0.656964,0.7042,-0.0196261,0.16021,0.783096,-0.88521,1.49301,-0.92314,-1.0563,0.278416,1.29761,-0.759658,-0.447489,-2.21502,-0.91967,-0.0895693,0.293183,0.466526,-0.673796,1.82064,0.0586887,-1.16683,-0.741922,0.677437,-0.550041,1.00226,0.0901408,1.79601,-0.113875,-0.417197,-0.794957,-0.584037,0.226122,0.469374,-0.193272,1.35946,-1.56928,0.468699,-1.98287,-0.967778,3.8069,-1.59966,-0.810104,-1.91523,0.280143,0.0765961,-0.575692,1.38531,1.70711,1.1195,1.94896,1.24172,1.81851,0.741832,0.460184,1.09437,-0.300685,-0.491495,-0.715581,1.26173,1.66248,0.00628746,1.60013,-0.644821,-0.381049,-1.91229,1.9765,-0.884627,-0.259542,-0.981747,0.35416,-0.327043,-0.00683427,-0.997471,-0.577909,-1.46469,-1.60255,-0.137621,0.0144353,-0.957487,-0.76435,-0.477061,-0.179558,0.514374,1.06276,1.02317,-1.49677,1.60892,1.44558,0.693184,-0.944694,-0.375586,-0.62135,-2.57142
-142.122,0.999103,0.0671624,6,63,0,173.306,-0.215364,0.343203,-0.60197,-0.519834,0.272255,1.12723,0.267939,-1.40001,0.769786,-1.30029,-0.640511,-0.13265,-1.67415,-0.362476,0.411068,0.32102,-0.10249,-1.23662,0.381626,-0.0534542,-0.0372429,-0.15786,0.467915,0.747841,0.803496,0.134826,-1.13596,-0.708966,-1.77672,0.703585,-1.20032,0.074447,-1.12565,-0.356203,-0.984652,-0.426155,-1.21735,-0.979081,0.745501,-1.59604,1.12412,-2.62151,-1.6765,-0.685119,-0.263017,0.799319,-1.93301,-1.54477,0.991144,1.27554,1.7206,0.146874,0.111706,-2.21175,-0.0701405,-0.239969,-0.666348,-0.574714,2.264,0.986579,-2.61573,4.16802,0.866114,1.89316,-0.242092,0.00200085,0.454803,-1.63046,-1.6347,-1.11822,-1.92289,-1.2597,-1.89963,-0.809184,-0.75815,-1.08669,0.306705,0.488446,0.712901,-1.22384,-1.68428,0.00664032,-1.57262,0.577043,0.394424,1.82133,-2.00521,0.801698,0.267899,0.941171,-0.324307,0.275895,-0.0235459,1.02642,0.516977,1.60248,2.2176,-0.00250142,-0.104987,0.806762,0.521223,0.418848,0.255746,-0.842937,-0.75761,-0.862264,1.22357,-1.7974,-1.19094,-0.68434,1.11381,-0.231746,0.302562,1.5061,-2.22742,-1.5496,-2.14824,-2.98568,-1.18246,1.15356,0.288752,-1.39228,0.736165,-1.26149,-0.613911,-0.181705,-1.62572,-0.357002,0.308914,0.345253,-0.0864633,-1.27993,0.361738,-0.0412191,-0.0453251,-0.163674,0.475227,0.758466,0.818869,0.159246,-1.11086,-0.731927,-1.76383,0.681414,-1.1929,0.0901847,-1.11962,-0.350738,-0.997921,-0.586214,-1.21735,-1.20056,1.31465,-3.00192,1.16053,-2.2321,-1.8142,-0.0322085,-0.566485,0.828147,-1.69132,-2.08509,0.631647,1.27554,1.42054,-0.439039,0.111706,-0.984226,1.73492,-0.815694,1.48593
-140.412,0.997181,0.0671624,6,63,0,169.922,-0.577369,0.278016,-0.00343741,-0.0256676,0.273333,-0.202508,-0.226705,-2.12259,-0.273837,-0.223018,-0.683043,-1.38504,-2.0345,0.778479,-1.54566,1.05484,0.463901,-1.27064,-0.335411,-1.0189,-0.0419181,-0.897382,-0.42859,0.386804,0.425578,-1.05271,0.465987,-1.62609,0.586546,0.749761,0.842564,0.387178,-0.95304,0.411353,0.0992133,-1.42253,1.05544,0.014433,-0.458951,2.31064,-0.690106,0.257416,-0.736596,-0.0777251,2.17968,-0.163398,-0.0622992,0.655261,0.554232,-1.93267,1.05666,0.157817,-0.132945,-0.912497,-0.316422,0.169547,-0.321762,0.731001,-0.741028,-3.33003,-0.411105,1.28706,1.33981,0.47795,-0.908381,1.04513,-1.12328,-0.360375,-0.0926165,-1.09469,-0.467095,0.313812,0.141172,-0.134583,-1.26258,0.443473,0.19924,-0.0502248,0.101441,0.553003,0.778452,0.823763,0.452839,-1.18045,-0.820975,-2.18474,0.53783,-1.53905,0.0935998,-0.868632,-0.360262,-1.04571,-0.252983,-1.28611,-1.08429,1.61364,-2.13414,0.9141,-1.88483,-2.22229,-0.0723689,-1.10123,0.908151,-1.83359,-1.90945,0.509783,1.3309,1.14541,0.773375,0.14135,0.800105,-0.29347,-0.509835,2.35487,-1.12954,-0.952924,-1.49583,4.70809,2.42839,-0.258249,-0.0327795,-1.99129,-0.0821464,0.0713697,-0.544595,-1.61688,-1.85988,0.868158,-2.56947,1.18796,0.637832,-1.71384,-0.366625,-1.12051,-0.109329,-0.816028,-0.371498,0.487074,0.538657,-0.949454,0.664035,-2.12092,0.435679,0.659731,0.916316,0.544877,-0.860354,0.477356,0.128637,-1.6276,1.05544,0.165873,-0.162397,2.87663,-1.96788,1.37995,-1.4533,0.590614,1.53915,-0.491,0.32044,0.340585,0.0960409,-1.93267,-1.23374,1.55749,-0.132945,2.37498,0.722762,-2.01451,4.37193
-141.936,0.956457,0.0671624,6,63,0,171.281,0.0183122,0.627016,0.395225,-0.439105,-0.0926354,0.609922,-0.000888324,2.07875,0.669836,0.344232,1.28146,1.67502,1.73923,-0.810653,1.57018,-1.45226,-0.0756005,0.950675,0.345912,1.09776,0.145742,0.572292,0.490467,-0.308592,-0.339328,0.874731,0.0369188,1.6811,-0.406313,-1.07931,-1.47064,-0.647125,0.946965,-0.565992,0.233254,0.989499,-0.997198,0.308337,0.98092,-2.44891,1.02754,-0.758542,0.787025,-0.36825,-1.359,0.393443,-0.291543,-0.735491,-0.582441,1.93249,0.441714,-0.271092,-0.050071,-1.07074,-1.70044,0.0758846,-0.864319,2.99693,-0.259932,0.030969,2.01946,0.764038,1.35454,-0.927367,-0.335235,1.02111,0.345486,1.12716,1.64845,-1.44623,-0.0046976,-0.550667,-0.701404,1.07012,-1.14253,-0.00230102,0.00173279,0.259631,-1.34694,0.895851,0.316663,0.423275,-0.913771,1.63443,-0.136545,0.551147,-0.726524,-1.34226,-0.66421,-0.115278,-1.13473,1.07502,-1.33215,0.96822,1.00131,1.38047,0.640852,0.394014,-0.28016,-0.493206,-0.823492,1.45513,0.410623,-0.212974,0.45591,-0.302297,0.033906,3.16085,1.19074,-0.81815,-1.05852,0.788832,-0.220579,-5.3255,0.474972,1.53614,2.0439,-4.47812,-3.39962,0.55946,0.0412875,2.10904,0.563235,0.428464,1.36206,1.64117,1.84997,-0.790316,1.32368,-1.40715,-0.0302329,0.87362,0.346372,1.14469,0.118104,0.613522,0.514069,-0.265724,-0.291285,0.915404,0.135855,1.73032,-0.497381,-1.11321,-1.45195,-0.60561,0.975231,-0.546339,0.225629,0.773455,-0.997198,0.299119,0.997513,-2.5822,0.892793,-0.653136,0.841405,-0.259131,-1.39266,0.403633,-0.236126,-0.742448,-0.579365,1.93249,0.133673,0.251518,-0.050071,-0.979486,-0.656435,-0.198903,-0.656867
-140.11,0.999782,0.0671624,6,63,0,161.409,0.192728,0.445218,-0.580248,-0.277872,-0.0553729,-0.588212,-0.126496,-2.27362,-0.699304,-0.614168,-1.32645,-1.43194,-2.00188,0.667905,-0.868035,1.42568,0.0534384,-0.478289,-0.407662,-1.14409,0.0151648,-0.650414,-0.539502,-0.00747577,0.281453,-0.874152,-0.148955,-1.57491,0.29412,1.00982,1.33078,0.610955,-1.04995,0.503967,-0.25845,-0.417331,0.99514,-0.185051,-1.09172,2.58394,-0.708864,0.220022,-0.915768,-0.013816,2.20132,-0.352243,-0.108977,0.732649,0.700395,-1.16705,0.599803,-0.61304,0.0846206,-0.36006,-0.958166,0.658299,-1.14462,-0.399605,-1.39652,1.60728,-1.8495,1.28616,0.274998,-0.176093,-0.827146,0.0319957,0.149035,-0.91174,1.62292,-0.184018,-0.943022,1.80994,-0.60472,-0.625643,-0.144098,0.132605,0.0466795,-0.644019,-0.400679,0.183583,1.33457,-1.01237,1.36077,-1.42899,-0.916943,0.630232,0.826418,0.459652,-1.32346,0.944157,0.0337781,-0.592912,-1.15096,-0.115571,-0.635461,-0.231017,-0.590196,-0.68063,-0.837551,0.534423,-0.26376,1.69574,-0.361648,1.42789,0.229827,0.468946,2.33308,-0.237373,-1.14943,0.679102,-1.03393,0.213108,0.433574,2.13735,0.543641,-0.61099,-2.06522,-0.745387,-3.01996,-0.615441,-0.0627468,-2.23039,-0.706131,-0.499437,-1.23921,-1.47606,-1.87733,0.707457,-1.2831,1.49035,0.113762,-0.540945,-0.396612,-1.14667,0.021435,-0.644558,-0.505734,0.0477206,0.306025,-0.820849,-0.044334,-1.70167,0.261629,1.01369,1.37371,0.67027,-1.00458,0.544175,-0.226829,-0.701704,0.99514,-0.177054,-1.04953,2.48265,-0.815624,0.363098,-0.954983,0.0960279,2.20293,-0.34857,-0.0333318,0.736211,0.622689,-1.16705,0.357514,-0.0554355,0.0846206,0.0431391,-0.841924,0.444344,-3.02418
