# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1438233811
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=startle_noinbred_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,z_b.1,z_b.2,z_b.3,z_b.4,z_b.5,z_b.6,z_b.7,z_b.8,z_b.9,z_b.10,z_b.11,z_b.12,z_b.13,z_b.14,z_b.15,z_b.16,z_b.17,z_b.18,z_b.19,z_b.20,z_b.21,z_b.22,z_b.23,z_b.24,z_b.25,z_b.26,z_b.27,z_b.28,z_b.29,z_b.30,z_b.31,z_b.32,z_b.33,z_b.34,z_b.35,z_b.36,z_b.37,z_b.38,z_b.39,z_b.40,z_b.41,z_b.42,z_b.43,z_b.44,z_b.45,z_b.46,z_b.47,z_b.48,tau.1,tau.2,tau.3,aux_unscaled.1,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,p_z_b.1,p_z_b.2,p_z_b.3,p_z_b.4,p_z_b.5,p_z_b.6,p_z_b.7,p_z_b.8,p_z_b.9,p_z_b.10,p_z_b.11,p_z_b.12,p_z_b.13,p_z_b.14,p_z_b.15,p_z_b.16,p_z_b.17,p_z_b.18,p_z_b.19,p_z_b.20,p_z_b.21,p_z_b.22,p_z_b.23,p_z_b.24,p_z_b.25,p_z_b.26,p_z_b.27,p_z_b.28,p_z_b.29,p_z_b.30,p_z_b.31,p_z_b.32,p_z_b.33,p_z_b.34,p_z_b.35,p_z_b.36,p_z_b.37,p_z_b.38,p_z_b.39,p_z_b.40,p_z_b.41,p_z_b.42,p_z_b.43,p_z_b.44,p_z_b.45,p_z_b.46,p_z_b.47,p_z_b.48,p_tau.1,p_tau.2,p_tau.3,p_aux_unscaled.1,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3,g_z_b.1,g_z_b.2,g_z_b.3,g_z_b.4,g_z_b.5,g_z_b.6,g_z_b.7,g_z_b.8,g_z_b.9,g_z_b.10,g_z_b.11,g_z_b.12,g_z_b.13,g_z_b.14,g_z_b.15,g_z_b.16,g_z_b.17,g_z_b.18,g_z_b.19,g_z_b.20,g_z_b.21,g_z_b.22,g_z_b.23,g_z_b.24,g_z_b.25,g_z_b.26,g_z_b.27,g_z_b.28,g_z_b.29,g_z_b.30,g_z_b.31,g_z_b.32,g_z_b.33,g_z_b.34,g_z_b.35,g_z_b.36,g_z_b.37,g_z_b.38,g_z_b.39,g_z_b.40,g_z_b.41,g_z_b.42,g_z_b.43,g_z_b.44,g_z_b.45,g_z_b.46,g_z_b.47,g_z_b.48,g_tau.1,g_tau.2,g_tau.3,g_aux_unscaled.1
-146.871,0.948728,0.0686345,6,63,0,173.19,0.673454,1.07574,0.341433,-0.384454,1.09942,-1.4004,-1.62911,-1.73671,-0.408511,0.874493,-0.375012,-0.0600436,2.16629,-0.752424,0.0967103,-0.524798,1.06405,-0.73687,-1.28341,-0.260161,-2.12066,-0.166136,0.644851,0.0762439,-2.23315,0.781299,1.03598,0.679411,-0.964158,-0.914335,-0.99451,-1.95027,-0.762764,1.92006,0.134106,-0.238876,-1.64371,-0.48938,1.85217,1.66863,-1.26796,-0.890719,-1.53085,-0.163156,1.22893,0.416878,0.0967539,0.701647,1.62364,-0.044444,-1.28289,0.0972435,-3.49192,0.0907482,0.658075,-0.610712,-2.19837,-2.5544,0.515413,3.31411,0.038051,1.11374,-1.58443,-0.241004,-1.2339,-1.16994,-0.268737,0.32621,0.147228,1.14737,-1.30804,0.398241,0.533246,0.971984,0.86876,-1.45978,-1.02269,-1.3329,0.0830924,1.23897,-0.447329,-2.92473,0.381707,0.766745,-0.267736,-0.243816,-1.21499,-1.19209,0.568217,-0.842749,-0.0631287,0.0134148,0.0686375,0.973778,-0.666207,0.579627,1.86879,0.283101,-0.114878,-0.366872,-0.159711,2.15303,-0.387581,1.20788,-0.393532,-0.639857,0.438105,0.813347,1.13034,-0.909761,-1.12276,1.63006,1.99518,2.28176,0.776248,-5.74128,1.09438,-1.39221,-1.62293,-1.73846,-0.397958,0.886191,-0.378286,-0.0486756,2.16787,-0.767307,0.105325,-0.518951,1.05352,-0.735015,-1.27747,-0.262716,-2.12219,-0.165543,0.651762,0.0781058,-2.22979,0.790275,1.01963,0.6741,-0.955403,-0.913783,-0.988204,-1.94812,-0.761137,1.91447,0.119203,-0.238876,-2.24092,-0.520538,1.76987,1.46699,-0.593383,-1.13193,-0.883116,-0.407075,1.93473,0.787438,0.102438,0.81688,1.62364,-0.308893,0.960537,0.0972435,-1.04096,0.113985,-1.93523,-3.01671
-138.417,0.979394,0.0686345,6,63,0,174.256,0.151312,0.376909,0.426118,0.207213,-0.674766,-0.1993,0.0251304,-0.445715,0.588115,0.524388,0.929504,-0.860965,-0.662382,-1.17504,-0.361981,-0.0134128,0.192043,2.073,1.15567,1.4298,-1.6222,0.147552,0.229967,-0.091739,0.389433,0.328262,0.403063,-1.17415,-1.35469,-0.500153,1.02652,0.146337,0.80329,1.51834,0.616296,-0.344673,-0.403404,0.417095,0.717223,0.957109,-2.09326,-1.55991,-0.167347,0.338678,-0.618131,-1.28347,0.884588,1.95548,1.59824,0.518549,-1.56279,-1.42911,0.28572,-0.112549,-0.280852,-0.443953,1.51071,2.89096,0.401088,-8.21663,1.13627,-1.2166,-1.46612,-1.89017,-0.203902,1.14366,-0.42727,0.0659828,2.43685,-1.5209,0.268982,-0.376663,0.559798,-0.734982,-1.15479,-0.229133,-2.25347,-0.11986,0.738556,0.214979,-2.00055,0.966791,0.727957,0.630032,-1.32041,-0.898046,-0.955735,-2.02161,-0.864312,2.03772,-0.063621,-0.242288,-1.93553,-0.522342,1.75016,1.36706,-0.753136,-1.31036,-0.954081,-0.702066,1.41176,0.659932,0.281608,1.09333,1.59295,-0.866733,-0.356681,0.206727,-0.108848,-0.535143,-1.00299,0.448504,-3.31741,-2.5502,0.665906,-1.32571,-0.89841,0.253818,0.369482,-1.0261,1.24295,1.13984,0.86478,-0.455676,-0.520229,-3.38884,0.0375509,0.296796,-1.5646,2.46016,1.29511,1.42361,-2.0495,0.280948,0.410195,0.272336,0.754839,0.627028,-0.251748,-2.21805,-3.16903,-0.420199,1.41876,0.284355,0.933032,2.01071,0.123722,-0.344673,-0.508313,0.694371,0.532234,-0.418792,-1.66019,-1.71218,0.416471,-0.58164,-1.49383,-1.00398,1.19655,1.76848,1.59824,-1.59132,-1.07167,-1.42911,9.24532,-2.38356,-2.10646,6.81327
-139.552,1,0.0686345,6,63,0,163.223,-0.2245,0.63636,-0.369516,0.273331,1.07708,0.144056,-0.0640445,0.612133,-0.928635,-0.671736,-0.954188,0.676852,0.759278,1.23646,0.22344,-0.0253479,0.0432467,-2.18549,-1.17145,-1.35577,1.78919,-0.0298129,-0.457433,-0.0206772,-0.365332,0.0746479,-0.205707,1.09032,1.47604,0.452522,-0.920767,-0.127424,-1.0693,-1.13915,-0.204799,0.33597,0.151328,-1.56268,0.186378,-0.556708,1.33864,1.42519,-0.700294,0.367341,0.688449,0.759963,-0.920373,-2.05351,-1.52088,0.570786,-0.209377,1.37199,-2.18913,-0.209042,0.451228,-0.71986,0.291478,-0.903994,-0.747184,-3.66219,-2.38937,0.354028,0.399212,-0.961275,1.92806,-0.501946,0.266411,-0.684924,-0.529673,-0.453721,1.05149,0.0126723,-0.465731,0.393004,0.213705,0.554056,-0.740998,-1.57196,-0.876442,0.318695,0.861953,-1.4795,-0.954681,0.791847,-0.218631,0.155971,-0.974724,-0.215766,0.804866,-1.47617,-1.13062,0.201145,-0.827299,1.47143,2.16903,0.0203873,1.75708,-0.770587,0.930973,-0.0914565,-0.591404,-0.70334,-0.470552,0.191154,-0.561645,2.64856,-0.476936,0.443974,0.795673,-0.390926,-0.332059,1.73552,-2.06791,2.19625,-1.40077,5.50047,1.0748,0.167456,-0.05388,0.616923,-0.881763,-0.643929,-0.984408,0.712852,0.76453,1.04474,0.243267,-0.00117631,-0.0579454,-2.19565,-1.17634,-1.40424,1.81096,-0.0226036,-0.438576,-0.0158497,-0.346681,0.104238,-0.209035,1.0829,1.47658,0.460246,-0.903076,-0.113703,-1.06063,-1.14155,-0.261081,0.33597,0.151195,-1.41805,0.0565137,-1.24444,2.03217,1.62134,-0.293742,-0.588521,0.663893,1.02098,-1.17482,-2.50541,-1.52088,-1.8756,0.683713,1.37199,-1.02456,1.8597,-1.01312,1.60634
-143.396,0.997806,0.0686345,6,63,0,167.102,0.491921,0.578119,0.176295,-0.273798,-0.340677,-1.99078,-0.515955,0.82537,0.12334,0.5274,-0.221765,-0.491987,-0.332104,-0.29187,-0.84255,-1.26295,0.221867,2.09826,2.0585,1.94315,-1.00132,0.140354,-1.02808,-1.45697,-0.208376,1.67648,0.770522,-0.42226,-0.391994,0.250477,-0.751969,-1.70524,1.04895,-0.185892,0.336303,0.645951,-1.73182,0.0950834,0.584053,-0.387283,-1.73195,-0.653393,-0.0558675,1.03529,1.84359,-0.256294,-0.121326,1.13422,1.68075,0.0105876,-0.919884,-1.14433,0.839348,-1.46148,-0.121293,-0.902175,-0.544391,0.205275,1.75881,3.34803,-0.794478,0.795762,0.171385,-1.33219,0.514244,-0.113335,1.33568,-1.04741,-0.885268,0.0535896,-0.0862023,0.735372,0.322222,1.28753,-0.0840323,0.237314,-1.55914,-0.208741,1.02252,0.798905,0.328684,-1.21355,0.060176,-0.65573,-1.72867,-0.794679,1.14657,0.770312,0.608638,1.34227,1.22883,-0.726944,0.682932,1.81818,-0.262887,1.01104,-0.982584,-1.27183,0.6338,-1.03834,-1.72889,-0.886442,1.09808,1.67207,1.00991,0.0617354,-1.22495,-1.06644,-0.808929,0.132412,-1.01329,-1.07878,2.3173,0.337808,0.0512884,-6.09658,-0.836603,-1.84773,-0.305547,1.03478,0.709456,1.15522,-0.291621,0.109281,-0.146342,-1.66229,-0.553915,-1.07057,-0.365271,2.4442,2.41458,2.20624,-1.2866,0.352352,-0.77542,-1.6577,0.0465665,2.37358,0.796033,-1.05638,-0.316541,0.469046,-0.468285,-1.61495,1.34044,-0.0809265,-0.434554,0.645951,-1.76431,0.103541,0.563217,-0.532169,-1.61855,-0.612966,0.0104738,1.03124,1.89483,-0.17422,-0.0750599,1.13886,1.68075,-0.424942,0.320075,-1.14433,4.51434,-0.824749,-1.25946,2.45503
-144.421,0.999876,0.0686345,6,63,0,168.247,0.269617,0.978968,-0.488201,0.206079,0.646735,2.25346,0.528014,-0.630659,-0.0976476,-0.697036,0.437221,0.412882,-0.361917,0.843735,0.882651,1.40087,-0.472049,-2.49697,-1.72696,-2.26577,0.536221,0.151929,0.855182,1.28054,0.218937,-1.5844,-0.625452,0.666309,-0.0211881,0.113415,0.768987,2.32081,-0.717844,0.0341385,0.281489,-0.533201,1.55533,0.635765,-0.323306,0.648385,1.00166,0.709589,-0.521804,-0.929227,-1.99782,0.133769,0.511972,-0.954423,-0.967847,0.95125,-0.903887,0.478112,-2.01654,-0.222098,0.487358,-1.04946,1.77466,4.26774,-2.30726,-1.74941,0.602016,0.814811,0.108438,0.741123,0.475083,-0.110731,0.519006,0.62423,-1.42869,1.25087,0.196007,1.96894,-1.08404,-0.294223,1.50469,-1.05418,-1.30874,0.893847,-0.834215,-0.852703,0.393294,0.952159,0.0259915,0.2169,-1.1078,0.833134,0.0386101,0.925215,1.00162,-0.352927,0.63373,0.44305,-0.908564,1.6486,-0.907523,-0.890763,-0.384734,0.396787,-0.135248,1.00617,-0.0692227,0.544969,1.18984,1.08303,1.90464,0.477256,-0.236828,-1.68029,-0.185113,1.28743,0.903556,0.26324,2.48798,3.80019,-1.61513,4.24361,0.670025,2.26903,0.535067,-0.625337,-0.067696,-0.67602,0.437178,0.441094,-0.357688,0.74339,0.898025,1.41654,-0.509264,-2.49206,-1.73772,-2.28072,0.559827,0.157379,0.868502,1.28988,0.233861,-1.55906,-0.623793,0.676656,-0.0225227,0.119197,0.7814,2.3302,-0.713533,0.039195,0.248521,-0.533201,1.64331,0.908351,-0.35354,0.440945,1.39521,0.853899,-0.221916,-1.16836,-2.06737,0.264002,0.566714,-1.10581,-0.967847,0.975692,0.465261,0.478112,-0.789595,0.877458,-0.586295,-0.282958
-142.98,0.99865,0.0686345,6,63,0,165.196,0.656029,-0.48952,0.273714,0.104139,0.0553131,-0.368339,0.0648749,0.334601,-0.520174,0.585808,-0.475925,0.250121,0.0045975,-0.87579,-0.0555293,-1.53602,0.74156,1.17326,2.46741,0.641779,0.635969,-0.294029,-0.528999,-0.870421,-0.0912022,2.44556,-0.892993,-0.290854,-1.03491,-0.00964263,-0.49705,-2.69035,-0.10372,-0.292527,-0.00684461,-0.291757,-1.85131,-0.332399,0.134461,0.584517,-1.77216,-0.480599,0.0329158,0.676044,1.44299,-0.544078,-0.686562,0.493252,-0.355071,-0.183481,-0.212529,-0.979112,-0.634323,-2.38236,-0.0139713,-1.24783,-1.60235,-1.5139,-2.05966,-0.976313,0.794392,2.55542,0.741664,-0.539666,-0.398065,-0.324619,0.193947,0.832681,-0.403878,0.103466,1.0744,0.42883,-0.339543,-2.28816,-0.284566,-2.49012,1.03274,0.0169712,0.66591,1.07095,0.235916,-0.632869,-1.42027,0.633274,-0.770048,0.162192,0.653702,1.23788,-0.892247,-0.0475989,0.22276,-0.871197,0.710948,0.719897,-0.326079,1.07653,0.14119,0.49753,-0.546649,-0.837122,-1.55632,-0.229059,0.22609,-0.854901,-1.38241,-0.371247,-0.254709,-0.00831675,-1.16369,-0.239989,0.13343,0.667877,1.0819,-6.85359,0.510551,-1.67306,0.0245194,-0.332273,0.105907,0.331564,-0.449039,0.662686,-0.514676,0.319408,0.0453989,-0.895778,-0.0210737,-1.50082,0.470026,1.18048,2.48861,0.504795,0.670287,-0.253515,-0.494968,-0.85119,-0.0558094,2.50129,-0.953294,-0.301564,-1.08725,0.0308475,-0.462607,-2.65105,-0.063191,-0.228533,-0.104904,-0.291757,-1.83252,-0.324164,0.130283,0.594042,-1.74386,-0.485782,0.0546065,0.610912,1.43764,-0.524074,-0.684949,0.490833,-0.355071,-0.604914,0.485517,-0.979112,-0.632196,-1.05207,-0.0849039,0.502065
-148.794,0.991326,0.0686345,6,63,0,179.3,-0.0292208,0.791822,0.462356,-0.206468,2.12096,0.469668,0.369701,-0.276889,0.0556009,0.78887,-0.252506,-0.880141,-0.278239,1.7178,-1.33466,1.67123,-0.948458,-1.70111,-1.5562,-0.836541,0.625454,-0.230582,-0.539482,0.624695,-2.27672,-1.71838,1.97256,-1.2884,0.423747,0.715698,-0.103826,0.753361,1.55627,1.39241,0.269278,-0.854118,1.42372,0.464926,0.269702,0.419886,-0.618681,0.247038,-0.21703,0.0140827,-2.15003,1.12719,-0.717154,-0.70344,-1.27654,1.06105,0.0716729,-0.708616,0.333034,1.28722,-1.71504,-1.31412,-0.503029,8.69512,-1.02308,-0.959579,-1.42029,0.0335394,-0.430138,-0.122396,0.494923,-1.57378,0.851009,0.326927,0.109556,-0.668932,0.932317,0.369604,0.215496,-0.308,-1.86639,0.113686,-1.22678,0.452473,1.13486,0.665217,1.95816,-2.13201,-0.173888,1.21604,1.1898,-0.450129,0.600266,2.75797,-0.785908,-0.35651,0.00888638,0.982943,1.0284,0.0779656,-0.183903,-0.728993,2.28571,0.268685,-0.25421,0.148557,0.143261,-0.599405,1.45415,0.011989,1.19074,-0.160304,0.15787,1.60921,-0.857928,-1.07606,0.259025,3.40379,-1.54003,-2.97351,0.981568,2.12074,2.20883,0.556848,0.43492,-0.368987,0.156414,0.955256,-0.384904,-0.721594,-0.245398,1.45335,-1.24837,1.75521,-1.53969,-1.77766,-1.72758,-1.11811,0.790084,-0.150841,-0.444437,0.68,-2.20802,-1.66626,2.03392,-1.43458,-0.0958815,0.799543,-0.0159063,0.797967,1.64031,1.52638,0.0887478,-0.854118,2.14222,0.986261,-0.0424775,-0.244403,0.0181062,0.670264,0.571592,-2.02391,-4.05201,1.81874,-1.17442,-0.604349,-1.27654,0.93381,0.124672,-0.708616,1.72217,8.16269,-0.951256,5.42071
-147.706,0.998628,0.0686345,6,63,0,176.891,0.522337,1.00047,0.162068,-0.441879,2.15243,1.27434,-0.379146,-1.13336,-0.0347913,0.422895,0.987946,-0.42195,-1.0031,0.276968,0.245066,1.36963,-0.114595,-1.34397,-0.138977,-0.846472,2.16924,0.371519,-0.361121,1.12664,-1.87153,-1.00978,2.27885,-1.65453,0.335531,0.0846565,0.3106,-1.24173,0.511579,1.58168,-0.929693,-0.440368,0.307862,0.195813,1.68218,0.237331,-0.00647834,-0.4124,-0.537345,0.0388894,-1.82825,0.915132,-1.94273,-0.834698,-1.09052,0.623562,-0.199227,0.11105,-0.187161,-0.538051,-2.86751,-1.6276,-0.774091,-1.68764,1.58442,2.78839,0.899002,-0.496958,0.841559,0.645777,0.145837,0.679549,-1.35591,-0.708027,0.666669,1.59223,-2.06276,0.981439,-1.27448,-1.09863,-1.94612,-0.38212,-1.36247,-0.665631,-0.352839,-0.277682,-1.31976,-1.54317,0.547803,-0.180796,0.267031,1.02277,-0.455795,2.45461,1.86238,0.373795,1.29778,-0.75347,1.76479,0.644259,-1.2298,0.290698,-0.773596,0.7371,0.340787,-0.110277,-1.2876,0.737565,1.01304,-0.207485,-0.750996,1.01765,0.406822,-1.17254,0.556561,1.80243,0.751189,0.00155148,2.34766,2.32568,0.430996,-1.62801,2.15969,1.30388,-0.356328,-1.14011,0.0211887,0.476411,1.00422,-0.360899,-0.984287,0.116094,0.27585,1.39889,-0.154567,-1.32389,-0.115176,-0.859635,2.20814,0.39375,-0.330335,1.14376,-1.84438,-0.957837,2.2641,-1.6778,0.367627,0.106356,0.341408,-1.22155,0.534196,1.59211,-0.997254,-0.440368,0.329769,0.233584,1.66673,0.137354,0.0853518,-0.396575,-0.460421,0.0231703,-1.78966,0.970048,-1.90389,-0.820514,-1.09052,0.623004,-0.173393,0.11105,-0.0474131,-0.608358,-0.948655,-4.06691
-142.685,0.994971,0.0686345,6,63,0,180.653,0.0301872,0.344843,-0.00441389,0.5055,-2.25791,-1.31286,0.432692,1.20394,-0.000141303,-0.281144,-0.903774,0.682886,0.82994,-0.0479629,-0.282134,-1.51222,0.176555,1.344,0.208035,0.840316,-2.02165,-0.37209,-0.316867,-1.11482,2.09463,0.815773,-2.22775,1.24148,-0.327893,-0.221741,-0.318694,1.49629,0.0183069,-1.42925,0.889507,0.429701,-0.311941,-0.608015,-1.06232,0.576186,-0.643383,0.316654,0.193778,0.600533,1.45581,-1.44406,1.84831,-0.0399462,1.03151,0.12032,-0.624273,-0.0489357,-2.96193,-0.408521,0.834879,-0.888051,-1.94818,3.78021,4.22416,-6.13403,-1.22937,0.463573,-0.908405,-0.885904,-0.222395,-0.962183,1.07779,-1.14895,-1.19215,-0.31832,-1.83061,0.264095,0.650046,-0.0113464,-1.42871,0.227717,1.24076,0.162599,2.33184,0.243749,-1.38486,-0.872453,0.572337,-2.71275,0.280975,-0.711363,0.0469059,1.79541,2.74292,0.769899,-0.933658,0.448412,-0.506949,-0.70351,-0.480635,-0.0106554,0.235187,-1.10198,2.277,-0.73351,-1.19574,1.24788,-0.236993,1.72537,-0.514904,-1.40007,-0.452987,0.475968,-0.867081,-0.137476,1.56775,2.03224,-3.60048,-1.10858,-0.0817222,5.82739,-2.25439,-1.30537,0.436391,1.19868,0.0147012,-0.271675,-0.91303,0.693918,0.833853,-0.0986757,-0.275758,-1.50462,0.120049,1.34253,0.205628,0.81279,-2.01453,-0.36943,-0.313086,-1.10929,2.10147,0.821166,-2.2314,1.24181,-0.333762,-0.219073,-0.313698,1.50029,0.0204454,-1.43182,0.864621,0.429701,-0.306453,-0.428207,-1.30594,0.310101,-0.338881,0.366644,0.466719,-0.415146,1.36678,-1.34151,1.76079,-0.239232,1.03151,-3.71647,-0.206099,-0.0489357,-1.00894,-1.50955,0.581838,-2.2302
-146.032,0.997881,0.0686345,6,63,0,177.654,0.356839,0.404885,0.0103074,0.632211,-1.25345,-1.65133,0.477914,1.16103,0.318595,-0.555876,-1.27021,1.80892,1.26006,0.348378,-0.200573,-1.62036,0.288614,1.42362,0.493214,1.59818,-1.84947,0.405569,-1.11757,-0.776065,1.73156,-0.279849,-1.17327,2.03199,-1.00369,0.179618,-0.57196,1.61646,0.634433,-1.4587,0.981908,0.196,-0.177151,0.48098,-0.925087,0.953261,-0.85899,0.082013,-0.651514,1.54305,1.74066,-0.794935,2.30614,0.301213,1.00053,0.292701,-1.01608,0.46421,-3.27892,-0.102876,0.801983,-0.922746,1.6021,1.06088,0.171124,1.52632,2.63502,-0.311685,-0.0228717,-0.374914,0.64634,-0.409449,-0.528935,1.71273,0.728838,0.586402,0.227463,0.195147,0.187023,-0.163672,0.482271,1.15795,0.866503,1.62996,-1.22436,1.02958,-1.1528,-2.75339,2.71673,1.4375,-1.28795,0.946968,-0.456307,-0.108473,1.38368,0.275664,-0.0228113,-0.550883,0.336532,3.17506,0.568471,0.789875,-0.366409,-0.549435,-1.9555,1.53372,0.242525,1.44513,0.556764,0.574726,-0.318495,0.682136,-1.08736,1.10882,-0.242988,0.862858,-0.121201,0.580267,1.79963,0.917438,-0.368105,5.17246,-1.24537,-1.64583,0.480794,1.15957,0.329123,-0.548872,-1.27455,1.81616,1.26295,0.321166,-0.195619,-1.61485,0.270887,1.42376,0.492451,1.59105,-1.84289,0.407217,-1.11488,-0.771534,1.73672,-0.274536,-1.17108,2.03582,-1.00169,0.18126,-0.568047,1.61939,0.635832,-1.45917,0.968553,0.196,-0.0935179,0.883334,-1.0795,0.878863,-0.425281,0.252879,-0.303595,1.0415,1.79477,-0.664203,2.27488,0.0643294,1.00053,0.645826,0.175104,0.46421,-1.0123,-1.35942,0.122972,-3.77588
-156.069,0.997311,0.0686345,6,63,0,183.888,0.356852,0.419808,0.0791138,0.478888,0.732643,0.596007,-1.8765,-2.02096,0.140523,0.982216,1.52242,-2.27548,-0.83242,0.840885,-0.259729,1.69282,-0.330455,-0.292914,0.752564,-1.983,0.902149,-0.487348,1.34651,1.17933,-0.85795,-0.0592687,0.697358,-0.755457,1.12893,0.970114,-2.23448,-0.0158423,-0.337079,-1.12828,-0.208241,0.259186,0.388096,0.478284,1.2412,-0.652948,2.17759,-0.958516,1.09082,-0.173958,-0.821074,0.269661,-2.50844,-0.0279064,-0.372825,0.866321,-1.07844,-0.419831,-8.31562,-0.665703,0.479499,-1.72501,0.125281,-2.1018,-0.226104,-10.1277,1.05801,1.60187,0.837218,0.0715495,-0.480492,-0.126412,0.564112,-0.298394,-1.0365,-1.51667,0.426843,0.534857,-0.12721,-1.54246,-1.17993,-0.416834,1.70924,-0.162724,0.203478,0.286843,-1.48742,0.367376,0.979194,-2.02525,0.478934,-0.756945,2.06822,-1.94581,-0.582319,2.27222,-1.05962,-0.431002,-0.100357,-1.14341,-0.0724131,-0.425258,-0.998055,0.368227,-0.263612,-0.669883,-1.49018,0.629419,-0.836631,0.0831767,-0.987849,0.0168815,0.918879,-0.310024,-0.593025,-0.764316,0.278984,-0.994915,1.00742,0.363068,0.300179,3.44596,0.732653,0.596015,-1.87649,-2.02095,0.140538,0.982229,1.52241,-2.27547,-0.832415,0.840841,-0.259722,1.69283,-0.330497,-0.292917,0.752564,-1.98302,0.90216,-0.487343,1.34652,1.17934,-0.857943,-0.0592577,0.697362,-0.755452,1.12892,0.970119,-2.23448,-0.0158362,-0.337074,-1.12828,-0.208246,0.259186,0.410587,0.526029,1.27275,-0.692366,2.24522,-0.933955,1.14683,-0.290297,-0.830111,0.304512,-2.52798,-0.0414011,-0.372825,0.649428,-0.588044,-0.419831,-0.999781,-0.118364,-0.101491,-5.49234
-156.876,0.99929,0.0686345,6,63,0,189.439,0.302012,0.484176,0.113277,0.617243,0.850695,0.15408,-1.11495,-1.58142,0.148713,1.0313,1.62576,-2.71176,-0.512616,1.74322,0.0556511,1.66938,0.119863,-0.24235,0.743877,-1.05973,1.06617,-0.0127657,1.48651,1.39277,-0.442232,0.127859,0.641985,-0.925674,1.6889,0.768807,-1.50917,-0.526793,-0.120549,-1.57099,0.0860489,0.00969967,0.380701,0.387986,1.8321,-0.392356,1.75383,-1.05717,0.533426,-0.118854,-0.858416,0.724018,-2.86512,0.70578,-0.633445,0.867746,-1.29896,-0.500011,-8.37984,-1.20205,0.696502,-1.68672,-0.47097,1.58863,0.288885,3.71939,0.229412,-1.30802,2.38788,1.5546,-6.30481e-05,-0.0455622,0.0447024,-0.675523,1.15041,1.76124,0.944667,-0.349436,1.36434,0.202939,-0.154093,2.76863,0.361259,1.45289,0.100771,0.48889,1.21791,0.641671,-0.286627,-0.413335,1.45473,-0.817631,2.60609,-1.59008,0.765739,-1.39372,0.920527,-0.739007,-0.0911252,-0.458746,1.46455,1.0117,-1.63142,-0.108653,-1.95178,0.175553,0.0300529,1.09653,-0.685552,1.63225,-0.746746,-0.0895831,-0.729956,-0.176276,0.0334459,-1.08431,0.516998,1.42689,0.388074,0.863525,0.394692,4.6129,0.850705,0.154088,-1.11494,-1.58141,0.148729,1.03131,1.62574,-2.71174,-0.512612,1.74316,0.0556581,1.66939,0.119819,-0.242354,0.743875,-1.05975,1.06619,-0.0127615,1.48652,1.39278,-0.442224,0.127869,0.64199,-0.925668,1.6889,0.768811,-1.50917,-0.526787,-0.120544,-1.57099,0.0860441,0.00969967,0.390206,0.41929,1.85184,-0.425242,1.79502,-1.03932,0.567757,-0.197782,-0.866922,0.743074,-2.88664,0.693545,-0.633445,0.486478,-0.791472,-0.500011,-0.999878,-0.479426,0.0166763,-5.6128
