# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1985537789
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=startle_null_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,aux_unscaled.1,p_gamma.1,p_aux_unscaled.1,g_gamma.1,g_aux_unscaled.1
-87.73,0.9974,0.186078,4,15,0,88.4848,0.181967,-1.35671,-4.34944,-1.25051,-1.60085,-4.08181
-87.321,0.999824,0.186078,5,31,0,88.306,0.165477,-1.23126,3.61063,-2.98114,-2.01287,-2.90932
-87.8707,0.996884,0.186078,3,7,0,87.9608,0.0169373,-1.26345,-0.593772,1.14357,-4.14638,-2.84505
-87.1317,0.995782,0.186078,2,7,0,88.9791,0.110765,-1.07778,-4.24845,-4.52014,-3.17563,-1.38353
-87.0157,0.998377,0.186078,3,15,0,87.6261,0.516856,-0.907031,3.67915,1.51626,3.29318,0.173013
-86.7295,0.999566,0.186078,4,15,0,87.2587,0.358655,-0.80424,-3.69917,0.921175,0.842236,0.836917
-86.8765,0.997609,0.186078,4,15,0,87.2184,0.159418,-0.92785,-2.58455,1.34884,-2.66408,-0.119819
-88.0833,0.989903,0.186078,4,15,0,89.1226,0.242841,-0.336719,2.4564,3.73057,-1.81276,4.72275
-87.4767,0.998327,0.186078,4,15,0,88.9921,0.324483,-1.31851,-2.70059,-4.60174,0.165195,-3.82388
-87.7922,0.988409,0.186078,3,15,0,90.819,0.442387,-1.37208,-8.91913,2.02496,1.4783,-4.23179
-87.8159,0.999783,0.186078,1,1,0,87.8179,0.442299,-1.37767,-0.143562,0.145868,1.4706,-4.28276
-87.431,0.99881,0.186078,4,15,0,88.7389,0.0318282,-0.833311,-1.08662,-4.61336,-5.40285,1.1085
-87.6705,0.995833,0.186078,4,15,0,88.5963,0.636735,-0.776605,-5.10095,0.511616,5.5966,1.78214
-87.5732,0.999757,0.186078,4,31,0,88.47,0.649441,-1.02363,1.10372,3.78863,4.74661,-0.476956
-88.1591,0.997973,0.186078,3,7,0,88.2687,0.723804,-1.21029,-1.20726,-0.992788,4.83459,-1.97403
-87.109,0.994503,0.186078,3,15,0,90.5947,0.49535,-1.10803,-9.36578,2.64791,2.5279,-1.72248
-87.1592,0.99995,0.186078,4,15,0,87.2051,0.525331,-1.088,-0.617422,-0.739898,2.96054,-1.47081
-88.3053,0.991551,0.186078,4,15,0,88.8494,0.118238,-1.45739,-3.42996,1.49257,-2.2476,-4.89472
-89.7268,0.993806,0.186078,3,7,0,89.837,-0.0237085,-1.63877,0.698348,-1.25124,-3.53141,-6.19442
-89.2691,0.996355,0.186078,3,7,0,90.8239,-0.0778412,-1.51668,2.25932,4.8088,-4.62231,-4.89044
-89.3891,0.998824,0.186078,2,3,0,89.513,-0.0869129,-1.5324,1.08389,1.17905,-4.68504,-5.00354
-90.9443,0.993209,0.186078,3,7,0,91.3003,-0.359164,-1.45649,-0.472026,2.41893,-9.13973,-2.82438
-92.0871,0.989557,0.186078,3,7,0,93.0264,-0.469499,-1.47212,-5.01475,-1.00026,-10.8747,-2.17576
-92.7421,0.996876,0.186078,3,7,0,92.787,-0.53038,-1.44669,0.117054,-0.863846,-12.1497,-1.3995
-90.1457,0.998104,0.186078,4,15,0,95.1569,0.733146,-0.339566,-11.7389,-1.78988,9.90688,6.16675
-88.6779,0.999798,0.186078,4,15,0,91.4122,-0.012539,-0.485811,-5.45268,-5.3356,-7.93713,4.33764
-86.9568,1,0.186078,4,15,0,88.9582,0.299129,-1.148,-5.5817,3.91367,-0.17516,-2.27048
-87.4499,0.994161,0.186078,4,31,0,88.522,0.620149,-1.03928,-5.04972,-1.73946,4.31849,-0.734215
-86.8271,0.999607,0.186078,4,15,0,87.9179,0.330076,-0.711417,4.96636,-1.95733,0.344454,1.63516
-87.5545,0.993281,0.186078,3,7,0,87.8799,0.117643,-0.573714,2.96511,-0.546589,-4.40596,3.09357
-87.9059,0.998612,0.186078,4,15,0,88.1802,0.653241,-1.23664,1.34683,1.88219,4.01272,-2.49289
-86.7142,0.996927,0.186078,3,15,0,89.167,0.380025,-0.871616,-6.13158,4.37214,1.16518,0.254803
-86.7421,0.999904,0.186078,4,15,0,86.7631,0.235174,-0.836352,-0.517693,-0.442707,-1.4122,0.583369
-87.8215,0.991484,0.186078,3,7,0,88.1036,-0.012728,-0.754873,-2.80758,0.324353,-6.67302,2.00458
-88.1037,0.999112,0.186078,4,15,0,88.5964,0.703321,-0.764504,-2.38178,2.22343,6.68665,2.21914
-87.5369,1,0.186078,4,15,0,88.3563,0.0728531,-1.21857,-4.67782,0.952136,-3.42068,-2.59188
-87.16,0.995688,0.186078,3,15,0,88.8418,0.337128,-0.565387,4.1228,4.27439,0.529898,2.87268
-87.3352,0.998881,0.186078,4,15,0,87.6067,0.263438,-0.515333,-2.6982,0.531769,-1.12954,3.30026
-87.2911,0.999978,0.186078,4,15,0,87.3905,0.387103,-1.25605,0.728463,1.16549,0.957389,-3.22947
-86.7378,0.998992,0.186078,3,15,0,87.7819,0.247307,-0.981722,2.55639,-3.70183,-1.05804,-0.73274
-86.7889,0.998812,0.186078,3,15,0,87.0052,0.213277,-0.989101,-2.46313,-0.262174,-1.62084,-0.763505
-87.2594,0.996176,0.186078,3,15,0,87.6896,0.355337,-0.536652,1.87275,2.27331,0.940499,3.11812
-86.7603,0.999454,0.186078,3,15,0,87.5149,0.266391,-0.772753,1.57514,3.34996,-0.876354,1.11688
-87.2571,0.991405,0.186078,3,11,0,88.496,0.200183,-1.23034,-0.741298,-4.52709,-1.51832,-2.95096
-87.1488,0.999197,0.186078,4,31,0,87.6271,0.306971,-0.567145,-1.88558,-2.43856,-0.126858,2.85491
-87.3461,0.994439,0.186078,3,15,0,88.5864,0.400439,-1.26862,-0.681802,4.53516,1.10953,-3.33322
-87.0651,0.999818,0.186078,4,15,0,87.7343,0.511012,-1.04776,1.25285,3.21285,2.86584,-1.1325
-87.3752,0.998803,0.186078,4,15,0,87.5318,0.483859,-1.2345,1.42693,1.19803,2.14657,-2.9108
-86.9469,0.999122,0.186078,4,15,0,87.7458,0.475544,-1.025,0.877177,-3.60166,2.4247,-0.998114
-87.4213,0.99109,0.186078,4,15,0,88.6255,0.0272951,-1.04219,1.50347,4.34817,-4.72387,-0.804211
-87.5307,0.998743,0.186078,1,3,0,87.5813,0.00625683,-1.05014,1.14418,0.284428,-5.07152,-0.802038
-87.9435,0.996843,0.186078,3,7,0,88.0289,-0.0672716,-0.971052,0.0816651,-1.19659,-6.78901,0.258875
-87.8545,1,0.186078,2,3,0,87.9742,-0.0542293,-0.99267,1.72957,-0.502989,-6.43456,-0.00718674
-88.3766,0.991695,0.186078,4,15,0,89.4607,0.768558,-0.854957,4.08197,-2.90221,7.1169,1.72183
-86.785,0.999817,0.186078,3,15,0,88.696,0.199489,-0.881946,7.35888,0.528953,-2.01369,0.223023
-87.135,0.997507,0.186078,4,15,0,87.3963,0.15855,-1.1522,2.70305,0.311559,-2.25162,-2.17061
-86.7982,0.992009,0.186078,3,15,0,89.3338,0.435166,-0.911824,6.89261,3.83168,2.01807,-0.0393353
-87.2985,0.995946,0.186078,3,15,0,87.9006,0.261436,-0.527342,2.71174,-2.40725,-1.16576,3.20397
-87.0581,0.999929,0.186078,3,7,0,87.3568,0.319853,-0.600618,1.56467,-1.89192,0.152008,2.57597
-87.1816,0.998061,0.186078,2,7,0,87.3889,0.33439,-0.557462,1.07265,1.67529,0.472953,2.9373
-86.7061,0.995841,0.186078,3,11,0,88.1889,0.320349,-0.984002,-0.360511,-4.98402,0.134671,-0.781903
-88.2431,0.982964,0.186078,3,15,0,89.8367,0.764251,-0.933273,6.72011,0.483046,6.61704,0.932471
-87.4331,0.999836,0.186078,4,15,0,88.3683,0.622687,-0.958147,5.12324,0.535994,4.64856,0.0384652
-90.0898,0.987744,0.186078,3,11,0,90.9795,-0.220603,-0.647982,5.01543,-0.404866,-12.1503,4.21016
-89.871,0.999891,0.186078,3,7,0,90.4737,-0.233288,-0.745195,1.75636,-2.88346,-11.7429,3.4048
-90.716,0.988109,0.186078,2,3,0,90.7179,-0.291752,-0.715623,0.206173,-0.0854895,-13.364,4.13219
-88.9794,1,0.186078,3,7,0,90.8474,-0.13209,-0.685996,7.26552,-0.600148,-9.7589,3.2666
-87.5354,0.999346,0.186078,4,15,0,90.0153,0.214743,-1.31898,-6.7215,3.88767,-1.21926,-3.77713
-87.4208,0.998215,0.186078,4,15,0,88.3372,0.200943,-0.524427,1.88319,3.64883,-2.57168,3.30607
-87.4821,0.999572,0.186078,2,3,0,87.4924,0.198622,-0.50805,-0.409483,0.270644,-2.65551,3.44397
-86.9659,0.999279,0.186078,4,15,0,87.786,0.159294,-0.773167,-2.11436,3.33942,-2.98945,1.26559
-87.0941,0.999144,0.186078,3,7,0,87.1673,0.149468,-0.710581,0.235032,1.09412,-3.33421,1.83687
-87.3214,0.998581,0.186078,4,15,0,87.6427,0.549797,-0.730129,-2.108,1.66926,4.34712,1.86368
-87.5334,0.997668,0.186078,3,7,0,87.7359,0.615027,-0.788465,-1.52947,-1.42401,5.20437,1.58115
-87.7351,0.999507,0.186078,4,15,0,88.288,0.0662064,-0.598118,2.94658,2.04597,-5.52895,3.05702
-87.1874,0.999113,0.186078,4,15,0,88.4311,0.516989,-0.730511,3.13851,-3.88683,3.777,1.75855
-87.1531,0.998439,0.186078,4,15,0,87.7451,0.08274,-0.999436,1.28437,2.99634,-3.86973,-0.585484
-87.2519,0.999921,0.186078,4,15,0,87.4873,0.103121,-1.13617,1.48495,-1.63046,-3.15748,-1.90478
-88.7041,0.986867,0.186078,4,15,0,89.4626,0.842674,-1.06641,-0.917187,3.50032,6.77216,0.0442969
-89.143,0.998588,0.186078,4,15,0,89.9814,0.879604,-1.28126,-4.83569,-0.585271,5.94086,-1.95244
-89.2187,0.99977,0.186078,2,3,0,89.2559,0.897114,-1.26457,0.469724,-0.703068,6.17671,-1.68779
-89.1484,0.99944,0.186078,4,15,0,89.7349,0.810576,-1.41489,3.66558,1.39902,4.75611,-3.61714
-88.6844,1,0.186078,3,7,0,89.174,0.736294,-1.37937,3.14452,-1.55405,4.28794,-3.56491
-87.8786,0.998917,0.186078,4,15,0,89.3921,0.647554,-1.23476,-4.36238,3.77441,3.95984,-2.4941
-87.1341,0.997774,0.186078,3,15,0,88.7078,0.550463,-0.962114,3.55589,-4.36001,3.63404,-0.239683
-87.2197,0.994502,0.186078,3,15,0,88.8259,0.46078,-0.626009,3.2312,-4.56645,3.00122,2.52175
-87.321,0.998852,0.186078,4,15,0,87.8237,0.280468,-0.514819,-2.60219,-2.11323,-0.738171,3.29301
-87.3599,0.991388,0.186078,3,15,0,89.5595,0.131003,-1.21719,1.21014,6.00828,-2.54406,-2.71654
-87.636,0.994488,0.186078,4,31,0,88.817,0.347721,-1.35663,5.6562,-1.01978,0.433484,-4.16461
-87.0355,0.999886,0.186078,4,17,0,87.7092,0.305458,-0.609532,0.510441,-3.34185,-0.153806,2.50179
-88.4057,0.98901,0.186078,3,9,0,89.3184,0.227041,-0.278168,-1.5431,3.73309,-2.31053,5.17892
-88.6191,0.999136,0.186078,3,7,0,88.6871,0.224583,-0.239174,0.645336,-0.947132,-2.43615,5.46512
-87.6793,1,0.186078,4,15,0,89.0692,0.454575,-0.474014,-1.28319,4.73151,3.20992,3.76893
-88.2828,0.993109,0.186078,4,31,0,89.5973,-0.0366257,-0.642173,-1.56869,4.54341,-7.75305,3.12235
-87.6472,0.998416,0.186078,3,7,0,88.6284,0.0749492,-0.611749,5.01681,-1.30134,-5.27641,2.90925
-94.5697,0.943659,0.186078,4,15,0,97.4484,1.17425,-2.04784,-3.42106,-6.44154,4.05011,-8.30811
-95.1319,0.998051,0.186078,2,3,0,95.1483,1.20355,-2.1002,-0.390802,-0.431279,3.94681,-8.69127
-87.9585,1,0.186078,5,31,0,95.2258,0.549808,-0.505836,-11.9972,6.12459,5.14181,3.79472
-86.9817,0.998659,0.186078,4,15,0,88.5528,0.50662,-0.919086,4.3339,3.91904,3.10817,0.037459
-87.6611,0.997911,0.186078,4,15,0,87.8534,0.172181,-0.480222,2.30368,0.332864,-3.34687,3.72276
-87.9457,0.989634,0.186078,4,31,0,89.7285,-0.0128272,-1.24257,-4.43941,4.28625,-4.68227,-2.54628
-87.4727,0.999876,0.186078,4,15,0,88.279,0.179549,-1.28727,4.70437,0.734186,-1.72922,-3.44445
-86.9662,0.999989,0.186078,4,15,0,87.9817,0.23561,-0.666989,4.75994,1.93573,-1.59335,2.06103
-87.1943,0.998039,0.186078,4,15,0,87.6325,0.112343,-1.12044,-0.755107,2.65087,-3.04686,-1.78153
-86.9735,0.996695,0.186078,3,15,0,88.1409,0.4094,-1.12511,5.69635,0.736278,1.36348,-2.01276
-87.5582,0.995324,0.186078,4,15,0,88.1189,0.406128,-0.471728,1.5405,-2.83301,2.13611,3.69741
-87.2789,0.981464,0.186078,3,15,0,91.126,0.0634348,-1.05892,-5.63142,-6.78261,-4.03289,-1.07876
-86.8019,0.998446,0.186078,3,15,0,87.742,0.372928,-1.04771,5.0842,0.776202,0.917088,-1.33921
-86.7961,0.999434,0.186078,4,15,0,86.9906,0.325058,-0.730451,0.931936,-1.66062,0.243571,1.46959
-86.8641,0.999138,0.186078,4,15,0,87.0143,0.384389,-0.717669,-2.07186,0.00711753,1.38574,1.61398
-87.6752,0.994341,0.186078,3,7,0,87.713,0.401571,-0.438641,1.02828,-0.112274,2.07977,3.95443
-87.2512,0.997382,0.186078,4,15,0,88.4448,0.05559,-0.942981,-1.67707,-4.28987,-4.5445,0.0194213
-88.5934,0.99525,0.186078,4,15,0,88.9214,0.105616,-1.50813,3.05928,-0.0973691,-2.30552,-5.33033
-90.3444,0.996398,0.186078,4,15,0,90.8902,-0.247788,-1.5377,2.86464,-2.08514,-6.9154,-4.31682
-92.8576,0.990244,0.186078,3,7,0,92.9778,-0.324924,-1.88484,-1.85287,0.047116,-6.12665,-7.23855
-88.0847,0.998694,0.186078,4,15,0,94.844,-0.0837724,-1.08945,-10.6055,-6.88949,-6.53214,-0.790232
-86.9393,0.999681,0.186078,4,15,0,88.2726,0.13839,-0.893456,-5.97283,-1.1974,-3.12668,0.237039
-86.9705,0.995203,0.186078,3,15,0,88.3334,0.297,-0.637645,-4.41989,-3.37903,-0.326375,2.26662
-86.6924,0.999597,0.186078,3,15,0,87.1274,0.32768,-0.961747,0.342439,-2.6909,0.255038,-0.580221
-86.9352,0.995121,0.186078,3,15,0,87.7087,0.360441,-1.13091,1.14794,-3.49602,0.688542,-2.10452
-87.6298,0.995149,0.186078,4,15,0,88.2581,0.638773,-1.12856,4.13543,0.7112,4.22818,-1.51399
-88.4476,0.991178,0.186078,3,7,0,89.6674,0.71183,-1.34057,-2.01529,4.25559,4.21521,-3.28134
-88.8979,0.998098,0.186078,3,7,0,89.0335,0.68883,-1.4765,-1.63923,-0.835688,3.5612,-4.65113
-88.7283,1,0.186078,3,7,0,89.006,0.715917,-1.41341,0.387245,-2.13985,3.99237,-3.96478
-89.6189,0.989644,0.186078,4,15,0,91.2016,0.268244,-1.70347,-5.55376,2.90938,-0.370872,-7.23247
-88.357,0.998037,0.186078,4,15,0,91.1419,0.595858,-0.471881,0.406495,6.83357,6.23219,4.26755
-86.8141,0.999056,0.186078,3,15,0,89.0209,0.276843,-1.06914,-5.00339,-4.72925,-0.52906,-1.54526
-86.6755,0.995561,0.186078,3,13,0,87.8991,0.299979,-0.872739,0.944925,4.47615,-0.214173,0.218396
-88.9996,0.981672,0.186078,3,15,0,89.891,0.815281,-0.746487,5.0431,0.170573,8.45848,3.07556
-88.3931,0.995542,0.186078,4,15,0,91.0353,-0.09367,-0.772393,-8.49825,-1.39477,-8.37093,2.25261
-89.0505,0.995934,0.186078,3,7,0,89.1231,-0.168463,-0.784271,-1.06388,-0.74484,-9.97804,2.59157
-87.6508,0.995129,0.186078,2,7,0,89.7848,-0.0100838,-0.854244,7.42577,-1.85638,-6.17769,1.08734
-86.7548,0.998004,0.186078,3,15,0,88.2844,0.267033,-1.01949,6.23496,-1.68869,-0.708643,-1.08914
-87.0909,0.993463,0.186078,3,15,0,88.0371,0.479624,-1.11918,-5.02611,1.02457,2.30221,-1.85589
-87.1026,0.999902,0.186078,3,7,0,87.1341,0.470639,-1.13552,0.854462,-0.317194,2.15679,-2.02236
-88.0673,0.996455,0.186078,4,15,0,88.1307,0.693049,-1.23384,-0.172933,1.02422,4.43078,-2.3234
-87.634,0.999582,0.186078,4,15,0,88.6089,0.645904,-0.833286,-3.74475,2.85284,5.48733,1.29932
-87.1343,0.999336,0.186078,4,15,0,88.6718,0.184468,-1.17488,5.64016,-2.67121,-1.82201,-2.42124
-86.8515,0.999828,0.186078,4,31,0,87.2635,0.309666,-0.695364,2.05963,2.10445,-0.0575306,1.77203
-86.9844,0.996418,0.186078,3,15,0,87.6336,0.149218,-1.04982,-1.52004,-3.09036,-2.59604,-1.212
-86.8637,0.999954,0.186078,4,15,0,87.1354,0.454337,-0.983763,-1.78088,-1.64358,2.19385,-0.660028
-87.4473,0.997074,0.186078,3,7,0,87.4701,0.613844,-1.06676,0.698284,-0.311818,4.14388,-1.01534
-87.2208,0.997402,0.186078,2,7,0,88.0921,0.552947,-1.06884,-4.99093,0.0197853,3.36651,-1.22207
-86.9894,0.999827,0.186078,4,15,0,87.5236,0.242838,-1.14796,3.46157,-1.39063,-0.988931,-2.24194
-87.05,0.999689,0.186078,4,15,0,87.2286,0.491883,-0.761461,0.135424,-1.72907,3.25753,1.41803
-87.6055,0.997643,0.186078,4,15,0,88.1476,0.536037,-1.26907,-1.1938,-2.87583,2.66998,-3.12642
-88.6637,0.991142,0.186078,4,15,0,89.7868,-0.085738,-1.361,-3.10475,3.63401,-5.34972,-3.38678
-87.3397,0.994554,0.186078,3,15,0,90.4463,0.582487,-1.08054,8.16815,3.60315,3.70839,-1.24592
-87.4202,0.999655,0.186078,4,31,0,87.6697,0.0907127,-0.667877,2.23282,1.12342,-4.7291,2.37241
-86.6817,0.999927,0.186078,4,15,0,87.4792,0.281987,-0.920236,-3.86549,2.14896,-0.511531,-0.200785
-86.7338,0.999408,0.186078,2,7,0,86.7703,0.238456,-0.959202,0.823758,0.464748,-1.22763,-0.521077
-87.3754,0.994492,0.186078,4,15,0,87.7053,0.599874,-1.05142,2.24823,-1.60387,4.01989,-0.917756
-86.8062,0.997294,0.186078,5,31,0,88.5009,0.193188,-0.85804,-4.6349,3.98131,-2.16843,0.44705
-86.9342,0.99782,0.186078,4,15,0,87.4905,0.268683,-0.662439,2.31313,2.49044,-0.905468,2.06943
-86.9822,0.99977,0.186078,4,15,0,87.0409,0.21541,-0.676998,-0.360728,-0.953655,-2.00563,2.0016
-87.2581,0.997897,0.186078,5,31,0,87.6753,0.461123,-0.611522,-3.03884,1.25782,3.03982,2.64551
-86.7837,0.999937,0.186078,4,15,0,87.3436,0.199575,-0.925959,-1.80009,-2.73915,-1.94566,-0.173088
-87.7677,0.98957,0.186078,3,11,0,88.4591,0.648708,-1.18334,-4.25957,0.976045,4.14783,-2.00058
-87.6496,0.999813,0.186078,3,7,0,87.9433,0.615566,-1.18958,2.89573,0.0802049,3.7616,-2.16975
-87.5114,0.998488,0.186078,4,15,0,88.4844,0.576218,-0.697243,3.33491,-3.13255,4.92077,2.24926
-86.719,0.98489,0.186078,2,7,0,89.7453,0.373197,-0.839998,-8.17767,-3.39751,1.07432,0.530651
-86.6876,0.999976,0.186078,4,15,0,86.737,0.354169,-0.88308,0.724428,0.721285,0.720121,0.134704
-88.3109,0.990048,0.186078,3,15,0,88.4474,0.750793,-0.822035,1.92209,-0.350302,7.06289,1.93726
-88.4297,0.998509,0.186078,4,31,0,89.7134,0.23651,-1.51494,5.46089,-2.00997,-0.788968,-5.5635
-86.8072,0.997443,0.186078,3,15,0,89.6792,0.197762,-0.976168,0.16986,-6.94565,-1.9028,-0.624798
-87.4251,0.990327,0.186078,3,15,0,89.1117,0.44314,-0.536754,4.27344,4.19592,2.83002,3.23277
-89.3792,0.990454,0.186078,4,15,0,89.9551,0.568298,-1.62683,3.45736,-1.62843,2.22736,-6.32795
-91.4958,0.981569,0.186078,4,15,0,94.5203,0.655404,-1.88656,-0.879339,7.0971,2.29388,-8.42346
-92.3315,0.993124,0.186078,2,3,0,92.4234,0.627708,-1.98736,1.44043,0.568556,1.952,-9.31924
-91.592,1,0.186078,2,3,0,92.4094,0.657035,-1.89749,0.719558,3.66488,2.28104,-8.51312
-87.7152,0.999734,0.186078,5,31,0,91.6804,0.361239,-0.412484,-4.55512,7.37778,1.16131,4.11629
-88.2929,0.997971,0.186078,4,15,0,88.5691,0.186542,-0.323139,-2.61662,-0.784897,-3.31978,4.91739
-87.9835,0.999881,0.186078,2,3,0,88.3208,0.195106,-0.3835,-1.12561,2.21885,-2.97439,4.43992
-87.5059,0.994641,0.186078,3,15,0,89.2889,0.627548,-1.06745,2.68316,-5.07246,4.31076,-0.974101
-88.2003,0.996076,0.186078,3,15,0,88.8497,0.752448,-1.14385,-3.83115,1.5112,5.41961,-1.19878
-86.8804,0.999911,0.186078,4,15,0,88.3554,0.239442,-1.09119,5.83342,-2.1868,-1.08867,-1.72085
-87.1649,0.997884,0.186078,3,15,0,87.4498,0.217566,-1.20663,0.606125,2.13787,-1.29906,-2.75417
-86.8853,1,0.186078,5,31,0,87.2957,0.176378,-0.802709,-1.31184,-2.42587,-2.58892,0.969452
-87.9314,0.992083,0.186078,3,15,0,88.2996,0.691233,-0.812461,2.96671,-1.00694,6.25679,1.7071
-87.6686,1,0.186078,3,7,0,87.949,0.646177,-0.809806,2.8144,0.237327,5.59519,1.51821
-87.9407,0.99923,0.186078,4,15,0,88.4328,0.717704,-1.06277,2.49661,2.146,5.40644,-0.564532
-88.5725,0.997274,0.186078,3,7,0,88.6671,0.818354,-0.979455,-0.721302,-1.1333,7.01021,0.782475
-88.0061,0.99709,0.186078,4,31,0,89.6824,0.23702,-1.43355,-6.9067,0.356348,-0.841988,-4.83474
-89.13,0.996311,0.186078,4,15,0,89.3783,0.379899,-1.63068,2.65814,0.135057,0.645996,-6.59379
-90.1636,0.993776,0.186078,4,15,0,92.6756,-0.321677,-1.10524,-2.33564,-6.24526,-10.9799,0.5174
-87.5757,0.99578,0.186078,4,15,0,92.1183,0.144049,-0.533164,-11.2448,-1.41662,-3.89599,3.35814
-87.0432,0.99701,0.186078,3,15,0,88.5882,0.346182,-1.18069,3.0389,-4.53136,0.472542,-2.56464
-87.3867,0.997815,0.186078,3,7,0,87.4377,0.430803,-1.26902,1.17795,0.203301,1.47147,-3.30548
-88.7161,0.994961,0.186078,3,15,0,88.8485,0.545327,-1.52287,1.43369,-1.00805,2.23744,-5.43742
-87.118,0.99552,0.186078,2,7,0,89.8918,0.462381,-1.15108,-2.72101,6.50053,2.02474,-2.17934
-86.8169,0.998941,0.186078,4,15,0,87.5923,0.439126,-0.859342,4.03393,-1.86106,2.1658,0.438473
-87.0563,0.997969,0.186078,3,7,0,87.0874,0.491458,-0.756138,-0.138945,0.714834,3.26332,1.46405
-86.8655,0.99414,0.186078,4,15,0,88.3888,0.233204,-0.724578,-6.5986,0.0553565,-1.576,1.56755
-86.6828,0.99929,0.186078,3,15,0,87.0731,0.288995,-0.859195,1.64393,-2.22937,-0.412628,0.342004
-87.4776,0.991411,0.186078,3,15,0,88.3304,0.0349253,-1.11931,-3.64354,-2.55482,-4.32865,-1.55165
-89.805,0.987253,0.186078,3,7,0,90.0009,-0.200088,-1.48522,0.713948,1.73015,-6.48735,-4.05446
-87.4219,0.997888,0.186078,4,15,0,91.1306,0.217496,-0.512284,-8.51986,-4.43312,-2.20292,3.37825
-87.6561,0.991185,0.186078,3,7,0,88.3914,0.081393,-0.597384,2.27386,-3.05231,-5.17666,3.00935
-87.2324,0.997933,0.186078,4,31,0,89.3097,0.0942512,-1.10873,1.80062,-5.74447,-3.37124,-1.62812
-88.7907,0.992212,0.186078,4,15,0,89.0987,0.257174,-1.57892,2.85328,-0.625549,-0.531381,-6.14282
-87.3162,1,0.186078,4,15,0,89.11,0.106407,-0.682223,2.15146,5.23639,-4.33782,2.19895
-86.7776,0.999827,0.186078,3,7,0,87.4184,0.312214,-0.742396,3.90036,-1.35053,-0.00477163,1.36523
-87.1021,0.994444,0.186078,4,15,0,87.6817,0.126956,-0.752974,4.00156,0.572168,-3.70035,1.52132
-88.4068,0.983038,0.186078,3,15,0,90.544,0.361237,-1.5136,-3.83657,5.22121,0.522658,-5.56972
-88.2537,0.999944,0.186078,4,15,0,89.5201,-0.0770034,-0.773776,-1.86888,-4.3848,-7.9937,2.14931
-86.7188,0.964144,0.186078,2,7,0,92.7541,0.242475,-0.867048,-12.8076,2.23486,-1.24624,0.302651
-86.7611,0.998174,0.186078,4,15,0,87.1125,0.31346,-1.03807,-2.47131,-1.5215,0.0255045,-1.27171
-88.1769,0.992406,0.186078,3,15,0,88.3314,0.746183,-1.152,2.06161,0.310956,5.31663,-1.30755
-87.282,0.994222,0.186078,3,15,0,90.3657,0.287749,-1.26336,-9.38699,-0.1459,-0.302973,-3.31915
-86.7353,0.996952,0.186078,3,15,0,88.171,0.241073,-0.96754,0.942867,-4.8582,-1.17528,-0.598914
-88.3802,0.98941,0.186078,3,9,0,88.878,0.0144531,-1.40591,1.99315,2.45543,-3.73678,-4.16902
-87.8116,0.996808,0.186078,4,31,0,89.8484,0.153269,-0.458739,-6.5192,-3.04023,-3.86261,3.94044
-87.842,0.994604,0.186078,4,15,0,89.176,0.700229,-0.939645,0.85055,4.68928,5.76114,0.543502
-86.8811,0.994692,0.186078,3,15,0,89.2566,0.420204,-1.06207,-7.97641,-1.58694,1.58543,-1.42434
-86.7768,1,0.186078,4,15,0,86.937,0.423984,-0.914644,1.03815,-1.43471,1.8365,-0.0812255
-87.8869,0.993726,0.186078,4,15,0,87.9922,0.0882483,-1.34343,1.47125,-0.705117,-2.88191,-3.78805
-87.6769,1,0.186078,4,15,0,88.1633,0.49697,-0.516714,-3.56272,-0.844316,4.00993,3.52955
-89.5099,0.988146,0.186078,5,31,0,89.8781,-0.169829,-1.45936,-3.07385,0.79527,-6.16704,-3.95325
-87.1731,0.999583,0.186078,3,7,0,89.7984,0.165878,-1.17586,6.88039,4.03582,-2.09893,-2.40084
-87.5155,0.998111,0.186078,3,7,0,87.5775,0.060603,-1.19208,0.0556118,-1.02037,-3.68526,-2.31097
-87.4935,1,0.186078,1,1,0,87.5156,0.0642938,-1.18841,0.621929,0.37868,-3.63747,-2.28725
-86.7734,0.99988,0.186078,4,15,0,87.7156,0.278673,-0.753971,4.61207,1.82445,-0.650103,1.27373
-86.851,0.999411,0.186078,4,15,0,86.9414,0.452918,-0.967342,0.00123801,-1.23262,2.20091,-0.513033
-87.059,0.9987,0.186078,4,15,0,87.272,0.284622,-0.603346,2.43569,0.303717,-0.601656,2.55994
-86.6963,0.998266,0.186078,3,15,0,87.5525,0.366072,-0.89732,-1.37311,3.64403,0.911741,0.0143895
-87.0059,0.99198,0.186078,3,11,0,88.4785,0.453755,-1.10285,3.03968,-4.3946,1.98939,-1.75017
-86.8387,0.997795,0.186078,3,15,0,87.7089,0.202841,-1.02432,4.6348,-1.41259,-1.74847,-1.06985
-86.7635,0.995582,0.186078,3,13,0,88.0027,0.416127,-0.888331,-5.26924,-2.12181,1.74578,0.144623
