# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=922673813
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=startle_treat_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_b.1,z_b.2,z_b.3,z_b.4,z_b.5,z_b.6,z_b.7,z_b.8,z_b.9,z_b.10,z_b.11,z_b.12,z_b.13,z_b.14,z_b.15,z_b.16,z_b.17,z_b.18,z_b.19,z_b.20,z_b.21,z_b.22,z_b.23,z_b.24,z_b.25,z_b.26,z_b.27,z_b.28,z_b.29,z_b.30,z_b.31,z_b.32,z_b.33,z_b.34,z_b.35,z_b.36,z_b.37,z_b.38,z_b.39,z_b.40,z_b.41,z_b.42,z_b.43,z_b.44,z_b.45,z_b.46,z_b.47,z_b.48,z_b.49,z_b.50,z_b.51,z_b.52,z_b.53,z_b.54,z_b.55,z_b.56,tau.1,tau.2,tau.3,aux_unscaled.1,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_b.1,p_z_b.2,p_z_b.3,p_z_b.4,p_z_b.5,p_z_b.6,p_z_b.7,p_z_b.8,p_z_b.9,p_z_b.10,p_z_b.11,p_z_b.12,p_z_b.13,p_z_b.14,p_z_b.15,p_z_b.16,p_z_b.17,p_z_b.18,p_z_b.19,p_z_b.20,p_z_b.21,p_z_b.22,p_z_b.23,p_z_b.24,p_z_b.25,p_z_b.26,p_z_b.27,p_z_b.28,p_z_b.29,p_z_b.30,p_z_b.31,p_z_b.32,p_z_b.33,p_z_b.34,p_z_b.35,p_z_b.36,p_z_b.37,p_z_b.38,p_z_b.39,p_z_b.40,p_z_b.41,p_z_b.42,p_z_b.43,p_z_b.44,p_z_b.45,p_z_b.46,p_z_b.47,p_z_b.48,p_z_b.49,p_z_b.50,p_z_b.51,p_z_b.52,p_z_b.53,p_z_b.54,p_z_b.55,p_z_b.56,p_tau.1,p_tau.2,p_tau.3,p_aux_unscaled.1,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_b.1,g_z_b.2,g_z_b.3,g_z_b.4,g_z_b.5,g_z_b.6,g_z_b.7,g_z_b.8,g_z_b.9,g_z_b.10,g_z_b.11,g_z_b.12,g_z_b.13,g_z_b.14,g_z_b.15,g_z_b.16,g_z_b.17,g_z_b.18,g_z_b.19,g_z_b.20,g_z_b.21,g_z_b.22,g_z_b.23,g_z_b.24,g_z_b.25,g_z_b.26,g_z_b.27,g_z_b.28,g_z_b.29,g_z_b.30,g_z_b.31,g_z_b.32,g_z_b.33,g_z_b.34,g_z_b.35,g_z_b.36,g_z_b.37,g_z_b.38,g_z_b.39,g_z_b.40,g_z_b.41,g_z_b.42,g_z_b.43,g_z_b.44,g_z_b.45,g_z_b.46,g_z_b.47,g_z_b.48,g_z_b.49,g_z_b.50,g_z_b.51,g_z_b.52,g_z_b.53,g_z_b.54,g_z_b.55,g_z_b.56,g_tau.1,g_tau.2,g_tau.3,g_aux_unscaled.1
-168.843,0.934548,0.0643004,6,63,0,194.264,0.136415,0.485755,0.0406533,1.66932,0.479997,0.711827,-0.909043,1.0772,0.202994,0.501121,0.904148,-0.389485,0.707053,0.40242,0.995638,-0.871144,0.350325,-0.828766,0.718009,0.189227,0.156331,-0.00624047,1.20631,-1.90014,0.860303,-2.8408,-1.56903,0.132904,-1.04,-0.87997,0.0959182,0.0613897,-0.745976,-0.104559,-0.358886,-0.845265,-2.14571,-0.676927,0.811303,-0.18977,0.268274,-0.220393,-1.55486,0.485301,-2.14018,-0.886455,-0.777078,-0.604447,0.893254,-0.879814,1.03763,0.635976,-1.78599,-0.199516,-0.422513,-0.7459,-0.547087,-0.110246,-1.29654,-0.632617,-0.551148,-4.4814,-0.701216,-0.333529,4.41882,4.50842,0.699181,-0.653862,-0.242624,0.0597283,0.371476,-0.125764,-0.147765,0.885404,-0.0825664,-0.0948758,-0.0129658,1.68898,-0.545489,0.572601,-1.07831,-1.14143,0.969401,-1.49981,2.30182,0.888182,0.578568,-1.52849,-0.854747,-0.591731,1.02156,0.810815,0.730817,1.08343,0.115788,0.913561,0.155444,0.0468397,1.04461,0.60824,1.01043,-0.132245,-0.70405,2.36906,-0.568332,-1.56703,-0.79657,-1.80448,0.51028,-0.517967,-0.144141,0.525111,0.998685,0.52306,0.684576,-0.646531,-1.00658,-0.543072,0.830015,0.72994,0.957684,-0.232732,0.06768,-0.615052,-1.26727,-3.80915,-0.335526,-1.41945,-1.42226,1.61436,0.579474,0.774052,-1.01605,1.21042,0.409966,0.670812,0.901419,-0.207384,0.630833,0.468473,1.1069,-0.80825,-0.184763,-0.740175,0.820761,0.202821,-0.255369,0.028102,1.27542,-2.23623,0.984744,-2.79559,-1.49514,0.162917,-0.961669,-0.945014,0.21085,-0.056939,-0.703599,-0.170278,-0.391422,-0.783553,-2.05231,-0.623877,0.866153,-0.374175,0.326649,-0.557608,-1.55486,0.436243,-2.02969,-1.19295,-1.16945,-0.19312,0.875135,-0.5417,0.426864,0.69866,-1.54753,-0.0935589,-0.414879,-0.7459,-0.571742,-0.0875966,-1.29654,0.0416254,-1.71381,-0.977691,-2.39779
-165.239,0.998372,0.0643004,6,63,0,200.063,-0.30569,0.740573,-0.0983492,-1.29847,-0.81122,-1.32878,0.877716,-1.36195,-1.37418,-0.94542,-0.927184,-0.107704,-0.425345,-0.354695,-1.47877,0.716735,1.16944,0.694406,-1.10093,-0.28697,0.686505,-0.0040769,-1.33214,1.40775,-1.13054,2.67276,1.0872,-0.0821417,0.813053,0.658607,-0.445643,0.108386,0.583504,0.264388,-0.0720555,0.682039,1.77856,0.549335,-0.900492,0.45421,-0.348571,0.735114,1.40741,-0.184109,1.65398,1.04149,1.91352,-0.579179,-0.292392,-0.370815,0.218703,0.194641,0.787224,-0.112549,0.519021,0.74411,0.0301173,0.422466,1.17521,-0.492514,-0.0945328,-2.4417,-0.222442,0.0746354,2.94185,-0.163205,-0.91398,0.930932,2.00507,-0.319601,0.17846,2.16966,-0.130086,0.783647,0.21897,2.57762,-2.98395,0.496137,0.0353793,0.245133,-0.22583,0.597901,0.86083,-1.3714,-0.508084,-0.388182,3.25823,-0.0329034,-1.42098,1.08892,-0.655846,-0.0143217,1.63449,0.289459,0.453176,0.364573,-0.015016,1.92435,0.492786,0.435307,1.05198,-1.76914,0.660903,-0.37521,-0.161685,1.72465,-0.310708,0.216117,-1.07994,0.817436,0.0888702,-0.992788,0.22429,-0.497066,1.10854,0.141086,0.617441,0.761917,1.15833,1.4004,-0.719379,0.650489,0.613437,-1.07906,2.166,0.114609,-0.716779,-4.00019,-3.45358,-1.28913,-0.549967,-1.23558,1.131,-1.1779,-1.07056,-0.59361,-1.19631,0.336494,-0.913303,-0.283277,-1.27881,0.842163,0.931501,1.05077,-0.964582,-0.536162,-0.391628,0.0596477,-1.35968,1.15546,-1.36922,2.86158,1.41894,-0.125867,1.15647,0.32299,-0.19696,-0.882537,0.74198,0.612519,-0.280793,0.783908,2.10635,0.625241,-0.803571,-0.181716,-0.469393,0.509236,1.40741,-1.47318,2.69205,1.61001,2.76154,0.110939,-1.86611,0.485491,-1.53609,-0.970728,1.86551,-0.312023,0.935676,0.74411,-0.538421,0.944481,1.17521,-1.13276,4.29876,-0.709576,6.07535
-161.38,0.987569,0.0643004,6,63,0,192.41,0.262059,0.729424,-0.101449,0.846231,-0.98238,-0.727809,-0.777957,-0.632241,1.30299,-0.23266,-0.0506987,-1.79119,0.509779,0.105075,0.683067,0.950512,0.416725,-0.776689,0.606831,-0.567774,0.0211064,0.313214,1.04237,1.09002,-0.265144,-2.15991,1.42401,-0.423083,-1.77041,0.662878,-1.88146,1.53936,-0.362857,0.242777,-0.162714,-1.30536,-1.3052,0.195699,0.703463,-0.212237,0.27842,0.62775,0.475955,1.38627,0.661938,-0.38117,-0.232967,-0.239436,-1.0643,-0.306449,0.892941,0.56451,1.41013,-0.406843,-0.221027,0.161525,-0.0670684,-0.786767,0.846535,0.388338,-2.59556,-1.22689,-0.77289,0.0627879,-1.18797,-3.13686,-1.75713,-0.514244,-1.19042,0.652131,-1.08519,-1.1885,-0.506406,-1.1667,0.464807,-0.754712,-0.201843,-1.37758,0.909104,0.441986,1.35805,-0.957968,-0.860615,-0.584917,0.150727,-1.81862,1.38649,-1.27397,2.87826,1.3156,-0.0552858,1.45287,0.427577,-0.158328,-0.598036,0.843129,0.357395,-0.117813,0.827084,2.30949,0.730482,-0.702954,0.0896492,-0.326378,0.209512,1.36036,-0.816,1.75593,1.05929,2.3595,-0.373861,-0.13572,-0.174834,-0.367696,-0.0985316,0.889469,-0.0640974,0.601775,0.710992,-0.294455,1.46485,1.10459,0.0682835,0.987646,-1.79353,1.79197,3.45613,2.19519,-0.346375,1.07966,-0.769314,-0.620178,-1.0961,-0.409707,1.87263,0.151791,-0.0337489,-1.41472,0.476511,0.247829,0.962395,1.14058,-0.599378,-0.538383,0.877712,-0.773296,-0.844657,0.48411,1.26693,1.0557,-0.0599279,-2.10986,1.71658,-0.352186,-1.60179,0.654414,-1.80601,1.72068,-0.23971,0.282854,-0.121467,-1.22581,-1.09349,0.351368,0.882949,-0.688722,0.385607,0.286894,0.475955,1.37211,0.690625,-0.398286,-0.262329,-0.195695,-1.04047,-0.271081,0.857705,0.579756,1.4514,-0.390117,-0.212419,0.161525,-0.278195,-0.113477,0.846535,0.451816,-0.932722,-1.22236,-3.17858
-158.314,0.989718,0.0643004,6,63,0,207.794,-0.447622,0.72477,0.278878,-1.08461,0.783536,0.309768,1.09883,0.157791,-2.3218,-0.190451,0.376799,1.14616,-0.122604,-0.15711,-0.585197,-1.10485,0.506951,-0.319528,-0.913178,0.713862,1.27429,-0.265314,-0.72912,0.00278733,-0.0383578,2.10716,-1.42958,0.227808,1.45613,-0.762965,1.53719,-1.52262,0.227696,-0.1552,0.523128,1.31752,1.12803,-0.544702,-0.880875,0.419305,-0.480202,0.234712,-0.474817,-1.03511,-0.975888,0.465596,0.108284,-0.0343179,1.05338,0.0982728,-0.838284,0.315826,-1.62487,0.149249,0.405473,0.0719026,0.772904,-0.677917,-0.785255,-0.159899,-0.75491,0.747441,-0.643019,-0.411674,-5.00548,6.65864,-0.306337,-0.915954,-2.45795,-0.555239,1.10139,-2.38387,1.56417,-0.16411,1.69146,-1.52019,-1.20469,2.40302,-0.0665318,0.243764,-3.09259,0.119244,-0.601356,-0.134023,-0.699921,1.02624,2.7577,-0.345047,-0.355316,1.56252,-0.838866,-0.919137,-0.796108,-1.54521,0.319146,-0.904195,0.323704,1.32655,-0.711563,-0.237335,0.910612,0.189507,-1.33528,-0.272324,-0.169427,-0.0366214,1.2026,-0.876265,-0.545751,-0.801441,1.99814,-0.140102,0.120761,-0.705747,1.52789,-0.572465,-3.36446,-1.57785,-1.69997,-2.06051,-2.30186,0.510184,-2.04934,-1.15969,-1.14836,0.436694,-4.08544,1.31221,3.4937,-1.13883,1.00228,0.418493,1.06887,0.273902,-2.05763,0.0162724,0.0463976,1.48926,-0.279422,-0.130287,-0.505764,-1.08588,-0.645137,-0.134925,-0.714532,0.723975,0.757035,-0.420471,-0.911777,-0.439266,0.146621,2.15642,-1.37705,0.39684,1.62369,-0.712443,1.86641,-1.73639,0.248817,-0.458176,0.608116,1.35441,1.25121,-0.464456,-0.867554,-0.114142,-0.619314,-0.492617,-0.474817,-1.18336,-0.796726,0.228522,-0.355678,0.342292,1.08142,0.439248,-1.21154,0.0230077,-1.57131,-0.103769,0.203667,0.0719026,-1.16277,-3.19786,-0.785255,-0.640213,-0.648024,1.32382,-2.52835
-157.505,0.985636,0.0643004,6,63,0,186.435,-0.130418,1.01838,0.102416,1.07278,-1.62265,-0.811625,0.527691,-0.765968,0.442703,-1.12448,-0.123892,-2.58412,0.341792,-0.00247099,0.102237,0.488973,1.08738,-0.790061,-0.287818,0.287382,0.774253,0.101115,0.351669,0.712421,-0.729384,-2.34032,0.405407,-0.683592,-2.28878,1.01107,-2.09861,1.85278,-0.399666,1.46943,-0.199461,-1.46198,-1.62482,0.0838375,0.615839,0.351572,0.519054,1.49227,1.48933,0.793245,0.516034,-0.100532,0.864193,-0.599657,-1.10163,-0.503933,0.59589,0.911864,1.22668,0.297791,-0.525102,-0.0204319,0.281688,-1.03518,0.854787,-0.956132,-1.90939,-0.924391,0.640273,-2.74268,-1.00947,-1.09091,-0.40366,-0.135495,0.336673,0.642029,-0.619472,0.957383,-1.90949,-0.74851,2.1008,0.539904,-1.4182,-0.903558,1.46369,0.113242,-1.02848,0.891232,0.531065,0.339584,0.478173,1.43524,-1.09626,-0.98833,-0.278201,0.993381,0.293331,0.460581,0.508844,0.7213,-0.443136,-0.202349,1.99612,1.82616,-0.627637,-0.55872,0.369767,0.271367,-0.757326,0.925661,-1.07447,-2.68673,0.629255,0.819982,1.28506,-1.45447,-0.18775,-1.1279,-0.896883,1.61016,-0.421429,-0.117352,-1.64893,0.78729,-0.189161,-0.219588,-0.151823,0.0847236,0.547612,-0.11989,0.167402,3.48796,3.70164,9.78466,13.3609,2.41302,-1.19179,-0.746261,0.094116,-0.65234,2.00212,-0.885377,-0.722744,-2.3231,0.26736,0.047065,0.596525,0.571149,-1.11026,-0.157422,0.417571,0.500744,-0.57183,0.0862724,0.513084,0.370472,-0.437466,-2.32967,1.03201,-0.473229,-2.13744,1.32199,-2.28273,2.36787,-0.351475,2.02876,-0.270861,-1.4419,-1.43626,0.189628,0.713172,-0.363203,0.534842,0.683844,1.48933,0.61827,0.988287,-0.388016,0.766719,-0.0567203,-0.63123,-0.225144,0.3135,0.959605,1.60815,0.0803175,-0.612575,-0.0204319,0.54217,1.50619,0.854787,-4.33973,-1.46217,-3.16061,-6.61335
-155.265,0.999378,0.0643004,6,63,0,178.784,-0.903833,0.7166,0.141323,-0.0113136,0.543713,0.695274,1.08452,-0.0410534,-1.82183,0.0184047,1.46018,0.876209,0.228754,-0.774841,-1.04758,-1.0496,1.45555,-0.423284,-0.746187,0.941647,1.43064,0.592207,0.172583,0.0655803,0.758077,2.12194,-1.11876,0.253942,0.371641,0.485725,1.06824,0.00196136,0.336063,-0.12395,0.0556334,0.888113,0.702266,-0.426974,-0.686207,0.234337,-0.0539373,2.05563,-1.2599,-0.644717,-0.811361,0.658662,-0.466224,0.0616622,0.282246,0.455383,0.936958,-1.91529,-1.34139,-0.975553,0.293508,-0.389488,0.932529,-0.0825142,-0.17863,0.205704,-3.57748,0.148348,-0.180084,1.01098,0.794325,-7.59626,-0.368981,0.0329251,0.848788,0.464843,-0.7592,1.04821,1.2577,0.171111,-0.457508,0.366842,-0.792319,0.182529,-0.302094,0.168179,0.91566,0.296321,-0.392139,-0.630094,-0.610362,0.335145,-0.158857,0.000441147,-0.564497,1.56234,0.695701,-2.54142,-0.0180795,-3.28655,0.312384,0.0857249,-0.238475,1.18145,-1.01139,-0.630896,0.30442,0.524804,1.90111,-0.346571,0.232049,0.81919,0.634541,0.0852173,-0.471576,0.910234,-0.344473,-1.70435,0.314067,1.18271,0.48859,1.35064,-1.02562,-0.662329,-0.505035,0.271342,-0.712166,1.01153,-0.343867,0.347598,-0.807303,1.59133,2.50346,3.03435,3.2532,-0.108608,1.25166,1.03291,1.40278,0.237488,-1.46417,0.583632,1.60382,2.12716,-0.428642,-0.732632,-0.878593,-1.01804,0.386578,0.0451514,-0.27047,1.51766,0.988633,0.61726,-0.0144271,-1.371,1.70442,2.55456,-0.966248,0.69375,0.877356,0.619294,2.2811,-0.947302,0.454623,-1.18492,-0.353306,1.07949,1.2135,-0.28252,-0.640565,-1.17685,-0.309912,2.16549,-1.2599,-0.6486,-0.788568,0.692189,-0.497419,0.101472,0.277693,0.505694,0.918269,-1.9637,-1.33219,-0.970755,0.30161,-0.389488,-0.345318,3.76069,-0.17863,2.76007,-0.866767,-1.34883,-0.672712
-160.412,0.956965,0.0643004,6,63,0,193.559,-0.406839,0.532361,0.555845,-0.553582,-0.860515,0.295458,-0.933228,-0.628809,-0.0575097,-0.330601,0.68571,-1.38946,1.09363,0.592632,0.528324,1.42972,0.852839,0.184774,-0.221124,-1.05534,0.721623,0.61784,0.952312,1.29602,-0.893991,-2.03599,1.54158,-0.767293,-0.692298,-1.10696,-1.91278,0.511614,0.698234,0.408928,0.729619,-0.466645,-0.185945,-0.36285,0.634973,2.25149,0.452493,-0.838359,1.87524,-0.430602,0.380744,-0.252121,1.08023,-0.343013,-0.177028,-1.30539,0.695882,1.93759,1.29859,0.261988,0.643594,0.706268,1.20501,-0.978429,-0.547439,0.326443,-0.642356,0.196005,-0.533113,0.640108,1.73993,-2.0352,1.16825,-1.43812,-2.42437,-1.81761,0.561591,1.20656,-0.824655,-2.62651,-1.14075,-0.294965,0.328695,0.462197,-0.594411,-1.91216,-0.443503,0.175293,0.158618,-0.371439,-1.32677,-0.792528,0.418348,-0.832428,-0.923959,-0.808821,-0.187022,-0.730496,1.62195,0.420077,-0.666203,-2.10383,0.365476,0.0530565,-1.16924,-1.92799,1.02331,-0.0893041,-0.750803,0.402178,0.599542,-0.484697,2.22032,0.534337,-1.52144,-0.536561,-1.01743,-0.162491,-0.171323,-0.783708,2.26161,-0.503088,1.4692,-1.24115,-0.410202,0.869048,-1.6169,0.884765,-0.521855,-0.288592,0.778227,-0.504551,0.185093,-1.99541,0.0975502,-0.194403,-0.464811,0.51023,-1.83165,-0.410721,0.708169,0.00922739,0.136222,-1.16554,1.27601,0.6902,0.773354,1.6492,-0.354827,0.571442,0.202711,-1.54933,-0.173071,0.447453,1.02444,1.25632,-0.728882,-2.02459,1.89637,-0.559868,-0.411954,-1.20556,-2.13116,0.776218,0.83105,0.587592,1.19484,-0.428172,-0.00880204,-0.211192,0.762914,2.47856,0.449005,-2.98696,1.87524,-0.366816,0.718073,-1.17689,1.09774,-0.0092765,-0.0291869,-1.11418,0.513609,2.34591,1.57729,0.025798,0.285618,0.706268,2.54431,-2.13914,-0.547439,2.67974,0.222819,2.96607,3.33372
-167.637,0.996365,0.0643004,6,63,0,187.818,0.496643,0.662521,-0.0186278,-1.44871,0.129102,1.18383,1.36113,0.615214,-0.838235,0.72337,-0.524788,1.72832,-0.126451,-1.01156,0.865891,-1.25843,0.0897408,-1.19141,0.555602,-0.0825679,0.144736,0.235137,1.11574,-0.900002,0.180522,2.01356,-1.30434,1.20557,0.327986,1.36934,1.2986,1.15868,-0.0532107,0.0659219,0.651052,-0.513305,0.0348687,0.664558,-0.672642,-0.204356,-0.955633,1.20045,-1.97184,0.593489,-0.794325,1.57527,0.0207799,-1.44049,0.163917,0.0390774,0.721112,-1.60555,-2.18179,0.64901,0.720461,-0.92103,-0.161845,-0.486574,0.54666,-2.95278,-1.81301,-0.239271,0.249714,0.547032,-1.39957,-1.19006,-1.59986,-0.620684,1.15982,-0.276472,-0.172422,-0.120802,0.320577,0.378537,-0.0766297,1.06055,0.134238,1.27918,0.975776,0.373246,-0.00881251,0.251337,-1.20318,0.523979,0.898893,1.48837,1.14362,-0.849884,-0.987947,1.2819,-0.0597604,-0.526962,-0.7671,-1.46254,0.689779,0.842723,0.327047,1.10153,-0.879814,0.016716,0.116527,0.352637,2.38284,0.022135,-1.05328,0.948686,-0.726351,-0.405284,0.239376,0.260485,0.0417081,-1.28287,0.403945,1.67308,1.61674,1.09425,0.80136,1.43313,0.191898,0.530933,1.20293,-0.36185,0.48615,0.108748,0.305809,0.94684,4.44796,3.35531,1.62147,-1.46627,0.190449,1.21376,1.37989,0.649449,-0.750789,0.797726,-0.527491,1.83842,-0.193286,-0.993091,0.919433,-1.24608,-0.0846304,-1.13699,0.605184,-0.0646806,-0.0279089,0.261314,1.12638,-0.97482,0.243629,2.03495,-1.26675,1.2395,0.373144,1.36005,1.36993,1.09392,-0.0412753,0.0464459,0.63144,-0.494522,0.0872782,0.683064,-0.661127,-0.277128,-0.932178,1.11964,-1.97184,0.59154,-0.580794,1.66664,-0.260377,-0.889824,0.203608,0.644527,0.253549,-1.88445,-1.95098,0.780113,0.802358,-0.92103,-4.37163,8.13757,0.54666,-0.690171,-1.88147,-3.72775,-0.919133
-165.522,0.996408,0.0643004,6,63,0,198.096,-0.316677,0.573763,-0.0137568,0.255183,-0.938077,-2.01075,-0.710965,0.284674,-1.49379,0.278513,-0.239272,-0.474801,-0.552121,-0.80279,0.0776605,0.495632,-1.55248,-1.48832,-1.06253,0.123594,-0.817982,0.346494,-0.403162,-0.49963,-0.121357,-0.296981,-0.458135,0.401092,-0.425649,-1.94192,-0.996384,0.823746,1.48996,-0.444879,-1.18577,-0.1085,-1.22244,1.3649,-1.02959,-1.42119,0.271999,-1.18939,1.02531,-1.71347,-0.603973,0.304915,0.661134,-0.651094,-0.783989,-1.58057,0.271759,0.738475,1.73736,-1.34609,0.40087,-1.32905,1.38307,-0.924845,-0.889678,-1.09411,-0.214114,0.609516,-1.00862,1.39414,1.26199,3.30546,-1.53786,-0.0464609,0.879569,1.23256,0.808134,-1.02068,0.977105,-0.768967,1.80664,-0.40819,-1.29505,1.02891,-1.14255,-0.652772,-1.39854,0.427949,0.0143928,-0.258459,0.299254,1.25669,-1.15314,0.236214,1.9941,-1.43251,1.46064,0.33007,1.03903,1.25843,1.35502,0.398953,-0.107473,0.588368,-0.55334,-0.227334,1.22156,-1.02783,-0.602494,-0.982447,0.527081,-1.72184,-0.147865,-0.499782,2.27729,-0.610889,-0.630187,0.396023,0.69339,0.406956,-2.80265,-1.43925,-0.195333,0.729455,-1.44031,-1.73867,1.22541,0.393284,-0.665022,-0.369107,0.23453,4.14653,-3.60934,-3.10201,-3.68892,0.260456,-0.898739,-1.98311,-0.792056,0.327743,-1.43051,0.335952,-0.331314,-0.415614,-0.559225,-0.793943,0.106656,0.511185,-1.75748,-1.44865,-1.02472,0.113007,-0.930005,0.315176,-0.413847,-0.539792,-0.105411,-0.288458,-0.425666,0.418363,-0.400394,-1.96756,-0.951633,0.78778,1.50993,-0.51539,-1.17252,-0.0998175,-1.19509,1.39389,-1.01293,-1.55418,0.266527,-1.44861,1.02531,-1.91047,-0.412026,-0.354044,0.337699,-0.326081,-0.853241,-1.3411,0.0440844,0.664663,1.94996,-1.62217,0.210295,-1.32905,0.788201,-2.71757,-0.889678,0.0403928,-0.37347,1.67479,-3.32645
-163.223,0.996745,0.0643004,6,63,0,198.422,-0.294914,0.637099,0.107044,-0.228361,-0.263032,-0.515333,0.352132,-0.223196,1.88074,0.795049,1.48078,-0.876835,0.502544,2.66003,0.0841812,-1.3783,2.22288,-0.44248,-0.765109,0.225428,0.414741,-0.368315,1.58174,0.248423,-1.39777,-0.397835,-1.94127,0.235256,-0.204487,1.11701,0.211849,0.357949,-1.85487,1.43878,-1.35479,1.97521,-0.708077,-1.60357,1.15261,0.81053,-1.27594,0.109769,-0.355369,0.542932,-1.00634,0.849695,-1.00244,-0.50845,-0.641077,-0.351467,0.441376,-0.517465,0.0718144,0.437302,-0.626559,-2.275,0.629857,-0.678868,-0.0153911,-0.305079,-0.528347,0.0277055,0.212583,-2.10876,2.94109,4.42558,0.179341,0.707714,2.1306,0.451709,-0.415073,0.484493,-1.00561,-0.231267,0.488645,0.548452,-0.463417,-0.378746,-0.0667185,1.76567,1.536,1.1227,-0.312982,1.31064,-0.202302,0.185171,0.655749,0.576631,0.407146,0.878552,-0.72211,0.384757,1.84765,0.678407,-0.656834,-1.0364,0.264491,2.22013,-1.00696,1.35606,-0.874472,0.401849,1.82899,0.205126,2.13557,-0.95177,2.02426,0.784772,-0.454104,0.0831172,-0.584297,1.33478,0.808182,-0.368723,-0.432069,-2.90809,1.05187,-0.0520245,2.42211,-0.961097,-1.29294,0.972766,-0.600029,-0.750165,0.986267,3.39544,-0.385819,-3.7486,-1.21629,-1.25921,0.633904,-0.149218,0.373336,-0.0185397,3.64984,1.49877,1.6392,-0.276035,0.141222,3.27934,0.495427,-1.36131,1.54255,0.00360887,-0.226686,0.210194,-0.645791,-0.719606,1.74628,-0.083049,-1.58521,-0.313327,-1.8683,0.788538,-0.016055,1.55656,0.840972,-0.392133,-1.83796,1.01217,-3.51971,2.44142,-0.462238,-1.53354,1.36805,0.58146,-1.77978,-2.00578,-0.355369,0.678822,-1.11532,0.184747,-1.57687,0.953946,-0.618793,0.641114,0.19442,-2.18127,0.408653,0.77841,-0.90547,-2.275,0.477576,-0.957198,-0.0153911,6.25333,-0.222768,0.121127,8.56726
-165.002,0.899272,0.0643004,6,63,0,197.364,0.0618062,0.569458,0.334921,0.575477,0.614838,-0.459988,-0.197351,-2.02284,-0.820307,0.858183,-0.0409877,1.40578,-0.278857,0.443383,-1.03099,0.13146,0.107646,0.921847,0.0631535,-0.720404,0.0796311,0.272008,1.43833,-0.255562,-1.30531,0.965988,-0.479852,-0.647284,-1.14988,-0.102388,-0.96244,0.0803636,-0.343771,0.792461,-0.742173,-0.1862,-0.781482,0.937916,-1.12606,0.987755,0.112123,1.27158,-1.25812,0.289942,-0.446781,2.19146,0.395264,-0.0646104,-2.04386,-0.876883,1.23416,1.42662,-0.665976,1.42734,0.868938,0.59936,1.71518,-1.10831,0.0556139,0.173216,0.704037,-0.130819,-1.39145,1.53894,-0.0315993,1.92233,0.480075,0.152836,0.343333,-0.351884,-0.0961692,-2.6265,-0.843366,-1.50443,0.819653,-0.45661,-2.69735,-0.419992,1.38158,-1.81683,0.718671,0.676972,-0.302371,-0.0133969,0.502727,-1.36912,-0.206517,1.22053,0.453207,1.93979,-0.442713,-0.127713,-1.1759,-0.547648,-0.076182,1.82451,-1.27444,1.66184,-1.98854,0.51811,1.61175,-1.29375,-0.416946,1.50252,0.35029,0.177974,-0.451507,0.796449,-0.562616,1.67011,0.084447,0.20168,-0.118312,0.357193,1.7764,-0.385004,-0.149631,0.935638,2.25832,0.836778,0.548445,0.0299305,0.338971,0.223856,0.536544,-1.18075,3.56554,1.41506,1.56052,0.645142,0.687235,-0.399262,-0.0972089,-1.95189,-0.684843,0.960408,-0.0398794,1.52913,-0.288446,0.494469,-0.968683,0.181075,-0.218909,0.98974,0.132634,-0.669928,-0.065056,0.308535,1.48486,-0.314966,-1.23037,1.01009,-0.427267,-0.610004,-1.08799,-0.166139,-0.883745,-0.0675767,-0.315379,0.851045,-0.698411,-0.148262,-0.718489,0.989191,-1.10158,0.934414,0.11266,1.30105,-1.25812,0.358349,-0.097454,2.63818,0.209863,0.387901,-2.29955,-0.523895,1.16469,1.67836,-0.434623,1.5782,0.86364,0.59936,1.6535,-0.270723,0.0556139,-0.0275143,2.30522,-1.15673,-7.38266
