# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=922673813
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=startle_treat_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_b.1,z_b.2,z_b.3,z_b.4,z_b.5,z_b.6,z_b.7,z_b.8,z_b.9,z_b.10,z_b.11,z_b.12,z_b.13,z_b.14,z_b.15,z_b.16,z_b.17,z_b.18,z_b.19,z_b.20,z_b.21,z_b.22,z_b.23,z_b.24,z_b.25,z_b.26,z_b.27,z_b.28,z_b.29,z_b.30,z_b.31,z_b.32,z_b.33,z_b.34,z_b.35,z_b.36,z_b.37,z_b.38,z_b.39,z_b.40,z_b.41,z_b.42,z_b.43,z_b.44,z_b.45,z_b.46,z_b.47,z_b.48,z_b.49,z_b.50,z_b.51,z_b.52,z_b.53,z_b.54,z_b.55,z_b.56,tau.1,tau.2,tau.3,aux_unscaled.1,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_b.1,p_z_b.2,p_z_b.3,p_z_b.4,p_z_b.5,p_z_b.6,p_z_b.7,p_z_b.8,p_z_b.9,p_z_b.10,p_z_b.11,p_z_b.12,p_z_b.13,p_z_b.14,p_z_b.15,p_z_b.16,p_z_b.17,p_z_b.18,p_z_b.19,p_z_b.20,p_z_b.21,p_z_b.22,p_z_b.23,p_z_b.24,p_z_b.25,p_z_b.26,p_z_b.27,p_z_b.28,p_z_b.29,p_z_b.30,p_z_b.31,p_z_b.32,p_z_b.33,p_z_b.34,p_z_b.35,p_z_b.36,p_z_b.37,p_z_b.38,p_z_b.39,p_z_b.40,p_z_b.41,p_z_b.42,p_z_b.43,p_z_b.44,p_z_b.45,p_z_b.46,p_z_b.47,p_z_b.48,p_z_b.49,p_z_b.50,p_z_b.51,p_z_b.52,p_z_b.53,p_z_b.54,p_z_b.55,p_z_b.56,p_tau.1,p_tau.2,p_tau.3,p_aux_unscaled.1,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_b.1,g_z_b.2,g_z_b.3,g_z_b.4,g_z_b.5,g_z_b.6,g_z_b.7,g_z_b.8,g_z_b.9,g_z_b.10,g_z_b.11,g_z_b.12,g_z_b.13,g_z_b.14,g_z_b.15,g_z_b.16,g_z_b.17,g_z_b.18,g_z_b.19,g_z_b.20,g_z_b.21,g_z_b.22,g_z_b.23,g_z_b.24,g_z_b.25,g_z_b.26,g_z_b.27,g_z_b.28,g_z_b.29,g_z_b.30,g_z_b.31,g_z_b.32,g_z_b.33,g_z_b.34,g_z_b.35,g_z_b.36,g_z_b.37,g_z_b.38,g_z_b.39,g_z_b.40,g_z_b.41,g_z_b.42,g_z_b.43,g_z_b.44,g_z_b.45,g_z_b.46,g_z_b.47,g_z_b.48,g_z_b.49,g_z_b.50,g_z_b.51,g_z_b.52,g_z_b.53,g_z_b.54,g_z_b.55,g_z_b.56,g_tau.1,g_tau.2,g_tau.3,g_aux_unscaled.1
-165.226,0.993884,0.0670558,6,63,0,199.462,-0.13982,0.850588,0.00920779,-0.75935,-0.634254,0.763375,-0.896356,-0.724577,-0.328098,-0.911938,0.157903,-0.885978,-2.05211,0.486968,-1.0257,0.960598,1.90087,0.785938,0.281089,0.488807,-0.18897,0.482589,1.35021,0.0768533,-0.251978,-0.093693,-1.22046,-0.482967,-0.586297,-0.336741,-0.889451,2.46846,-1.26435,0.672802,1.02538,-0.127251,1.75021,-0.752997,-1.65804,0.965265,0.753761,2.49365,-0.889838,0.83574,-0.14173,2.10727,0.144504,-2.41125,0.519376,-0.680528,1.08577,0.293928,-0.000381528,1.14406,-0.657814,-0.776164,0.264705,-1.52153,0.137988,-0.983894,-0.694378,0.298525,-0.64496,0.143872,0.915495,-4.99133,-1.51039,-0.616126,0.0731521,-0.494424,-1.49219,-1.3173,1.64335,0.488322,1.19533,-0.522825,1.82275,-0.472556,0.496693,0.776501,1.44715,-0.67815,2.09393,-1.65482,-2.2647,1.44379,-0.330621,-1.07204,1.5373,0.182053,-1.16408,-0.895035,0.322127,-0.135114,-0.6468,1.72637,-0.266803,-0.557849,-0.302505,0.124864,-0.139899,1.11874,-0.21741,-0.522645,0.850103,0.379145,-1.42722,-0.00165411,-0.707087,-2.01089,0.0453714,0.125977,0.79554,-0.994448,-0.21862,1.54743,-0.118822,-0.0465569,0.291452,2.61265,2.06168,3.00395,-0.154454,-0.30048,-0.325329,0.254863,-4.50758,1.65039,0.724459,-0.811681,-0.545869,0.813032,-1.01457,-0.684674,-0.208801,-0.829755,0.0646985,-0.765902,-2.18285,0.503691,-0.96976,0.97558,1.37192,0.870786,0.35212,0.444549,-0.465174,0.471591,1.33549,-0.0257131,-0.188019,-0.0795215,-1.17281,-0.454487,-0.53581,-0.365443,-0.847114,2.43653,-1.25483,0.513492,1.02661,-0.11316,1.81942,-0.734999,-1.64917,0.785637,0.738265,2.29009,-0.889838,0.756559,-0.0630209,1.86184,-0.454262,-2.19392,0.56623,-0.418032,0.748653,-0.0154487,0.111897,1.02721,-0.863964,-0.776164,-1.95221,-2.47657,0.137988,-2.39592,-2.31506,1.21416,-6.97175
-159.152,0.999403,0.0670558,6,63,0,191.753,0.627728,0.450717,-0.0417496,0.840934,1.07144,0.0116617,0.370095,-0.894582,0.367386,1.15148,-0.597065,-0.55006,1.10454,0.538965,1.29886,0.44825,0.258139,-0.155141,-0.498528,0.642806,0.926494,0.473287,-0.397567,0.580739,-0.849136,0.583304,-0.0614351,0.624502,1.12816,-0.15791,0.0377817,0.774581,-0.719296,1.33261,0.211381,0.23711,-0.909525,-1.59219,-0.281377,-0.255206,0.239634,1.40041,-0.323205,0.253942,1.44981,-0.314264,0.292235,0.686238,0.422858,-2.16514,0.811235,1.03684,1.50748,1.62238,0.417074,-1.238,-0.535298,-1.10412,2.13456,-0.359071,-0.956898,-0.0825323,-0.162436,0.526386,-2.77566,-0.126671,0.522077,0.0202145,-1.06469,2.19296,0.598521,-0.436805,0.235514,0.266502,0.729966,2.50204,-0.760915,0.296218,-1.19536,0.127762,-1.2305,-0.574358,-0.548652,0.887197,-0.736363,-1.25885,0.0175769,0.505181,-0.0687052,0.937015,0.761685,0.12128,0.809186,0.632836,-3.08161,1.27625,-0.536412,-1.39921,0.0168633,-1.83391,0.920056,1.7149,0.0640639,-1.03545,-2.06535,0.921841,-0.379347,-0.625105,-2.04404,0.676408,1.61852,-0.830841,0.69946,-1.24342,-0.0540627,-0.617214,-1.25191,1.23045,0.842824,0.362379,1.39281,-0.355263,-0.867777,-1.19507,-1.14441,-1.46508,6.95721,-1.3748,-1.77029,1.22125,1.45816,0.206499,0.137561,-0.56004,1.08788,1.8368,-0.735653,-0.166965,1.18399,0.795865,1.69955,0.674335,-0.856369,0.188913,-0.17474,0.829722,0.223283,0.70858,-0.329457,0.260361,-0.946119,0.787747,0.283403,0.666636,1.52908,-0.412297,0.585906,0.644997,-0.55719,1.62297,0.382163,0.417122,-0.65236,-1.46514,-0.0894496,-0.923227,0.481075,0.761039,-0.323205,0.0343241,2.18031,-0.47396,0.241239,1.40891,0.452138,-1.85089,0.618589,1.33182,2.04025,1.81686,0.45981,-1.238,-0.782865,4.51044,2.13456,0.49906,1.53666,-6.14583,-2.21167
-151.222,0.994964,0.0670558,6,63,0,186.526,-0.345609,0.638636,0.0616184,0.197075,-0.934912,-0.701234,0.0578051,-0.404937,-0.748217,0.441225,-0.537313,-0.94401,0.3562,0.848799,0.49959,-0.24094,0.714361,-1.13381,0.128578,-0.723461,1.44623,-1.24451,0.275193,0.889373,-0.305931,-0.683471,-1.28748,1.10574,0.38965,0.224934,-0.515865,0.89975,-2.43159,-0.50687,0.515803,-0.797167,-1.00041,0.173686,0.275379,0.497806,0.00207441,0.548339,0.67664,1.13644,0.111643,0.0220857,-0.0354945,-0.048499,-0.0627866,0.597416,0.0611949,-0.668152,-0.234522,0.152592,2.70398,0.246426,0.996575,-1.10375,0.491844,0.828788,-0.116535,-0.523625,-0.428715,-0.940828,-3.78846,-4.14147,1.11974,1.93801,0.440881,-0.299599,-0.603797,1.25849,1.83608,-1.34936,0.171582,0.893397,0.431476,1.57188,0.698854,-1.49733,0.521754,-0.21268,0.568287,0.141621,0.785689,-0.761709,0.0679854,-1.09207,1.10251,0.58868,0.443347,1.52027,-0.675856,0.489496,0.527278,0.418982,1.10242,-0.0993879,0.761276,-0.449166,-1.60357,-0.397736,-1.40532,0.379444,-0.0772304,-0.513875,-0.606214,2.17762,-1.07621,-0.217003,1.12436,0.656581,-2.59936,0.65371,1.82358,2.05696,1.39562,-0.771541,-1.61794,-2.69981,-1.03536,2.13025,0.596714,-0.562412,0.843468,1.56845,-0.724791,-0.343455,-2.87818,0.447452,-0.522847,-0.552171,-0.853537,-0.107131,-0.0796079,1.57453,-2.12116,-0.221291,-0.449878,1.30304,1.18891,-0.146764,-0.41544,-0.830541,0.882162,-2.33352,1.67928,-2.34181,0.0978961,0.943752,0.290235,-0.550992,-1.16596,1.9684,1.08281,0.0972985,-0.318874,1.45085,-2.42651,-2.74306,0.717727,-0.682927,-0.799674,0.553481,0.498539,-0.0398739,0.238853,-0.965031,0.67664,1.3079,0.550934,-0.702017,-1.16327,0.707783,0.39033,1.40233,-0.145153,-1.3794,0.0640219,-0.71268,3.02702,0.246426,0.995273,-1.36076,0.491844,4.20237,1.7077,-0.125249,1.81912
-155.17,0.959611,0.0670558,6,63,0,177.37,-0.459733,0.926368,0.0412668,-0.158351,1.24411,1.44114,-0.142036,-0.108307,-1.60704,-0.728591,1.32319,-0.685994,-0.290501,0.617951,0.469136,-0.69466,1.35108,0.740199,-1.2719,-0.406454,-0.856451,1.87606,-0.544259,0.66842,-0.138433,0.663908,0.0396949,-1.06688,-1.42593,-0.0557672,-1.63504,0.0855586,-0.153595,0.329188,0.600661,1.23508,0.268753,0.0656667,-1.04542,1.59391,1.2547,0.231372,0.251063,0.382183,-0.408182,0.123261,-0.155266,-0.721248,-0.617252,-0.714156,-0.33311,0.327963,-1.1444,0.30785,-0.513925,-1.59856,0.681046,-0.294034,1.15029,-0.667977,-2.03255,0.0703907,0.0636623,2.07199,-0.712555,-0.385833,0.387377,-0.500887,-0.522597,-0.104223,-0.175376,-0.151835,0.984795,-0.792596,-0.276897,0.0866783,1.0047,0.954642,-0.153332,-0.519837,-0.658856,0.517358,-1.07824,-0.753926,-1.19439,0.352461,0.697663,0.17128,-0.607423,-0.952952,1.6669,0.800897,0.136897,-0.285485,0.714299,-2.44517,-0.894867,0.891692,-0.749101,-0.565047,0.330541,0.536695,0.425269,0.13546,-0.417625,0.648839,1.36346,0.39394,-0.156925,-0.274348,0.282443,0.181257,1.08265,-0.551673,-1.0164,-0.00420515,0.279263,2.82997,0.444988,-0.503603,1.74264,0.455272,1.25025,0.57855,-2.05576,-0.927246,-1.76204,2.28138,-1.71902,-0.10276,1.74042,1.65296,-0.624265,0.0441604,-1.13133,-0.444727,1.3131,-0.125215,-0.543412,0.681584,0.76714,-0.661675,0.0676822,1.20122,-0.943157,-0.628072,-2.86097,2.13334,-0.64166,0.404691,0.246507,0.729581,0.287372,-0.945019,-1.25712,-0.0981645,-1.47354,-0.318029,-0.117692,-0.0141101,0.917739,1.32125,0.550819,0.178233,-1.02283,1.45784,1.45555,-1.03594,0.251063,0.473195,-0.31834,-0.14281,-0.384446,-0.48744,-0.600061,-0.47782,-0.793255,0.251673,-1.05582,0.387261,-0.554162,-1.59856,-2.46601,0.922325,1.15029,-0.99259,-1.14412,-2.42801,-1.90152
-164.364,0.973982,0.0670558,6,63,0,200.307,0.595544,0.934418,0.324629,-0.931672,-0.044944,-0.851713,0.472055,-0.103546,-1.77749,-0.858213,2.65467,-0.561136,0.695442,0.357578,0.530312,-0.957733,1.47599,-0.410641,-0.626736,-0.417608,0.809326,2.09521,-1.883,-0.0837785,-0.437149,2.19488,0.126677,-1.31314,-0.0215194,1.28669,-1.33231,-0.0677864,0.023645,-0.613349,-1.35223,-0.264458,-2.01686,0.743635,-0.658771,0.312821,0.241989,1.54729,1.02201,0.627695,0.207521,-1.1756,0.293726,0.290858,-0.483356,-0.231367,0.790297,-1.27786,-0.77774,-0.994806,-1.81052,-0.532134,-0.0784451,-0.672205,0.290424,-0.773372,-2.98534,0.843033,0.391112,1.52011,-1.95001,3.02653,-0.629305,-2.17033,-2.54471,1.13862,-0.0609324,0.327975,0.100745,0.390528,-0.029818,1.11098,-0.57284,-0.49643,0.14628,0.265589,-1.63703,0.702155,0.348932,3.1102,-1.13636,-0.417935,-0.482524,-0.661636,0.734066,-0.169409,0.176785,1.62202,0.483058,1.03914,-0.059714,0.192719,-0.558774,-2.00505,-1.85614,-1.61127,0.267513,0.873167,-1.71952,-1.72401,1.34824,0.29169,-0.0218382,0.822031,-1.50955,0.617767,0.953567,0.380093,0.684376,1.21089,-2.03847,0.842963,-1.25811,-0.673605,1.71447,-1.68934,-1.74434,-1.21779,-0.51046,-0.292591,0.602194,-0.93404,-7.84987,1.27821,7.34419,-1.04677,0.713487,-0.781317,-0.319864,0.0352607,-1.17389,-0.68411,2.54321,0.0646473,0.540538,0.379841,0.763114,-0.948728,-0.77148,0.133228,0.0737874,-0.718839,-0.428192,2.14516,-2.48551,-1.10221,0.0484025,2.27753,0.296628,-1.01852,0.288557,1.95265,-1.21022,-0.274572,0.0417382,-1.86841,-2.60571,-0.247922,-1.9663,0.944484,-0.647336,-0.586132,0.0035407,0.201522,1.02201,0.603916,0.247742,-1.3189,0.05604,0.415921,-0.404165,-0.116723,0.594842,-1.52999,-0.754037,-0.999102,-1.93023,-0.532134,-7.5427,-20.5031,0.290424,-5.91386,-0.515547,15.2393,10.8336
-160.278,0.999624,0.0670558,6,63,0,188.92,1.09035,0.853985,-0.0240826,-2.09428,-1.21658,-1.23174,0.792557,-1.19798,-1.3865,-0.140608,1.49025,-0.354521,0.433193,0.0150217,1.22721,-0.852399,2.2927,1.06784,-0.635022,-0.759956,-0.340223,0.0269266,-0.60926,0.216582,1.12523,1.22048,-0.116064,-1.09788,-1.20824,0.801209,-1.09849,0.893032,0.727411,0.791119,-1.24757,0.124414,-1.09429,0.616907,-1.92963,0.321985,0.408165,1.68491,1.22037,1.12553,-0.655549,-0.293262,-0.440064,0.890188,-0.953053,-1.09822,1.31912,0.139669,-0.0272068,-0.547191,0.301971,0.124441,-0.406002,-1.1032,0.744088,-1.13347,-2.57505,0.288228,0.404434,-0.580757,2.99812,7.25317,-0.396876,0.933864,-0.318061,-0.192034,0.456558,-0.90581,-0.699301,2.55319,0.0526281,0.622977,0.448911,0.421814,-0.646961,-0.217962,-0.430198,0.0293777,-0.174758,0.0719355,2.51197,-2.06352,-0.555044,-0.846478,1.97857,0.37841,-0.832927,0.777577,1.37876,-0.761965,-0.618052,-0.301437,-1.68477,-1.50009,-0.337933,-1.54019,0.696798,0.397421,-0.173201,0.0752098,0.47732,0.612593,0.134361,0.73457,-1.47731,0.626959,0.0827341,0.128902,0.461242,0.0709172,-2.16438,-0.84086,-0.840932,-2.16179,-0.705859,-1.00928,1.76606,-0.0249665,-0.117689,-0.941126,1.16521,1.27449,-6.08345,-1.45699,-4.87871,-2.98157,-0.875957,-1.15945,0.309194,-1.10664,-0.915039,0.165912,1.29693,0.232409,0.328198,0.0487029,1.57311,-0.828101,1.36557,1.60053,-0.21973,-1.16119,-1.82068,-0.10156,-0.792069,-0.16628,1.73847,1.28964,0.0947378,-1.02269,-1.08128,0.843327,-0.804446,0.568453,0.776667,0.293686,-1.72021,0.166842,-0.927706,0.788053,-1.91525,-0.162641,0.428826,0.500503,1.22037,1.16149,-0.770943,-0.590105,-0.643016,1.13357,-0.93138,-0.87342,0.950756,-0.0821597,0.0502628,-0.615348,0.258159,0.124441,-8.61218,-5.40676,0.744088,-3.71242,-1.1772,8.41347,6.55695
-167.864,0.979113,0.0670558,6,63,0,191.848,0.35459,0.875595,0.272051,2.68479,-0.0864083,0.353172,0.494603,0.126545,0.0254974,-0.852551,-1.03356,-1.60218,-0.00645207,0.201586,-2.55699,0.16945,-0.425043,-1.98007,-0.629333,0.739013,1.61813,-0.550976,0.729408,0.173198,-1.97915,-0.41554,-0.448783,0.46436,0.0841673,-0.461256,0.150219,0.0671828,-0.700432,-0.0315517,1.29349,0.374058,0.314406,-1.31997,2.55807,0.72276,-0.338938,1.09385,-1.30563,-0.894402,-0.294305,-0.161743,1.41718,-1.50838,0.635286,1.31023,-1.14586,-0.810392,-0.715518,0.770393,1.00615,-0.978533,0.088507,-1.82899,-0.358561,-0.589747,-0.789343,0.504828,-0.634148,-1.6596,-4.70074,2.79195,-0.0365499,1.10065,1.30286,-1.5479,1.66949,0.381858,0.0599736,-0.1441,0.858836,0.919508,-0.47588,1.1515,1.07488,-1.50163,-0.898376,0.781667,0.00538324,-1.87888,1.59567,0.213883,-0.480919,0.269083,-1.98885,-0.265321,0.630071,1.29685,0.0337838,-0.141656,-0.216998,-0.505891,0.370403,0.962322,-1.00119,0.361639,0.474482,-0.00390175,0.712572,-0.119473,0.315886,-0.0611619,-0.472063,0.913955,1.03439,-0.207485,-0.490815,0.863933,-0.467408,-1.13022,0.978965,0.407547,0.415401,-2.16548,0.838992,1.07544,0.944987,-0.748862,-0.956151,0.972859,0.52939,-0.535581,-3.31793,3.84807,6.86048,2.90511,0.0534017,0.409066,0.350294,0.190893,0.248456,-0.727097,-1.29808,-1.41099,-0.125974,0.218793,-2.52009,0.181528,-1.29756,-1.85749,-0.497998,0.754167,1.2684,-0.633496,0.646414,-0.0768313,-1.90531,-0.405438,-0.387966,0.591292,0.180913,-0.40526,0.301256,0.0746093,-0.690707,-0.131562,1.34733,0.386588,0.379759,-1.28909,2.58111,0.389646,-0.434161,0.662402,-1.30563,-1.07046,0.0222761,-0.473029,1.01439,-1.18086,0.794626,1.62176,-1.51328,-1.08839,-0.629039,0.500244,0.797541,-0.978533,-0.876809,-3.82897,-0.358561,-1.3837,-0.820248,4.22921,0.159428
-160.823,0.998299,0.0670558,6,63,0,189.69,0.448687,0.784971,0.404533,1.75821,-0.774877,0.643182,0.0238338,-0.959002,0.5532,-0.407094,-0.861703,-0.5439,-0.379643,-0.92186,-2.1951,-0.65455,-0.697078,-1.16333,-0.340732,1.50372,1.14841,-0.388661,-0.139371,0.780623,-1.03876,-0.0941034,-0.62967,-0.13729,0.495368,-0.703403,-1.51526,0.339538,-0.135884,-0.0677943,1.41085,-0.147693,0.648133,-1.25619,1.72964,1.0037,0.40476,0.489349,-0.282663,-0.137233,-0.27897,-0.825183,1.36978,-1.02438,0.13668,1.61132,-0.30049,-0.672342,-0.196682,0.771404,0.272187,0.0303944,0.53398,-1.84228,-1.26959,0.00866848,-0.502775,0.100701,-0.830385,0.834712,4.09675,-0.42147,2.36889,0.803546,-0.159545,1.03074,1.18849,-0.486061,-0.798609,-0.710556,-1.81494,0.457261,1.50177,-1.31472,0.989305,-0.120992,-1.58121,-0.498596,-0.858933,1.09772,-0.417915,1.26857,-0.606221,-2.13056,-0.522852,0.0475685,1.07085,-0.404046,0.0948315,2.06104,-0.296838,-0.917149,0.0628475,0.365502,0.771645,-0.151672,-0.560032,2.1224,-0.169975,-1.1605,0.961947,-1.39687,-1.3379,-0.0138342,1.01035,0.527768,-0.950089,1.08263,0.250568,-1.47823,-0.597842,-0.841703,0.252606,1.17196,-1.64085,-0.530529,-0.318347,0.870989,-0.790954,-0.561134,0.398719,-0.535844,3.52447,5.8509,7.51041,2.07625,-0.600869,0.736069,0.0186752,-0.86647,0.896386,-0.18719,-1.07066,-0.239363,-0.546204,-0.886148,-2.11607,-0.625863,-1.73956,-1.00165,-0.16463,1.71701,0.865645,-0.403303,-0.193257,0.66353,-0.813711,-0.054636,-0.516704,0.0299062,0.660885,-0.618758,-1.36749,0.446318,-0.0974727,0.0338102,1.59118,-0.108959,0.784232,-1.2027,1.79917,0.736993,0.419578,0.243658,-0.282663,-0.101537,0.0766142,-0.815562,1.15354,-0.682632,0.378949,1.96991,-0.324777,-0.819127,-0.0371012,0.658742,0.179343,0.0303944,1.13704,-0.780943,-1.26959,0.252269,-0.580138,-1.52732,-3.83041
-163.064,0.98975,0.0670558,6,63,0,188.045,-0.250309,0.4578,0.522728,0.400401,-1.02877,0.528935,-0.620574,-0.595074,0.0257692,-0.72277,-0.286628,0.807578,-0.317037,-0.23966,-0.967007,0.0616239,-0.414375,-0.997556,-0.688498,1.02923,0.925262,0.567003,0.485464,1.61383,-1.55761,-0.0153567,-0.959115,0.0483748,-0.116262,0.0673055,-1.57951,0.723126,0.479087,-1.12517,0.971043,0.0858075,0.556393,-1.12381,1.61767,0.966212,0.773339,0.0922921,-0.771485,-0.985222,-0.379567,-0.165062,2.1854,-0.674358,0.781487,0.923039,0.365742,-1.46439,0.404772,0.651392,-1.16209,0.675271,0.84131,-2.60731,-0.894272,0.122111,-0.442642,-0.313585,-0.753824,-0.498844,6.40897,0.277524,2.58629,0.0593462,0.412671,1.06029,-0.711516,0.948387,0.296476,-1.32951,-1.74202,-0.471037,-1.19938,-2.00272,-1.03903,-1.22853,-0.564003,0.314545,1.32276,0.409755,-1.36271,-0.856241,-0.653706,0.414467,-0.116718,0.124429,-0.247224,0.976081,-1.02118,-0.517901,-0.338017,-0.752231,1.42605,1.1652,-0.321723,0.38263,-0.603562,0.841399,0.191335,-0.376377,0.353731,0.313759,0.9565,0.150212,-1.52239,-0.824238,-0.652428,-0.857341,1.59997,-1.08381,0.82849,-0.734838,0.313628,1.54135,-0.796625,-0.839253,0.275204,-0.906246,-0.386099,0.115669,1.35699,-0.557036,-8.172,-2.9985,8.23371,0.614581,-0.826048,0.643333,-0.996033,-0.497483,0.400252,-0.516481,-0.822764,1.15176,-1.17784,-0.194734,-0.891977,0.0914841,-2.04453,-0.821136,-0.484751,0.974878,-0.0858453,0.436833,0.225713,1.33724,-1.61341,0.0173455,-0.883244,0.230694,0.0501354,0.152467,-1.65947,0.813676,0.536482,-1.3372,0.683293,0.120069,0.67912,-1.06608,1.70597,0.166079,0.714177,-0.679181,-0.771485,-1.3618,-0.138108,-0.636813,1.79686,-0.436177,0.974339,1.26079,-0.177325,-2.4479,0.566734,0.298138,-1.67555,0.675271,-0.802579,-3.75999,-0.894272,-1.10599,1.12606,1.35319,0.491326
-167.281,0.992492,0.0670558,6,63,0,198.533,0.0567747,0.522875,-0.192318,-1.0983,-0.241849,-0.213608,1.38607,0.806412,-2.71866,0.868579,-1.01715,-1.27171,0.942724,-0.198437,-0.87512,0.0102683,1.00701,-2.02408,-0.15577,-0.907016,0.830718,-0.731508,0.0540179,-0.450409,-0.510236,0.81702,-0.827848,-1.02245,0.359548,0.313516,0.117907,1.13493,0.377645,1.6859,1.60374,0.20105,-1.55076,-0.877538,0.757835,0.650278,-1.01754,1.19004,1.21095,0.044033,0.0985706,0.426553,-0.97422,-0.817896,-0.123734,0.0824074,-0.177852,-0.820943,-2.13547,-1.72367,1.46897,-2.43027,0.219977,-1.94446,1.11126,-0.700049,-1.51337,-0.689097,0.0119197,-2.52104,-4.36784,6.477,0.2747,-0.819887,0.740818,-0.85554,0.0292466,-0.354351,-0.0342367,-1.13769,1.15344,-0.730724,-0.216382,-1.19012,0.160735,-1.64816,-1.49105,-0.440986,1.08875,0.472696,0.292406,0.401164,1.18343,-1.85826,0.34775,-1.16183,0.102459,0.262508,0.280741,-1.48839,1.15124,0.745418,-1.02303,1.48916,0.261254,0.144222,-1.37695,2.09305,0.75574,0.76158,-0.194053,-0.207927,-1.20662,-0.090481,-0.307081,2.0948,-0.510285,1.11611,1.52614,-0.117123,-2.05163,0.193683,-0.193681,-0.986407,0.183421,-0.219222,-3.30704,-0.592663,-1.28116,0.467978,-0.0429375,-2.84807,-10.5741,-9.96862,-11.8351,-1.94784,0.0393004,-0.0334089,1.13172,1.13578,-2.5687,1.33448,-1.6917,-0.868207,0.779007,-0.146374,-0.723861,0.0784697,-0.0100815,-1.83383,0.0957286,-1.65805,-0.171256,-0.987494,-0.075276,-1.31087,-0.583376,0.928787,-0.716516,-1.08397,0.533023,-0.00223992,0.427255,0.622964,0.439702,1.3604,1.81492,0.28816,-1.43296,-0.760807,0.831075,0.184335,-1.12049,-0.210773,1.21095,-0.15182,0.0649711,-0.102768,-1.44919,-0.470335,-0.350179,0.312997,-1.16285,-0.980086,-1.98802,-2.11317,1.37919,-2.43027,-3.41721,-3.68406,1.11126,-3.66785,-0.261641,2.08452,0.582645
-164.109,0.994399,0.0670558,6,63,0,189.093,-1.50912,0.655996,0.194249,1.18121,-0.443067,0.011742,-0.340133,-1.28042,1.68442,-1.57708,1.08934,0.03963,0.334452,-0.626786,0.135923,-0.370965,2.08471,1.28746,-0.0352499,1.21623,0.758179,0.502073,0.212318,0.852334,0.162064,-0.967081,0.205347,1.3793,-0.96969,-0.0980065,-0.673002,0.257013,-0.430702,-0.805058,-0.740786,0.216297,0.777144,0.523543,-1.24669,0.683636,0.928147,0.332604,-1.15022,0.125444,-0.437152,-0.186239,2.3014,-0.756263,0.0645042,-1.53,0.634762,0.178681,1.21616,2.09673,-1.52616,2.02303,1.46269,0.393086,-1.27913,-0.239417,-1.02849,1.12059,-0.688485,-1.78708,-2.08388,3.5378,0.143381,0.348427,-0.198511,0.218511,-1.71182,0.00267058,-0.814461,1.23691,-0.221855,-0.857437,1.28877,-0.329719,0.587259,1.36681,0.115031,-2.1205,0.293577,-0.0163762,0.132283,-1.05844,-0.924166,-0.463787,-0.573817,0.516997,-1.44389,-0.30725,-1.45631,-0.0939813,-0.186692,-0.466123,-0.0108097,-2.52404,-2.57627,0.1771,0.563688,0.292977,0.231868,0.956932,-0.977055,-0.512707,-0.177953,-1.01016,1.19281,1.68768,0.236802,0.389733,-0.749736,-0.223142,2.20754,1.12637,0.242478,0.679316,1.4268,0.237021,-0.493172,0.171639,-0.661945,-0.0413369,0.389991,-0.0254949,3.20229,0.681552,0.601174,1.42735,-0.266646,0.11736,-0.57671,-1.17768,2.0248,-1.40377,1.01315,0.296905,0.313352,-0.586314,0.250795,-0.337775,1.79938,1.47379,0.142305,1.29481,0.507148,0.506665,0.152965,0.805162,0.372176,-0.94013,0.326532,1.53499,-0.861862,-0.0308895,-0.478868,0.287779,-0.392767,-0.969656,-0.748197,0.256105,0.903994,0.634085,-1.21769,0.429361,1.03371,-0.3037,-1.15022,0.199861,-0.223421,-0.454639,2.31886,-0.470311,0.179192,-1.2987,0.665786,0.0844316,1.32296,2.08259,-1.60621,2.02303,7.19346,-0.032577,-1.27913,-0.381747,-0.973879,10.2817,4.5283
